DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
[State]	Standing
2019-10-14.13:09:58	87.0915	2153.89	0.0411782	11.6455
2019-10-14.13:09:59	87.0971	2158.81	0.0410485	11.6436
2019-10-14.13:10:00	87.1031	2163.74	0.0409196	11.6411
2019-10-14.13:10:01	87.1097	2168.66	0.0407914	11.6381
2019-10-14.13:10:02	87.1171	2173.58	0.0406641	11.6349
2019-10-14.13:10:03	87.1252	2178.49	0.0405375	11.6317
2019-10-14.13:10:04	87.1338	2183.4	0.0404117	11.6288
2019-10-14.13:10:05	87.1428	2188.31	0.0402864	11.6265
2019-10-14.13:10:06	87.1518	2193.22	0.0401614	11.6246
2019-10-14.13:10:07	87.1605	2198.12	0.0400366	11.6234
2019-10-14.13:10:08	87.1686	2203.02	0.0399119	11.6226
2019-10-14.13:10:09	87.176	2207.93	0.0397872	11.6221
2019-10-14.13:10:10	87.1827	2212.83	0.0396626	11.6216
2019-10-14.13:10:11	87.1888	2217.74	0.0395381	11.6208
2019-10-14.13:10:12	87.1946	2222.64	0.0394138	11.6196
2019-10-14.13:10:13	87.2003	2227.54	0.0392901	11.6179
2019-10-14.13:10:14	87.2063	2232.44	0.0391669	11.6156
2019-10-14.13:10:15	87.2128	2237.34	0.0390445	11.6128
2019-10-14.13:10:16	87.22	2242.23	0.0389228	11.6098
2019-10-14.13:10:17	87.2278	2247.12	0.0388019	11.6067
2019-10-14.13:10:18	87.2362	2252.01	0.0386816	11.6039
2019-10-14.13:10:19	87.245	2256.89	0.0385619	11.6015
2019-10-14.13:10:20	87.2538	2261.77	0.0384426	11.5995
2019-10-14.13:10:21	87.2623	2266.65	0.0383234	11.5982
2019-10-14.13:10:22	87.2705	2271.53	0.0382044	11.5972
2019-10-14.13:10:23	87.278	2276.41	0.0380854	11.5965
2019-10-14.13:10:24	87.2849	2281.29	0.0379665	11.5959
2019-10-14.13:10:25	87.2912	2286.17	0.0378477	11.5951
2019-10-14.13:10:26	87.2971	2291.05	0.0377292	11.5939
2019-10-14.13:10:27	87.303	2295.93	0.0376111	11.5923
2019-10-14.13:10:28	87.309	2300.8	0.0374934	11.5902
2019-10-14.13:10:29	87.3155	2305.67	0.0373765	11.5876
2019-10-14.13:10:30	87.3225	2310.54	0.0372602	11.5848
2019-10-14.13:10:31	87.3301	2315.41	0.0371447	11.5819
2019-10-14.13:10:32	87.3383	2320.27	0.0370298	11.5791
2019-10-14.13:10:33	87.3468	2325.13	0.0369154	11.5766
2019-10-14.13:10:34	87.3554	2329.98	0.0368014	11.5746
2019-10-14.13:10:35	87.3639	2334.84	0.0366877	11.5731
2019-10-14.13:10:36	87.372	2339.69	0.0365741	11.5719
2019-10-14.13:10:37	87.3796	2344.55	0.0364606	11.5711
2019-10-14.13:10:38	87.3866	2349.4	0.0363471	11.5704
