DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
2019-10-14.14:58:14	79.1503	1654.87	-0.38757	1.49844
2019-10-14.14:58:15	82.3668	1654.88	-0.186737	1.56285
2019-10-14.14:58:16	85.6628	1654.89	-0.124145	1.63444
2019-10-14.14:58:17	89.0005	1654.94	0.000505	3.80515
2019-10-14.14:58:18	91.3357	1656.4	0.0303577	12.8552
2019-10-14.14:58:19	90.9972	1664.07	0.0393129	11.675
2019-10-14.14:58:20	90.5566	1671.93	0.0610197	11.5021
2019-10-14.14:58:21	90.276	1678.84	0.0767757	11.1485
2019-10-14.14:58:22	90.062	1685.22	0.075515	11.5091
2019-10-14.14:58:23	89.7857	1691.69	0.0634003	11.5191
2019-10-14.14:58:24	89.5577	1698.06	0.0523468	11.4222
2019-10-14.14:58:25	89.3346	1704.24	0.049063	11.5037
2019-10-14.14:58:26	89.0854	1710.38	0.0534531	11.5292
2019-10-14.14:58:27	88.8547	1716.45	0.0596224	11.5685
2019-10-14.14:58:28	88.6517	1722.47	0.0623604	11.5886
2019-10-14.14:58:29	88.4773	1728.43	0.0604553	11.6025
2019-10-14.14:58:30	88.3154	1734.33	0.0563453	11.6148
2019-10-14.14:58:31	88.1542	1740.16	0.0532663	11.6313
2019-10-14.14:58:32	87.9906	1745.94	0.0527601	11.6513
2019-10-14.14:58:33	87.8297	1751.67	0.0541213	11.6715
2019-10-14.14:58:34	87.6789	1757.35	0.0555719	11.6887
[State]	Climb
2019-10-14.14:58:35	87.5429	1762.98	0.0558218	11.7011
2019-10-14.14:58:36	87.4242	1768.56	0.0548072	11.7102
2019-10-14.14:58:37	87.319	1774.08	0.0533483	11.7206
2019-10-14.14:58:38	87.2234	1779.54	0.0523452	11.7304
2019-10-14.14:58:39	87.1362	1784.96	0.0521236	11.7401
2019-10-14.14:58:40	87.0582	1790.34	0.0523911	11.7487
2019-10-14.14:58:41	86.9904	1795.67	0.0526205	11.7552
2019-10-14.14:58:42	86.933	1800.97	0.0524791	11.7598
2019-10-14.14:58:43	86.8843	1806.24	0.0519951	11.7629
2019-10-14.14:58:44	86.8424	1811.47	0.051429	11.7652
2019-10-14.14:58:45	86.806	1816.68	0.0510263	11.7672
2019-10-14.14:58:46	86.7745	1821.86	0.0508554	11.7687
2019-10-14.14:58:47	86.7478	1827.03	0.0508139	11.7696
2019-10-14.14:58:48	86.726	1832.17	0.0507482	11.7697
2019-10-14.14:58:49	86.7089	1837.3	0.0505722	11.7689
2019-10-14.14:58:50	86.6958	1842.41	0.0503048	11.7676
2019-10-14.14:58:51	86.6859	1847.5	0.0500251	11.7659
2019-10-14.14:58:52	86.6788	1852.59	0.0498007	11.764
2019-10-14.14:58:53	86.6741	1857.66	0.0496454	11.7617
2019-10-14.14:58:54	86.6718	1862.72	0.0495254	11.7592
2019-10-14.14:58:55	86.6717	1867.77	0.0493961	11.7563
2019-10-14.14:58:56	86.6737	1872.82	0.0492351	11.7531
2019-10-14.14:58:57	86.6775	1877.85	0.0490504	11.7497
2019-10-14.14:58:58	86.6828	1882.88	0.0488658	11.746
2019-10-14.14:58:59	86.6894	1887.91	0.0486998	11.7422
2019-10-14.14:59:00	86.6972	1892.93	0.0485548	11.7383
2019-10-14.14:59:01	86.7061	1897.94	0.0484193	11.7345
2019-10-14.14:59:02	86.7158	1902.95	0.0482793	11.7312
2019-10-14.14:59:03	86.7259	1907.96	0.0481285	11.7287
2019-10-14.14:59:04	86.7358	1912.96	0.0479701	11.7271
2019-10-14.14:59:05	86.7451	1917.97	0.0478115	11.7264
2019-10-14.14:59:06	86.7534	1922.97	0.0476583	11.7264
2019-10-14.14:59:07	86.7606	1927.98	0.0475106	11.7266
2019-10-14.14:59:08	86.7667	1932.99	0.0473649	11.7267
2019-10-14.14:59:09	86.772	1938	0.0472175	11.7262
2019-10-14.14:59:10	86.777	1943	0.047067	11.725
2019-10-14.14:59:11	86.7821	1948.01	0.0469151	11.723
2019-10-14.14:59:12	86.7877	1953.01	0.0467642	11.72
2019-10-14.14:59:13	86.7943	1958.01	0.0466161	11.7165
2019-10-14.14:59:14	86.8018	1963	0.0464706	11.7127
2019-10-14.14:59:15	86.8104	1967.99	0.0463266	11.709
2019-10-14.14:59:16	86.8198	1972.98	0.0461828	11.7058
2019-10-14.14:59:17	86.8295	1977.96	0.0460387	11.7032
2019-10-14.14:59:18	86.8392	1982.94	0.0458943	11.7015
2019-10-14.14:59:19	86.8484	1987.92	0.0457501	11.7006
2019-10-14.14:59:20	86.8568	1992.9	0.0456065	11.7002
2019-10-14.14:59:21	86.8641	1997.88	0.0454632	11.7002
2019-10-14.14:59:22	86.8705	2002.86	0.0453199	11.7001
2019-10-14.14:59:23	86.8762	2007.85	0.0451766	11.6997
2019-10-14.14:59:24	86.8814	2012.83	0.0450333	11.6986
2019-10-14.14:59:25	86.8866	2017.81	0.0448904	11.6967
2019-10-14.14:59:26	86.8923	2022.79	0.0447484	11.694
2019-10-14.14:59:27	86.8987	2027.76	0.0446074	11.6908
2019-10-14.14:59:28	86.9061	2032.73	0.0444676	11.6872
2019-10-14.14:59:29	86.9143	2037.69	0.0443288	11.6837
2019-10-14.14:59:30	86.9234	2042.65	0.0441906	11.6805
2019-10-14.14:59:31	86.9328	2047.61	0.0440531	11.6779
2019-10-14.14:59:32	86.9423	2052.57	0.0439158	11.676
2019-10-14.14:59:33	86.9514	2057.52	0.0437788	11.6748
2019-10-14.14:59:34	86.9598	2062.48	0.0436418	11.6743
2019-10-14.14:59:35	86.9673	2067.43	0.0435049	11.6741
2019-10-14.14:59:36	86.9739	2072.39	0.0433679	11.6738
2019-10-14.14:59:37	86.9798	2077.35	0.043231	11.6733
2019-10-14.14:59:38	86.9853	2082.3	0.0430943	11.6723
2019-10-14.14:59:39	86.9907	2087.26	0.0429581	11.6706
2019-10-14.14:59:40	86.9964	2092.21	0.0428227	11.6681
2019-10-14.14:59:41	87.0028	2097.16	0.0426881	11.6652
2019-10-14.14:59:42	87.0099	2102.1	0.0425544	11.6618
2019-10-14.14:59:43	87.0179	2107.04	0.0424216	11.6584
2019-10-14.14:59:44	87.0266	2111.98	0.0422895	11.6553
2019-10-14.14:59:45	87.0357	2116.91	0.0421581	11.6527
2019-10-14.14:59:46	87.045	2121.84	0.0420271	11.6507
2019-10-14.14:59:47	87.054	2126.77	0.0418963	11.6493
2019-10-14.14:59:48	87.0624	2131.7	0.0417656	11.6485
2019-10-14.14:59:49	87.07	2136.63	0.0416349	11.6481
2019-10-14.14:59:50	87.0769	2141.56	0.0415042	11.6478
2019-10-14.14:59:51	87.083	2146.49	0.0413736	11.6472
2019-10-14.14:59:52	87.0887	2151.42	0.0412432	11.6462
2019-10-14.14:59:53	87.0943	2156.35	0.0411133	11.6446
2019-10-14.14:59:54	87.1001	2161.28	0.040984	11.6424
2019-10-14.14:59:55	87.1063	2166.2	0.0408554	11.6396
2019-10-14.14:59:56	87.1133	2171.12	0.0407276	11.6365
2019-10-14.14:59:57	87.1211	2176.03	0.0406007	11.6333
2019-10-14.14:59:58	87.1295	2180.95	0.0404745	11.6302
2019-10-14.14:59:59	87.1383	2185.86	0.040349	11.6276
2019-10-14.15:00:00	87.1473	2190.76	0.0402239	11.6255
2019-10-14.15:00:01	87.1562	2195.67	0.040099	11.624
2019-10-14.15:00:02	87.1646	2200.57	0.0399743	11.623
2019-10-14.15:00:03	87.1724	2205.48	0.0398496	11.6224
2019-10-14.15:00:04	87.1794	2210.38	0.0397249	11.6219
2019-10-14.15:00:05	87.1858	2215.29	0.0396003	11.6213
2019-10-14.15:00:06	87.1917	2220.19	0.0394759	11.6203
2019-10-14.15:00:07	87.1974	2225.09	0.0393519	11.6188
2019-10-14.15:00:08	87.2033	2229.99	0.0392284	11.6168
2019-10-14.15:00:09	87.2095	2234.89	0.0391056	11.6142
2019-10-14.15:00:10	87.2163	2239.79	0.0389835	11.6113
2019-10-14.15:00:11	87.2238	2244.68	0.0388622	11.6082
2019-10-14.15:00:12	87.232	2249.57	0.0387417	11.6053
2019-10-14.15:00:13	87.2406	2254.45	0.0386217	11.6026
2019-10-14.15:00:14	87.2494	2259.33	0.0385022	11.6004
2019-10-14.15:00:15	87.2581	2264.21	0.038383	11.5988
2019-10-14.15:00:16	87.2665	2269.09	0.0382639	11.5976
2019-10-14.15:00:17	87.2743	2273.97	0.0381449	11.5968
2019-10-14.15:00:18	87.2815	2278.85	0.038026	11.5962
2019-10-14.15:00:19	87.2881	2283.73	0.0379071	11.5955
2019-10-14.15:00:20	87.2942	2288.61	0.0377884	11.5946
2019-10-14.15:00:21	87.3001	2293.49	0.0376701	11.5932
2019-10-14.15:00:22	87.306	2298.36	0.0375522	11.5913
2019-10-14.15:00:23	87.3122	2303.24	0.0374349	11.5889
2019-10-14.15:00:24	87.3189	2308.11	0.0373183	11.5862
2019-10-14.15:00:25	87.3262	2312.97	0.0372024	11.5833
2019-10-14.15:00:26	87.3341	2317.84	0.0370871	11.5804
2019-10-14.15:00:27	87.3425	2322.7	0.0369725	11.5778
2019-10-14.15:00:28	87.3511	2327.56	0.0368583	11.5756
2019-10-14.15:00:29	87.3597	2332.41	0.0367445	11.5738
2019-10-14.15:00:30	87.368	2337.27	0.0366309	11.5725
2019-10-14.15:00:31	87.3759	2342.12	0.0365173	11.5715
2019-10-14.15:00:32	87.3832	2346.98	0.0364038	11.5707
2019-10-14.15:00:33	87.3899	2351.83	0.0362904	11.57
2019-10-14.15:00:34	87.3962	2356.68	0.0361772	11.569
2019-10-14.15:00:35	87.4023	2361.53	0.0360642	11.5677
2019-10-14.15:00:36	87.4083	2366.38	0.0359517	11.566
2019-10-14.15:00:37	87.4145	2371.23	0.0358397	11.5638
2019-10-14.15:00:38	87.4211	2376.08	0.0357282	11.5612
2019-10-14.15:00:39	87.4282	2380.92	0.0356175	11.5585
2019-10-14.15:00:40	87.4359	2385.76	0.0355074	11.5557
2019-10-14.15:00:41	87.444	2390.6	0.0353979	11.5531
2019-10-14.15:00:42	87.4524	2395.43	0.0352888	11.5508
2019-10-14.15:00:43	87.4609	2400.26	0.0351801	11.5489
2019-10-14.15:00:44	87.4691	2405.09	0.0350716	11.5475
2019-10-14.15:00:45	87.477	2409.92	0.0349632	11.5464
2019-10-14.15:00:46	87.4844	2414.75	0.0348549	11.5455
2019-10-14.15:00:47	87.4913	2419.58	0.0347467	11.5446
2019-10-14.15:00:48	87.4978	2424.41	0.0346387	11.5437
2019-10-14.15:00:49	87.504	2429.23	0.0345309	11.5424
2019-10-14.15:00:50	87.5101	2434.06	0.0344234	11.5408
2019-10-14.15:00:51	87.5163	2438.88	0.0343165	11.5387
2019-10-14.15:00:52	87.5229	2443.7	0.03421	11.5363
2019-10-14.15:00:53	87.5298	2448.52	0.0341042	11.5337
2019-10-14.15:00:54	87.5373	2453.34	0.033999	11.5311
2019-10-14.15:00:55	87.5452	2458.15	0.0338943	11.5285
2019-10-14.15:00:56	87.5534	2462.96	0.0337901	11.5262
2019-10-14.15:00:57	87.5617	2467.76	0.0336863	11.5243
2019-10-14.15:00:58	87.5699	2472.57	0.0335827	11.5227
2019-10-14.15:00:59	87.5778	2477.37	0.0334793	11.5214
2019-10-14.15:01:00	87.5853	2482.18	0.0333759	11.5204
2019-10-14.15:01:01	87.5923	2486.98	0.0332727	11.5195
2019-10-14.15:01:02	87.5989	2491.78	0.0331696	11.5185
2019-10-14.15:01:03	87.6052	2496.59	0.0330667	11.5173
2019-10-14.15:01:04	87.6114	2501.39	0.0329642	11.5157
2019-10-14.15:01:05	87.6177	2506.19	0.032862	11.5138
2019-10-14.15:01:06	87.6242	2510.98	0.0327604	11.5116
2019-10-14.15:01:07	87.6311	2515.78	0.0326592	11.5091
2019-10-14.15:01:08	87.6384	2520.57	0.0325587	11.5066
2019-10-14.15:01:09	87.6461	2525.35	0.0324587	11.5041
2019-10-14.15:01:10	87.6541	2530.14	0.0323591	11.5018
2019-10-14.15:01:11	87.6622	2534.92	0.0322599	11.4997
2019-10-14.15:01:12	87.6703	2539.7	0.032161	11.4981
2019-10-14.15:01:13	87.6782	2544.48	0.0320623	11.4967
2019-10-14.15:01:14	87.6857	2549.26	0.0319637	11.4956
2019-10-14.15:01:15	87.6928	2554.04	0.0318652	11.4945
2019-10-14.15:01:16	87.6996	2558.82	0.0317668	11.4935
2019-10-14.15:01:17	87.706	2563.59	0.0316686	11.4923
2019-10-14.15:01:18	87.7123	2568.37	0.0315707	11.4908
2019-10-14.15:01:19	87.7186	2573.14	0.0314732	11.489
2019-10-14.15:01:20	87.7324	2577.91	0.0315992	11.3783
2019-10-14.15:01:21	87.8591	2582.5	0.0324945	10.9497
2019-10-14.15:01:22	88.1427	2586.67	0.0329999	10.6716
2019-10-14.15:01:23	88.5496	2590.53	0.0333332	10.3523
2019-10-14.15:01:24	89.0706	2594.1	0.0335968	10.0565
2019-10-14.15:01:25	89.6868	2597.43	0.0340619	9.76645
2019-10-14.15:01:26	90.3847	2600.57	0.0348319	9.48538
2019-10-14.15:01:27	91.1535	2603.57	0.035827	9.20935
2019-10-14.15:01:28	91.9857	2606.44	0.0368692	8.93741
2019-10-14.15:01:29	92.8753	2609.23	0.0378272	8.66814
2019-10-14.15:01:30	93.8141	2611.93	0.0386778	8.40333
2019-10-14.15:01:31	94.7947	2614.59	0.0395086	8.13694
2019-10-14.15:01:32	95.8164	2617.2	0.0403925	7.87085
2019-10-14.15:01:33	96.8781	2619.78	0.0413328	7.60559
2019-10-14.15:01:34	97.9787	2622.32	0.0422797	7.34148
2019-10-14.15:01:35	99.1128	2624.83	0.0431952	7.08063
2019-10-14.15:01:36	100.282	2627.23	0.0439405	6.8572
2019-10-14.15:01:37	101.474	2629.51	0.0445986	6.63689
2019-10-14.15:01:38	102.687	2631.68	0.0452287	6.44371
2019-10-14.15:01:39	103.909	2633.76	0.0459093	6.25497
2019-10-14.15:01:40	105.137	2635.79	0.0466302	6.06653
2019-10-14.15:01:41	106.37	2637.83	0.0473743	5.86923
2019-10-14.15:01:42	107.607	2639.87	0.0480421	5.67745
2019-10-14.15:01:43	108.85	2641.9	0.0486226	5.48638
2019-10-14.15:01:44	110.099	2643.91	0.0491535	5.29821
2019-10-14.15:01:45	111.347	2645.9	0.0496727	5.11632
2019-10-14.15:01:46	112.591	2647.88	0.0501922	4.93621
2019-10-14.15:01:47	113.828	2649.82	0.0506812	4.76232
2019-10-14.15:01:48	115.057	2651.73	0.051124	4.59128
2019-10-14.15:01:49	116.28	2653.6	0.0515234	4.42481
2019-10-14.15:01:50	117.496	2655.43	0.051898	4.26261
2019-10-14.15:01:51	118.705	2657.22	0.0522576	4.10479
2019-10-14.15:01:52	119.909	2658.96	0.0525982	3.95149
2019-10-14.15:01:53	121.106	2660.66	0.0529126	3.80267
2019-10-14.15:01:54	122.294	2662.31	0.0531993	3.65951
2019-10-14.15:01:55	123.47	2663.91	0.0534652	3.52086
2019-10-14.15:01:56	124.633	2665.46	0.0537139	3.38718
2019-10-14.15:01:57	125.782	2666.97	0.0539444	3.25791
2019-10-14.15:01:58	126.919	2668.42	0.0541542	3.13319
2019-10-14.15:01:59	128.041	2669.83	0.0543449	3.01295
2019-10-14.15:02:00	129.151	2671.19	0.0545182	2.89926
2019-10-14.15:02:01	129.466	2674.16	0.0488213	7.42025
2019-10-14.15:02:02	128.017	2684.63	0.0522571	6.79889
2019-10-14.15:02:03	127.125	2694.43	0.0555997	6.88325
2019-10-14.15:02:04	125.981	2704.58	0.0534668	7.79503
2019-10-14.15:02:05	124.526	2716.09	0.0500167	8.39468
2019-10-14.15:02:06	122.885	2728.4	0.0496317	8.61415
2019-10-14.15:02:07	121.335	2740.56	0.0512075	8.45806
2019-10-14.15:02:08	120.026	2751.94	0.0515752	8.09437
2019-10-14.15:02:09	119.054	2762.14	0.0502919	7.5926
2019-10-14.15:02:10	118.209	2771.53	0.0472755	8.1201
2019-10-14.15:02:11	117.206	2781.36	0.0463591	8.3531
2019-10-14.15:02:12	116.168	2791.35	0.0471693	8.44865
2019-10-14.15:02:13	115.196	2801.2	0.0477749	8.37405
2019-10-14.15:02:14	114.375	2810.57	0.047172	8.16472
2019-10-14.15:02:15	113.637	2819.51	0.0451153	8.43901
2019-10-14.15:02:16	112.854	2828.55	0.044055	8.49996
2019-10-14.15:02:17	112.116	2837.46	0.0442321	8.46001
2019-10-14.15:02:18	111.42	2846.17	0.0442137	8.60866
2019-10-14.15:02:19	110.737	2854.83	0.0437712	8.63201
2019-10-14.15:02:20	110.073	2863.38	0.0427959	8.72884
2019-10-14.15:02:21	109.42	2871.85	0.0419909	8.79229
2019-10-14.15:02:22	108.773	2880.24	0.041529	8.86335
2019-10-14.15:02:23	108.139	2888.55	0.0412306	8.93695
2019-10-14.15:02:24	107.515	2896.77	0.0408224	9.00305
2019-10-14.15:02:25	106.905	2904.91	0.0402114	9.07321
2019-10-14.15:02:26	106.306	2912.96	0.0395449	9.13946
2019-10-14.15:02:27	105.719	2920.93	0.0389621	9.20629
2019-10-14.15:02:28	105.145	2928.82	0.0384852	9.27151
2019-10-14.15:02:29	104.582	2936.62	0.0380294	9.33631
2019-10-14.15:02:30	104.029	2944.33	0.0375197	9.40016
2019-10-14.15:02:31	103.487	2951.99	0.036978	9.4542
2019-10-14.15:02:32	102.958	2959.58	0.036459	9.50406
2019-10-14.15:02:33	102.441	2967.13	0.0359722	9.55218
2019-10-14.15:02:34	101.938	2974.62	0.0354983	9.60096
2019-10-14.15:02:35	101.447	2982.06	0.0350245	9.64714
2019-10-14.15:02:36	100.97	2989.45	0.0345395	9.69321
2019-10-14.15:02:37	100.505	2996.79	0.0340541	9.7377
2019-10-14.15:02:38	100.054	3004.07	0.033578	9.78142
2019-10-14.15:02:39	99.6144	3011.31	0.0331149	9.82445
2019-10-14.15:02:40	99.1875	3018.5	0.0326626	9.86613
2019-10-14.15:02:41	98.7737	3025.63	0.0322129	9.90975
2019-10-14.15:02:42	98.3722	3032.67	0.0317148	9.96374
2019-10-14.15:02:43	97.9821	3039.63	0.0312175	10.0126
2019-10-14.15:02:44	97.6035	3046.51	0.0307386	10.0622
2019-10-14.15:02:45	97.2348	3053.31	0.0302988	10.1033
2019-10-14.15:02:46	96.8992	3059.99	0.0300743	10.04
2019-10-14.15:02:47	96.6475	3066.43	0.0300004	9.8889
2019-10-14.15:02:48	96.5143	3072.53	0.0299575	9.67268
2019-10-14.15:02:49	96.5176	3078.21	0.0298851	9.42132
[State]	Cruise
2019-10-14.15:02:50	96.6562	3083.48	0.0298075	9.1697
2019-10-14.15:02:51	96.91	3088.38	0.029782	8.95241
2019-10-14.15:02:52	97.2439	3093.02	0.0298345	8.79852
2019-10-14.15:02:53	97.6122	3097.52	0.0299369	8.72745
2019-10-14.15:02:54	97.9724	3102.04	0.0301706	8.66067
2019-10-14.15:02:55	98.4318	3106.45	0.0312169	8.20552
2019-10-14.15:02:56	99.0291	3110.45	0.0317669	7.9759
2019-10-14.15:02:57	99.718	3114.19	0.0321453	7.66153
2019-10-14.15:02:58	100.502	3117.59	0.032298	7.42302
2019-10-14.15:02:59	101.358	3120.74	0.0326754	7.15982
2019-10-14.15:03:00	102.276	3123.65	0.0332692	6.93075
2019-10-14.15:03:01	103.248	3126.35	0.0339838	6.71177
2019-10-14.15:03:02	104.257	3128.88	0.0346324	6.51034
2019-10-14.15:03:03	105.299	3131.27	0.0351619	6.31395
2019-10-14.15:03:04	106.365	3133.6	0.0356958	6.10996
2019-10-14.15:03:05	107.45	3135.88	0.0362629	5.91583
2019-10-14.15:03:06	108.553	3138.1	0.0368613	5.7229
2019-10-14.15:03:07	109.673	3140.27	0.0374369	5.53453
2019-10-14.15:03:08	110.809	3142.4	0.0379618	5.34918
2019-10-14.15:03:09	111.953	3144.48	0.0384408	5.17061
2019-10-14.15:03:10	113.101	3146.51	0.0389067	4.99496
2019-10-14.15:03:11	114.249	3148.5	0.039366	4.8258
2019-10-14.15:03:12	115.393	3150.45	0.0398101	4.65983
2019-10-14.15:03:13	116.534	3152.35	0.0402222	4.49867
2019-10-14.15:03:14	117.672	3154.2	0.0406016	4.34161
2019-10-14.15:03:15	118.807	3156	0.0409582	4.18897
2019-10-14.15:03:16	119.938	3157.76	0.0413007	4.04069
2019-10-14.15:03:17	121.065	3159.46	0.0416282	3.89672
2019-10-14.15:03:18	122.187	3161.11	0.0419356	3.75706
2019-10-14.15:03:19	123.3	3162.72	0.0422199	3.62294
2019-10-14.15:03:20	124.403	3164.27	0.0424861	3.49274
2019-10-14.15:03:21	125.494	3165.78	0.0427364	3.3672
2019-10-14.15:03:22	126.574	3167.24	0.0429707	3.24579
2019-10-14.15:03:23	127.642	3168.66	0.0431877	3.12852
2019-10-14.15:03:24	128.697	3170.02	0.0433881	3.01538
2019-10-14.15:03:25	129.74	3171.34	0.0435741	2.90619
2019-10-14.15:03:26	130.77	3172.62	0.0437469	2.80088
2019-10-14.15:03:27	131.787	3173.85	0.0439065	2.69936
2019-10-14.15:03:28	132.79	3175.04	0.044053	2.6015
2019-10-14.15:03:29	133.78	3176.19	0.0441871	2.50721
2019-10-14.15:03:30	134.755	3177.29	0.0443093	2.41677
2019-10-14.15:03:31	135.712	3178.36	0.0444202	2.32991
2019-10-14.15:03:32	136.649	3179.38	0.04452	2.24655
2019-10-14.15:03:33	137.569	3180.38	0.0446085	2.1663
2019-10-14.15:03:34	138.47	3181.33	0.0446862	2.08916
2019-10-14.15:03:35	139.35	3182.25	0.044759	2.01451
2019-10-14.15:03:36	140.209	3183.13	0.0448188	1.94346
2019-10-14.15:03:37	141.047	3183.98	0.0448681	1.87526
2019-10-14.15:03:38	141.864	3184.79	0.0449077	1.80978
2019-10-14.15:03:39	142.661	3185.58	0.044939	1.74708
2019-10-14.15:03:40	143.417	3186.33	-1.28134	1.53664
2019-10-14.15:03:41	144.544	3184.74	-10.0089	-2.25496
2019-10-14.15:03:42	145.831	3178.16	-18.3545	-0.489105
2019-10-14.15:03:43	146.528	3173	-26.7361	-1.23389
2019-10-14.15:03:44	147.931	3165.14	-30.0872	-2.02572
2019-10-14.15:03:45	149.022	3157.08	-30.0969	-1.35437
2019-10-14.15:03:46	149.788	3150.92	-30.0938	-1.52166
2019-10-14.15:03:47	150.684	3144.16	-30.0878	-1.60671
2019-10-14.15:03:48	151.621	3136.66	-30.0866	-1.87489
2019-10-14.15:03:49	152.626	3128.67	-30.0876	-2.18601
2019-10-14.15:03:50	153.639	3120.37	-30.0866	-2.23409
2019-10-14.15:03:51	154.555	3112.05	-30.0851	-2.09465
2019-10-14.15:03:52	155.33	3104.03	-30.0854	-1.95365
2019-10-14.15:03:53	155.958	3096.52	-30.0866	-1.78165
2019-10-14.15:03:54	156.413	3089.69	-30.0873	-1.4988
2019-10-14.15:03:55	156.667	3083.66	-30.0878	-1.22707
2019-10-14.15:03:56	156.922	3077.91	-30.0858	-1.48231
2019-10-14.15:03:57	157.266	3071.65	-30.0848	-1.66145
2019-10-14.15:03:58	157.672	3064.97	-30.0838	-1.80484
2019-10-14.15:03:59	158.112	3057.98	-30.0829	-1.896
2019-10-14.15:04:00	158.559	3050.79	-30.0822	-1.94406
2019-10-14.15:04:01	158.99	3043.52	-30.0817	-1.9539
2019-10-14.15:04:02	159.387	3036.3	-30.0815	-1.92104
2019-10-14.15:04:03	159.729	3029.23	-30.0813	-1.8478
2019-10-14.15:04:04	159.986	3022.48	-26.1571	-1.69534
2019-10-14.15:04:05	160.068	3017.17	-20.3662	-1.97761
2019-10-14.15:04:06	160.384	3011.71	-16.6504	-2.34333
2019-10-14.15:04:07	160.74	3005.7	-13.9522	-2.23177
2019-10-14.15:04:08	160.984	2999.96	-11.1572	-2.09218
2019-10-14.15:04:09	161.128	2994.97	-8.66137	-1.864
2019-10-14.15:04:10	161.24	2990.42	-7.21923	-2.14756
2019-10-14.15:04:11	161.446	2985.28	-6.15568	-2.29403
2019-10-14.15:04:12	161.713	2979.71	-4.86889	-2.45307
2019-10-14.15:04:13	162.064	2973.82	-3.77187	-2.57508
2019-10-14.15:04:14	162.434	2967.7	-3.189	-2.61162
2019-10-14.15:04:15	162.765	2961.53	-2.71164	-2.59705
2019-10-14.15:04:16	163.063	2955.43	-2.09086	-2.57019
2019-10-14.15:04:17	163.339	2949.47	-1.61402	-2.51935
2019-10-14.15:04:18	163.556	2943.7	-1.39111	-2.42846
2019-10-14.15:04:19	163.688	2938.22	-1.16546	-2.31371
2019-10-14.15:04:20	163.754	2933.09	-0.865972	-2.19697
2019-10-14.15:04:21	163.762	2928.29	-0.670182	-2.07604
2019-10-14.15:04:22	163.7	2923.85	-0.589391	-2.0018
2019-10-14.15:04:23	163.658	2919.42	-0.492127	-2.13702
2019-10-14.15:04:24	163.684	2914.66	-0.353507	-2.25252
2019-10-14.15:04:25	163.776	2909.59	-0.267307	-2.36433
2019-10-14.15:04:26	163.914	2904.21	-0.236142	-2.46282
2019-10-14.15:04:27	164.089	2898.57	-0.184924	-2.54749
2019-10-14.15:04:28	164.295	2892.71	-0.117727	-2.61917
2019-10-14.15:04:29	164.524	2886.67	-0.0851241	-2.67325
2019-10-14.15:04:30	164.757	2880.51	-0.0734196	-2.70636
2019-10-14.15:04:31	164.985	2874.29	-0.0451002	-2.72047
2019-10-14.15:04:32	165.202	2868.05	-0.0139471	-2.71748
2019-10-14.15:04:33	165.398	2861.85	-0.0033862	-2.6968
2019-10-14.15:04:34	165.563	2855.74	0.0019218	-2.65963
2019-10-14.15:04:35	165.693	2849.75	0.0176236	-2.60977
2019-10-14.15:04:36	165.786	2843.93	0.0308492	-2.55023
2019-10-14.15:04:37	165.838	2838.29	0.0332734	-2.4829
2019-10-14.15:04:38	165.848	2832.85	0.0363546	-2.41084
2019-10-14.15:04:39	165.819	2827.62	0.0446372	-2.33791
