DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
2019-10-14.12:44:49	79.5298	1754.9	-3.97672	12.9251
[State]	Climb
2019-10-14.12:44:50	79.2399	1758.23	-2.11008	12.8665
2019-10-14.12:44:51	79.1317	1761.54	2.04879	12.4001
2019-10-14.12:44:52	79.1097	1764.39	5.27198	12.4603
2019-10-14.12:44:53	79.1091	1766.66	4.93295	12.6573
2019-10-14.12:44:54	79.1253	1768.91	1.15688	12.3869
2019-10-14.12:44:55	79.2232	1771.48	-3.29274	12.5906
2019-10-14.12:44:56	79.052	1774.38	-4.8345	13.3335
2019-10-14.12:44:57	78.7079	1777.63	-2.15787	13.2201
2019-10-14.12:44:58	78.5467	1780.97	2.67544	12.7736
2019-10-14.12:44:59	78.438	1783.82	6.23393	13.0264
2019-10-14.12:45:00	78.4019	1786	5.44058	12.8281
2019-10-14.12:45:01	78.5393	1787.9	0.741247	12.3056
2019-10-14.12:45:02	78.8015	1790.01	-4.37409	12.5626
2019-10-14.12:45:03	78.7368	1792.41	-5.75141	13.4443
2019-10-14.12:45:04	78.4873	1795.24	-2.21156	13.156
2019-10-14.12:45:05	78.4306	1798.24	2.65514	12.7054
2019-10-14.12:45:06	78.3562	1800.84	6.63253	13.1257
2019-10-14.12:45:07	78.3166	1802.8	6.583	13.1858
2019-10-14.12:45:08	78.4303	1804.59	1.04294	12.3482
2019-10-14.12:45:09	78.7045	1806.62	-5.02691	12.6691
2019-10-14.12:45:10	78.6005	1808.94	-6.72985	13.7814
2019-10-14.12:45:11	78.2916	1811.7	-2.74893	13.3322
2019-10-14.12:45:12	78.242	1814.64	1.98309	12.6711
2019-10-14.12:45:13	78.2007	1817.13	5.64601	13.019
2019-10-14.12:45:14	78.2158	1818.92	8.94296	13.3807
2019-10-14.12:45:15	78.2953	1820.43	2.77694	12.7665
2019-10-14.12:45:16	78.4958	1822.49	-4.05543	12.8747
2019-10-14.12:45:17	78.277	1825.01	-7.45178	14.4246
2019-10-14.12:45:18	77.7178	1828.08	-4.05891	14.2439
2019-10-14.12:45:19	77.4258	1831.42	0.791362	13.2469
2019-10-14.12:45:20	77.2973	1834.24	4.21437	13.2742
2019-10-14.12:45:21	77.264	1836.18	7.93758	13.4493
2019-10-14.12:45:22	77.4968	1837.23	6.19793	13.3565
2019-10-14.12:45:23	77.8273	1838.57	-1.27454	12.5787
2019-10-14.12:45:24	77.9289	1840.51	-7.35094	14.048
2019-10-14.12:45:25	77.467	1843.08	-6.27354	14.9348
2019-10-14.12:45:26	77.0137	1846.27	-1.04609	13.5693
2019-10-14.12:45:27	76.9977	1849.11	2.62983	12.9938
2019-10-14.12:45:28	77.0509	1851.01	5.88654	13.1279
2019-10-14.12:45:29	77.3393	1851.95	10.1378	13.4297
2019-10-14.12:45:30	77.6511	1852.72	3.09359	13.0018
2019-10-14.12:45:31	77.886	1854.47	-3.40448	13.4504
2019-10-14.12:45:32	77.4924	1857.09	-8.33574	15.2995
2019-10-14.12:45:33	76.8231	1860.3	-4.19636	14.4492
2019-10-14.12:45:34	76.6923	1863.35	0.429338	12.9156
2019-10-14.12:45:35	76.8889	1865.41	3.65679	12.6041
2019-10-14.12:45:36	77.235	1866.35	7.25548	12.9427
2019-10-14.12:45:37	77.6235	1866.76	8.15069	13.6507
2019-10-14.12:45:38	77.8735	1867.94	0.637056	12.9838
2019-10-14.12:45:39	77.8025	1870.24	-5.43602	14.4198
2019-10-14.12:45:40	77.1755	1873.32	-7.39491	15.2826
2019-10-14.12:45:41	76.6474	1876.58	-2.22199	13.7644
2019-10-14.12:45:42	76.7214	1879.28	1.70521	12.6849
2019-10-14.12:45:43	76.9765	1880.88	4.85322	12.5979
2019-10-14.12:45:44	77.3788	1881.48	8.97995	13.2993
2019-10-14.12:45:45	77.7173	1881.98	5.17026	13.3346
2019-10-14.12:45:46	77.9472	1883.58	-1.70518	13.2844
2019-10-14.12:45:47	77.6097	1886.23	-7.68939	14.956
2019-10-14.12:45:48	76.9421	1889.4	-5.73989	14.8925
2019-10-14.12:45:49	76.6418	1892.55	-0.576973	13.1917
2019-10-14.12:45:50	76.8216	1894.85	2.84845	12.6014
2019-10-14.12:45:51	77.1358	1896.03	6.17377	12.7131
2019-10-14.12:45:52	77.5558	1896.43	9.8926	13.5896
2019-10-14.12:45:53	77.8363	1897.25	2.42897	12.9961
2019-10-14.12:45:54	77.9355	1899.25	-3.88725	13.9072
2019-10-14.12:45:55	77.4039	1902.17	-8.14226	15.265
2019-10-14.12:45:56	76.7816	1905.4	-3.60471	14.2285
2019-10-14.12:45:57	76.7282	1908.31	0.814406	12.805
2019-10-14.12:45:58	76.9498	1910.2	3.98813	12.5797
2019-10-14.12:45:59	77.3225	1911	7.7181	13.0062
2019-10-14.12:46:00	77.7099	1911.37	7.27208	13.5569
2019-10-14.12:46:01	77.9689	1912.63	-0.0774117	13.0008
2019-10-14.12:46:02	77.822	1915.02	-6.09209	14.5723
2019-10-14.12:46:03	77.1797	1918.11	-7.10925	15.1712
2019-10-14.12:46:04	76.7155	1921.32	-1.71213	13.5424
2019-10-14.12:46:05	76.835	1923.89	2.05017	12.6164
2019-10-14.12:46:06	77.1066	1925.35	5.2308	12.5858
2019-10-14.12:46:07	77.5182	1925.86	9.54909	13.3612
2019-10-14.12:46:08	77.84	1926.43	4.29305	13.1753
2019-10-14.12:46:09	78.0452	1928.13	-2.39223	13.4122
2019-10-14.12:46:10	77.6408	1930.87	-8.37309	15.0383
2019-10-14.12:46:11	76.9789	1934.05	-5.06442	14.6641
2019-10-14.12:46:12	76.7629	1937.12	-0.11675	13.0122
2019-10-14.12:46:13	76.9569	1939.29	3.21476	12.5577
2019-10-14.12:46:14	77.2899	1940.33	6.65415	12.7577
2019-10-14.12:46:15	77.7049	1940.69	9.18865	13.5976
2019-10-14.12:46:16	77.9729	1941.65	1.56319	12.9152
2019-10-14.12:46:17	78.0034	1943.76	-4.62501	14.1047
2019-10-14.12:46:18	77.4259	1946.74	-7.66363	15.251
2019-10-14.12:46:19	76.8454	1949.96	-2.93961	13.9489
2019-10-14.12:46:20	76.8614	1952.76	1.24957	12.6844
2019-10-14.12:46:21	77.0985	1954.49	4.40855	12.5416
2019-10-14.12:46:22	77.4868	1955.18	8.32875	13.097
2019-10-14.12:46:23	77.8517	1955.58	6.20683	13.4078
2019-10-14.12:46:24	78.1038	1957	-0.913313	13.0643
2019-10-14.12:46:25	77.8597	1959.51	-6.89512	14.7255
2019-10-14.12:46:26	77.2013	1962.63	-6.47371	14.9946
2019-10-14.12:46:27	76.8175	1965.79	-1.11813	13.2963
2019-10-14.12:46:28	76.9752	1968.22	2.47476	12.5502
2019-10-14.12:46:29	77.2674	1969.52	5.72936	12.5901
2019-10-14.12:46:30	77.6848	1969.95	10.1078	13.4404
2019-10-14.12:46:31	77.9821	1970.64	3.25291	13.0069
2019-10-14.12:46:32	78.1383	1972.49	-3.2232	13.614
2019-10-14.12:46:33	77.6614	1975.32	-8.54364	15.1246
2019-10-14.12:46:34	77.016	1978.51	-4.25731	14.3701
2019-10-14.12:46:35	76.8951	1981.49	0.412959	12.8279
2019-10-14.12:46:36	77.1045	1983.48	3.65965	12.5162
2019-10-14.12:46:37	77.4594	1984.38	7.2635	12.8405
2019-10-14.12:46:38	77.8597	1984.72	8.10065	13.5473
2019-10-14.12:46:39	78.12	1985.84	0.581037	12.8858
2019-10-14.12:46:40	78.0525	1988.1	-5.49238	14.3326
2019-10-14.12:46:41	77.4328	1991.14	-7.4058	15.1688
2019-10-14.12:46:42	76.9173	1994.34	-2.20025	13.641
2019-10-14.12:46:43	77.001	1997	1.74164	12.5781
2019-10-14.12:46:44	77.2574	1998.56	4.91581	12.51
2019-10-14.12:46:45	77.6598	1999.12	9.08055	13.2089
2019-10-14.12:46:46	77.9964	1999.6	4.9706	13.2059
2019-10-14.12:46:47	78.2251	2001.19	-1.8754	13.2083
2019-10-14.12:46:48	77.8767	2003.83	-7.86763	14.8795
2019-10-14.12:46:49	77.2121	2006.98	-5.56784	14.7362
2019-10-14.12:46:50	76.9348	2010.08	-0.458905	13.0482
2019-10-14.12:46:51	77.1189	2012.33	2.97163	12.4998
2019-10-14.12:46:52	77.4351	2013.45	6.35042	12.6436
2019-10-14.12:46:53	77.8501	2013.82	9.65027	13.5151
2019-10-14.12:46:54	78.1224	2014.68	2.06489	12.8742
2019-10-14.12:46:55	78.1979	2016.7	-4.20694	13.896
2019-10-14.12:46:56	77.648	2019.62	-7.86771	15.1829
2019-10-14.12:46:57	77.0415	2022.83	-3.3318	14.0223
2019-10-14.12:46:58	77.0186	2025.68	1.01424	12.6686
2019-10-14.12:46:59	77.2454	2027.48	4.20518	12.4879
2019-10-14.12:47:00	77.6218	2028.21	8.03676	12.9814
2019-10-14.12:47:01	77.9932	2028.58	6.69714	13.4148
2019-10-14.12:47:02	78.2477	2029.91	-0.545353	12.9535
2019-10-14.12:47:03	78.0495	2032.34	-6.5416	14.5865
2019-10-14.12:47:04	77.3963	2035.43	-6.77699	15.0067
2019-10-14.12:47:05	76.9747	2038.6	-1.38119	13.3317
2019-10-14.12:47:06	77.1161	2041.07	2.30727	12.5097
2019-10-14.12:47:07	77.3968	2042.42	5.54583	12.5255
2019-10-14.12:47:08	77.808	2042.87	9.97625	13.355
2019-10-14.12:47:09	78.1099	2043.49	3.61073	13.0049
2019-10-14.12:47:10	78.285	2045.28	-2.94449	13.4729
2019-10-14.12:47:11	77.8331	2048.05	-8.59588	15.0411
2019-10-14.12:47:12	77.179	2051.22	-4.53963	14.4121
2019-10-14.12:47:13	77.0256	2054.22	0.240683	12.829
2019-10-14.12:47:14	77.2283	2056.25	3.53083	12.4756
2019-10-14.12:47:15	77.5731	2057.18	7.09109	12.766
2019-10-14.12:47:16	77.9739	2057.51	8.40472	13.5226
2019-10-14.12:47:17	78.2325	2058.57	0.827619	12.8365
2019-10-14.12:47:18	78.1934	2060.77	-5.27608	14.2224
2019-10-14.12:47:19	77.5826	2063.77	-7.4785	15.1486
2019-10-14.12:47:20	77.0478	2066.96	-2.3929	13.6695
2019-10-14.12:47:21	77.1144	2069.64	1.62642	12.556
2019-10-14.12:47:22	77.3639	2071.22	4.80731	12.4747
2019-10-14.12:47:23	77.7598	2071.79	8.91924	13.148
2019-10-14.12:47:24	78.0983	2072.24	5.22193	13.2121
2019-10-14.12:47:25	78.3316	2073.77	-1.68603	13.1303
2019-10-14.12:47:26	78.0041	2076.36	-7.67193	14.812
2019-10-14.12:47:27	77.3387	2079.48	-5.75155	14.7521
2019-10-14.12:47:28	77.0387	2082.58	-0.585549	13.0542
2019-10-14.12:47:29	77.2186	2084.84	2.88698	12.4703
2019-10-14.12:47:30	77.5287	2085.97	6.24784	12.5972
2019-10-14.12:47:31	77.9425	2086.34	9.78699	13.4742
2019-10-14.12:47:32	78.2163	2087.14	2.24345	12.8551
2019-10-14.12:47:33	78.3065	2089.11	-4.06075	13.8122
2019-10-14.12:47:34	77.7679	2091.99	-7.96705	15.1452
2019-10-14.12:47:35	77.1539	2095.17	-3.47759	14.0381
2019-10-14.12:47:36	77.1175	2098.02	0.928547	12.6533
2019-10-14.12:47:37	77.3412	2099.83	4.13491	12.4592
2019-10-14.12:47:38	77.7132	2100.56	7.9372	12.9302
2019-10-14.12:47:39	78.0871	2100.9	6.87572	13.4055
2019-10-14.12:47:40	78.3422	2102.19	-0.409962	12.9056
2019-10-14.12:47:41	78.1611	2104.57	-6.41268	14.5233
2019-10-14.12:47:42	77.5116	2107.62	-6.88931	14.9978
2019-10-14.12:47:43	77.078	2110.77	-1.4817	13.3321
2019-10-14.12:47:44	77.214	2113.25	2.24536	12.4831
2019-10-14.12:47:45	77.4907	2114.6	5.48097	12.4922
2019-10-14.12:47:46	77.8997	2115.04	9.90263	13.3108
2019-10-14.12:47:47	78.2037	2115.62	3.73448	12.9919
2019-10-14.12:47:48	78.3855	2117.36	-2.84982	13.4108
2019-10-14.12:47:49	77.9436	2120.1	-8.59224	14.9963
2019-10-14.12:47:50	77.2883	2123.24	-4.64006	14.4096
2019-10-14.12:47:51	77.125	2126.22	0.181693	12.813
2019-10-14.12:47:52	77.3262	2128.26	3.49163	12.4472
2019-10-14.12:47:53	77.6675	2129.17	7.04052	12.7263
2019-10-14.12:47:54	78.0685	2129.48	8.49858	13.4972
2019-10-14.12:47:55	78.3271	2130.51	0.903866	12.8043
2019-10-14.12:47:56	78.2972	2132.67	-5.21005	14.1695
2019-10-14.12:47:57	77.6907	2135.64	-7.50072	15.1232
2019-10-14.12:47:58	77.1513	2138.81	-2.45186	13.6576
2019-10-14.12:47:59	77.2138	2141.47	1.59666	12.5296
2019-10-14.12:48:00	77.4614	2143.04	4.784	12.4477
2019-10-14.12:48:01	77.8552	2143.6	8.88394	13.1119
2019-10-14.12:48:02	78.1941	2144.02	5.27606	13.1921
2019-10-14.12:48:03	78.4289	2145.53	-1.64787	13.09
2019-10-14.12:48:04	78.107	2148.09	-7.63205	14.7741
2019-10-14.12:48:05	77.495	2151.19	-3.82871	14.6232
2019-10-14.12:48:06	77.5771	2154.19	1.4238	13.0197
2019-10-14.12:48:07	78.5146	2155.85	3.17482	12.7285
2019-10-14.12:48:08	79.8388	2156.31	-7.48463	11.8598
2019-10-14.12:48:09	81.7703	2156.27	-16.4611	12.406
2019-10-14.12:48:10	83.5245	2155.9	-24.5119	14.8693
2019-10-14.12:48:11	85.0472	2155.1	-29.2207	15.5958
2019-10-14.12:48:12	86.6222	2154.21	-29.3803	12.4808
2019-10-14.12:48:13	88.4511	2153.56	-29.3994	9.30534
2019-10-14.12:48:14	89.9446	2153.37	-29.3817	8.61435
2019-10-14.12:48:15	90.9059	2154.43	-29.3414	10.4303
2019-10-14.12:48:16	91.601	2157.14	-29.3078	11.951
2019-10-14.12:48:17	92.0636	2160.65	-29.3147	13.1441
2019-10-14.12:48:18	92.3699	2164.61	-29.3411	12.9227
2019-10-14.12:48:19	92.7413	2168.65	-29.3598	11.9908
2019-10-14.12:48:20	93.2233	2172.65	-29.3609	11.1755
2019-10-14.12:48:21	93.7208	2176.65	-29.3521	11.1125
2019-10-14.12:48:22	94.1156	2180.9	-29.341	11.5195
2019-10-14.12:48:23	94.3842	2185.45	-27.1053	11.981
2019-10-14.12:48:24	94.5008	2190.69	-22.3279	11.8717
2019-10-14.12:48:25	94.4692	2196.74	-17.507	11.7221
2019-10-14.12:48:26	94.2275	2203.47	-12.4061	11.9288
2019-10-14.12:48:27	93.8526	2210.76	-6.78435	12.3225
2019-10-14.12:48:28	93.4094	2218.38	-0.603288	12.7012
2019-10-14.12:48:29	92.9468	2226.07	2.4935	12.9924
2019-10-14.12:48:30	92.5516	2233.74	0.372917	12.85
2019-10-14.12:48:31	92.3044	2241.25	-1.48332	12.7559
2019-10-14.12:48:32	92.0975	2248.46	-1.35117	12.5922
2019-10-14.12:48:33	92.093	2255.27	0.538388	12.1614
2019-10-14.12:48:34	92.2366	2261.51	2.29221	11.8725
2019-10-14.12:48:35	92.4674	2267.19	2.16046	11.6737
2019-10-14.12:48:36	92.7854	2272.67	0.224752	11.6807
2019-10-14.12:48:37	93.1269	2278.32	-1.65777	11.7983
2019-10-14.12:48:38	93.2878	2284.31	-1.66085	12.0653
2019-10-14.12:48:39	93.3578	2290.71	0.19563	12.1581
2019-10-14.12:48:40	93.2926	2297.39	2.06476	12.393
2019-10-14.12:48:41	93.0556	2304.29	2.10352	12.6434
2019-10-14.12:48:42	92.7848	2311.41	0.268958	12.7165
2019-10-14.12:48:43	92.5715	2318.69	-1.664	12.8054
2019-10-14.12:48:44	92.2906	2326	-1.81042	12.8859
2019-10-14.12:48:45	92.0868	2333.23	-0.0319679	12.6563
2019-10-14.12:48:46	91.9861	2340.12	1.95507	12.4581
2019-10-14.12:48:47	91.9349	2346.56	2.23698	12.3047
2019-10-14.12:48:48	92.0299	2352.63	0.5287	12.0215
2019-10-14.12:48:49	92.3185	2358.46	-1.55074	11.8516
2019-10-14.12:48:50	92.5902	2364.16	-1.97956	11.867
2019-10-14.12:48:51	92.8704	2369.89	-0.328653	11.7362
2019-10-14.12:48:52	93.1522	2375.64	1.80028	11.7369
2019-10-14.12:48:53	93.2869	2381.45	2.32999	11.9394
2019-10-14.12:48:54	93.3427	2387.49	0.746689	12.0551
2019-10-14.12:48:55	93.395	2393.9	-1.40423	12.2459
2019-10-14.12:48:56	93.2807	2400.67	-2.00077	12.5655
2019-10-14.12:48:57	93.0677	2407.78	-0.461234	12.6298
2019-10-14.12:48:58	92.8506	2415	1.69894	12.6463
2019-10-14.12:48:59	92.5537	2422.11	2.37373	12.7327
2019-10-14.12:49:00	92.308	2429.06	0.908617	12.6023
2019-10-14.12:49:01	92.242	2435.85	-1.30151	12.4441
2019-10-14.12:49:02	92.2202	2442.43	-2.11943	12.4049
2019-10-14.12:49:03	92.2626	2448.8	-0.74244	12.1527
2019-10-14.12:49:04	92.454	2454.88	1.51117	11.8806
2019-10-14.12:49:05	92.6359	2460.62	2.46852	11.8431
2019-10-14.12:49:06	92.8448	2466.19	1.20148	11.7388
2019-10-14.12:49:07	93.1474	2471.81	-1.07771	11.7163
2019-10-14.12:49:08	93.3717	2477.61	-2.13894	11.9383
2019-10-14.12:49:09	93.4621	2483.73	-0.932924	12.0437
2019-10-14.12:49:10	93.522	2490.12	1.35065	12.0995
2019-10-14.12:49:11	93.4121	2496.66	2.46838	12.363
2019-10-14.12:49:12	93.2099	2503.36	1.33397	12.4754
2019-10-14.12:49:13	93.0561	2510.27	-0.952033	12.5255
2019-10-14.12:49:14	92.8721	2517.29	-2.15758	12.6884
2019-10-14.12:49:15	92.641	2524.36	-1.10224	12.6366
2019-10-14.12:49:16	92.53	2531.31	1.18758	12.4039
2019-10-14.12:49:17	92.4319	2537.89	2.49842	12.3427
2019-10-14.12:49:18	92.4024	2544.13	1.565	12.1524
2019-10-14.12:49:19	92.5515	2550.13	-0.735958	11.9301
2019-10-14.12:49:20	92.7815	2555.98	-2.18621	11.9235
2019-10-14.12:49:21	92.9652	2561.8	-1.36028	11.8657
2019-10-14.12:49:22	93.2208	2567.63	0.944388	11.7027
2019-10-14.12:49:23	93.3912	2573.4	2.48445	11.8308
2019-10-14.12:49:24	93.4672	2579.22	1.76219	11.9334
2019-10-14.12:49:25	93.5497	2585.29	-0.522154	12.005
2019-10-14.12:49:26	93.5837	2591.67	-2.12984	12.2651
2019-10-14.12:49:27	93.4469	2598.36	-1.47291	12.4463
2019-10-14.12:49:28	93.3157	2605.29	0.79352	12.3983
2019-10-14.12:49:29	93.1085	2612.18	2.44997	12.5184
2019-10-14.12:49:30	92.8638	2618.97	1.88824	12.5197
2019-10-14.12:49:31	92.7315	2625.67	-0.358504	12.3768
2019-10-14.12:49:32	92.7112	2632.26	-2.12499	12.3589
2019-10-14.12:49:33	92.6653	2638.72	-1.68468	12.2867
2019-10-14.12:49:34	92.7525	2645.01	0.541096	11.9798
2019-10-14.12:49:35	92.8794	2650.99	2.40569	11.8956
2019-10-14.12:49:36	93.0008	2656.7	2.10628	11.8355
2019-10-14.12:49:37	93.2053	2662.33	-0.0792499	11.7145
[State]	Cruise
2019-10-14.12:49:38	93.469	2668.05	-2.03527	11.8087
2019-10-14.12:49:39	93.5855	2673.97	-1.83246	11.9787
2019-10-14.12:49:40	93.6829	2680.14	0.326862	11.9362
2019-10-14.12:49:41	93.6929	2686.42	2.32337	12.0943
2019-10-14.12:49:42	93.5693	2692.78	2.20587	12.2707
2019-10-14.12:49:43	93.4433	2699.32	0.0901014	12.2926
2019-10-14.12:49:44	93.365	2706.03	-1.96538	12.4172
2019-10-14.12:49:45	93.375	2712.63	-7.00462	8.44106
2019-10-14.12:49:46	96.579	2711.55	-14.8118	-0.228537
2019-10-14.12:49:47	101.519	2700.9	-22.6031	1.78358
2019-10-14.12:49:48	105.378	2690.76	-29.6618	0.566147
2019-10-14.12:49:49	109.358	2679.74	-29.4608	-1.73503
2019-10-14.12:49:50	113.374	2667.94	-29.4684	-2.54171
2019-10-14.12:49:51	116.858	2656.77	-29.4651	-1.26843
2019-10-14.12:49:52	119.782	2647.42	-29.4509	-0.759727
2019-10-14.12:49:53	122.523	2638.42	-29.4511	-0.429073
2019-10-14.12:49:54	125.076	2629.88	-29.4563	-0.972071
2019-10-14.12:49:55	127.536	2621.53	-29.4609	-1.23241
2019-10-14.12:49:56	129.835	2613.45	-29.4592	-1.13374
2019-10-14.12:49:57	131.918	2605.68	-29.4564	-0.943998
2019-10-14.12:49:58	133.833	2598.14	-29.4573	-0.96549
2019-10-14.12:49:59	135.639	2590.76	-29.4602	-1.12606
2019-10-14.12:50:00	137.348	2583.53	-29.4617	-1.18816
2019-10-14.12:50:01	138.938	2576.45	-29.4616	-1.14195
2019-10-14.12:50:02	140.406	2569.51	-29.4621	-1.12912
2019-10-14.12:50:03	141.779	2562.69	-29.4638	-1.18493
2019-10-14.12:50:04	143.076	2555.97	-28.5875	-1.22383
2019-10-14.12:50:05	144.284	2549.68	-21.8013	-1.63797
2019-10-14.12:50:06	145.481	2543.83	-16.6856	-1.65537
2019-10-14.12:50:07	146.51	2538.62	-13.607	-1.44474
2019-10-14.12:50:08	147.349	2534.05	-11.2867	-1.21345
2019-10-14.12:50:09	148.04	2530.02	-8.76471	-1.12312
2019-10-14.12:50:10	148.662	2526.47	-6.59985	-1.04876
2019-10-14.12:50:11	149.153	2523.4	-5.40194	-0.939379
2019-10-14.12:50:12	149.552	2520.67	-4.62705	-0.76963
2019-10-14.12:50:13	149.853	2518.28	-3.62051	-0.738179
2019-10-14.12:50:14	150.13	2516.11	-2.63801	-0.67356
2019-10-14.12:50:15	150.329	2514.21	-2.13706	-0.556389
2019-10-14.12:50:16	150.48	2512.56	-1.90144	-0.523008
2019-10-14.12:50:17	150.579	2511.04	-1.49807	-0.464481
2019-10-14.12:50:18	150.66	2509.7	-1.03172	-0.413476
2019-10-14.12:50:19	150.704	2508.51	-0.813334	-0.342174
2019-10-14.12:50:20	150.712	2507.5	-0.759787	-0.31042
2019-10-14.12:50:21	150.694	2506.58	-0.605309	-0.27946
2019-10-14.12:50:22	150.674	2505.72	-0.378482	-0.260882
2019-10-14.12:50:23	150.653	2504.92	-0.276207	-0.242653
2019-10-14.12:50:24	150.618	2504.16	-0.277939	-0.219223
2019-10-14.12:50:25	150.566	2503.46	-0.22275	-0.196225
2019-10-14.12:50:26	150.512	2502.81	-0.110395	-0.183755
2019-10-14.12:50:27	150.464	2502.19	-0.0596428	-0.177462
2019-10-14.12:50:28	150.412	2501.57	-0.073746	-0.170435
2019-10-14.12:50:29	150.355	2500.97	-0.0580345	-0.165777
2019-10-14.12:50:30	150.305	2500.36	-0.0013953	-0.169188
2019-10-14.12:50:31	150.265	2499.74	0.0260698	-0.178315
2019-10-14.12:50:32	150.232	2499.09	0.0130189	-0.188017
2019-10-14.12:50:33	150.203	2498.41	0.0141848	-0.198763
2019-10-14.12:50:34	150.184	2497.7	0.0430248	-0.213456
2019-10-14.12:50:35	150.178	2496.95	0.0590856	-0.230619
2019-10-14.12:50:36	150.18	2496.15	0.0500103	-0.246567
2019-10-14.12:50:37	150.189	2495.31	0.0467885	-0.260787
2019-10-14.12:50:38	150.204	2494.43	0.0614849	-0.274789
2019-10-14.12:50:39	150.228	2493.53	0.0713359	-0.287862
2019-10-14.12:50:40	150.256	2492.59	0.0658132	-0.29778
2019-10-14.12:50:41	150.285	2491.63	0.0620417	-0.304122
2019-10-14.12:50:42	150.315	2490.66	0.0694568	-0.308013
2019-10-14.12:50:43	150.345	2489.69	0.0755956	-0.309534
2019-10-14.12:50:44	150.373	2488.71	0.0724956	-0.307763
2019-10-14.12:50:45	150.397	2487.75	0.0693684	-0.302766
2019-10-14.12:50:46	150.416	2486.81	0.0730171	-0.295667
