DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
2019-10-14.15:36:27	77.1317	1851.5	7.47445	13.1565
2019-10-14.15:36:28	77.4837	1852.16	7.84692	13.5654
2019-10-14.15:36:29	77.779	1853.31	0.309822	12.8297
2019-10-14.15:36:30	77.8035	1855.42	-5.76648	14.2514
2019-10-14.15:36:31	77.209	1858.32	-7.32304	15.3623
2019-10-14.15:36:32	76.68	1861.6	-2.08972	13.6909
2019-10-14.15:36:33	76.7585	1864.31	1.79392	12.6816
2019-10-14.15:36:34	77.0065	1865.91	4.95403	12.6082
2019-10-14.15:36:35	77.4002	1866.52	9.13752	13.3405
2019-10-14.15:36:36	77.7238	1867.08	4.94104	13.3109
2019-10-14.15:36:37	77.9415	1868.73	-1.88094	13.328
2019-10-14.15:36:38	77.5816	1871.43	-7.87374	15.0021
2019-10-14.15:36:39	76.9082	1874.63	-5.53628	14.8537
2019-10-14.15:36:40	76.6256	1877.78	-0.442632	13.1639
2019-10-14.15:36:41	76.8069	1880.06	2.95328	12.6065
2019-10-14.15:36:42	77.1265	1881.21	6.30613	12.7442
2019-10-14.15:36:43	77.5434	1881.61	9.73663	13.6217
2019-10-14.15:36:44	77.817	1882.48	2.1934	12.9936
2019-10-14.15:36:45	77.8971	1884.52	-4.08565	13.9826
2019-10-14.15:36:46	77.3507	1887.47	-7.97828	15.2924
2019-10-14.15:36:47	76.736	1890.71	-3.42583	14.1795
2019-10-14.15:36:48	76.7002	1893.6	0.925122	12.7951
2019-10-14.15:36:49	76.9256	1895.45	4.0866	12.5894
2019-10-14.15:36:50	77.3032	1896.23	7.85835	13.0505
2019-10-14.15:36:51	77.6854	1896.61	7.04334	13.549
2019-10-14.15:36:52	77.9431	1897.92	-0.252694	13.0336
2019-10-14.15:36:53	77.7728	1900.34	-6.25536	14.6301
2019-10-14.15:36:54	77.1253	1903.45	-7.00328	15.1629
2019-10-14.15:36:55	76.6762	1906.65	-1.58238	13.512
2019-10-14.15:36:56	76.804	1909.2	2.13318	12.6235
2019-10-14.15:36:57	77.0797	1910.63	5.31946	12.6041
2019-10-14.15:36:58	77.4931	1911.13	9.68308	13.3974
2019-10-14.15:36:59	77.8106	1911.72	4.09852	13.162
2019-10-14.15:37:00	78.0077	1913.46	-2.54308	13.4683
2019-10-14.15:37:01	77.5884	1916.22	-8.48356	15.0773
2019-10-14.15:37:02	76.928	1919.41	-4.91493	14.635
2019-10-14.15:37:03	76.7292	1922.47	-0.0201084	12.9984
2019-10-14.15:37:04	76.9258	1924.61	3.28679	12.57
2019-10-14.15:37:05	77.2632	1925.63	6.74775	12.7889
2019-10-14.15:37:06	77.6769	1925.99	9.02984	13.6138
2019-10-14.15:37:07	77.9434	1926.98	1.40977	12.9262
2019-10-14.15:37:08	77.9589	1929.12	-4.75592	14.1621
2019-10-14.15:37:09	77.3735	1932.12	-7.6132	15.2637
2019-10-14.15:37:10	76.8014	1935.34	-2.82067	13.9216
2019-10-14.15:37:11	76.8282	1938.12	1.32272	12.6865
2019-10-14.15:37:12	77.0681	1939.83	4.4756	12.5542
2019-10-14.15:37:13	77.4593	1940.5	8.42614	13.1311
2019-10-14.15:37:14	77.8209	1940.92	6.04288	13.4002
2019-10-14.15:37:15	78.0708	1942.36	-1.03806	13.0988
2019-10-14.15:37:16	77.8118	1944.89	-7.01744	14.7664
2019-10-14.15:37:17	77.1515	1948.02	-6.36177	14.9842
2019-10-14.15:37:18	76.7804	1951.19	-1.02988	13.2817
2019-10-14.15:37:19	76.9423	1953.59	2.53409	12.561
2019-10-14.15:37:20	77.2379	1954.87	5.79705	12.6107
2019-10-14.15:37:21	77.6563	1955.3	10.1179	13.468
2019-10-14.15:37:22	77.9509	1956.01	3.11946	13.0057
2019-10-14.15:37:23	78.0991	1957.88	-3.32998	13.6622
2019-10-14.15:37:24	77.6131	1960.73	-8.49443	15.1521
2019-10-14.15:37:25	76.9706	1963.92	-4.15119	14.3504
2019-10-14.15:37:26	76.8608	1966.89	0.478662	12.8259
2019-10-14.15:37:27	77.0722	1968.87	3.71191	12.5289
2019-10-14.15:37:28	77.4301	1969.75	7.33392	12.8688
2019-10-14.15:37:29	77.8287	1970.1	7.97603	13.5543
2019-10-14.15:37:30	78.0886	1971.25	0.480244	12.9045
2019-10-14.15:37:31	78.0093	1973.53	-5.58235	14.3735
2019-10-14.15:37:32	77.3856	1976.57	-7.37268	15.1745
2019-10-14.15:37:33	76.8773	1979.78	-2.12543	13.6289
2019-10-14.15:37:34	76.9668	1982.42	1.7872	12.5865
2019-10-14.15:37:35	77.2255	1983.96	4.96011	12.5236
2019-10-14.15:37:36	77.6294	1984.52	9.14644	13.2348
2019-10-14.15:37:37	77.9642	1985.02	4.88549	13.2059
2019-10-14.15:37:38	78.1901	1986.62	-1.93684	13.239
2019-10-14.15:37:39	77.8337	1989.28	-7.93126	14.9035
2019-10-14.15:37:40	77.17	1992.43	-5.5136	14.7326
2019-10-14.15:37:41	76.9012	1995.52	-0.416376	13.0448
2019-10-14.15:37:42	77.0877	1997.76	2.99868	12.5084
2019-10-14.15:37:43	77.4072	1998.87	6.38267	12.6566
2019-10-14.15:37:44	77.8242	1999.24	9.60205	13.5248
2019-10-14.15:37:45	78.0976	2000.1	2.00773	12.8783
2019-10-14.15:37:46	78.169	2002.13	-4.25346	13.9215
2019-10-14.15:37:47	77.6166	2005.06	-7.84396	15.1909
2019-10-14.15:37:48	77.0138	2008.27	-3.28772	14.0143
2019-10-14.15:37:49	76.9959	2011.11	1.03948	12.6707
2019-10-14.15:37:50	77.2238	2012.91	4.22569	12.4953
2019-10-14.15:37:51	77.6017	2013.64	8.06675	12.9937
2019-10-14.15:37:52	77.9728	2014.02	6.63952	13.4141
2019-10-14.15:37:53	78.2275	2015.36	-0.589199	12.9657
2019-10-14.15:37:54	78.0241	2017.8	-6.58366	14.6032
2019-10-14.15:37:55	77.3702	2020.89	-6.73789	15.0051
2019-10-14.15:37:56	76.953	2024.06	-1.34879	13.3277
2019-10-14.15:37:57	77.0964	2026.54	2.32845	12.5149
2019-10-14.15:37:58	77.3784	2027.88	5.56914	12.5335
2019-10-14.15:37:59	77.7902	2028.33	9.99872	13.3662
2019-10-14.15:38:00	78.0912	2028.97	3.55946	13.0047
2019-10-14.15:38:01	78.2639	2030.76	-2.98573	13.4911
2019-10-14.15:38:02	77.8085	2033.54	-8.58611	15.0534
2019-10-14.15:38:03	77.1551	2036.72	-4.49796	14.4053
2019-10-14.15:38:04	77.0061	2039.71	0.266409	12.829
2019-10-14.15:38:05	77.2096	2041.75	3.5512	12.4813
2019-10-14.15:38:06	77.5557	2042.67	7.11811	12.7774
2019-10-14.15:38:07	77.9561	2043	8.3649	13.5274
2019-10-14.15:38:08	78.2146	2044.08	0.795259	12.8437
2019-10-14.15:38:09	78.1713	2046.29	-5.30399	14.2384
2019-10-14.15:38:10	77.559	2049.29	-7.46752	15.1535
2019-10-14.15:38:11	77.0262	2052.49	-2.36445	13.6671
2019-10-14.15:38:12	77.0948	2055.17	1.64347	12.5605
2019-10-14.15:38:13	77.3449	2056.75	4.82272	12.4809
2019-10-14.15:38:14	77.7414	2057.32	8.94169	13.1584
2019-10-14.15:38:15	78.0793	2057.78	5.18526	13.2127
2019-10-14.15:38:16	78.3118	2059.32	-1.71364	13.1427
2019-10-14.15:38:17	77.9811	2061.92	-7.70017	14.8235
2019-10-14.15:38:18	77.3156	2065.05	-5.72604	14.7519
2019-10-14.15:38:19	77.0185	2068.14	-0.57089	13.0553
2019-10-14.15:38:20	77.199	2070.41	2.89515	12.4755
2019-10-14.15:38:21	77.51	2071.54	6.25787	12.6045
2019-10-14.15:38:22	77.9241	2071.9	9.77611	13.4812
2019-10-14.15:38:23	78.1977	2072.71	2.22934	12.8599
2019-10-14.15:38:24	78.2863	2074.69	-4.07113	13.8235
2019-10-14.15:38:25	77.7464	2077.58	-7.96302	15.1518
2019-10-14.15:38:26	77.133	2080.77	-3.46265	14.0404
2019-10-14.15:38:27	77.0976	2083.62	0.936767	12.6582
2019-10-14.15:38:28	77.3214	2085.43	4.14051	12.4651
2019-10-14.15:38:29	77.6939	2086.16	7.9448	12.9377
2019-10-14.15:38:30	78.0675	2086.51	6.85094	13.4088
2019-10-14.15:38:31	78.3226	2087.8	-0.430474	12.9135
2019-10-14.15:38:32	78.1397	2090.19	-6.43268	14.5336
2019-10-14.15:38:33	77.4896	2093.25	-6.8681	15.0001
2019-10-14.15:38:34	77.0576	2096.41	-1.46719	13.3341
2019-10-14.15:38:35	77.1944	2098.88	2.25513	12.4885
2019-10-14.15:38:36	77.4718	2100.23	5.49126	12.4984
2019-10-14.15:38:37	77.8812	2100.68	9.9146	13.3189
2019-10-14.15:38:38	78.185	2101.27	3.72131	12.9959
2019-10-14.15:38:39	78.3659	2103.01	-2.85943	13.4206
2019-10-14.15:38:40	77.9227	2105.76	-8.5921	15.0038
2019-10-14.15:38:41	77.2674	2108.91	-4.63023	14.413
2019-10-14.15:38:42	77.105	2111.89	0.185997	12.8177
2019-10-14.15:38:43	77.3063	2113.92	3.49303	12.4526
2019-10-14.15:38:44	77.6481	2114.85	7.04236	12.7325
2019-10-14.15:38:45	78.0493	2115.16	8.49635	13.5026
2019-10-14.15:38:46	78.308	2116.19	0.903469	12.8104
2019-10-14.15:38:47	78.2776	2118.36	-5.20983	14.1763
2019-10-14.15:38:48	77.6707	2121.33	-7.49904	15.1292
2019-10-14.15:38:49	77.1313	2124.51	-2.44962	13.6636
2019-10-14.15:38:50	77.1937	2127.17	1.59639	12.5357
2019-10-14.15:38:51	77.4413	2128.75	4.78215	12.4531
2019-10-14.15:38:52	77.8353	2129.31	8.88125	13.1171
2019-10-14.15:38:53	78.1745	2129.74	5.27896	13.1981
2019-10-14.15:38:54	78.4093	2131.25	-1.64516	13.0956
2019-10-14.15:38:55	78.0875	2133.81	-7.62941	14.7796
2019-10-14.15:38:56	77.4229	2136.91	-5.79838	14.7383
2019-10-14.15:38:57	77.1187	2139.99	-0.615843	13.0375
2019-10-14.15:38:58	77.298	2142.24	2.87083	12.4471
2019-10-14.15:38:59	77.6063	2143.36	6.2312	12.5721
2019-10-14.15:39:00	78.0194	2143.71	9.81166	13.4494
2019-10-14.15:39:01	78.2932	2144.49	2.27573	12.8338
2019-10-14.15:39:02	78.3863	2146.43	-4.03469	13.7784
2019-10-14.15:39:03	77.8522	2149.29	-7.9443	15.1204
2019-10-14.15:39:04	77.3839	2152.48	-1.41784	13.8337
2019-10-14.15:39:05	77.8905	2155.05	2.93587	12.8027
2019-10-14.15:39:06	78.998	2156.09	-1.04036	12.5505
2019-10-14.15:39:07	80.5512	2156.36	-11.3181	11.6762
2019-10-14.15:39:08	82.5287	2156.14	-19.6575	13.3816
2019-10-14.15:39:09	84.1336	2155.68	-28.0358	15.5066
2019-10-14.15:39:10	85.6444	2154.7	-29.4032	14.6524
2019-10-14.15:39:11	87.3404	2153.92	-29.3991	11.042
2019-10-14.15:39:12	89.1105	2153.4	-29.3953	8.65819
2019-10-14.15:39:13	90.393	2153.59	-29.3692	9.16319
2019-10-14.15:39:14	91.1885	2155.36	-29.3223	11.0751
2019-10-14.15:39:15	91.8225	2158.47	-29.3071	12.5566
2019-10-14.15:39:16	92.188	2162.2	-29.3244	13.2039
2019-10-14.15:39:17	92.5052	2166.23	-29.3507	12.5885
2019-10-14.15:39:18	92.9226	2170.26	-29.3621	11.6032
2019-10-14.15:39:19	93.4308	2174.23	-29.3579	11.0455
2019-10-14.15:39:20	93.8949	2178.31	-29.3471	11.2659
2019-10-14.15:39:21	94.2378	2182.68	-29.339	11.7005
2019-10-14.15:39:22	94.4457	2187.43	-25.194	12.0453
2019-10-14.15:39:23	94.5143	2193.03	-20.4131	11.7452
2019-10-14.15:39:24	94.3943	2199.35	-15.5177	11.7794
2019-10-14.15:39:25	94.0893	2206.33	-10.2268	12.0725
2019-10-14.15:39:26	93.6804	2213.78	-4.37459	12.4835
2019-10-14.15:39:27	93.2253	2221.47	2.00297	12.8403
2019-10-14.15:39:28	92.7694	2229.15	1.75109	12.9524
2019-10-14.15:39:29	92.4482	2236.78	-0.53202	12.7986
2019-10-14.15:39:30	92.2102	2244.17	-1.70592	12.7266
2019-10-14.15:39:31	92.0618	2251.24	-0.722766	12.437
2019-10-14.15:39:32	92.1417	2257.84	1.38121	12.0124
2019-10-14.15:39:33	92.3162	2263.84	2.51196	11.7913
2019-10-14.15:39:34	92.5872	2269.38	1.52243	11.6742
2019-10-14.15:39:35	92.9315	2274.9	-0.661085	11.6923
2019-10-14.15:39:36	93.2129	2280.67	-1.93588	11.92
2019-10-14.15:39:37	93.3174	2286.82	-1.0648	12.1154
2019-10-14.15:39:38	93.3576	2293.36	1.07024	12.2182
2019-10-14.15:39:39	93.212	2300.13	2.35278	12.5159
2019-10-14.15:39:40	92.9427	2307.11	1.52324	12.6848
2019-10-14.15:39:41	92.6979	2314.31	-0.619737	12.7414
2019-10-14.15:39:42	92.4643	2321.61	-1.9957	12.8662
2019-10-14.15:39:43	92.1869	2328.92	-1.26341	12.8242
2019-10-14.15:39:44	92.0444	2336.04	0.864565	12.5462
2019-10-14.15:39:45	91.9551	2342.75	2.33717	12.4139
2019-10-14.15:39:46	91.9496	2349.02	1.73522	12.1969
2019-10-14.15:39:47	92.1276	2354.98	-0.386528	11.9273
2019-10-14.15:39:48	92.4345	2360.74	-1.99592	11.8582
2019-10-14.15:39:49	92.6927	2366.44	-1.51517	11.831
2019-10-14.15:39:50	93.0005	2372.19	0.596353	11.6886
2019-10-14.15:39:51	93.222	2377.95	2.28334	11.8211
2019-10-14.15:39:52	93.3127	2383.83	1.90174	11.9927
2019-10-14.15:39:53	93.3649	2390.01	-0.176269	12.1121
2019-10-14.15:39:54	93.3738	2396.56	-1.91409	12.3793
2019-10-14.15:39:55	93.1945	2403.48	-1.59462	12.6267
2019-10-14.15:39:56	92.9942	2410.68	0.457774	12.6094
2019-10-14.15:39:57	92.7359	2417.86	2.23233	12.6985
2019-10-14.15:39:58	92.4403	2424.91	2.00599	12.7036
2019-10-14.15:39:59	92.2574	2431.8	-0.0121553	12.5278
2019-10-14.15:40:00	92.2355	2438.51	-1.88983	12.4263
2019-10-14.15:40:01	92.2192	2445	-1.80016	12.3371
2019-10-14.15:40:02	92.3355	2451.27	0.179622	12.0109
2019-10-14.15:40:03	92.5283	2457.21	2.14855	11.8598
2019-10-14.15:40:04	92.7115	2462.86	2.20563	11.8108
2019-10-14.15:40:05	92.9533	2468.42	0.286267	11.7045
[State]	Cruise
2019-10-14.15:40:06	93.261	2474.1	-1.75602	11.7825
2019-10-14.15:40:07	93.4148	2480.02	-1.90858	12.0114
2019-10-14.15:40:08	93.5	2486.26	-0.0230217	12.0415
2019-10-14.15:40:09	93.4977	2492.72	2.04528	12.2025
2019-10-14.15:40:10	93.3339	2499.32	2.27007	12.4329
2019-10-14.15:40:11	93.1364	2506.1	0.435698	12.4875
2019-10-14.15:40:12	92.9991	2513.07	-1.67642	12.5788
2019-10-14.15:40:13	92.7735	2520.12	-1.99678	12.7135
2019-10-14.15:40:14	92.5856	2527.17	-0.21524	12.5356
2019-10-14.15:40:15	92.4895	2533.99	1.94317	12.3734
2019-10-14.15:40:16	92.405	2540.42	2.39399	12.2899
2019-10-14.15:40:17	92.4364	2546.55	0.694348	12.0481
2019-10-14.15:40:18	92.6542	2552.48	-1.54036	11.8955
2019-10-14.15:40:19	92.8535	2558.3	-2.13587	11.9323
2019-10-14.15:40:20	93.0594	2564.13	-0.501901	11.7874
2019-10-14.15:40:21	93.3048	2569.94	1.77724	11.7274
2019-10-14.15:40:22	93.4275	2575.71	2.48025	11.8902
2019-10-14.15:40:23	93.4944	2581.62	0.925031	11.949
2019-10-14.15:40:24	93.5896	2587.81	-1.37605	12.0796
2019-10-14.15:40:25	93.5405	2594.31	-2.15573	12.3786
2019-10-14.15:40:26	93.3881	2601.12	-0.650039	12.4328
2019-10-14.15:40:27	93.2453	2608.06	1.65802	12.4291
2019-10-14.15:40:28	93.0069	2614.91	2.51409	12.5506
2019-10-14.15:40:29	92.7899	2621.66	1.089	12.4618
2019-10-14.15:40:30	92.729	2628.32	-1.25512	12.3436
2019-10-14.15:40:31	92.6889	2634.86	-2.24437	12.3688
2019-10-14.15:40:32	92.6764	2641.27	-0.90941	12.1715
2019-10-14.15:40:33	92.8073	2647.45	1.46501	11.9098
2019-10-14.15:40:34	92.9243	2653.3	2.58449	11.8901
2019-10-14.15:40:35	93.0679	2658.95	1.36507	11.7774
2019-10-14.15:40:36	93.3231	2664.61	-1.02874	11.7151
2019-10-14.15:40:37	93.53	2670.39	-2.25917	11.9039
2019-10-14.15:40:38	93.617	2676.41	-1.11094	11.9723
2019-10-14.15:40:39	93.7078	2682.64	1.28568	11.9597
2019-10-14.15:40:40	93.6533	2688.95	2.57938	12.1896
2019-10-14.15:40:41	93.5112	2695.37	1.51238	12.2839
2019-10-14.15:40:42	93.4192	2701.99	-0.880644	12.3191
2019-10-14.15:40:43	93.2956	2708.75	-2.50877	12.486
2019-10-14.15:40:44	94.1062	2713.85	-10.1629	3.90368
2019-10-14.15:40:45	98.7178	2707.64	-17.8637	0.263244
2019-10-14.15:40:46	103.094	2696.76	-25.909	1.78137
2019-10-14.15:40:47	106.936	2686.51	-29.4893	-0.451735
2019-10-14.15:40:48	110.999	2675.05	-29.4656	-2.30561
2019-10-14.15:40:49	114.849	2663.3	-29.4682	-2.24423
2019-10-14.15:40:50	118.045	2652.86	-29.461	-0.780537
2019-10-14.15:40:51	120.922	2643.78	-29.4488	-0.603019
2019-10-14.15:40:52	123.546	2634.98	-29.453	-0.607732
2019-10-14.15:40:53	126.08	2626.5	-29.4589	-1.10136
2019-10-14.15:40:54	128.479	2618.27	-29.4606	-1.25137
2019-10-14.15:40:55	130.692	2610.31	-29.4578	-1.03698
2019-10-14.15:40:56	132.701	2602.64	-29.4563	-0.921505
2019-10-14.15:40:57	134.566	2595.17	-29.4584	-1.03129
2019-10-14.15:40:58	136.335	2587.85	-29.461	-1.16852
2019-10-14.15:40:59	137.999	2580.68	-29.4617	-1.17465
2019-10-14.15:41:00	139.539	2573.66	-29.4617	-1.12751
2019-10-14.15:41:01	140.965	2566.77	-29.4627	-1.14622
2019-10-14.15:41:02	142.307	2559.99	-29.4645	-1.20944
2019-10-14.15:41:03	143.56	2553.35	-25.6159	-1.24219
2019-10-14.15:41:04	144.794	2547.28	-19.5344	-1.76868
2019-10-14.15:41:05	145.897	2541.69	-15.2624	-1.63672
2019-10-14.15:41:06	146.873	2536.71	-12.6624	-1.28318
2019-10-14.15:41:07	147.64	2532.37	-10.2991	-1.15384
2019-10-14.15:41:08	148.302	2528.56	-7.80392	-1.13292
2019-10-14.15:41:09	148.865	2525.19	-6.00782	-0.988712
2019-10-14.15:41:10	149.333	2522.26	-5.09593	-0.872843
2019-10-14.15:41:11	149.675	2519.69	-4.25819	-0.759506
2019-10-14.15:41:12	149.968	2517.38	-3.18844	-0.71779
2019-10-14.15:41:13	150.219	2515.31	-2.37617	-0.626052
2019-10-14.15:41:14	150.396	2513.53	-2.04216	-0.552981
2019-10-14.15:41:15	150.524	2511.93	-1.76812	-0.4981
2019-10-14.15:41:16	150.613	2510.48	-1.29718	-0.444216
2019-10-14.15:41:17	150.682	2509.2	-0.908646	-0.387504
2019-10-14.15:41:18	150.711	2508.1	-0.789388	-0.322343
2019-10-14.15:41:19	150.707	2507.12	-0.717284	-0.29676
2019-10-14.15:41:20	150.686	2506.23	-0.510752	-0.270794
2019-10-14.15:41:21	150.667	2505.4	-0.317011	-0.254561
2019-10-14.15:41:22	150.642	2504.61	-0.274195	-0.234193
2019-10-14.15:41:23	150.599	2503.88	-0.268006	-0.209112
2019-10-14.15:41:24	150.543	2503.2	-0.177765	-0.189931
2019-10-14.15:41:25	150.492	2502.56	-0.0784479	-0.181037
2019-10-14.15:41:26	150.444	2501.94	-0.0627615	-0.174806
2019-10-14.15:41:27	150.389	2501.33	-0.0748083	-0.16785
2019-10-14.15:41:28	150.334	2500.73	-0.0366064	-0.166112
2019-10-14.15:41:29	150.288	2500.12	0.0161269	-0.172506
2019-10-14.15:41:30	150.251	2499.49	0.0229828	-0.182253
2019-10-14.15:41:31	150.22	2498.82	0.009191	-0.191981
2019-10-14.15:41:32	150.194	2498.13	0.0242801	-0.204128
2019-10-14.15:41:33	150.18	2497.4	0.0530611	-0.220256
2019-10-14.15:41:34	150.178	2496.63	0.0571236	-0.237269
2019-10-14.15:41:35	150.183	2495.82	0.0462961	-0.252367
2019-10-14.15:41:36	150.194	2494.96	0.0514211	-0.266382
2019-10-14.15:41:37	150.213	2494.07	0.0673795	-0.280262
2019-10-14.15:41:38	150.239	2493.15	0.0703493	-0.292293
2019-10-14.15:41:39	150.267	2492.21	0.0629819	-0.300687
2019-10-14.15:41:40	150.297	2491.24	0.0640647	-0.305927
2019-10-14.15:41:41	150.327	2490.27	0.0729429	-0.308958
2019-10-14.15:41:42	150.357	2489.3	0.0752058	-0.309254
2019-10-14.15:41:43	150.384	2488.33	0.0705496	-0.306095
2019-10-14.15:41:44	150.405	2487.37	0.0701667	-0.300119
