DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
2019-10-14.10:45:02	91.0846	1660.73	4.28139	12.4797
2019-10-14.10:45:03	90.2022	1669.07	10.3757	11.5311
2019-10-14.10:45:04	89.3623	1675.76	17.0638	11.8879
2019-10-14.10:45:05	88.5301	1681.1	24.7095	12.8117
2019-10-14.10:45:06	87.8371	1685.28	30.3112	12.993
2019-10-14.10:45:07	87.3024	1688.37	30.3651	12.4517
2019-10-14.10:45:08	86.9707	1691.06	30.3764	11.6505
2019-10-14.10:45:09	86.7605	1693.47	30.3659	11.4474
2019-10-14.10:45:10	86.5835	1695.75	30.3526	11.7469
2019-10-14.10:45:11	86.3857	1697.95	30.3453	12.2191
2019-10-14.10:45:12	86.1663	1700.09	30.3465	12.4943
2019-10-14.10:45:13	85.9575	1702.15	30.3517	12.4673
2019-10-14.10:45:14	85.787	1704.13	30.355	12.2629
2019-10-14.10:45:15	85.6605	1706.01	30.3541	12.0839
2019-10-14.10:45:16	85.5625	1707.81	30.3501	12.0487
2019-10-14.10:45:17	85.449	1709.58	26.9426	12.1821
2019-10-14.10:45:18	85.0159	1712.35	20.3985	12.7233
2019-10-14.10:45:19	84.0225	1717.26	13.9	12.9344
2019-10-14.10:45:20	82.8778	1723.29	7.06598	12.839
2019-10-14.10:45:21	81.6875	1729.39	-0.338681	13.3859
2019-10-14.10:45:22	80.6077	1735.19	-1.07144	13.2805
2019-10-14.10:45:23	80.0103	1740.19	2.418	12.2659
2019-10-14.10:45:24	79.8959	1743.7	5.07994	12.0576
2019-10-14.10:45:25	79.8065	1746.35	4.69136	12.6302
2019-10-14.10:45:26	79.6947	1749.1	1.40366	12.3495
2019-10-14.10:45:27	79.6872	1752.07	-2.50378	12.4571
2019-10-14.10:45:28	79.5019	1755.22	-3.95374	12.9588
[State]	Climb
2019-10-14.10:45:29	79.2165	1758.57	-1.75277	12.8207
2019-10-14.10:45:30	79.1287	1761.85	2.47119	12.3779
2019-10-14.10:45:31	79.1091	1764.64	5.4224	12.4777
2019-10-14.10:45:32	79.1084	1766.87	4.68111	12.6538
2019-10-14.10:45:33	79.1328	1769.15	0.679844	12.3669
2019-10-14.10:45:34	79.2217	1771.75	-3.62624	12.6625
2019-10-14.10:45:35	79.0194	1774.69	-4.74816	13.3719
2019-10-14.10:45:36	78.6796	1777.97	-1.7087	13.1659
2019-10-14.10:45:37	78.5356	1781.29	3.12869	12.7695
2019-10-14.10:45:38	78.4288	1784.07	6.381	13.0496
2019-10-14.10:45:39	78.4073	1786.19	5.10858	12.7737
2019-10-14.10:45:40	78.5641	1788.1	0.173303	12.2756
2019-10-14.10:45:41	78.8125	1790.24	-4.73224	12.6589
2019-10-14.10:45:42	78.7132	1792.68	-5.60283	13.4749
2019-10-14.10:45:43	78.4698	1795.54	-1.67282	13.0854
2019-10-14.10:45:44	78.4264	1798.53	3.07188	12.7179
2019-10-14.10:45:45	78.3483	1801.07	7.03705	13.175
2019-10-14.10:45:46	78.3181	1802.98	6.1506	13.1125
2019-10-14.10:45:47	78.456	1804.78	0.370545	12.3015
2019-10-14.10:45:48	78.7142	1806.84	-5.4551	12.7938
2019-10-14.10:45:49	78.5706	1809.19	-6.56617	13.8151
2019-10-14.10:45:50	78.2705	1812	-2.19604	13.2329
2019-10-14.10:45:51	78.2417	1814.92	2.3717	12.6712
2019-10-14.10:45:52	78.1952	1817.35	6.01822	13.0648
2019-10-14.10:45:53	78.2248	1819.06	8.33762	13.4098
2019-10-14.10:45:54	78.3105	1820.61	2.06215	12.6809
2019-10-14.10:45:55	78.4995	1822.72	-4.67827	13.0091
2019-10-14.10:45:56	78.2276	1825.29	-7.37709	14.5149
2019-10-14.10:45:57	77.667	1828.41	-3.48917	14.1287
2019-10-14.10:45:58	77.4142	1831.73	1.1728	13.2019
2019-10-14.10:45:59	77.2852	1834.48	4.54373	13.302
2019-10-14.10:46:00	77.2768	1836.32	8.38698	13.4523
2019-10-14.10:46:01	77.5213	1837.33	5.35932	13.2526
2019-10-14.10:46:02	77.8666	1838.74	-1.91752	12.6293
2019-10-14.10:46:03	77.9045	1840.74	-7.72632	14.2427
2019-10-14.10:46:04	77.4067	1843.38	-5.81743	14.8712
2019-10-14.10:46:05	77.0009	1846.59	-0.607243	13.4392
2019-10-14.10:46:06	76.9987	1849.34	2.94286	13.0039
2019-10-14.10:46:07	77.0665	1851.15	6.26022	13.1351
2019-10-14.10:46:08	77.379	1852.01	9.90469	13.4995
2019-10-14.10:46:09	77.6811	1852.85	2.36723	12.9172
2019-10-14.10:46:10	77.877	1854.69	-3.99528	13.6355
2019-10-14.10:46:11	77.4249	1857.39	-7.94581	15.3838
2019-10-14.10:46:12	76.7762	1860.63	-3.63922	14.2503
2019-10-14.10:46:13	76.7073	1863.61	0.788137	12.8361
2019-10-14.10:46:14	76.9154	1865.55	3.97045	12.6023
2019-10-14.10:46:15	77.2763	1866.4	7.697	13.0396
2019-10-14.10:46:16	77.6511	1866.82	7.34796	13.5994
2019-10-14.10:46:17	77.8998	1868.12	-0.0132534	13.0268
2019-10-14.10:46:18	77.754	1870.53	-6.03226	14.5902
2019-10-14.10:46:19	77.1054	1873.65	-7.12223	15.2172
2019-10-14.10:46:20	76.6294	1876.89	-1.74416	13.5953
2019-10-14.10:46:21	76.7413	1879.5	2.02447	12.6531
2019-10-14.10:46:22	77.0114	1880.98	5.19682	12.6124
2019-10-14.10:46:23	77.4209	1881.51	9.49359	13.394
2019-10-14.10:46:24	77.7416	1882.09	4.39406	13.2271
2019-10-14.10:46:25	77.9474	1883.8	-2.30919	13.4313
2019-10-14.10:46:26	77.5479	1886.54	-8.30295	15.0651
2019-10-14.10:46:27	76.8826	1889.73	-5.14845	14.7319
2019-10-14.10:46:28	76.654	1892.82	-0.176928	13.0701
2019-10-14.10:46:29	76.8455	1895.02	3.15454	12.5953
2019-10-14.10:46:30	77.1766	1896.09	6.56881	12.781
2019-10-14.10:46:31	77.5931	1896.46	9.34286	13.6322
2019-10-14.10:46:32	77.8627	1897.4	1.73085	12.9598
2019-10-14.10:46:33	77.9052	1899.51	-4.4752	14.1023
2019-10-14.10:46:34	77.3345	1902.49	-7.74247	15.2927
2019-10-14.10:46:35	76.7437	1905.72	-3.06293	14.0388
2019-10-14.10:46:36	76.7457	1908.55	1.15883	12.7397
2019-10-14.10:46:37	76.9793	1910.32	4.30752	12.5793
2019-10-14.10:46:38	77.3653	1911.04	8.17953	13.1061
2019-10-14.10:46:39	77.7363	1911.44	6.45969	13.4755
2019-10-14.10:46:40	77.991	1912.83	-0.711426	13.0762
2019-10-14.10:46:41	77.7685	1915.31	-6.69611	14.7225
2019-10-14.10:46:42	77.1123	1918.43	-6.64863	15.0747
2019-10-14.10:46:43	76.7071	1921.62	-1.2583	13.3864
2019-10-14.10:46:44	76.8561	1924.09	2.36344	12.5957
2019-10-14.10:46:45	77.1435	1925.43	5.58821	12.6137
2019-10-14.10:46:46	77.5605	1925.89	10.0182	13.4484
2019-10-14.10:46:47	77.8649	1926.55	3.5403	13.0788
2019-10-14.10:46:48	78.036	1928.36	-2.98814	13.5842
2019-10-14.10:46:49	77.5774	1931.18	-8.60138	15.1328
2019-10-14.10:46:50	76.9252	1934.37	-4.47813	14.486
2019-10-14.10:46:51	76.7774	1937.39	0.264686	12.9073
2019-10-14.10:46:52	76.9823	1939.44	3.52332	12.5553
2019-10-14.10:46:53	77.3317	1940.38	7.06957	12.84
2019-10-14.10:46:54	77.7381	1940.73	8.45699	13.5979
2019-10-14.10:46:55	78.0001	1941.81	0.888085	12.9159
2019-10-14.10:46:56	77.9642	1944.03	-5.21479	14.2918
2019-10-14.10:46:57	77.3556	1947.06	-7.48182	15.2314
2019-10-14.10:46:58	76.817	1950.28	-2.42717	13.7662
2019-10-14.10:46:59	76.8802	1952.99	1.58198	12.637
2019-10-14.10:47:00	77.1304	1954.6	4.73915	12.5436
2019-10-14.10:47:01	77.5294	1955.21	8.8158	13.1974
2019-10-14.10:47:02	77.8765	1955.67	5.40597	13.3036
2019-10-14.10:47:03	78.1153	1957.21	-1.53092	13.1772
2019-10-14.10:47:04	77.8013	1959.81	-7.5123	14.854
2019-10-14.10:47:05	77.1373	1962.95	-5.90054	14.8622
2019-10-14.10:47:06	76.8204	1966.08	-0.691204	13.158
2019-10-14.10:47:07	76.9977	1968.4	2.78432	12.5392
2019-10-14.10:47:08	77.3064	1969.59	6.10634	12.6389
2019-10-14.10:47:09	77.7254	1969.98	9.95448	13.5133
2019-10-14.10:47:10	78.0079	1970.77	2.52959	12.9382
2019-10-14.10:47:11	78.1176	1972.73	-3.81313	13.8066
2019-10-14.10:47:12	77.5947	1975.63	-8.17297	15.1897
2019-10-14.10:47:13	76.9706	1978.83	-3.69117	14.1813
2019-10-14.10:47:14	76.9115	1981.74	0.774387	12.7452
2019-10-14.10:47:15	77.132	1983.62	3.97433	12.5161
2019-10-14.10:47:16	77.5018	1984.42	7.70523	12.9356
2019-10-14.10:47:17	77.8883	1984.77	7.2953	13.4955
2019-10-14.10:47:18	78.1472	1986.02	-0.0692382	12.9308
2019-10-14.10:47:19	78.0043	1988.39	-6.08883	14.5002
2019-10-14.10:47:20	77.3638	1991.46	-7.1178	15.1015
2019-10-14.10:47:21	76.9007	1994.65	-1.72148	13.4727
2019-10-14.10:47:22	77.0213	1997.21	2.06297	12.5486
2019-10-14.10:47:23	77.2922	1998.65	5.26271	12.5251
2019-10-14.10:47:24	77.7022	1999.15	9.59843	13.3031
2019-10-14.10:47:25	78.0209	1999.71	4.19764	13.0991
2019-10-14.10:47:26	78.2237	2001.41	-2.47814	13.3609
2019-10-14.10:47:27	77.8149	2004.14	-8.43424	14.9856
2019-10-14.10:47:28	77.1542	2007.3	-4.98925	14.5705
2019-10-14.10:47:29	76.9482	2010.35	-0.0604906	12.9309
2019-10-14.10:47:30	77.143	2012.49	3.28095	12.496
2019-10-14.10:47:31	77.4758	2013.51	6.75302	12.7162
2019-10-14.10:47:32	77.8855	2013.86	9.00888	13.5433
2019-10-14.10:47:33	78.1491	2014.83	1.3746	12.8511
2019-10-14.10:47:34	78.1642	2016.96	-4.79552	14.0904
2019-10-14.10:47:35	77.5779	2019.93	-7.6008	15.1887
2019-10-14.10:47:36	77.0076	2023.14	-2.80109	13.8356
2019-10-14.10:47:37	77.0366	2025.91	1.35613	12.6115
2019-10-14.10:47:38	77.2757	2027.59	4.53144	12.4888
2019-10-14.10:47:39	77.6641	2028.24	8.51119	13.0826
2019-10-14.10:47:40	78.0182	2028.66	5.88705	13.3186
2019-10-14.10:47:41	78.2642	2030.11	-1.17102	13.0486
2019-10-14.10:47:42	77.9932	2032.63	-7.15212	14.7262
2019-10-14.10:47:43	77.3305	2035.75	-6.23269	14.8892
2019-10-14.10:47:44	76.9725	2038.89	-0.94017	13.1858
2019-10-14.10:47:45	77.1378	2041.26	2.62029	12.4954
2019-10-14.10:47:46	77.4346	2042.5	5.91576	12.5664
2019-10-14.10:47:47	77.8492	2042.9	10.0902	13.4355
2019-10-14.10:47:48	78.135	2043.62	2.87581	12.9239
2019-10-14.10:47:49	78.2685	2045.51	-3.53636	13.6601
2019-10-14.10:47:50	77.7675	2048.36	-8.3626	15.119
2019-10-14.10:47:51	77.1305	2051.54	-3.96593	14.2257
2019-10-14.10:47:52	77.0413	2054.47	0.610569	12.7388
2019-10-14.10:47:53	77.2548	2056.39	3.84468	12.4756
2019-10-14.10:47:54	77.6149	2057.22	7.52518	12.8583
2019-10-14.10:47:55	78.0032	2057.56	7.60882	13.4843
2019-10-14.10:47:56	78.2597	2058.74	0.170261	12.8691
2019-10-14.10:47:57	78.1475	2061.04	-5.87022	14.3973
2019-10-14.10:47:58	77.513	2064.08	-7.24765	15.0923
2019-10-14.10:47:59	77.028	2067.27	-1.90405	13.4973
2019-10-14.10:48:00	77.1341	2069.85	1.95182	12.5225
2019-10-14.10:48:01	77.3977	2071.31	5.15097	12.4864
2019-10-14.10:48:02	77.8018	2071.82	9.4303	13.2444
[State]	Cruise
2019-10-14.10:48:03	78.1224	2072.34	4.44169	13.1031
2019-10-14.10:48:04	78.333	2073.99	-2.29173	13.2748
2019-10-14.10:48:05	77.9428	2076.67	-8.28416	14.9228
2019-10-14.10:48:06	77.2793	2079.81	-5.17644	14.5916
2019-10-14.10:48:07	77.051	2082.85	-0.180322	12.9327
2019-10-14.10:48:08	77.2422	2085.01	3.1971	12.4658
2019-10-14.10:48:09	77.569	2086.03	6.64603	12.6661
2019-10-14.10:48:10	77.9786	2086.37	9.19144	13.5115
2019-10-14.10:48:11	78.2428	2087.29	1.54751	12.8237
2019-10-14.10:48:12	78.275	2089.36	-4.64912	14.0082
2019-10-14.10:48:13	77.698	2092.3	-7.65669	15.1604
2019-10-14.10:48:14	77.1182	2095.49	-2.94025	13.8502
2019-10-14.10:48:15	77.1353	2098.25	1.27429	12.5927
2019-10-14.10:48:16	77.3709	2099.95	4.45994	12.4604
2019-10-14.10:48:17	77.7554	2100.59	8.40727	13.0314
2019-10-14.10:48:18	78.1122	2100.97	6.06308	13.3132
2019-10-14.10:48:19	78.3605	2102.38	-1.03866	12.9942
2019-10-14.10:48:20	78.1057	2104.86	-7.02088	14.667
2019-10-14.10:48:21	77.4453	2107.94	-6.36155	14.8859
2019-10-14.10:48:22	77.0741	2111.07	-1.03515	13.1833
2019-10-14.10:48:23	77.2355	2113.44	2.55997	12.4677
2019-10-14.10:48:24	77.528	2114.67	5.84855	12.53
2019-10-14.10:48:25	77.941	2115.07	10.1096	13.3934
2019-10-14.10:48:26	78.2287	2115.75	2.99538	12.9068
2019-10-14.10:48:27	78.3706	2117.6	-3.44248	13.5954
2019-10-14.10:48:28	77.8785	2120.4	-8.42248	15.078
2019-10-14.10:48:29	77.2389	2123.56	-4.06415	14.2242
2019-10-14.10:48:30	77.1405	2126.48	0.555027	12.7204
2019-10-14.10:48:31	77.3523	2128.4	3.80561	12.4474
2019-10-14.10:48:32	77.7091	2129.22	7.4723	12.8175
2019-10-14.10:48:33	78.0981	2129.53	7.70644	13.4633
2019-10-14.10:48:34	78.3544	2130.68	0.244162	12.833
2019-10-14.10:48:35	78.2522	2132.94	-5.80347	14.3466
2019-10-14.10:48:36	77.621	2135.95	-7.28823	15.0703
2019-10-14.10:48:37	77.1307	2139.11	-1.95932	13.4841
2019-10-14.10:48:38	77.2335	2141.68	1.92379	12.4952
2019-10-14.10:48:39	77.4949	2143.14	5.12708	12.4585
2019-10-14.10:48:40	77.8971	2143.63	9.39338	13.2088
2019-10-14.10:48:41	78.2182	2144.12	4.4939	13.0826
2019-10-14.10:48:42	78.4309	2145.74	-2.25431	13.2326
2019-10-14.10:48:43	78.0459	2148.38	-8.2497	14.886
2019-10-14.10:48:44	77.3829	2151.5	-5.22271	14.5721
2019-10-14.10:48:45	77.1509	2154.53	-0.206373	12.9082
2019-10-14.10:48:46	77.3418	2156.66	3.18489	12.4371
2019-10-14.10:48:47	77.6666	2157.67	6.63381	12.6354
2019-10-14.10:48:48	78.0755	2157.99	9.21907	13.4833
2019-10-14.10:48:49	78.3395	2158.88	1.5721	12.7946
2019-10-14.10:48:50	78.3744	2160.93	-4.6286	13.9706
2019-10-14.10:48:51	77.7995	2163.84	-7.67582	15.1312
2019-10-14.10:48:52	77.2192	2167.01	-2.96197	13.825
2019-10-14.10:48:53	77.2355	2169.75	1.2671	12.5633
2019-10-14.10:48:54	77.4704	2171.42	4.45966	12.4338
2019-10-14.10:48:55	77.8534	2172.05	8.40819	13.0025
2019-10-14.10:48:56	78.2093	2172.41	6.04939	13.2842
2019-10-14.10:48:57	78.4576	2173.79	-1.05389	12.9646
2019-10-14.10:48:58	78.203	2176.25	-7.0359	14.6395
2019-10-14.10:48:59	77.5433	2179.31	-6.3517	14.8525
2019-10-14.10:49:00	77.1743	2182.41	-1.02698	13.1483
2019-10-14.10:49:01	77.3368	2184.75	2.57493	12.4378
2019-10-14.10:49:02	77.6291	2185.96	5.87181	12.5052
2019-10-14.10:49:03	78.0411	2186.33	10.1009	13.3698
2019-10-14.10:49:04	78.3271	2187	2.93987	12.873
2019-10-14.10:49:05	78.4665	2188.83	-3.49156	13.5773
2019-10-14.10:49:06	77.9723	2191.62	-8.38437	15.0536
2019-10-14.10:49:07	77.335	2194.76	-4.02541	14.1774
2019-10-14.10:49:08	77.2424	2197.64	0.587747	12.6825
2019-10-14.10:49:09	77.4553	2199.53	3.84351	12.4197
2019-10-14.10:49:10	77.8123	2200.32	7.52667	12.8001
2019-10-14.10:49:11	78.1987	2200.61	7.60768	13.4298
2019-10-14.10:49:12	78.4545	2201.75	0.159667	12.8083
2019-10-14.10:49:13	78.3441	2204.01	-5.88223	14.3371
2019-10-14.10:49:14	77.711	2207	-7.25374	15.0307
2019-10-14.10:49:15	77.2285	2210.13	-1.90212	13.4309
2019-10-14.10:49:16	77.3366	2212.66	1.97084	12.4613
2019-10-14.10:49:17	77.5995	2214.08	5.18498	12.4345
2019-10-14.10:49:18	78.0016	2214.55	9.47945	13.1957
2019-10-14.10:49:19	78.3189	2215.03	4.36197	13.0367
2019-10-14.10:49:20	78.5274	2216.64	-2.36107	13.2282
2019-10-14.10:49:21	78.1333	2219.28	-8.34353	14.8745
2019-10-14.10:49:22	77.472	2222.37	-5.12649	14.5111
2019-10-14.10:49:23	77.2533	2225.37	-0.134946	12.8565
2019-10-14.10:49:24	77.4464	2227.46	3.25014	12.4083
2019-10-14.10:49:25	77.7732	2228.43	6.72274	12.6237
2019-10-14.10:49:26	78.1797	2228.72	9.05968	13.4595
2019-10-14.10:49:27	78.4414	2229.62	1.40795	12.7619
2019-10-14.10:49:28	78.4631	2231.67	-4.77315	13.9839
2019-10-14.10:49:29	77.8812	2234.57	-7.62671	15.0993
2019-10-14.10:49:30	77.3111	2237.71	-2.84122	13.7489
2019-10-14.10:49:31	77.34	2240.41	1.35483	12.5203
2019-10-14.10:49:32	77.5779	2242.03	4.55373	12.4076
2019-10-14.10:49:33	77.9626	2242.62	8.54496	13.0023
2019-10-14.10:49:34	78.3125	2242.97	5.8152	13.2277
2019-10-14.10:49:35	78.5575	2244.36	-1.23995	12.9648
2019-10-14.10:49:36	78.2837	2246.82	-7.22042	14.6486
2019-10-14.10:49:37	77.6228	2249.87	-6.18117	14.7827
2019-10-14.10:49:38	77.2743	2252.93	-0.896908	13.0754
2019-10-14.10:49:39	77.4434	2255.22	2.67943	12.4057
2019-10-14.10:49:40	77.7399	2256.38	6.00277	12.4946
2019-10-14.10:49:41	78.1514	2256.72	10.0364	13.3675
2019-10-14.10:49:42	78.4315	2257.4	2.68986	12.8212
2019-10-14.10:49:43	78.5557	2259.24	-3.69841	13.6127
2019-10-14.10:49:44	78.0467	2262.03	-8.24269	15.0458
2019-10-14.10:49:45	77.418	2265.14	-3.83635	14.0809
2019-10-14.10:49:46	77.3474	2267.98	0.716524	12.6236
2019-10-14.10:49:47	77.5641	2269.81	3.96449	12.3931
2019-10-14.10:49:48	77.9253	2270.54	7.69828	12.8087
2019-10-14.10:49:49	78.3051	2270.82	7.29398	13.3793
2019-10-14.10:49:50	78.5607	2271.99	-0.0939009	12.7989
2019-10-14.10:49:51	78.4215	2274.26	-6.11754	14.3712
2019-10-14.10:49:52	77.7819	2277.24	-7.11787	14.9706
2019-10-14.10:49:53	77.3216	2280.34	-1.71664	13.335
2019-10-14.10:49:54	77.4439	2282.81	2.10569	12.4219
2019-10-14.10:49:55	77.712	2284.16	5.33898	12.4174
2019-10-14.10:49:56	78.1157	2284.58	9.70748	13.2074
2019-10-14.10:49:57	78.4247	2285.08	4.0299	12.9642
2019-10-14.10:49:58	78.6207	2286.72	-2.62428	13.2685
2019-10-14.10:49:59	78.2028	2289.36	-8.52582	14.8891
2019-10-14.10:50:00	77.5455	2292.44	-4.88045	14.405
2019-10-14.10:50:01	77.3581	2295.39	0.0374037	12.7774
2019-10-14.10:50:02	77.556	2297.41	3.39512	12.3801
2019-10-14.10:50:03	77.889	2298.32	6.91798	12.6336
2019-10-14.10:50:04	78.2906	2298.58	8.71655	13.4348
2019-10-14.10:50:05	78.5493	2299.51	1.08493	12.7311
2019-10-14.10:50:06	78.541	2301.59	-5.0549	14.0441
2019-10-14.10:50:07	77.9447	2304.49	-7.55532	15.0609
2019-10-14.10:50:08	77.3953	2307.6	-2.59757	13.6306
2019-10-14.10:50:09	77.4477	2310.23	1.52124	12.468
2019-10-14.10:50:10	77.6912	2311.78	4.72543	12.3837
2019-10-14.10:50:11	78.0799	2312.31	8.79732	13.0259
2019-10-14.10:50:12	78.4199	2312.67	5.40232	13.1453
2019-10-14.10:50:13	78.6577	2314.1	-1.56073	12.9958
2019-10-14.10:50:14	78.3494	2316.58	-7.54221	14.685
2019-10-14.10:50:15	77.6871	2319.62	-5.89155	14.6805
2019-10-14.10:50:16	77.375	2322.64	-0.675317	12.9744
2019-10-14.10:50:17	77.5536	2324.85	2.85007	12.3734
2019-10-14.10:50:18	77.8577	2325.93	6.21681	12.4983
2019-10-14.10:50:19	78.2681	2326.23	9.82727	13.3757
2019-10-14.10:50:20	78.5405	2326.94	2.28635	12.7608
2019-10-14.10:50:21	78.6371	2328.83	-4.03332	13.6927
2019-10-14.10:50:22	78.1046	2331.62	-8.00685	15.0434
2019-10-14.10:50:23	77.4917	2334.72	-3.52393	13.9426
2019-10-14.10:50:24	78.2946	2336.81	1.23166	5.94382
2019-10-14.10:50:25	82.6811	2331.64	-2.1942	0.0272902
2019-10-14.10:50:26	89.6849	2318.97	-12.2424	-4.56857
2019-10-14.10:50:27	98.7468	2299.65	-18.4653	-5.58742
2019-10-14.10:50:28	108.161	2275.66	-19.1545	-6.4261
2019-10-14.10:50:29	117.472	2249.22	-26.1152	-7.65606
2019-10-14.10:50:30	126.636	2221.06	-29.042	-9.09991
2019-10-14.10:50:31	135.026	2192.82	-29.072	-8.06201
2019-10-14.10:50:32	141.939	2167.98	-29.0757	-4.63968
2019-10-14.10:50:33	146.626	2150.25	-29.0937	-0.664699
2019-10-14.10:50:34	148.966	2142.33	-29.1302	3.02571
2019-10-14.10:50:35	149.037	2145.3	-29.1585	7.0609
2019-10-14.10:50:36	146.812	2159.16	-29.1808	11.5279
2019-10-14.10:50:37	142.453	2182.88	-29.2111	15.639
2019-10-14.10:50:38	136.391	2214.36	-29.2392	18.9262
2019-10-14.10:50:39	129.126	2250.71	-29.2544	21.4102
2019-10-14.10:50:40	121.195	2288.85	-29.2613	23.0264
2019-10-14.10:50:41	113.2	2325.85	-29.2651	23.4871
2019-10-14.10:50:42	105.808	2359.25	-29.266	22.613
2019-10-14.10:50:43	99.6745	2387.26	-29.2596	20.4439
2019-10-14.10:50:44	95.4297	2408.52	-29.2438	16.9792
[State]	StraightAndLevel
2019-10-14.10:50:45	93.6392	2422.04	-26.8696	12.3889
2019-10-14.10:50:46	94.4711	2427.9	-21.4251	7.33277
2019-10-14.10:50:47	97.5096	2427.15	-15.6143	3.24213
2019-10-14.10:50:48	101.865	2421.47	-9.4419	1.12453
2019-10-14.10:50:49	106.695	2413.22	-3.88028	0.838187
2019-10-14.10:50:50	111.305	2404.92	-4.54784	1.52826
2019-10-14.10:50:51	115.24	2398.4	-5.0553	2.93691
2019-10-14.10:50:52	118.044	2395.11	-3.40124	4.70577
2019-10-14.10:50:53	119.684	2396.08	-0.847932	6.73057
2019-10-14.10:50:54	119.898	2401.79	-0.0126497	9.18709
2019-10-14.10:50:55	118.807	2412.61	-1.12972	11.6937
2019-10-14.10:50:56	116.548	2428.14	-1.96324	14.0572
2019-10-14.10:50:57	113.222	2447.46	-1.08009	16.033
2019-10-14.10:50:58	109.192	2469.22	0.472191	17.4619
2019-10-14.10:50:59	104.699	2491.94	0.91992	18.3897
2019-10-14.10:51:00	100.219	2514.2	-0.0522304	18.4921
2019-10-14.10:51:01	96.2886	2534.47	-1.25126	17.6346
2019-10-14.10:51:02	93.287	2551.44	-1.40855	15.8847
2019-10-14.10:51:03	91.6754	2564.2	-0.355735	13.2428
2019-10-14.10:51:04	91.7229	2572.15	0.952292	10.1415
2019-10-14.10:51:05	93.3786	2575.24	1.31748	7.11574
2019-10-14.10:51:06	96.4519	2573.98	0.375154	4.51946
2019-10-14.10:51:07	100.56	2569.37	-0.943297	2.74011
2019-10-14.10:51:08	105.055	2562.77	-1.20191	1.99171
2019-10-14.10:51:09	109.447	2555.81	-0.08046	2.10463
2019-10-14.10:51:10	113.287	2549.91	1.08162	2.97186
2019-10-14.10:51:11	116.206	2546.42	0.891579	4.48347
2019-10-14.10:51:12	118.079	2546.6	-0.262237	6.40599
2019-10-14.10:51:13	118.766	2551.14	-0.771855	8.58376
2019-10-14.10:51:14	118.223	2560.28	-0.0425994	10.7841
2019-10-14.10:51:15	116.514	2573.67	0.809681	12.9052
2019-10-14.10:51:16	113.772	2590.68	0.653277	14.8317
2019-10-14.10:51:17	110.3	2610.38	-0.213917	16.3662
2019-10-14.10:51:18	106.385	2631.57	-0.670543	17.3835
2019-10-14.10:51:19	102.331	2652.87	-0.22154	17.7125
2019-10-14.10:51:20	98.5711	2672.81	0.5603	17.1707
2019-10-14.10:51:21	95.5225	2690.05	0.814872	15.8109
2019-10-14.10:51:22	93.6146	2703.66	0.269532	13.7006
2019-10-14.10:51:23	93.1496	2713.09	-0.576667	11.093
2019-10-14.10:51:24	94.1555	2718.18	-0.929918	8.37523
2019-10-14.10:51:25	96.4997	2719.2	-0.419554	5.86694
2019-10-14.10:51:26	99.9002	2716.81	0.494082	3.92228
