DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
2019-10-11.13:04:29	87.4164	2372.69	0.0358062	11.563
2019-10-11.13:04:30	87.4232	2377.53	0.035695	11.5604
2019-10-11.13:04:31	87.4305	2382.37	0.0355844	11.5576
2019-10-11.13:04:32	87.4383	2387.21	0.0354745	11.5549
2019-10-11.13:04:33	87.4465	2392.05	0.0353651	11.5524
2019-10-11.13:04:34	87.4549	2396.88	0.0352561	11.5502
2019-10-11.13:04:35	87.4634	2401.71	0.0351475	11.5485
2019-10-11.13:04:36	87.4715	2406.54	0.035039	11.5471
2019-10-11.13:04:37	87.4793	2411.37	0.0349307	11.5461
2019-10-11.13:04:38	87.4866	2416.2	0.0348225	11.5452
2019-10-11.13:04:39	87.4933	2421.03	0.0347143	11.5444
2019-10-11.13:04:40	87.4997	2425.85	0.0346063	11.5433
2019-10-11.13:04:41	87.5058	2430.68	0.0344986	11.5419
2019-10-11.13:04:42	87.5119	2435.51	0.0343913	11.5402
2019-10-11.13:04:43	87.5182	2440.33	0.0342845	11.538
2019-10-11.13:04:44	87.5249	2445.15	0.0341782	11.5356
2019-10-11.13:04:45	87.532	2449.97	0.0340726	11.5329
2019-10-11.13:04:46	87.5397	2454.78	0.0339675	11.5303
2019-10-11.13:04:47	87.5477	2459.59	0.033863	11.5278
2019-10-11.13:04:48	87.5559	2464.4	0.0337589	11.5256
2019-10-11.13:04:49	87.5642	2469.21	0.0336552	11.5237
2019-10-11.13:04:50	87.5723	2474.01	0.0335516	11.5223
2019-10-11.13:04:51	87.5801	2478.82	0.0334483	11.5211
2019-10-11.13:04:52	87.5874	2483.62	0.033345	11.5201
2019-10-11.13:04:53	87.5943	2488.42	0.0332418	11.5192
2019-10-11.13:04:54	87.6008	2493.23	0.0331387	11.5181
2019-10-11.13:04:55	87.6071	2498.03	0.0330359	11.5168
2019-10-11.13:04:56	87.6133	2502.83	0.0329335	11.5152
2019-10-11.13:04:57	87.6196	2507.62	0.0328315	11.5132
2019-10-11.13:04:58	87.6262	2512.42	0.03273	11.5109
2019-10-11.13:04:59	87.6332	2517.21	0.032629	11.5084
2019-10-11.13:05:00	87.6406	2522	0.0325286	11.5058
2019-10-11.13:05:01	87.6484	2526.79	0.0324288	11.5034
2019-10-11.13:05:02	87.6565	2531.57	0.0323293	11.5011
2019-10-11.13:05:03	87.6646	2536.36	0.0322302	11.4992
2019-10-11.13:05:04	87.6727	2541.14	0.0321314	11.4976
2019-10-11.13:05:05	87.6805	2545.92	0.0320327	11.4963
2019-10-11.13:05:06	87.6879	2550.7	0.0319341	11.4952
2019-10-11.13:05:07	87.6949	2555.47	0.0318356	11.4942
2019-10-11.13:05:08	87.7016	2560.25	0.0317373	11.4932
2019-10-11.13:05:09	87.7079	2565.03	0.0316392	11.4919
2019-10-11.13:05:10	87.7142	2569.8	0.0315414	11.4903
2019-10-11.13:05:11	87.7205	2574.58	0.031444	11.4884
2019-10-11.13:05:12	87.7518	2579.32	0.0318643	11.2429
2019-10-11.13:05:13	87.9304	2583.79	0.0326812	10.8641
[State]	Cruise
2019-10-11.13:05:14	88.252	2587.86	0.0331145	10.5765
2019-10-11.13:05:15	88.6949	2591.63	0.0334078	10.2615
2019-10-11.13:05:16	89.2461	2595.12	0.0337059	9.96904
2019-10-11.13:05:17	89.8881	2598.39	0.0342615	9.68119
2019-10-11.13:05:18	90.6083	2601.48	0.0351142	9.40219
2019-10-11.13:05:19	91.3968	2604.44	0.0361427	9.12737
2019-10-11.13:05:20	92.2468	2607.29	0.0371684	8.8564
2019-10-11.13:05:21	93.1523	2610.05	0.0380922	8.58804
2019-10-11.13:05:22	94.104	2612.73	0.0389236	8.32405
2019-10-11.13:05:23	95.097	2615.37	0.0397672	8.0567
2019-10-11.13:05:24	96.1307	2617.98	0.04067	7.79138
2019-10-11.13:05:25	97.2044	2620.54	0.0416194	7.52599
2019-10-11.13:05:26	98.3155	2623.08	0.042555	7.26323
2019-10-11.13:05:27	99.4604	2625.57	0.0434446	7.00651
2019-10-11.13:05:28	100.637	2627.93	0.0441389	6.79333
2019-10-11.13:05:29	101.837	2630.17	0.0447902	6.57381
2019-10-11.13:05:30	103.053	2632.31	0.0454264	6.38832
2019-10-11.13:05:31	104.277	2634.37	0.0461168	6.19991
2019-10-11.13:05:32	105.507	2636.41	0.0468581	6.00616
2019-10-11.13:05:33	106.741	2638.44	0.0475837	5.81208
2019-10-11.13:05:34	107.979	2640.48	0.0482248	5.6196
2019-10-11.13:05:35	109.224	2642.5	0.0487845	5.42973
2019-10-11.13:05:36	110.474	2644.51	0.0493091	5.24317
2019-10-11.13:05:37	111.72	2646.5	0.0498296	5.06183
2019-10-11.13:05:38	112.963	2648.46	0.0503431	4.88372
2019-10-11.13:05:39	114.197	2650.4	0.0508194	4.71046
2019-10-11.13:05:40	115.425	2652.29	0.0512474	4.54099
2019-10-11.13:05:41	116.645	2654.16	0.0516377	4.37564
2019-10-11.13:05:42	117.859	2655.98	0.0520074	4.21481
2019-10-11.13:05:43	119.067	2657.75	0.0523622	4.05833
2019-10-11.13:05:44	120.269	2659.48	0.0526955	3.90637
2019-10-11.13:05:45	121.464	2661.16	0.0530016	3.75895
2019-10-11.13:05:46	122.648	2662.79	0.0532809	3.61756
2019-10-11.13:05:47	123.82	2664.38	0.0535416	3.48027
2019-10-11.13:05:48	124.979	2665.92	0.0537852	3.34788
2019-10-11.13:05:49	126.124	2667.41	0.0540095	3.22005
2019-10-11.13:05:50	127.257	2668.85	0.0542133	3.09665
2019-10-11.13:05:51	128.376	2670.25	0.0543989	2.97771
2019-10-11.13:05:52	129.445	2671.54	-3.78447	1.49875
2019-10-11.13:05:53	131.553	2668.26	-12.3118	-2.10403
2019-10-11.13:05:54	133.524	2660.82	-20.477	-0.0852086
2019-10-11.13:05:55	135.095	2654.58	-28.8012	-0.92243
2019-10-11.13:05:56	137.285	2646.08	-30.0769	-2.41095
2019-10-11.13:05:57	139.403	2636.58	-30.0892	-1.80494
2019-10-11.13:05:58	140.915	2629.05	-30.0883	-1.09106
2019-10-11.13:05:59	142.332	2622.14	-30.0799	-1.32922
2019-10-11.13:06:00	143.757	2614.61	-30.0795	-1.5563
2019-10-11.13:06:01	145.174	2606.85	-30.0813	-1.78371
2019-10-11.13:06:02	146.495	2599.16	-30.081	-1.66754
2019-10-11.13:06:03	147.591	2591.95	-30.0802	-1.29014
2019-10-11.13:06:04	148.448	2585.54	-30.0797	-1.28796
2019-10-11.13:06:05	149.345	2579.03	-30.0788	-1.50157
2019-10-11.13:06:06	150.241	2572.24	-30.078	-1.57213
2019-10-11.13:06:07	151.075	2565.41	-30.0774	-1.51775
2019-10-11.13:06:08	151.8	2558.81	-30.0775	-1.39281
2019-10-11.13:06:09	152.398	2552.62	-30.0776	-1.34099
2019-10-11.13:06:10	152.993	2546.48	-30.0763	-1.44201
2019-10-11.13:06:11	153.571	2540.2	-30.0757	-1.45595
2019-10-11.13:06:12	154.106	2533.96	-30.0755	-1.42512
2019-10-11.13:06:13	154.572	2527.9	-30.0755	-1.34039
2019-10-11.13:06:14	154.947	2522.15	-29.9079	-1.20071
2019-10-11.13:06:15	155.147	2517.23	-23.0613	-0.854456
2019-10-11.13:06:16	155.02	2514.63	-17.8759	-0.984159
2019-10-11.13:06:17	155.101	2511.98	-14.9002	-1.13714
2019-10-11.13:06:18	155.202	2508.86	-12.3979	-1.08186
2019-10-11.13:06:19	155.281	2505.89	-9.60172	-1.07797
2019-10-11.13:06:20	155.315	2503.34	-7.40424	-0.914486
2019-10-11.13:06:21	155.21	2501.48	-6.21098	-0.571426
2019-10-11.13:06:22	154.912	2500.47	-5.19357	-0.204247
2019-10-11.13:06:23	154.482	2500.32	-3.96399	-0.184426
2019-10-11.13:06:24	154.19	2499.99	-3.06501	-0.422512
2019-10-11.13:06:25	154.031	2499.07	-2.63386	-0.622936
2019-10-11.13:06:26	153.972	2497.58	-2.22136	-0.819911
2019-10-11.13:06:27	154.033	2495.56	-1.65866	-0.990385
2019-10-11.13:06:28	154.074	2493.48	-1.2137	-0.66546
2019-10-11.13:06:29	153.956	2492.14	-1.03503	-0.381973
2019-10-11.13:06:30	153.686	2491.54	-0.892381	-0.101225
2019-10-11.13:06:31	153.294	2491.64	-0.642386	0.147052
2019-10-11.13:06:32	152.821	2492.33	-0.44168	0.257164
2019-10-11.13:06:33	152.415	2492.99	-0.405212	0.0569236
2019-10-11.13:06:34	152.125	2493.14	-0.368918	-0.135398
2019-10-11.13:06:35	151.966	2492.73	-0.237996	-0.355623
2019-10-11.13:06:36	151.951	2491.72	-0.133544	-0.591695
2019-10-11.13:06:37	152.056	2490.1	-0.12482	-0.67266
2019-10-11.13:06:38	152.072	2488.6	-0.0911901	-0.371456
2019-10-11.13:06:39	151.951	2487.79	-0.0208209	-0.11873
2019-10-11.13:06:40	151.709	2487.62	0.0081761	0.120195
2019-10-11.13:06:41	151.36	2488.04	-0.0028756	0.338972
2019-10-11.13:06:42	150.923	2488.98	0.0070811	0.481614
2019-10-11.13:06:43	150.539	2489.96	0.024947	0.268501
2019-10-11.13:06:44	150.289	2490.42	0.0301703	0.0640203
2019-10-11.13:06:45	150.171	2490.3	0.0358107	-0.160908
2019-10-11.13:06:46	150.184	2489.58	0.0473116	-0.394094
2019-10-11.13:06:47	150.321	2488.25	0.0565092	-0.596278
2019-10-11.13:06:48	150.436	2486.76	0.080021	-0.31037
2019-10-11.13:06:49	150.408	2485.9	0.0987447	-0.0687211
2019-10-11.13:06:50	150.251	2485.67	0.0843671	0.171891
2019-10-11.13:06:51	149.978	2486.04	0.0717966	0.397949
2019-10-11.13:06:52	149.609	2486.94	0.0837665	0.596368
2019-10-11.13:06:53	149.234	2488.12	0.0845558	0.43571
2019-10-11.13:06:54	148.987	2488.85	0.0594435	0.239671
2019-10-11.13:06:55	148.867	2489.02	0.0601347	0.0210945
2019-10-11.13:06:56	148.877	2488.61	0.0822455	-0.207891
2019-10-11.13:06:57	149.011	2487.61	0.0862661	-0.434187
2019-10-11.13:06:58	149.216	2486.13	0.0786542	-0.347728
2019-10-11.13:06:59	149.294	2485.02	0.102964	-0.112843
2019-10-11.13:07:00	149.245	2484.53	0.11161	0.121937
2019-10-11.13:07:01	149.075	2484.64	0.0921116	0.351361
2019-10-11.13:07:02	148.795	2485.31	0.0821604	0.564344
2019-10-11.13:07:03	148.432	2486.47	0.0938427	0.653429
2019-10-11.13:07:04	148.143	2487.56	0.0811045	0.431974
2019-10-11.13:07:05	147.981	2488.12	0.0633604	0.223534
2019-10-11.13:07:06	147.945	2488.12	0.0731842	0.0015575
2019-10-11.13:07:07	148.033	2487.54	0.089476	-0.223148
2019-10-11.13:07:08	148.234	2486.4	0.08512	-0.436088
2019-10-11.13:07:09	148.448	2484.97	0.0876459	-0.226582
2019-10-11.13:07:10	148.525	2484.06	0.111785	-0.0061087
2019-10-11.13:07:11	148.478	2483.74	0.109259	0.222782
2019-10-11.13:07:12	148.31	2484	0.0885426	0.446958
2019-10-11.13:07:13	148.037	2484.81	0.0866074	0.65404
2019-10-11.13:07:14	147.695	2486.07	0.097681	0.652375
2019-10-11.13:07:15	147.454	2487.1	0.0770092	0.445057
2019-10-11.13:07:16	147.336	2487.6	0.0629032	0.233924
2019-10-11.13:07:17	147.342	2487.54	0.0787388	0.013004
2019-10-11.13:07:18	147.468	2486.91	0.0930357	-0.206773
2019-10-11.13:07:19	147.7	2485.75	0.0838935	-0.405154
2019-10-11.13:07:20	147.926	2484.37	0.0888175	-0.179643
2019-10-11.13:07:21	148.018	2483.51	0.114066	0.0354375
2019-10-11.13:07:22	147.987	2483.23	0.109897	0.259976
2019-10-11.13:07:23	147.837	2483.52	0.0881313	0.481497
2019-10-11.13:07:24	147.58	2484.35	0.0872642	0.687311
2019-10-11.13:07:25	147.254	2485.63	0.0994849	0.689708
2019-10-11.13:07:26	147.027	2486.7	0.0781066	0.480917
2019-10-11.13:07:27	146.92	2487.23	0.0626711	0.270867
2019-10-11.13:07:28	146.936	2487.21	0.0789077	0.052005
2019-10-11.13:07:29	147.071	2486.63	0.0944683	-0.164931
2019-10-11.13:07:30	147.309	2485.52	0.0852694	-0.366098
2019-10-11.13:07:31	147.56	2484.14	0.0860477	-0.17923
2019-10-11.13:07:32	147.749	2483.2	3.85054	0.016334
2019-10-11.13:07:33	148.753	2480.56	11.9196	-2.01781
2019-10-11.13:07:34	150.744	2473.36	19.7184	-0.165247
2019-10-11.13:07:35	152.6	2467.27	27.6416	0.347972
2019-10-11.13:07:36	155.021	2460.15	30.0625	-0.480938
2019-10-11.13:07:37	157.8	2451.25	30.0664	-0.798093
2019-10-11.13:07:38	160.229	2442.99	30.0654	-0.0308658
2019-10-11.13:07:39	162.139	2436.51	30.0639	0.133592
2019-10-11.13:07:40	164.129	2429.77	30.0649	-0.429515
2019-10-11.13:07:41	166.217	2422.17	30.0643	-0.707881
2019-10-11.13:07:42	168.247	2414.17	30.0624	-0.654363
2019-10-11.13:07:43	170.114	2406.32	30.0629	-0.509621
2019-10-11.13:07:44	171.774	2399.12	30.0648	-0.273843
2019-10-11.13:07:45	173.161	2392.97	30.0654	0.0017025
2019-10-11.13:07:46	174.492	2387.07	30.0639	-0.3301
2019-10-11.13:07:47	175.873	2380.55	30.0633	-0.502058
2019-10-11.13:07:48	177.238	2373.72	30.0628	-0.547095
2019-10-11.13:07:49	178.524	2366.91	30.0627	-0.486509
2019-10-11.13:07:50	179.686	2360.42	30.0632	-0.342587
2019-10-11.13:07:51	180.685	2354.54	30.0638	-0.118053
2019-10-11.13:07:52	181.604	2349.04	30.0629	-0.33583
[State]	Descent
2019-10-11.13:07:53	182.573	2343.09	30.0623	-0.465498
2019-10-11.13:07:54	183.539	2336.85	30.0617	-0.515056
2019-10-11.13:07:55	184.467	2330.56	30.0616	-0.502123
2019-10-11.13:07:56	185.324	2324.41	30.0616	-0.428161
2019-10-11.13:07:57	186.081	2318.62	30.0618	-0.29171
2019-10-11.13:07:58	186.735	2313.39	25.812	-0.476598
2019-10-11.13:07:59	187.512	2308.24	21.15	-0.611646
2019-10-11.13:08:00	188.227	2303.38	17.9688	-0.650209
2019-10-11.13:08:01	188.881	2298.44	15.1037	-0.570514
2019-10-11.13:08:02	189.516	2293.77	12.4833	-0.770373
2019-10-11.13:08:03	190.204	2288.8	10.5752	-0.810541
2019-10-11.13:08:04	190.828	2283.82	8.98493	-0.742008
2019-10-11.13:08:05	191.378	2279.16	7.44039	-0.684501
2019-10-11.13:08:06	191.941	2274.51	6.27607	-0.850067
2019-10-11.13:08:07	192.524	2269.5	5.36316	-0.924261
2019-10-11.13:08:08	193.104	2264.3	4.4787	-0.959946
2019-10-11.13:08:09	193.673	2259.07	3.75239	-0.955014
2019-10-11.13:08:10	194.193	2253.94	3.19723	-0.907529
2019-10-11.13:08:11	194.649	2249.02	2.67474	-0.828642
2019-10-11.13:08:12	195.037	2244.42	2.22977	-0.724601
2019-10-11.13:08:13	195.341	2240.22	1.89026	-0.597096
2019-10-11.13:08:14	195.554	2236.49	1.58059	-0.454344
2019-10-11.13:08:15	195.697	2233.16	1.30926	-0.397239
2019-10-11.13:08:16	195.798	2230.07	1.10225	-0.326554
2019-10-11.13:08:17	195.855	2227.24	0.921486	-0.251024
2019-10-11.13:08:18	195.866	2224.67	0.757442	-0.171855
2019-10-11.13:08:19	195.833	2222.37	0.629788	-0.092125
2019-10-11.13:08:20	195.761	2220.34	0.521093	-0.0149136
2019-10-11.13:08:21	195.651	2218.56	0.422236	0.0585967
2019-10-11.13:08:22	195.508	2217.03	0.343658	0.12608
2019-10-11.13:08:23	195.34	2215.7	0.278004	0.185426
2019-10-11.13:08:24	195.151	2214.56	0.218459	0.235786
2019-10-11.13:08:25	194.948	2213.57	0.169999	0.26876
2019-10-11.13:08:26	194.743	2212.66	0.129805	0.287245
2019-10-11.13:08:27	194.543	2211.78	0.0942707	0.294867
2019-10-11.13:08:28	194.352	2210.91	0.0646642	0.291992
2019-10-11.13:08:29	194.175	2210.01	0.0402124	0.279101
2019-10-11.13:08:30	194.018	2209.04	0.0187522	0.257142
2019-10-11.13:08:31	193.884	2207.98	0.000672	0.227235
