DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
2019-10-14.10:10:08	91.1019	1662.36	0.0353613	12.0407
2019-10-14.10:10:09	90.64	1670.44	0.0565987	11.5332
2019-10-14.10:10:10	90.3125	1677.53	0.0748993	11.1422
2019-10-14.10:10:11	90.1144	1683.93	0.0769961	11.4735
2019-10-14.10:10:12	89.8385	1690.39	0.0661111	11.5269
2019-10-14.10:10:13	89.6	1696.8	0.0540222	11.4375
2019-10-14.10:10:14	89.3829	1703.01	0.0489986	11.4836
2019-10-14.10:10:15	89.1344	1709.16	0.0522131	11.5268
2019-10-14.10:10:16	88.899	1715.24	0.0585459	11.5601
2019-10-14.10:10:17	88.6896	1721.27	0.0622102	11.5863
2019-10-14.10:10:18	88.5107	1727.24	0.0611233	11.5997
2019-10-14.10:10:19	88.3474	1733.15	0.0571746	11.6123
2019-10-14.10:10:20	88.1867	1739	0.0536905	11.6276
2019-10-14.10:10:21	88.0233	1744.79	0.0526632	11.6472
2019-10-14.10:10:22	87.8613	1750.53	0.0537835	11.6676
[State]	Climb
2019-10-14.10:10:23	87.708	1756.22	0.0553532	11.6856
2019-10-14.10:10:24	87.5687	1761.86	0.0558877	11.6992
2019-10-14.10:10:25	87.4467	1767.45	0.055079	11.7082
2019-10-14.10:10:26	87.3392	1772.98	0.0536265	11.7186
2019-10-14.10:10:27	87.2419	1778.46	0.0524834	11.7284
2019-10-14.10:10:28	87.1529	1783.88	0.0521129	11.7382
2019-10-14.10:10:29	87.073	1789.27	0.0523244	11.7471
2019-10-14.10:10:30	87.0031	1794.61	0.0525988	11.7541
2019-10-14.10:10:31	86.9437	1799.91	0.0525405	11.759
2019-10-14.10:10:32	86.8934	1805.18	0.0521082	11.7623
2019-10-14.10:10:33	86.8503	1810.43	0.051535	11.7648
2019-10-14.10:10:34	86.8129	1815.64	0.0510875	11.7668
2019-10-14.10:10:35	86.7804	1820.83	0.0508743	11.7684
2019-10-14.10:10:36	86.7527	1826	0.0508196	11.7695
2019-10-14.10:10:37	86.73	1831.14	0.0507689	11.7697
2019-10-14.10:10:38	86.712	1836.27	0.0506166	11.7691
2019-10-14.10:10:39	86.6981	1841.39	0.050362	11.7679
2019-10-14.10:10:40	86.6876	1846.49	0.0500781	11.7663
2019-10-14.10:10:41	86.68	1851.57	0.0498397	11.7644
2019-10-14.10:10:42	86.6748	1856.65	0.0496722	11.7622
2019-10-14.10:10:43	86.672	1861.71	0.0495489	11.7597
2019-10-14.10:10:44	86.6715	1866.76	0.0494243	11.7569
2019-10-14.10:10:45	86.6731	1871.81	0.0492698	11.7538
2019-10-14.10:10:46	86.6766	1876.85	0.0490882	11.7504
2019-10-14.10:10:47	86.6816	1881.88	0.0489016	11.7468
2019-10-14.10:10:48	86.688	1886.9	0.0487312	11.743
2019-10-14.10:10:49	86.6956	1891.92	0.0485825	11.7391
2019-10-14.10:10:50	86.7043	1896.94	0.0484464	11.7352
2019-10-14.10:10:51	86.7138	1901.95	0.0483081	11.7318
2019-10-14.10:10:52	86.7239	1906.96	0.0481595	11.7291
2019-10-14.10:10:53	86.7339	1911.96	0.048002	11.7274
2019-10-14.10:10:54	86.7433	1916.97	0.0478429	11.7265
2019-10-14.10:10:55	86.7519	1921.97	0.0476885	11.7264
2019-10-14.10:10:56	86.7592	1926.98	0.0475399	11.7265
2019-10-14.10:10:57	86.7655	1931.99	0.0473941	11.7267
2019-10-14.10:10:58	86.771	1936.99	0.0472472	11.7264
2019-10-14.10:10:59	86.776	1942	0.0470973	11.7253
2019-10-14.10:11:00	86.781	1947.01	0.0469455	11.7234
2019-10-14.10:11:01	86.7865	1952.01	0.0467942	11.7207
2019-10-14.10:11:02	86.7929	1957.01	0.0466455	11.7173
2019-10-14.10:11:03	86.8002	1962.01	0.0464996	11.7135
2019-10-14.10:11:04	86.8086	1967	0.0463554	11.7097
2019-10-14.10:11:05	86.8179	1971.98	0.0462116	11.7064
2019-10-14.10:11:06	86.8276	1976.97	0.0460675	11.7037
2019-10-14.10:11:07	86.8373	1981.95	0.0459232	11.7018
2019-10-14.10:11:08	86.8466	1986.93	0.0457789	11.7007
2019-10-14.10:11:09	86.8552	1991.91	0.0456352	11.7003
2019-10-14.10:11:10	86.8627	1996.89	0.0454918	11.7002
2019-10-14.10:11:11	86.8693	2001.87	0.0453486	11.7002
2019-10-14.10:11:12	86.8751	2006.85	0.0452053	11.6998
2019-10-14.10:11:13	86.8804	2011.83	0.0450619	11.6989
2019-10-14.10:11:14	86.8856	2016.81	0.0449189	11.6971
2019-10-14.10:11:15	86.8911	2021.79	0.0447767	11.6946
2019-10-14.10:11:16	86.8974	2026.77	0.0446355	11.6915
2019-10-14.10:11:17	86.9045	2031.74	0.0444955	11.688
2019-10-14.10:11:18	86.9126	2036.7	0.0443565	11.6844
2019-10-14.10:11:19	86.9215	2041.66	0.0442182	11.6811
2019-10-14.10:11:20	86.9309	2046.62	0.0440806	11.6783
2019-10-14.10:11:21	86.9404	2051.58	0.0439433	11.6763
2019-10-14.10:11:22	86.9496	2056.53	0.0438062	11.675
2019-10-14.10:11:23	86.9581	2061.49	0.0436692	11.6744
2019-10-14.10:11:24	86.9658	2066.44	0.0435323	11.6741
2019-10-14.10:11:25	86.9727	2071.4	0.0433953	11.6739
2019-10-14.10:11:26	86.9787	2076.35	0.0432583	11.6735
2019-10-14.10:11:27	86.9842	2081.31	0.0431216	11.6726
2019-10-14.10:11:28	86.9896	2086.26	0.0429853	11.671
2019-10-14.10:11:29	86.9952	2091.22	0.0428497	11.6687
2019-10-14.10:11:30	87.0014	2096.17	0.0427149	11.6658
2019-10-14.10:11:31	87.0084	2101.11	0.042581	11.6625
2019-10-14.10:11:32	87.0162	2106.05	0.0424481	11.6591
2019-10-14.10:11:33	87.0248	2110.99	0.0423159	11.6559
2019-10-14.10:11:34	87.0339	2115.92	0.0421844	11.6531
2019-10-14.10:11:35	87.0431	2120.85	0.0420533	11.651
2019-10-14.10:11:36	87.0522	2125.79	0.0419225	11.6495
2019-10-14.10:11:37	87.0607	2130.71	0.0417918	11.6487
2019-10-14.10:11:38	87.0686	2135.64	0.0416611	11.6482
2019-10-14.10:11:39	87.0756	2140.57	0.0415304	11.6478
2019-10-14.10:11:40	87.0818	2145.51	0.0413997	11.6473
2019-10-14.10:11:41	87.0876	2150.44	0.0412693	11.6464
2019-10-14.10:11:42	87.0932	2155.36	0.0411392	11.645
2019-10-14.10:11:43	87.0989	2160.29	0.0410098	11.6429
2019-10-14.10:11:44	87.105	2165.22	0.040881	11.6402
2019-10-14.10:11:45	87.1119	2170.14	0.0407531	11.6372
2019-10-14.10:11:46	87.1194	2175.05	0.040626	11.6339
2019-10-14.10:11:47	87.1277	2179.96	0.0404997	11.6308
2019-10-14.10:11:48	87.1365	2184.87	0.0403741	11.6281
2019-10-14.10:11:49	87.1455	2189.78	0.0402489	11.6258
2019-10-14.10:11:50	87.1545	2194.69	0.040124	11.6242
2019-10-14.10:11:51	87.163	2199.59	0.0399992	11.6231
2019-10-14.10:11:52	87.1709	2204.5	0.0398745	11.6225
2019-10-14.10:11:53	87.178	2209.4	0.0397498	11.622
2019-10-14.10:11:54	87.1845	2214.31	0.0396252	11.6214
2019-10-14.10:11:55	87.1905	2219.21	0.0395008	11.6205
2019-10-14.10:11:56	87.1963	2224.11	0.0393766	11.6192
2019-10-14.10:11:57	87.2021	2229.01	0.039253	11.6172
2019-10-14.10:11:58	87.2082	2233.91	0.0391301	11.6148
2019-10-14.10:11:59	87.2149	2238.81	0.0390079	11.6119
2019-10-14.10:12:00	87.2223	2243.7	0.0388864	11.6089
2019-10-14.10:12:01	87.2303	2248.59	0.0387657	11.6059
2019-10-14.10:12:02	87.2388	2253.48	0.0386456	11.6031
2019-10-14.10:12:03	87.2476	2258.36	0.0385261	11.6008
2019-10-14.10:12:04	87.2564	2263.24	0.0384068	11.5991
2019-10-14.10:12:05	87.2648	2268.12	0.0382877	11.5978
2019-10-14.10:12:06	87.2728	2273	0.0381687	11.597
2019-10-14.10:12:07	87.2801	2277.88	0.0380498	11.5963
2019-10-14.10:12:08	87.2868	2282.76	0.0379309	11.5957
2019-10-14.10:12:09	87.293	2287.63	0.0378121	11.5948
2019-10-14.10:12:10	87.2989	2292.51	0.0376937	11.5935
2019-10-14.10:12:11	87.3048	2297.39	0.0375757	11.5917
2019-10-14.10:12:12	87.3109	2302.26	0.0374583	11.5894
2019-10-14.10:12:13	87.3175	2307.13	0.0373415	11.5868
2019-10-14.10:12:14	87.3247	2312	0.0372255	11.5839
2019-10-14.10:12:15	87.3325	2316.87	0.0371101	11.581
2019-10-14.10:12:16	87.3408	2321.73	0.0369954	11.5783
2019-10-14.10:12:17	87.3493	2326.58	0.0368811	11.576
2019-10-14.10:12:18	87.3579	2331.44	0.0367673	11.5741
2019-10-14.10:12:19	87.3663	2336.3	0.0366536	11.5727
2019-10-14.10:12:20	87.3743	2341.15	0.03654	11.5717
2019-10-14.10:12:21	87.3818	2346	0.0364265	11.5709
2019-10-14.10:12:22	87.3886	2350.86	0.0363131	11.5701
2019-10-14.10:12:23	87.395	2355.71	0.0361998	11.5692
2019-10-14.10:12:24	87.4011	2360.56	0.0360868	11.568
2019-10-14.10:12:25	87.4071	2365.41	0.0359741	11.5663
2019-10-14.10:12:26	87.4132	2370.26	0.035862	11.5642
2019-10-14.10:12:27	87.4197	2375.11	0.0357505	11.5618
2019-10-14.10:12:28	87.4268	2379.95	0.0356396	11.559
2019-10-14.10:12:29	87.4343	2384.79	0.0355294	11.5563
2019-10-14.10:12:30	87.4424	2389.63	0.0354197	11.5536
2019-10-14.10:12:31	87.4507	2394.46	0.0353106	11.5512
2019-10-14.10:12:32	87.4592	2399.3	0.0352018	11.5493
2019-10-14.10:12:33	87.4675	2404.13	0.0350933	11.5477
2019-10-14.10:12:34	87.4755	2408.96	0.0349849	11.5466
2019-10-14.10:12:35	87.483	2413.78	0.0348766	11.5457
2019-10-14.10:12:36	87.49	2418.61	0.0347684	11.5448
2019-10-14.10:12:37	87.4965	2423.44	0.0346603	11.5439
2019-10-14.10:12:38	87.5028	2428.27	0.0345524	11.5427
2019-10-14.10:12:39	87.5089	2433.09	0.0344449	11.5411
2019-10-14.10:12:40	87.515	2437.92	0.0343378	11.5392
2019-10-14.10:12:41	87.5215	2442.74	0.0342313	11.5368
2019-10-14.10:12:42	87.5284	2447.56	0.0341253	11.5343
2019-10-14.10:12:43	87.5358	2452.37	0.03402	11.5316
2019-10-14.10:12:44	87.5436	2457.19	0.0339152	11.529
2019-10-14.10:12:45	87.5518	2462	0.0338109	11.5267
2019-10-14.10:12:46	87.56	2466.8	0.033707	11.5246
2019-10-14.10:12:47	87.5683	2471.61	0.0336034	11.523
2019-10-14.10:12:48	87.5762	2476.41	0.0334999	11.5217
2019-10-14.10:12:49	87.5838	2481.22	0.0333966	11.5206
2019-10-14.10:12:50	87.5909	2486.02	0.0332933	11.5197
2019-10-14.10:12:51	87.5976	2490.82	0.0331902	11.5187
2019-10-14.10:12:52	87.604	2495.63	0.0330873	11.5175
2019-10-14.10:12:53	87.6102	2500.43	0.0329847	11.516
2019-10-14.10:12:54	87.6164	2505.23	0.0328824	11.5142
2019-10-14.10:12:55	87.6229	2510.02	0.0327806	11.512
2019-10-14.10:12:56	87.6297	2514.82	0.0326794	11.5096
2019-10-14.10:12:57	87.6369	2519.61	0.0325788	11.5071
2019-10-14.10:12:58	87.6445	2524.4	0.0324786	11.5046
2019-10-14.10:12:59	87.6524	2529.18	0.032379	11.5022
2019-10-14.10:13:00	87.6606	2533.97	0.0322797	11.5001
2019-10-14.10:13:01	87.6687	2538.75	0.0321808	11.4984
2019-10-14.10:13:02	87.6766	2543.53	0.032082	11.4969
2019-10-14.10:13:03	87.6842	2548.31	0.0319834	11.4958
2019-10-14.10:13:04	87.6915	2553.08	0.0318849	11.4947
2019-10-14.10:13:05	87.6983	2557.86	0.0317865	11.4937
2019-10-14.10:13:06	87.7048	2562.64	0.0316882	11.4925
2019-10-14.10:13:07	87.7111	2567.42	0.0315903	11.4911
2019-10-14.10:13:08	87.7174	2572.19	0.0314926	11.4894
2019-10-14.10:13:09	87.7261	2576.96	0.0314799	11.4436
2019-10-14.10:13:10	87.8194	2581.61	0.0323396	11.019
[State]	Cruise
2019-10-14.10:13:11	88.0759	2585.87	0.0329175	10.7307
2019-10-14.10:13:12	88.4584	2589.78	0.0332781	10.4147
2019-10-14.10:13:13	88.9583	2593.41	0.0335358	10.1148
2019-10-14.10:13:14	89.5566	2596.78	0.0339446	9.82388
2019-10-14.10:13:15	90.2392	2599.96	0.0346551	9.54102
2019-10-14.10:13:16	90.9945	2602.98	0.0356183	9.26424
2019-10-14.10:13:17	91.8145	2605.88	0.0366649	8.99153
2019-10-14.10:13:18	92.6931	2608.68	0.0376447	8.72182
2019-10-14.10:13:19	93.6229	2611.4	0.0385134	8.45594
2019-10-14.10:13:20	94.5953	2614.06	0.0393391	8.19055
2019-10-14.10:13:21	95.6088	2616.68	0.0402106	7.92382
2019-10-14.10:13:22	96.6625	2619.26	0.041142	7.65869
2019-10-14.10:13:23	97.7559	2621.81	0.0420933	7.39387
2019-10-14.10:13:24	98.8832	2624.33	0.0430138	7.13273
2019-10-14.10:13:25	100.046	2626.76	0.0438067	6.89832
2019-10-14.10:13:26	101.234	2629.07	0.0444687	6.68113
2019-10-14.10:13:27	102.444	2631.25	0.0451018	6.47978
2019-10-14.10:13:28	103.664	2633.35	0.0457731	6.29275
2019-10-14.10:13:29	104.891	2635.39	0.0464795	6.10614
2019-10-14.10:13:30	106.123	2637.43	0.0472305	5.90758
2019-10-14.10:13:31	107.359	2639.46	0.0479156	5.71611
2019-10-14.10:13:32	108.601	2641.49	0.0485124	5.52423
2019-10-14.10:13:33	109.849	2643.51	0.049049	5.3355
2019-10-14.10:13:34	111.097	2645.51	0.0495684	5.15259
2019-10-14.10:13:35	112.343	2647.48	0.0500898	4.97169
2019-10-14.10:13:36	113.581	2649.43	0.0505867	4.79699
2019-10-14.10:13:37	114.812	2651.35	0.0510395	4.62504
2019-10-14.10:13:38	116.036	2653.23	0.051446	4.45782
2019-10-14.10:13:39	117.253	2655.07	0.0518244	4.29468
2019-10-14.10:13:40	118.464	2656.87	0.0521869	4.136
2019-10-14.10:13:41	119.669	2658.62	0.052532	3.9818
2019-10-14.10:13:42	120.867	2660.33	0.052852	3.83207
2019-10-14.10:13:43	122.058	2661.98	0.0531441	3.68761
2019-10-14.10:13:44	123.236	2663.59	0.0534134	3.54823
2019-10-14.10:13:45	124.401	2665.16	0.0536655	3.41359
2019-10-14.10:13:46	125.553	2666.67	0.0538999	3.28336
2019-10-14.10:13:47	126.692	2668.14	0.0541139	3.15778
2019-10-14.10:13:48	127.818	2669.55	0.0543081	3.03665
2019-10-14.10:13:49	128.93	2670.92	0.0482097	2.91975
2019-10-14.10:13:50	130.29	2671.02	-8.10771	-1.14934
2019-10-14.10:13:51	132.701	2664.31	-16.395	-0.718112
2019-10-14.10:13:52	134.257	2657.78	-24.6163	-0.183953
2019-10-14.10:13:53	136.108	2650.71	-30.1223	-1.7799
2019-10-14.10:13:54	138.424	2641.14	-30.0857	-2.10476
2019-10-14.10:13:55	140.237	2632.54	-30.0902	-1.31385
2019-10-14.10:13:56	141.611	2625.71	-30.0826	-1.30079
2019-10-14.10:13:57	143.045	2618.42	-30.079	-1.41425
2019-10-14.10:13:58	144.47	2610.74	-30.0805	-1.6987
2019-10-14.10:13:59	145.855	2602.97	-30.0815	-1.77384
2019-10-14.10:14:00	147.077	2595.46	-30.0804	-1.49338
2019-10-14.10:14:01	148.033	2588.66	-30.0807	-1.12357
2019-10-14.10:14:02	148.892	2582.34	-30.0791	-1.41913
2019-10-14.10:14:03	149.797	2575.66	-30.0784	-1.55537
2019-10-14.10:14:04	150.669	2568.81	-30.0776	-1.55685
2019-10-14.10:14:05	151.453	2562.07	-30.0773	-1.46196
2019-10-14.10:14:06	152.113	2555.65	-30.0777	-1.31027
2019-10-14.10:14:07	152.694	2549.58	-30.0768	-1.41711
2019-10-14.10:14:08	153.286	2543.35	-30.0759	-1.45474
2019-10-14.10:14:09	153.846	2537.07	-30.0755	-1.44646
2019-10-14.10:14:10	154.349	2530.9	-30.0755	-1.39005
2019-10-14.10:14:11	154.772	2524.98	-30.0756	-1.27705
2019-10-14.10:14:12	155.082	2519.48	-26.377	-1.07229
2019-10-14.10:14:13	155.107	2515.66	-20.0524	-0.545597
2019-10-14.10:14:14	155.035	2513.42	-16.2215	-1.14212
2019-10-14.10:14:15	155.159	2510.43	-13.6876	-1.10385
2019-10-14.10:14:16	155.24	2507.34	-11	-1.08287
2019-10-14.10:14:17	155.317	2504.55	-8.36585	-1.03094
2019-10-14.10:14:18	155.279	2502.31	-6.71981	-0.751548
2019-10-14.10:14:19	155.087	2500.86	-5.73546	-0.382734
2019-10-14.10:14:20	154.699	2500.31	-4.57346	-0.0553337
2019-10-14.10:14:21	154.319	2500.23	-3.44594	-0.320675
2019-10-14.10:14:22	154.095	2499.61	-2.8141	-0.523904
2019-10-14.10:14:23	153.989	2498.4	-2.45156	-0.719487
2019-10-14.10:14:24	153.986	2496.64	-1.94419	-0.925924
2019-10-14.10:14:25	154.077	2494.43	-1.40225	-0.808551
2019-10-14.10:14:26	154.033	2492.72	-1.10026	-0.524721
2019-10-14.10:14:27	153.84	2491.75	-0.976532	-0.239349
2019-10-14.10:14:28	153.502	2491.51	-0.77514	0.0282196
2019-10-14.10:14:29	153.065	2491.92	-0.523165	0.255216
2019-10-14.10:14:30	152.602	2492.72	-0.409129	0.14109
2019-10-14.10:14:31	152.255	2493.13	-0.399213	-0.0355768
2019-10-14.10:14:32	152.028	2493.01	-0.310484	-0.24232
2019-10-14.10:14:33	151.941	2492.3	-0.173402	-0.473057
2019-10-14.10:14:34	151.992	2490.98	-0.121565	-0.708752
2019-10-14.10:14:35	152.085	2489.26	-0.116735	-0.497082
2019-10-14.10:14:36	152.027	2488.11	-0.0552734	-0.243951
2019-10-14.10:14:37	151.844	2487.63	0.0015381	0.0027678
2019-10-14.10:14:38	151.547	2487.76	0.0036132	0.232695
2019-10-14.10:14:39	151.15	2488.45	-0.0027647	0.437381
2019-10-14.10:14:40	150.713	2489.53	0.0183149	0.361608
2019-10-14.10:14:41	150.398	2490.26	0.028409	0.170111
2019-10-14.10:14:42	150.213	2490.43	0.0321826	-0.0466984
2019-10-14.10:14:43	150.161	2490.01	0.0411852	-0.277183
2019-10-14.10:14:44	150.238	2488.99	0.0527489	-0.510142
2019-10-14.10:14:45	150.401	2487.44	0.0642966	-0.441823
2019-10-14.10:14:46	150.438	2486.25	0.0936248	-0.191215
2019-10-14.10:14:47	150.345	2485.71	0.0943388	0.0526243
2019-10-14.10:14:48	150.128	2485.78	0.0751643	0.287575
2019-10-14.10:14:49	149.804	2486.43	0.0755568	0.501385
2019-10-14.10:14:50	149.405	2487.56	0.0901722	0.553179
2019-10-14.10:14:51	149.095	2488.55	0.0713909	0.341987
2019-10-14.10:14:52	148.911	2489.01	0.0551053	0.132283
2019-10-14.10:14:53	148.856	2488.89	0.071207	-0.0928267
2019-10-14.10:14:54	148.929	2488.18	0.0879055	-0.322283
2019-10-14.10:14:55	149.119	2486.89	0.0795677	-0.501918
2019-10-14.10:14:56	149.271	2485.5	0.0893585	-0.227058
2019-10-14.10:14:57	149.285	2484.7	0.111784	0.0047767
2019-10-14.10:14:58	149.175	2484.51	0.103377	0.237898
2019-10-14.10:14:59	148.947	2484.9	0.0838033	0.460732
2019-10-14.10:15:00	148.62	2485.83	0.0869633	0.660703
2019-10-14.10:15:01	148.27	2487.08	0.0916659	0.52678
2019-10-14.10:15:02	148.046	2487.91	0.0696394	0.330273
2019-10-14.10:15:03	147.947	2488.19	0.0650776	0.113645
2019-10-14.10:15:04	147.974	2487.9	0.0829858	-0.111269
2019-10-14.10:15:05	148.12	2487.03	0.0899471	-0.33234
2019-10-14.10:15:06	148.36	2485.65	0.0806524	-0.364372
2019-10-14.10:15:07	148.502	2484.44	0.100837	-0.11926
2019-10-14.10:15:08	148.517	2483.83	0.114918	0.108331
2019-10-14.10:15:09	148.408	2483.8	0.0985047	0.33617
2019-10-14.10:15:10	148.186	2484.34	0.0841388	0.553456
2019-10-14.10:15:11	147.867	2485.4	0.0935513	0.741371
2019-10-14.10:15:12	147.559	2486.65	0.0901338	0.541274
2019-10-14.10:15:13	147.38	2487.42	0.0661333	0.341226
2019-10-14.10:15:14	147.323	2487.64	0.0682836	0.124131
2019-10-14.10:15:15	147.39	2487.3	0.088561	-0.0978796
2019-10-14.10:15:16	147.572	2486.4	0.0907383	-0.311968
2019-10-14.10:15:17	147.832	2485.02	0.0801129	-0.303525
2019-10-14.10:15:18	147.987	2483.87	0.102978	-0.0751293
2019-10-14.10:15:19	148.018	2483.3	0.116553	0.147458
2019-10-14.10:15:20	147.926	2483.31	0.0983377	0.371847
2019-10-14.10:15:21	147.721	2483.87	0.0840868	0.587201
2019-10-14.10:15:22	147.419	2484.95	0.0948823	0.775467
2019-10-14.10:15:23	147.125	2486.23	0.0918612	0.576968
2019-10-14.10:15:24	146.958	2487.03	0.0664443	0.377504
2019-10-14.10:15:25	146.913	2487.29	0.0680068	0.161998
2019-10-14.10:15:26	146.989	2486.99	0.0894167	-0.0575523
2019-10-14.10:15:27	147.178	2486.14	0.0923664	-0.268417
2019-10-14.10:15:28	147.452	2484.8	0.0794724	-0.310529
2019-10-14.10:15:29	147.636	2483.62	0.108523	-0.0748658
2019-10-14.10:15:30	146.929	2485.74	7.88763	4.54737
2019-10-14.10:15:31	144.594	2496.53	15.9369	8.50847
2019-10-14.10:15:32	141.396	2513.27	24.57	11.0065
2019-10-14.10:15:33	138.329	2531.8	30.4537	11.3272
2019-10-14.10:15:34	135.918	2548.84	30.1147	10.1505
2019-10-14.10:15:35	134.189	2563.42	30.1021	8.9885
2019-10-14.10:15:36	133.155	2575	30.0899	7.9836
2019-10-14.10:15:37	132.835	2583.36	30.0847	6.74297
2019-10-14.10:15:38	133.283	2588.51	30.0813	5.20762
2019-10-14.10:15:39	134.489	2590.51	30.0753	3.72268
2019-10-14.10:15:40	136.339	2589.6	30.068	2.55308
2019-10-14.10:15:41	138.661	2586.23	30.0626	1.67883
2019-10-14.10:15:42	141.278	2581.02	30.0601	1.01993
2019-10-14.10:15:43	144.024	2574.67	30.0592	0.630906
2019-10-14.10:15:44	146.726	2567.91	30.0589	0.601847
2019-10-14.10:15:45	149.204	2561.54	30.0598	0.909643
2019-10-14.10:15:46	151.315	2556.29	30.0625	1.46422
2019-10-14.10:15:47	152.956	2552.86	30.0664	2.21707
[State]	StraightAndLevel
2019-10-14.10:15:48	154.053	2551.75	30.0707	3.1443
2019-10-14.10:15:49	154.561	2553.33	30.0753	4.186
2019-10-14.10:15:50	154.473	2557.78	30.0802	5.26238
2019-10-14.10:15:51	153.822	2565.07	29.6052	6.31934
2019-10-14.10:15:52	152.601	2575.51	22.4489	7.55034
2019-10-14.10:15:53	150.588	2590.52	17.0373	9.48383
2019-10-14.10:15:54	147.541	2610.65	13.6731	11.847
2019-10-14.10:15:55	143.444	2635.51	10.9773	14.0274
2019-10-14.10:15:56	138.53	2664.1	8.20938	15.7656
2019-10-14.10:15:57	133.078	2695.02	6.03064	17.0498
2019-10-14.10:15:58	127.356	2726.6	4.86772	17.7859
2019-10-14.10:15:59	121.708	2757.19	4.16402	17.8224
2019-10-14.10:16:00	116.525	2785.3	3.27089	17.0806
2019-10-14.10:16:01	112.23	2809.71	2.21751	15.5604
2019-10-14.10:16:02	109.163	2829.47	1.4557	13.3618
2019-10-14.10:16:03	107.581	2843.95	1.21915	10.6297
2019-10-14.10:16:04	107.665	2852.8	1.26381	7.57575
2019-10-14.10:16:05	109.386	2855.99	1.15415	4.53514
2019-10-14.10:16:06	112.586	2853.85	0.738472	1.79876
2019-10-14.10:16:07	116.965	2847.06	0.311097	-0.388187
2019-10-14.10:16:08	122.091	2836.6	0.24314	-1.85748
2019-10-14.10:16:09	127.542	2823.74	0.461812	-2.56844
2019-10-14.10:16:10	132.864	2809.98	0.521867	-2.50171
2019-10-14.10:16:11	137.696	2797	0.270679	-1.74865
2019-10-14.10:16:12	141.741	2786.41	0.0706455	-0.435029
2019-10-14.10:16:13	144.739	2779.62	0.161457	1.31538
2019-10-14.10:16:14	146.52	2777.71	0.273721	3.38626
2019-10-14.10:16:15	147.032	2781.4	0.164591	5.63417
2019-10-14.10:16:16	146.308	2790.9	0.026137	7.9113
2019-10-14.10:16:17	144.423	2805.9	0.0647641	10.0912
2019-10-14.10:16:18	141.507	2825.7	0.146669	12.0631
2019-10-14.10:16:19	137.767	2849.23	0.0977391	13.7127
2019-10-14.10:16:20	133.45	2875.2	-0.0076912	14.9235
2019-10-14.10:16:21	128.845	2902.19	-0.0235869	15.6095
2019-10-14.10:16:22	124.256	2928.78	0.0335119	15.7116
2019-10-14.10:16:23	120.004	2953.7	0.0454623	15.1985
2019-10-14.10:16:24	116.412	2975.84	-0.0261738	14.0737
2019-10-14.10:16:25	113.769	2994.34	-0.106403	12.3936
2019-10-14.10:16:26	112.293	3008.59	-0.115764	10.2788
2019-10-14.10:16:27	112.109	3018.25	-0.0613953	7.9078
2019-10-14.10:16:28	113.229	3023.26	-0.0167028	5.50022
2019-10-14.10:16:29	115.548	3023.85	-0.0292651	3.27951
2019-10-14.10:16:30	118.85	3020.53	-0.0646152	1.43908
