DateTime	ASI:airspeed	Altimeter:altitude	RC:roll	HI:heading
2019-10-14.09:18:46	86.6775	1877.85	0.0490504	11.7497
2019-10-14.09:18:47	86.6828	1882.88	0.0488658	11.746
2019-10-14.09:18:48	86.6894	1887.91	0.0486998	11.7422
2019-10-14.09:18:49	86.6972	1892.93	0.0485548	11.7383
2019-10-14.09:18:50	86.7061	1897.94	0.0484193	11.7345
2019-10-14.09:18:51	86.7158	1902.95	0.0482793	11.7312
2019-10-14.09:18:52	86.7259	1907.96	0.0481285	11.7287
2019-10-14.09:18:53	86.7358	1912.96	0.0479701	11.7271
2019-10-14.09:18:54	86.7451	1917.97	0.0478115	11.7264
2019-10-14.09:18:55	86.7534	1922.97	0.0476583	11.7264
2019-10-14.09:18:56	86.7606	1927.98	0.0475106	11.7266
2019-10-14.09:18:57	86.7667	1932.99	0.0473649	11.7267
2019-10-14.09:18:58	86.772	1938	0.0472175	11.7262
2019-10-14.09:18:59	86.777	1943	0.047067	11.725
2019-10-14.09:19:00	86.7821	1948.01	0.0469151	11.723
2019-10-14.09:19:01	86.7877	1953.01	0.0467642	11.72
2019-10-14.09:19:02	86.7943	1958.01	0.0466161	11.7165
2019-10-14.09:19:03	86.8018	1963	0.0464706	11.7127
2019-10-14.09:19:04	86.8104	1967.99	0.0463266	11.709
2019-10-14.09:19:05	86.8198	1972.98	0.0461828	11.7058
2019-10-14.09:19:06	86.8295	1977.96	0.0460387	11.7032
2019-10-14.09:19:07	86.8392	1982.94	0.0458943	11.7015
2019-10-14.09:19:08	86.8484	1987.92	0.0457501	11.7006
2019-10-14.09:19:09	86.8568	1992.9	0.0456065	11.7002
2019-10-14.09:19:10	86.8641	1997.88	0.0454632	11.7002
2019-10-14.09:19:11	86.8705	2002.86	0.0453199	11.7001
2019-10-14.09:19:12	86.8762	2007.85	0.0451766	11.6997
2019-10-14.09:19:13	86.8814	2012.83	0.0450333	11.6986
2019-10-14.09:19:14	86.8866	2017.81	0.0448904	11.6967
2019-10-14.09:19:15	86.8923	2022.79	0.0447484	11.694
2019-10-14.09:19:16	86.8987	2027.76	0.0446074	11.6908
2019-10-14.09:19:17	86.9061	2032.73	0.0444676	11.6872
2019-10-14.09:19:18	86.9143	2037.69	0.0443288	11.6837
2019-10-14.09:19:19	86.9234	2042.65	0.0441906	11.6805
2019-10-14.09:19:20	86.9328	2047.61	0.0440531	11.6779
2019-10-14.09:19:21	86.9423	2052.57	0.0439158	11.676
2019-10-14.09:19:22	86.9514	2057.52	0.0437788	11.6748
2019-10-14.09:19:23	86.9598	2062.48	0.0436418	11.6743
2019-10-14.09:19:24	86.9673	2067.43	0.0435049	11.6741
2019-10-14.09:19:25	86.9739	2072.39	0.0433679	11.6738
2019-10-14.09:19:26	86.9798	2077.35	0.043231	11.6733
2019-10-14.09:19:27	86.9853	2082.3	0.0430943	11.6723
2019-10-14.09:19:28	86.9907	2087.26	0.0429581	11.6706
2019-10-14.09:19:29	86.9964	2092.21	0.0428227	11.6681
2019-10-14.09:19:30	87.0028	2097.16	0.0426881	11.6652
2019-10-14.09:19:31	87.0099	2102.1	0.0425544	11.6618
2019-10-14.09:19:32	87.0179	2107.04	0.0424216	11.6584
2019-10-14.09:19:33	87.0266	2111.98	0.0422895	11.6553
2019-10-14.09:19:34	87.0357	2116.91	0.0421581	11.6527
2019-10-14.09:19:35	87.045	2121.84	0.0420271	11.6507
2019-10-14.09:19:36	87.054	2126.77	0.0418963	11.6493
2019-10-14.09:19:37	87.0624	2131.7	0.0417656	11.6485
2019-10-14.09:19:38	87.07	2136.63	0.0416349	11.6481
2019-10-14.09:19:39	87.0769	2141.56	0.0415042	11.6478
2019-10-14.09:19:40	87.083	2146.49	0.0413736	11.6472
2019-10-14.09:19:41	87.0887	2151.42	0.0412432	11.6462
2019-10-14.09:19:42	87.0943	2156.35	0.0411133	11.6446
2019-10-14.09:19:43	87.1001	2161.28	0.040984	11.6424
2019-10-14.09:19:44	87.1063	2166.2	0.0408554	11.6396
2019-10-14.09:19:45	87.1133	2171.12	0.0407276	11.6365
2019-10-14.09:19:46	87.1211	2176.03	0.0406007	11.6333
2019-10-14.09:19:47	87.1295	2180.95	0.0404745	11.6302
2019-10-14.09:19:48	87.1383	2185.86	0.040349	11.6276
2019-10-14.09:19:49	87.1473	2190.76	0.0402239	11.6255
2019-10-14.09:19:50	87.1562	2195.67	0.040099	11.624
2019-10-14.09:19:51	87.1646	2200.57	0.0399743	11.623
2019-10-14.09:19:52	87.1724	2205.48	0.0398496	11.6224
2019-10-14.09:19:53	87.1794	2210.38	0.0397249	11.6219
2019-10-14.09:19:54	87.1858	2215.29	0.0396003	11.6213
2019-10-14.09:19:55	87.1917	2220.19	0.0394759	11.6203
2019-10-14.09:19:56	87.1974	2225.09	0.0393519	11.6188
2019-10-14.09:19:57	87.2033	2229.99	0.0392284	11.6168
2019-10-14.09:19:58	87.2095	2234.89	0.0391056	11.6142
2019-10-14.09:19:59	87.2163	2239.79	0.0389835	11.6113
2019-10-14.09:20:00	87.2238	2244.68	0.0388622	11.6082
2019-10-14.09:20:01	87.232	2249.57	0.0387417	11.6053
2019-10-14.09:20:02	87.2406	2254.45	0.0386217	11.6026
2019-10-14.09:20:03	87.2494	2259.33	0.0385022	11.6004
2019-10-14.09:20:04	87.2581	2264.21	0.038383	11.5988
2019-10-14.09:20:05	87.2665	2269.09	0.0382639	11.5976
2019-10-14.09:20:06	87.2743	2273.97	0.0381449	11.5968
2019-10-14.09:20:07	87.2815	2278.85	0.038026	11.5962
2019-10-14.09:20:08	87.2881	2283.73	0.0379071	11.5955
2019-10-14.09:20:09	87.2942	2288.61	0.0377884	11.5946
2019-10-14.09:20:10	87.3001	2293.49	0.0376701	11.5932
2019-10-14.09:20:11	87.306	2298.36	0.0375522	11.5913
2019-10-14.09:20:12	87.3122	2303.24	0.0374349	11.5889
2019-10-14.09:20:13	87.3189	2308.11	0.0373183	11.5862
2019-10-14.09:20:14	87.3262	2312.97	0.0372024	11.5833
2019-10-14.09:20:15	87.3341	2317.84	0.0370871	11.5804
2019-10-14.09:20:16	87.3425	2322.7	0.0369725	11.5778
2019-10-14.09:20:17	87.3511	2327.56	0.0368583	11.5756
2019-10-14.09:20:18	87.3597	2332.41	0.0367445	11.5738
2019-10-14.09:20:19	87.368	2337.27	0.0366309	11.5725
2019-10-14.09:20:20	87.3759	2342.12	0.0365173	11.5715
2019-10-14.09:20:21	87.3832	2346.98	0.0364038	11.5707
2019-10-14.09:20:22	87.3899	2351.83	0.0362904	11.57
2019-10-14.09:20:23	87.3962	2356.68	0.0361772	11.569
2019-10-14.09:20:24	87.4023	2361.53	0.0360642	11.5677
2019-10-14.09:20:25	87.4083	2366.38	0.0359517	11.566
2019-10-14.09:20:26	87.4145	2371.23	0.0358397	11.5638
2019-10-14.09:20:27	87.4211	2376.08	0.0357282	11.5612
2019-10-14.09:20:28	87.4282	2380.92	0.0356175	11.5585
2019-10-14.09:20:29	87.4359	2385.76	0.0355074	11.5557
2019-10-14.09:20:30	87.444	2390.6	0.0353979	11.5531
2019-10-14.09:20:31	87.4524	2395.43	0.0352888	11.5508
2019-10-14.09:20:32	87.4609	2400.26	0.0351801	11.5489
2019-10-14.09:20:33	87.4691	2405.09	0.0350716	11.5475
2019-10-14.09:20:34	87.477	2409.92	0.0349632	11.5464
2019-10-14.09:20:35	87.4844	2414.75	0.0348549	11.5455
2019-10-14.09:20:36	87.4913	2419.58	0.0347467	11.5446
2019-10-14.09:20:37	87.4978	2424.41	0.0346387	11.5437
2019-10-14.09:20:38	87.504	2429.23	0.0345309	11.5424
2019-10-14.09:20:39	87.5101	2434.06	0.0344234	11.5408
2019-10-14.09:20:40	87.5163	2438.88	0.0343165	11.5387
2019-10-14.09:20:41	87.5229	2443.7	0.03421	11.5363
2019-10-14.09:20:42	87.5298	2448.52	0.0341042	11.5337
2019-10-14.09:20:43	87.5373	2453.34	0.033999	11.5311
2019-10-14.09:20:44	87.5452	2458.15	0.0338943	11.5285
2019-10-14.09:20:45	87.5534	2462.96	0.0337901	11.5262
2019-10-14.09:20:46	87.5617	2467.76	0.0336863	11.5243
2019-10-14.09:20:47	87.5699	2472.57	0.0335827	11.5227
2019-10-14.09:20:48	87.5778	2477.37	0.0334793	11.5214
[State]	Cruise
2019-10-14.09:20:49	87.5853	2482.18	0.0333759	11.5204
2019-10-14.09:20:50	87.5923	2486.98	0.0332727	11.5195
2019-10-14.09:20:51	87.5989	2491.78	0.0331696	11.5185
2019-10-14.09:20:52	87.6052	2496.59	0.0330667	11.5173
2019-10-14.09:20:53	87.6114	2501.39	0.0329642	11.5157
2019-10-14.09:20:54	87.6177	2506.19	0.032862	11.5138
2019-10-14.09:20:55	87.6242	2510.98	0.0327604	11.5116
2019-10-14.09:20:56	87.6311	2515.78	0.0326592	11.5091
2019-10-14.09:20:57	87.6384	2520.57	0.0325587	11.5066
2019-10-14.09:20:58	87.6461	2525.35	0.0324587	11.5041
2019-10-14.09:20:59	87.6541	2530.14	0.0323591	11.5018
2019-10-14.09:21:00	87.6622	2534.92	0.0322599	11.4997
2019-10-14.09:21:01	87.6703	2539.7	0.032161	11.4981
2019-10-14.09:21:02	87.6782	2544.48	0.0320623	11.4967
2019-10-14.09:21:03	87.6857	2549.26	0.0319637	11.4956
2019-10-14.09:21:04	87.6928	2554.04	0.0318652	11.4945
2019-10-14.09:21:05	87.6996	2558.82	0.0317668	11.4935
2019-10-14.09:21:06	87.706	2563.59	0.0316686	11.4923
2019-10-14.09:21:07	87.7123	2568.37	0.0315707	11.4908
2019-10-14.09:21:08	87.7186	2573.14	0.0314732	11.489
2019-10-14.09:21:09	87.7324	2577.91	0.0315992	11.3783
2019-10-14.09:21:10	87.8591	2582.5	0.0324945	10.9497
2019-10-14.09:21:11	88.1427	2586.67	0.0329999	10.6716
2019-10-14.09:21:12	88.5496	2590.53	0.0333332	10.3523
2019-10-14.09:21:13	89.0706	2594.1	0.0335968	10.0565
2019-10-14.09:21:14	89.6868	2597.43	0.0340619	9.76645
2019-10-14.09:21:15	90.3847	2600.57	0.0348319	9.48538
2019-10-14.09:21:16	91.1535	2603.57	0.035827	9.20935
2019-10-14.09:21:17	91.9857	2606.44	0.0368692	8.93741
2019-10-14.09:21:18	92.8753	2609.23	0.0378272	8.66814
2019-10-14.09:21:19	93.8141	2611.93	0.0386778	8.40333
2019-10-14.09:21:20	94.7947	2614.59	0.0395086	8.13694
2019-10-14.09:21:21	95.8164	2617.2	0.0403925	7.87085
2019-10-14.09:21:22	96.8781	2619.78	0.0413328	7.60559
2019-10-14.09:21:23	97.9787	2622.32	0.0422797	7.34148
2019-10-14.09:21:24	99.1128	2624.83	0.0431952	7.08063
2019-10-14.09:21:25	100.282	2627.23	0.0439405	6.8572
2019-10-14.09:21:26	101.474	2629.51	0.0445986	6.63689
2019-10-14.09:21:27	102.687	2631.68	0.0452287	6.44371
2019-10-14.09:21:28	103.909	2633.76	0.0459093	6.25497
2019-10-14.09:21:29	105.137	2635.79	0.0466302	6.06653
2019-10-14.09:21:30	106.37	2637.83	0.0473743	5.86923
2019-10-14.09:21:31	107.607	2639.87	0.0480421	5.67745
2019-10-14.09:21:32	108.85	2641.9	0.0486226	5.48638
2019-10-14.09:21:33	110.099	2643.91	0.0491535	5.29821
2019-10-14.09:21:34	111.347	2645.9	0.0496727	5.11632
2019-10-14.09:21:35	112.591	2647.88	0.0501922	4.93621
2019-10-14.09:21:36	113.828	2649.82	0.0506812	4.76232
2019-10-14.09:21:37	115.057	2651.73	0.051124	4.59128
2019-10-14.09:21:38	116.28	2653.6	0.0515234	4.42481
2019-10-14.09:21:39	117.496	2655.43	0.051898	4.26261
2019-10-14.09:21:40	118.705	2657.22	0.0522576	4.10479
2019-10-14.09:21:41	119.909	2658.96	0.0525982	3.95149
2019-10-14.09:21:42	121.106	2660.66	0.0529126	3.80267
2019-10-14.09:21:43	122.294	2662.31	0.0531993	3.65951
2019-10-14.09:21:44	123.47	2663.91	0.0534652	3.52086
2019-10-14.09:21:45	124.633	2665.46	0.0537139	3.38718
2019-10-14.09:21:46	125.782	2666.97	0.0539444	3.25791
2019-10-14.09:21:47	126.919	2668.42	0.0541542	3.13319
2019-10-14.09:21:48	128.041	2669.83	0.0543449	3.01295
2019-10-14.09:21:49	129.147	2671.19	0.0545951	2.75246
2019-10-14.09:21:50	131.141	2669.97	0.0576052	-1.52509
2019-10-14.09:21:51	134.285	2662.74	0.0569745	-0.463806
2019-10-14.09:21:52	136.749	2657.15	0.0548509	-0.787398
2019-10-14.09:21:53	139.473	2650.72	0.0558771	-1.64344
2019-10-14.09:21:54	142.375	2642.77	0.0579841	-1.81809
2019-10-14.09:21:55	144.978	2635.1	0.0576536	-1.30359
2019-10-14.09:21:56	147.099	2629	0.0565471	-0.728549
2019-10-14.09:21:57	149.083	2623.6	0.0577867	-1.39959
2019-10-14.09:21:58	151.193	2617.2	0.0590039	-1.70474
2019-10-14.09:21:59	153.287	2610.27	0.0585785	-1.82627
2019-10-14.09:22:00	155.279	2603.27	0.0579396	-1.76795
2019-10-14.09:22:01	157.07	2596.68	0.05824	-1.53471
2019-10-14.09:22:02	158.591	2590.95	0.0585533	-1.15356
2019-10-14.09:22:03	159.888	2586.13	0.0586907	-1.39877
2019-10-14.09:22:04	161.281	2580.69	0.0588573	-1.67295
2019-10-14.09:22:05	162.71	2574.62	0.0587576	-1.84347
2019-10-14.09:22:06	164.118	2568.24	0.0585722	-1.90417
2019-10-14.09:22:07	165.445	2561.86	0.0585444	-1.85758
2019-10-14.09:22:08	166.64	2555.76	0.058516	-1.71162
2019-10-14.09:22:09	167.661	2550.24	0.0583758	-1.47926
2019-10-14.09:22:10	168.477	2545.51	0.0582613	-1.24071
2019-10-14.09:22:11	169.222	2541.15	0.0584269	-1.38925
2019-10-14.09:22:12	169.961	2536.59	0.0583462	-1.43392
2019-10-14.09:22:13	170.669	2531.99	0.058063	-1.42808
2019-10-14.09:22:14	171.32	2527.49	0.057939	-1.37314
2019-10-14.09:22:15	171.888	2523.24	0.0578666	-1.27269
2019-10-14.09:22:16	172.357	2519.36	0.0576813	-1.13411
2019-10-14.09:22:17	172.716	2515.95	0.0574913	-0.964958
2019-10-14.09:22:18	172.956	2513.09	0.0573463	-0.772455
2019-10-14.09:22:19	173.073	2510.85	0.0571712	-0.565018
2019-10-14.09:22:20	173.07	2509.24	0.0569662	-0.351412
2019-10-14.09:22:21	172.953	2508.28	0.0567712	-0.139673
2019-10-14.09:22:22	172.752	2507.87	0.0566864	-0.140038
2019-10-14.09:22:23	172.617	2507.28	0.0566159	-0.274999
2019-10-14.09:22:24	172.564	2506.27	0.0563579	-0.416608
2019-10-14.09:22:25	172.592	2504.83	0.0561213	-0.560867
2019-10-14.09:22:26	172.695	2502.97	0.0559905	-0.701044
2019-10-14.09:22:27	172.861	2500.7	0.0557709	-0.716985
2019-10-14.09:22:28	172.933	2498.72	0.0553606	-0.445392
2019-10-14.09:22:29	172.869	2497.49	0.0552001	-0.196392
2019-10-14.09:22:30	172.674	2497	0.0551038	0.0473725
2019-10-14.09:22:31	172.364	2497.21	0.0548445	0.275789
2019-10-14.09:22:32	171.991	2497.94	0.0547593	0.19896
2019-10-14.09:22:33	171.738	2498.26	0.0547366	-0.011771
2019-10-14.09:22:34	171.618	2497.9	0.054462	-0.23955
2019-10-14.09:22:35	171.632	2496.84	0.0542044	-0.474286
2019-10-14.09:22:36	171.748	2495.16	0.053948	-0.428062
2019-10-14.09:22:37	171.735	2493.92	0.0535501	-0.13269
2019-10-14.09:22:38	171.572	2493.54	0.053405	0.150329
2019-10-14.09:22:39	171.268	2493.97	0.0533017	0.420827
2019-10-14.09:22:40	170.891	2495.01	0.0532509	0.301151
2019-10-14.09:22:41	170.665	2495.48	0.0531885	0.0388947
2019-10-14.09:22:42	170.597	2495.14	0.0529282	-0.239447
2019-10-14.09:22:43	170.687	2493.96	0.0526959	-0.5
2019-10-14.09:22:44	170.765	2492.56	0.0522326	-0.147329
2019-10-14.09:22:45	170.668	2492.05	0.0519933	0.159311
2019-10-14.09:22:46	170.411	2492.43	0.0519375	0.459253
2019-10-14.09:22:47	170.047	2493.57	0.0519243	0.395768
2019-10-14.09:22:48	169.832	2494.2	0.0518918	0.101601
2019-10-14.09:22:49	169.789	2493.95	0.0516331	-0.202188
2019-10-14.09:22:50	169.915	2492.79	0.0513696	-0.434288
2019-10-14.09:22:51	169.993	2491.55	0.0508878	-0.0511752
2019-10-14.09:22:52	169.891	2491.26	0.0507009	0.268603
2019-10-14.09:22:53	169.622	2491.9	0.0506482	0.580267
2019-10-14.09:22:54	169.297	2493.1	0.0507201	0.350141
2019-10-14.09:22:55	169.153	2493.53	0.0506308	0.04539
2019-10-14.09:22:56	169.187	2493.04	0.0503407	-0.272136
2019-10-14.09:22:57	169.362	2491.7	0.0499683	-0.235646
2019-10-14.09:22:58	169.39	2490.83	0.0495816	0.0998058
2019-10-14.09:22:59	169.244	2490.92	0.049505	0.424644
2019-10-14.09:23:00	168.934	2491.94	0.049467	0.618734
2019-10-14.09:23:01	168.699	2492.95	0.0495662	0.253587
2019-10-14.09:23:02	168.65	2493.02	0.0493685	-0.066122
2019-10-14.09:23:03	168.778	2492.15	0.0490953	-0.385265
2019-10-14.09:23:04	168.936	2490.84	0.048624	-0.0562019
2019-10-14.09:23:05	168.904	2490.42	0.0483854	0.267621
2019-10-14.09:23:06	168.698	2490.96	0.0483584	0.590976
2019-10-14.09:23:07	168.393	2492.22	0.0484398	0.441244
2019-10-14.09:23:08	168.261	2492.82	0.0484035	0.12842
2019-10-14.09:23:09	168.308	2492.47	0.0481238	-0.195256
2019-10-14.09:23:10	168.513	2491.23	0.0477835	-0.249596
2019-10-14.09:23:11	168.595	2490.29	0.0473744	0.102811
2019-10-14.09:23:12	168.498	2490.31	0.0472846	0.429544
2019-10-14.09:23:13	168.231	2491.28	0.0472375	0.691596
2019-10-14.09:23:14	168.002	2492.4	0.0473766	0.320343
2019-10-14.09:23:15	167.96	2492.59	0.0472173	0.0007115
2019-10-14.09:23:16	168.096	2491.85	0.0469392	-0.321334
2019-10-14.09:23:17	168.297	2490.52	0.0465044	-0.0661755
2019-10-14.09:23:18	168.313	2490.01	0.0462389	0.252785
2019-10-14.09:23:19	168.154	2490.44	0.0462175	0.576117
2019-10-14.09:23:20	167.865	2491.69	0.0462783	0.522855
2019-10-14.09:23:21	167.728	2492.45	0.0462962	0.202801
2019-10-14.09:23:22	167.768	2492.27	0.046045	-0.118692
2019-10-14.09:23:23	167.979	2491.17	0.0457687	-0.315177
2019-10-14.09:23:24	168.118	2490.07	0.0453211	0.0627084
2019-10-14.09:23:25	168.075	2489.93	0.045188	0.385581
2019-10-14.09:23:26	167.86	2490.72	0.0451488	0.703117
2019-10-14.09:23:27	167.609	2491.97	0.0452828	0.40648
2019-10-14.09:23:28	167.544	2492.39	0.0451973	0.0940134
2019-10-14.09:23:29	167.677	2491.91	-1.44623	0.925079
2019-10-14.09:23:30	166.091	2498.71	-3.978	7.35187
2019-10-14.09:23:31	162.473	2519.4	-2.13392	12.16
2019-10-14.09:23:32	156.881	2551.05	-1.54858	16.2315
2019-10-14.09:23:33	149.634	2591.12	-1.62359	19.7852
2019-10-14.09:23:34	141.139	2636.58	-1.28336	22.6165
2019-10-14.09:23:35	131.823	2684.24	-0.625261	24.5687
2019-10-14.09:23:36	122.182	2731.07	-0.370733	25.5058
[State]	StraightAndLevel
2019-10-14.09:23:37	112.865	2774.41	-0.591986	25.2366
2019-10-14.09:23:38	104.532	2812.12	-0.806764	23.6159
2019-10-14.09:23:39	97.8519	2842.58	-0.688292	20.5752
2019-10-14.09:23:40	93.5359	2864.68	-0.33514	16.161
2019-10-14.09:23:41	92.0901	2877.92	-0.0622877	10.8297
2019-10-14.09:23:42	93.7072	2882.19	-0.0938988	5.14894
2019-10-14.09:23:43	98.2528	2877.57	-0.37733	-0.297865
2019-10-14.09:23:44	105.201	2864.51	-0.576846	-4.79792
2019-10-14.09:23:45	113.771	2844.13	-0.367401	-7.90071
2019-10-14.09:23:46	123.145	2818.16	0.0989219	-9.52713
2019-10-14.09:23:47	132.482	2788.9	0.278395	-9.71203
2019-10-14.09:23:48	141.122	2759.2	0.022374	-8.67922
2019-10-14.09:23:49	148.525	2732.01	-0.14695	-6.68872
2019-10-14.09:23:50	154.263	2710.12	0.053475	-3.94919
2019-10-14.09:23:51	158.037	2695.95	0.195539	-0.658059
2019-10-14.09:23:52	159.742	2691.25	0.0478346	2.95723
2019-10-14.09:23:53	159.392	2696.81	-0.0326933	6.68123
2019-10-14.09:23:54	157.065	2712.47	0.0864008	10.3361
2019-10-14.09:23:55	152.951	2737.19	0.125325	13.7537
2019-10-14.09:23:56	147.355	2769.22	0.0203611	16.7577
2019-10-14.09:23:57	140.633	2806.32	-0.0234513	19.1911
2019-10-14.09:23:58	133.156	2846.02	0.0413419	20.9083
2019-10-14.09:23:59	125.358	2885.86	0.070018	21.7693
2019-10-14.09:24:00	117.755	2923.59	-0.0057202	21.6529
2019-10-14.09:24:01	110.887	2957.27	-0.108822	20.4683
2019-10-14.09:24:02	105.292	2985.42	-0.151243	18.1941
2019-10-14.09:24:03	101.484	3006.94	-0.130971	14.9098
2019-10-14.09:24:04	99.8679	3021.17	-0.108621	10.8511
2019-10-14.09:24:05	100.648	3027.81	-0.129762	6.42029
2019-10-14.09:24:06	103.754	3026.95	-0.172529	2.12362
2019-10-14.09:24:07	108.838	3019.08	-0.164426	-1.55598
2019-10-14.09:24:08	115.373	3005.11	-0.0681802	-4.28831
2019-10-14.09:24:09	122.719	2986.43	0.0492209	-5.90544
2019-10-14.09:24:10	130.238	2964.88	0.0823779	-6.40186
2019-10-14.09:24:11	137.37	2942.63	0.0355864	-5.88344
2019-10-14.09:24:12	143.626	2922	0.0205928	-4.5118
2019-10-14.09:24:13	148.623	2905.22	0.0702031	-2.46167
2019-10-14.09:24:14	152.102	2894.21	0.0950743	0.0956544
2019-10-14.09:24:15	153.923	2890.43	0.0611777	2.9789
2019-10-14.09:24:16	154.048	2894.64	0.0418263	6.01092
2019-10-14.09:24:17	152.532	2906.92	0.0633433	9.02758
2019-10-14.09:24:18	149.515	2926.62	0.0694582	11.8736
2019-10-14.09:24:19	145.221	2952.53	0.0419766	14.401
2019-10-14.09:24:20	139.93	2982.99	0.0221263	16.4748
2019-10-14.09:24:21	133.956	3016.11	0.0251469	17.9647
2019-10-14.09:24:22	127.667	3049.93	0.0204967	18.7549
2019-10-14.09:24:23	121.482	3082.57	-0.0100715	18.7561
2019-10-14.09:24:24	115.837	3112.38	-0.0508924	17.91
2019-10-14.09:24:25	111.16	3138	-0.0805541	16.2148
2019-10-14.09:24:26	107.844	3158.43	-0.0959564	13.7474
2019-10-14.09:24:27	106.201	3172.99	-0.107537	10.6802
