DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-11.12:51:06	86.2105	1699.67	30.3458	12.4639
2019-10-11.12:51:07	85.9968	1701.75	30.3507	12.4933
2019-10-11.12:51:08	85.8174	1703.74	30.3547	12.3078
2019-10-11.12:51:09	85.6828	1705.65	30.3546	12.11
2019-10-11.12:51:10	85.5809	1707.46	30.351	12.0433
2019-10-11.12:51:11	85.483	1709.2	28.2547	12.1444
2019-10-11.12:51:12	85.1484	1711.64	21.6881	12.5361
2019-10-11.12:51:13	84.2461	1716.11	15.2234	13.064
2019-10-11.12:51:14	83.1096	1722.07	8.46808	12.7447
2019-10-11.12:51:15	81.9253	1728.18	1.20075	13.3012
2019-10-11.12:51:16	80.8006	1734.07	-1.3186	13.4168
2019-10-11.12:51:17	80.0808	1739.29	1.70854	12.4737
2019-10-11.12:51:18	79.8994	1743.12	4.75723	11.917
2019-10-11.12:51:19	79.8348	1745.82	5.03453	12.623
2019-10-11.12:51:20	79.7082	1748.53	2.21256	12.3963
2019-10-11.12:51:21	79.6937	1751.46	-1.83185	12.3859
2019-10-11.12:51:22	79.5561	1754.58	-3.96051	12.8836
[State]	Climb
2019-10-11.12:51:23	79.2655	1757.89	-2.44274	12.9075
2019-10-11.12:51:24	79.1347	1761.22	1.61644	12.4311
2019-10-11.12:51:25	79.1106	1764.13	5.08373	12.4427
2019-10-11.12:51:26	79.1098	1766.44	5.14847	12.6517
2019-10-11.12:51:27	79.1192	1768.67	1.62614	12.4139
2019-10-11.12:51:28	79.2211	1771.21	-2.92781	12.5273
2019-10-11.12:51:29	79.0826	1774.07	-4.87585	13.2837
2019-10-11.12:51:30	78.7387	1777.3	-2.58231	13.2706
2019-10-11.12:51:31	78.5576	1780.65	2.21256	12.7887
2019-10-11.12:51:32	78.4478	1783.57	6.06983	12.9957
2019-10-11.12:51:33	78.3983	1785.8	5.73235	12.8812
2019-10-11.12:51:34	78.5167	1787.7	1.30419	12.3445
2019-10-11.12:51:35	78.7863	1789.79	-3.97528	12.4763
2019-10-11.12:51:36	78.7583	1792.16	-5.84771	13.3979
2019-10-11.12:51:37	78.5076	1794.94	-2.73805	13.2252
2019-10-11.12:51:38	78.4339	1797.95	2.22837	12.7056
2019-10-11.12:51:39	78.3647	1800.61	6.23409	13.0741
2019-10-11.12:51:40	78.3166	1802.63	6.93439	13.2479
2019-10-11.12:51:41	78.4074	1804.4	1.7048	12.4092
2019-10-11.12:51:42	78.6901	1806.41	-4.5513	12.5566
2019-10-11.12:51:43	78.628	1808.69	-6.83267	13.7269
2019-10-11.12:51:44	78.3163	1811.4	-3.31138	13.4304
2019-10-11.12:51:45	78.2412	1814.36	1.58307	12.6852
2019-10-11.12:51:46	78.2067	1816.91	5.28023	12.9713
2019-10-11.12:51:47	78.2061	1818.77	9.19554	13.3421
2019-10-11.12:51:48	78.2824	1820.26	3.46144	12.865
2019-10-11.12:51:49	78.4862	1822.26	-3.42484	12.7607
2019-10-11.12:51:50	78.3224	1824.74	-7.43736	14.3108
2019-10-11.12:51:51	77.7717	1827.75	-4.62711	14.3503
2019-10-11.12:51:52	77.437	1831.09	0.394588	13.3062
2019-10-11.12:51:53	77.3101	1834	3.88843	13.2458
2019-10-11.12:51:54	77.255	1836.03	7.50544	13.4434
2019-10-11.12:51:55	77.4723	1837.14	7.04193	13.4355
2019-10-11.12:51:56	77.784	1838.4	-0.616257	12.5575
2019-10-11.12:51:57	77.9476	1840.29	-6.76207	13.8504
2019-10-11.12:51:58	77.5271	1842.79	-6.67408	14.9723
2019-10-11.12:51:59	77.034	1845.94	-1.50656	13.7145
2019-10-11.12:52:00	76.9969	1848.86	2.3125	12.9898
2019-10-11.12:52:01	77.038	1850.87	5.52638	13.1193
2019-10-11.12:52:02	77.2994	1851.9	9.85743	13.3599
2019-10-11.12:52:03	77.6225	1852.6	3.8418	13.1054
2019-10-11.12:52:04	77.887	1854.25	-2.80936	13.2828
2019-10-11.12:52:05	77.5554	1856.79	-8.52052	15.1758
2019-10-11.12:52:06	76.8765	1859.97	-4.76467	14.646
2019-10-11.12:52:07	76.6785	1863.08	0.0558072	13.0102
2019-10-11.12:52:08	76.8641	1865.25	3.34723	12.6071
2019-10-11.12:52:09	77.1942	1866.3	6.83218	12.8534
2019-10-11.12:52:10	77.593	1866.71	8.91275	13.6667
2019-10-11.12:52:11	77.8472	1867.77	1.30433	12.9712
2019-10-11.12:52:12	77.8449	1869.97	-4.84477	14.2355
2019-10-11.12:52:13	77.2466	1873	-7.56161	15.3162
2019-10-11.12:52:14	76.6735	1876.26	-2.72352	13.9437
2019-10-11.12:52:15	76.7026	1879.06	1.37792	12.7283
2019-10-11.12:52:16	76.9436	1880.77	4.52023	12.5937
2019-10-11.12:52:17	77.3364	1881.45	8.48655	13.1996
2019-10-11.12:52:18	77.693	1881.89	5.9653	13.4412
2019-10-11.12:52:19	77.9385	1883.37	-1.09143	13.1632
2019-10-11.12:52:20	77.6693	1885.93	-7.06858	14.8323
2019-10-11.12:52:21	77.0055	1889.08	-6.3217	15.0315
2019-10-11.12:52:22	76.6368	1892.26	-0.99616	13.3265
2019-10-11.12:52:23	76.7989	1894.67	2.54144	12.6118
2019-10-11.12:52:24	77.0963	1895.96	5.79443	12.6601
2019-10-11.12:52:25	77.5154	1896.4	10.1234	13.5207
2019-10-11.12:52:26	77.8104	1897.11	3.14778	13.06
2019-10-11.12:52:27	77.9578	1899	-3.29807	13.7136
2019-10-11.12:52:28	77.4709	1901.86	-8.53596	15.2031
2019-10-11.12:52:29	76.8263	1905.07	-4.16933	14.418
2019-10-11.12:52:30	76.7119	1908.06	0.457126	12.8858
2019-10-11.12:52:31	76.9221	1910.06	3.67479	12.5806
2019-10-11.12:52:32	77.28	1910.95	7.27572	12.9106
2019-10-11.12:52:33	77.6813	1911.31	8.07664	13.6099
2019-10-11.12:52:34	77.9418	1912.45	0.571661	12.9546
2019-10-11.12:52:35	77.8705	1914.74	-5.49555	14.4056
2019-10-11.12:52:36	77.2488	1917.79	-7.39503	15.2386
2019-10-11.12:52:37	76.7322	1921.01	-2.18875	13.7107
2019-10-11.12:52:38	76.8148	1923.68	1.73094	12.6464
2019-10-11.12:52:39	77.0717	1925.25	4.88568	12.5713
2019-10-11.12:52:40	77.4757	1925.83	9.03293	13.2669
2019-10-11.12:52:41	77.8154	1926.32	5.06706	13.2822
2019-10-11.12:52:42	78.0458	1927.92	-1.78911	13.2621
2019-10-11.12:52:43	77.7026	1930.56	-7.77667	14.9312
2019-10-11.12:52:44	77.0376	1933.72	-5.65177	14.8274
2019-10-11.12:52:45	76.7499	1936.84	-0.515432	13.1317
2019-10-11.12:52:46	76.9329	1939.12	2.9075	12.5627
2019-10-11.12:52:47	77.2491	1940.27	6.25567	12.6879
2019-10-11.12:52:48	77.6684	1940.66	9.78488	13.5615
2019-10-11.12:52:49	77.9463	1941.49	2.25753	12.9453
2019-10-11.12:52:50	78.0352	1943.5	-4.03684	13.9099
2019-10-11.12:52:51	77.4956	1946.43	-8.00232	15.2336
2019-10-11.12:52:52	76.8814	1949.64	-3.47576	14.1374
2019-10-11.12:52:53	76.8435	1952.53	0.906544	12.7459
2019-10-11.12:52:54	77.0685	1954.37	4.08616	12.5416
2019-10-11.12:52:55	77.4441	1955.14	7.86145	12.9964
2019-10-11.12:52:56	77.8258	1955.51	7.01884	13.4964
2019-10-11.12:52:57	78.0841	1956.81	-0.283166	12.98
2019-10-11.12:52:58	77.9145	1959.21	-6.28831	14.5803
2019-10-11.12:52:59	77.2679	1962.3	-6.97702	15.1004
2019-10-11.12:53:00	76.8231	1965.5	-1.56612	13.4479
2019-10-11.12:53:01	76.9537	1968.03	2.16177	12.568
2019-10-11.12:53:02	77.23	1969.44	5.36653	12.5569
2019-10-11.12:53:03	77.6427	1969.93	9.75135	13.3557
2019-10-11.12:53:04	77.957	1970.51	3.99786	13.0973
2019-10-11.12:53:05	78.1507	1972.25	-2.62924	13.4346
2019-10-11.12:53:06	77.7255	1975.01	-8.53125	15.0362
2019-10-11.12:53:07	77.0675	1978.18	-4.83878	14.5525
2019-10-11.12:53:08	76.88	1981.22	0.0366657	12.9266
2019-10-11.12:53:09	77.0787	1983.34	3.34891	12.5173
2019-10-11.12:53:10	77.4175	1984.33	6.83999	12.7538
2019-10-11.12:53:11	77.8281	1984.68	8.86721	13.5637
2019-10-11.12:53:12	78.0927	1985.68	1.24828	12.8713
2019-10-11.12:53:13	78.0946	1987.83	-4.90098	14.1505
2019-10-11.12:53:14	77.5029	1990.82	-7.57427	15.2047
2019-10-11.12:53:15	76.942	1994.03	-2.70256	13.8198
2019-10-11.12:53:16	76.9817	1996.78	1.41239	12.6192
2019-10-11.12:53:17	77.2247	1998.45	4.57964	12.5048
2019-10-11.12:53:18	77.6174	1999.09	8.58296	13.1098
2019-10-11.12:53:19	77.9719	1999.51	5.76321	13.3141
2019-10-11.12:53:20	78.218	2000.98	-1.26335	13.0807
2019-10-11.12:53:21	77.9366	2003.53	-7.24392	14.7592
2019-10-11.12:53:22	77.2742	2006.66	-6.14511	14.8821
2019-10-11.12:53:23	76.9272	2009.8	-0.875991	13.1787
2019-10-11.12:53:24	77.096	2012.16	2.66191	12.5075
2019-10-11.12:53:25	77.3956	2013.39	5.96385	12.5854
2019-10-11.12:53:26	77.8114	2013.79	10.0591	13.4559
2019-10-11.12:53:27	78.0963	2014.54	2.77546	12.9265
2019-10-11.12:53:28	78.2237	2016.45	-3.61816	13.6997
2019-10-11.12:53:29	77.7166	2019.31	-8.28919	15.1398
2019-10-11.12:53:30	77.0826	2022.51	-3.88446	14.2116
2019-10-11.12:53:31	77.0017	2025.43	0.660391	12.7409
2019-10-11.12:53:32	77.2169	2027.35	3.88585	12.4873
2019-10-11.12:53:33	77.5796	2028.17	7.5817	12.8823
2019-10-11.12:53:34	77.9666	2028.52	7.51157	13.4887
2019-10-11.12:53:35	78.2233	2029.73	0.0941497	12.8876
2019-10-11.12:53:36	78.1015	2032.05	-5.94006	14.4297
2019-10-11.12:53:37	77.4643	2035.11	-7.20581	15.0962
2019-10-11.12:53:38	76.9853	2038.3	-1.84402	13.4906
2019-10-11.12:53:39	77.0954	2040.87	1.98965	12.5319
2019-10-11.12:53:40	77.3608	2042.34	5.18924	12.4997
2019-10-11.12:53:41	77.7662	2042.85	9.48661	13.2661
2019-10-11.12:53:42	78.0854	2043.38	4.36745	13.104
2019-10-11.12:53:43	78.293	2045.05	-2.34736	13.3035
2019-10-11.12:53:44	77.8964	2047.75	-8.33406	14.9448
2019-10-11.12:53:45	77.2332	2050.9	-5.12218	14.5894
2019-10-11.12:53:46	77.0112	2053.95	-0.14491	12.9349
2019-10-11.12:53:47	77.2033	2056.1	3.21999	12.4772
2019-10-11.12:53:48	77.5318	2057.13	6.67481	12.6833
2019-10-11.12:53:49	77.9414	2057.47	9.14345	13.524
2019-10-11.12:53:50	78.2054	2058.41	1.50267	12.8347
2019-10-11.12:53:51	78.2328	2060.5	-4.686	14.0345
2019-10-11.12:53:52	77.653	2063.45	-7.64465	15.1723
2019-10-11.12:53:53	77.0755	2066.65	-2.90523	13.8511
2019-10-11.12:53:54	77.0956	2069.42	1.29237	12.6017
2019-10-11.12:53:55	77.3321	2071.11	4.47373	12.4712
2019-10-11.12:53:56	77.7176	2071.76	8.42835	13.0476
2019-10-11.12:53:57	78.074	2072.15	6.02083	13.3188
2019-10-11.12:53:58	78.3219	2073.57	-1.07026	13.0118
2019-10-11.12:53:59	78.0631	2076.07	-7.05235	14.686
2019-10-11.12:54:00	77.402	2079.16	-6.32661	14.8911
[State]	Cruise
2019-10-11.12:54:01	77.0338	2082.29	-1.00996	13.1889
2019-10-11.12:54:02	77.196	2084.67	2.57582	12.4792
2019-10-11.12:54:03	77.4897	2085.91	5.86531	12.5431
2019-10-11.12:54:04	77.9033	2086.31	10.1033	13.4082
2019-10-11.12:54:05	78.1905	2087	2.96002	12.9151
2019-10-11.12:54:06	78.3302	2088.86	-3.47151	13.6166
2019-10-11.12:54:07	77.8358	2091.69	-8.39019	15.0934
2019-10-11.12:54:08	77.1967	2094.86	-4.03591	14.2275
2019-10-11.12:54:09	77.1008	2097.78	0.570369	12.7294
2019-10-11.12:54:10	77.3132	2099.7	3.81634	12.4583
2019-10-11.12:54:11	77.6712	2100.52	7.48634	12.8321
2019-10-11.12:54:12	78.0601	2100.85	7.68951	13.4733
2019-10-11.12:54:13	78.3165	2102.01	0.233032	12.8463
2019-10-11.12:54:14	78.2119	2104.28	-5.81293	14.3626
2019-10-11.12:54:15	77.5799	2107.31	-7.28176	15.0812
2019-10-11.12:54:16	77.0903	2110.48	-1.95031	13.4938
2019-10-11.12:54:17	77.1934	2113.05	1.9257	12.5069
2019-10-11.12:54:18	77.4552	2114.51	5.12641	12.4692
2019-10-11.12:54:19	77.8579	2115.02	9.39334	13.2203
2019-10-11.12:54:20	78.1794	2115.51	4.4954	13.0937
2019-10-11.12:54:21	78.392	2117.14	-2.25145	13.2451
2019-10-11.12:54:22	78.0065	2119.8	-8.24746	14.8976
2019-10-11.12:54:23	77.3433	2122.92	-5.22177	14.585
2019-10-11.12:54:24	77.1107	2125.96	-0.207646	12.9212
2019-10-11.12:54:25	77.3014	2128.1	3.18034	12.4486
2019-10-11.12:54:26	77.6264	2129.12	6.6264	12.6454
2019-10-11.12:54:27	78.0358	2129.45	9.22689	13.4938
2019-10-11.12:54:28	78.3001	2130.35	1.5815	12.8067
2019-10-11.12:54:29	78.3357	2132.41	-4.62037	13.9801
2019-10-11.12:54:30	77.761	2135.33	-7.67408	15.143
2019-10-11.12:54:31	77.1799	2138.5	-2.96789	13.8402
2019-10-11.12:54:32	77.195	2141.25	1.26065	12.5765
2019-10-11.12:54:33	77.4299	2142.94	4.45081	12.4444
2019-10-11.12:54:34	77.8131	2143.58	8.39466	13.0112
2019-10-11.12:54:35	78.1699	2143.94	6.07665	13.2985
2019-10-11.12:54:36	78.4185	2145.33	-1.03115	12.9736
2019-10-11.12:54:37	78.1657	2147.79	-7.01352	14.6468
2019-10-11.12:54:38	77.5441	2150.87	-4.5006	14.7958
2019-10-11.12:54:39	77.5135	2153.94	1.0051	13.1115
2019-10-11.12:54:40	78.3997	2155.76	3.88943	12.7376
2019-10-11.12:54:41	79.6824	2156.28	-6.46576	11.9713
2019-10-11.12:54:42	81.5687	2156.29	-15.6424	12.2103
2019-10-11.12:54:43	83.3681	2155.95	-23.6773	14.6538
2019-10-11.12:54:44	84.8976	2155.21	-29.5867	15.6894
2019-10-11.12:54:45	86.4503	2154.28	-29.3915	12.8561
2019-10-11.12:54:46	88.2737	2153.61	-29.4002	9.54094
2019-10-11.12:54:47	89.8187	2153.35	-29.3845	8.54638
2019-10-11.12:54:48	90.8311	2154.24	-29.3467	10.2365
2019-10-11.12:54:49	91.5376	2156.82	-29.3089	11.7981
2019-10-11.12:54:50	92.0294	2160.27	-29.3128	13.0877
2019-10-11.12:54:51	92.3383	2164.21	-29.3384	12.9916
2019-10-11.12:54:52	92.6989	2168.25	-29.3588	12.0928
2019-10-11.12:54:53	93.1716	2172.25	-29.3614	11.229
2019-10-11.12:54:54	93.6747	2176.24	-29.3532	11.0818
2019-10-11.12:54:55	94.0821	2180.46	-29.3418	11.4755
2019-10-11.12:54:56	94.364	2184.97	-27.5808	11.9406
2019-10-11.12:54:57	94.4929	2190.13	-22.8058	11.9109
2019-10-11.12:54:58	94.4825	2196.1	-17.9964	11.7144
2019-10-11.12:54:59	94.259	2202.77	-12.9372	11.8983
2019-10-11.12:55:00	93.8941	2210.01	-7.37268	12.2805
2019-10-11.12:55:01	93.4552	2217.61	-1.2439	12.6663
2019-10-11.12:55:02	92.9933	2225.31	2.50172	12.9877
2019-10-11.12:55:03	92.5828	2232.98	0.608623	12.865
2019-10-11.12:55:04	92.3287	2240.51	-1.37156	12.7603
2019-10-11.12:55:05	92.1123	2247.75	-1.46435	12.6236
2019-10-11.12:55:06	92.0827	2254.61	0.318059	12.2065
2019-10-11.12:55:07	92.2189	2260.91	2.18369	11.8923
2019-10-11.12:55:08	92.4395	2266.64	2.27417	11.6845
2019-10-11.12:55:09	92.7507	2272.11	0.453351	11.6814
2019-10-11.12:55:10	93.0999	2277.75	-1.53425	11.7716
2019-10-11.12:55:11	93.2787	2283.69	-1.76267	12.0472
2019-10-11.12:55:12	93.3523	2290.05	-0.0287613	12.1506
2019-10-11.12:55:13	93.3085	2296.72	1.94022	12.3606
2019-10-11.12:55:14	93.0834	2303.59	2.2008	12.6281
2019-10-11.12:55:15	92.8092	2310.69	0.49438	12.7115
2019-10-11.12:55:16	92.5958	2317.96	-1.52933	12.7907
2019-10-11.12:55:17	92.3191	2325.27	-1.89785	12.892
2019-10-11.12:55:18	92.0977	2332.52	-0.256336	12.6876
2019-10-11.12:55:19	91.9951	2339.46	1.81001	12.4687
2019-10-11.12:55:20	91.9352	2345.93	2.31085	12.3277
2019-10-11.12:55:21	92.0112	2352.03	0.753236	12.0491
2019-10-11.12:55:22	92.2875	2357.88	-1.3907	11.8567
2019-10-11.12:55:23	92.565	2363.59	-2.04142	11.8702
2019-10-11.12:55:24	92.8377	2369.31	-0.55289	11.7526
2019-10-11.12:55:25	93.1325	2375.06	1.63236	11.6866
2019-10-11.12:55:26	93.3847	2380.71	2.37863	11.3443
2019-10-11.12:55:27	93.8043	2385.94	0.913726	10.9361
2019-10-11.12:55:28	94.4935	2390.8	-1.34854	10.471
2019-10-11.12:55:29	95.2812	2395.27	-2.17547	10.2297
2019-10-11.12:55:30	96.1832	2399.48	-0.746622	9.70584
2019-10-11.12:55:31	97.2805	2403.31	1.48696	9.35588
2019-10-11.12:55:32	98.3258	2406.91	2.24672	9.19438
2019-10-11.12:55:33	99.4313	2410.44	0.751754	8.78769
2019-10-11.12:55:34	100.73	2413.85	-1.43395	8.42572
2019-10-11.12:55:35	102.022	2417.15	-1.97669	8.1976
2019-10-11.12:55:36	103.408	2420.35	-0.348376	7.71391
2019-10-11.12:55:37	104.893	2423.35	1.5973	7.48845
2019-10-11.12:55:38	106.281	2426.31	1.68563	7.30044
2019-10-11.12:55:39	107.754	2429.22	-0.116584	6.98272
2019-10-11.12:55:40	109.323	2431.95	-1.64934	6.80141
2019-10-11.12:55:41	110.846	2434.59	-1.12784	6.52981
2019-10-11.12:55:42	112.495	2437	0.684865	6.24534
2019-10-11.12:55:43	114.053	2439.32	1.49958	6.14678
2019-10-11.12:55:44	115.603	2441.7	0.378519	5.88609
2019-10-11.12:55:45	117.244	2444.05	-1.11678	5.6756
2019-10-11.12:55:46	118.813	2446.36	-1.03651	5.47196
2019-10-11.12:55:47	120.46	2448.58	0.350192	5.21061
2019-10-11.12:55:48	122.035	2450.72	1.07044	5.0954
2019-10-11.12:55:49	123.59	2452.87	0.223509	4.88153
2019-10-11.12:55:50	125.208	2454.96	-0.85339	4.70717
2019-10-11.12:55:51	126.766	2456.99	-0.633805	4.51377
2019-10-11.12:55:52	128.376	2458.92	0.396116	4.33553
2019-10-11.12:55:53	129.902	2460.8	0.64777	4.20256
2019-10-11.12:55:54	131.446	2462.64	-0.139712	4.03279
2019-10-11.12:55:55	132.997	2464.42	-0.648707	3.89716
2019-10-11.12:55:56	134.532	2466.13	-0.161383	3.72025
2019-10-11.12:55:57	136.057	2467.75	0.417237	3.60733
2019-10-11.12:55:58	137.527	2469.34	0.176399	3.47179
2019-10-11.12:55:59	139.02	2470.87	-0.369494	3.34194
2019-10-11.12:56:00	140.468	2472.34	-0.302086	3.21419
2019-10-11.12:56:01	141.911	2473.74	0.154265	3.10324
2019-10-11.12:56:02	143.291	2475.09	0.182151	2.99568
2019-10-11.12:56:03	144.671	2476.39	-0.184916	2.88582
2019-10-11.12:56:04	146.019	2477.63	-0.258808	2.78787
2019-10-11.12:56:05	147.353	2478.81	0.0225692	2.68984
2019-10-11.12:56:06	148.636	2479.94	0.10408	2.60126
2019-10-11.12:56:07	149.904	2481.03	-0.115095	2.51201
2019-10-11.12:56:08	151.148	2482.07	-0.190401	2.4312
2019-10-11.12:56:09	152.369	2483.06	-0.0236557	2.35059
2019-10-11.12:56:10	153.545	2484	0.0328486	2.27698
2019-10-11.12:56:11	154.695	2484.91	-0.0993988	2.20424
2019-10-11.12:56:12	155.819	2485.78	-0.139469	2.13732
2019-10-11.12:56:13	156.913	2486.6	-0.0382525	2.07329
2019-10-11.12:56:14	157.965	2487.39	-0.0176379	2.01229
2019-10-11.12:56:15	158.994	2488.15	-0.0984123	1.9525
2019-10-11.12:56:16	159.995	2488.86	-0.106617	1.89662
2019-10-11.12:56:17	160.967	2489.55	-0.046822	1.84505
2019-10-11.12:56:18	161.995	2489.88	-0.0801737	0.223803
2019-10-11.12:56:19	164.121	2484.85	-0.250163	-0.356606
2019-10-11.12:56:20	165.885	2480.11	0.0006385	-0.626783
2019-10-11.12:56:21	168.098	2473.41	-0.0472732	-1.08309
2019-10-11.12:56:22	169.928	2467.3	-0.0939026	-0.15612
2019-10-11.12:56:23	171.71	2461.79	-0.119008	-1.33515
2019-10-11.12:56:24	173.691	2454.43	-0.090382	-0.801384
2019-10-11.12:56:25	175.158	2449.04	-0.003563	-0.491152
2019-10-11.12:56:26	176.719	2443.38	-0.145105	-1.33867
2019-10-11.12:56:27	178.428	2436.15	-0.145534	-0.960195
2019-10-11.12:56:28	179.724	2430.55	0.0175221	-0.374732
2019-10-11.12:56:29	180.942	2425.46	-0.114345	-1.16787
2019-10-11.12:56:30	182.412	2418.55	-0.19957	-1.2746
2019-10-11.12:56:31	183.653	2412.24	-0.0051691	-0.662944
2019-10-11.12:56:32	184.574	2407.54	-0.0506036	-0.916931
2019-10-11.12:56:33	185.714	2401.56	-0.222117	-1.47809
[State]	Descent
2019-10-11.12:56:34	186.918	2394.62	-0.0699737	-1.0161
2019-10-11.12:56:35	187.759	2389.31	0.0045178	-0.50883
2019-10-11.12:56:36	188.557	2384.4	-0.191612	-1.21853
2019-10-11.12:56:37	189.603	2377.69	-0.159012	-1.35376
2019-10-11.12:56:38	190.456	2371.54	0.0093205	-0.743307
2019-10-11.12:56:39	191.029	2366.97	-0.11844	-1.01573
2019-10-11.12:56:40	191.842	2360.98	-0.211605	-1.58828
2019-10-11.12:56:41	192.678	2354.34	-0.0288986	-0.932051
2019-10-11.12:56:42	193.141	2349.61	-0.0520472	-0.858399
2019-10-11.12:56:43	193.786	2344.07	-0.224513	-1.55269
2019-10-11.12:56:44	194.535	2337.36	-0.0736051	-0.971674
2019-10-11.12:56:45	194.901	2332.63	-0.0185534	-0.891949
2019-10-11.12:56:46	195.48	2326.99	-0.225532	-1.64437
2019-10-11.12:56:47	196.09	2320.5	-0.0854223	-0.832334
2019-10-11.12:56:48	196.366	2315.99	-0.0260298	-1.17574
2019-10-11.12:56:49	196.983	2309.63	-0.225002	-1.37677
2019-10-11.12:56:50	197.328	2304.12	-0.0510259	-0.584623
2019-10-11.12:56:51	197.69	2299.04	-0.0923645	-1.65268
2019-10-11.12:56:52	198.19	2292.57	-0.159765	-0.734905
2019-10-11.12:56:53	198.399	2288	-0.0675121	-1.47747
2019-10-11.12:56:54	198.923	2281.38	-0.128119	-0.844088
2019-10-11.12:56:55	199.079	2276.83	-0.0987862	-1.48116
2019-10-11.12:56:56	199.558	2270.26	-0.125061	-0.732678
2019-10-11.12:56:57	199.712	2265.61	-0.0935092	-1.75347
2019-10-11.12:56:58	200.062	2259.39	-0.109609	-0.41398
2019-10-11.12:56:59	200.398	2253.87	-0.135239	-1.41726
2019-10-11.12:57:00	200.479	2248.98	-0.0884872	-1.88971
2019-10-11.12:57:01	200.691	2243.17	-0.080732	-0.595954
2019-10-11.12:57:02	200.9	2237.59	-0.0898843	0.743667
2019-10-11.12:57:03	200.962	2232.63	-0.0971604	1.90984
2019-10-11.12:57:04	200.637	2228.33	-0.0713932	3.5574
2019-10-11.12:57:05	199.462	2225.15	0.0287956	3.98178
2019-10-11.12:57:06	197.329	2223.39	0.219363	0.645617
2019-10-11.12:57:07	194.925	2222.25	0.335432	-1.80031
2019-10-11.12:57:08	192.585	2221.09	0.359246	-2.88336
2019-10-11.12:57:09	190.395	2219.77	0.39769	-3.21302
2019-10-11.12:57:10	188.357	2218.29	0.447227	-2.97494
2019-10-11.12:57:11	186.463	2216.65	0.463472	-2.22753
2019-10-11.12:57:12	184.704	2214.87	0.469761	-0.984266
2019-10-11.12:57:13	183.067	2212.92	0.476941	0.740104
2019-10-11.12:57:14	181.538	2210.81	0.461489	2.92693
2019-10-11.12:57:15	180.117	2208.57	0.420116	5.49616
2019-10-11.12:57:16	178.829	2206.26	0.36451	8.24338
2019-10-11.12:57:17	177.736	2203.98	0.296275	10.6896
2019-10-11.12:57:18	176.877	2201.9	0.217295	12.0925
