DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-11.15:43:18	79.6947	1749.1	1.40366	12.3495
2019-10-11.15:43:19	79.6872	1752.07	-2.50378	12.4571
2019-10-11.15:43:20	79.5019	1755.22	-3.95374	12.9588
[State]	Climb
2019-10-11.15:43:21	79.2165	1758.57	-1.75277	12.8207
2019-10-11.15:43:22	79.1287	1761.85	2.47119	12.3779
2019-10-11.15:43:23	79.1091	1764.64	5.4224	12.4777
2019-10-11.15:43:24	79.1084	1766.87	4.68111	12.6538
2019-10-11.15:43:25	79.1328	1769.15	0.679844	12.3669
2019-10-11.15:43:26	79.2217	1771.75	-3.62624	12.6625
2019-10-11.15:43:27	79.0194	1774.69	-4.74816	13.3719
2019-10-11.15:43:28	78.6796	1777.97	-1.7087	13.1659
2019-10-11.15:43:29	78.5356	1781.29	3.12869	12.7695
2019-10-11.15:43:30	78.4288	1784.07	6.381	13.0496
2019-10-11.15:43:31	78.4073	1786.19	5.10858	12.7737
2019-10-11.15:43:32	78.5641	1788.1	0.173303	12.2756
2019-10-11.15:43:33	78.8125	1790.24	-4.73224	12.6589
2019-10-11.15:43:34	78.7132	1792.68	-5.60283	13.4749
2019-10-11.15:43:35	78.4698	1795.54	-1.67282	13.0854
2019-10-11.15:43:36	78.4264	1798.53	3.07188	12.7179
2019-10-11.15:43:37	78.3483	1801.07	7.03705	13.175
2019-10-11.15:43:38	78.3181	1802.98	6.1506	13.1125
2019-10-11.15:43:39	78.456	1804.78	0.370545	12.3015
2019-10-11.15:43:40	78.7142	1806.84	-5.4551	12.7938
2019-10-11.15:43:41	78.5706	1809.19	-6.56617	13.8151
2019-10-11.15:43:42	78.2705	1812	-2.19604	13.2329
2019-10-11.15:43:43	78.2417	1814.92	2.3717	12.6712
2019-10-11.15:43:44	78.1952	1817.35	6.01822	13.0648
2019-10-11.15:43:45	78.2248	1819.06	8.33762	13.4098
2019-10-11.15:43:46	78.3105	1820.61	2.06215	12.6809
2019-10-11.15:43:47	78.4995	1822.72	-4.67827	13.0091
2019-10-11.15:43:48	78.2276	1825.29	-7.37709	14.5149
2019-10-11.15:43:49	77.667	1828.41	-3.48917	14.1287
2019-10-11.15:43:50	77.4142	1831.73	1.1728	13.2019
2019-10-11.15:43:51	77.2852	1834.48	4.54373	13.302
2019-10-11.15:43:52	77.2768	1836.32	8.38698	13.4523
2019-10-11.15:43:53	77.5213	1837.33	5.35932	13.2526
2019-10-11.15:43:54	77.8666	1838.74	-1.91752	12.6293
2019-10-11.15:43:55	77.9045	1840.74	-7.72632	14.2427
2019-10-11.15:43:56	77.4067	1843.38	-5.81743	14.8712
2019-10-11.15:43:57	77.0009	1846.59	-0.607243	13.4392
2019-10-11.15:43:58	76.9987	1849.34	2.94286	13.0039
2019-10-11.15:43:59	77.0665	1851.15	6.26022	13.1351
2019-10-11.15:44:00	77.379	1852.01	9.90469	13.4995
2019-10-11.15:44:01	77.6811	1852.85	2.36723	12.9172
2019-10-11.15:44:02	77.877	1854.69	-3.99528	13.6355
2019-10-11.15:44:03	77.4249	1857.39	-7.94581	15.3838
2019-10-11.15:44:04	76.7762	1860.63	-3.63922	14.2503
2019-10-11.15:44:05	76.7073	1863.61	0.788137	12.8361
2019-10-11.15:44:06	76.9154	1865.55	3.97045	12.6023
2019-10-11.15:44:07	77.2763	1866.4	7.697	13.0396
2019-10-11.15:44:08	77.6511	1866.82	7.34796	13.5994
2019-10-11.15:44:09	77.8998	1868.12	-0.0132534	13.0268
2019-10-11.15:44:10	77.754	1870.53	-6.03226	14.5902
2019-10-11.15:44:11	77.1054	1873.65	-7.12223	15.2172
2019-10-11.15:44:12	76.6294	1876.89	-1.74416	13.5953
2019-10-11.15:44:13	76.7413	1879.5	2.02447	12.6531
2019-10-11.15:44:14	77.0114	1880.98	5.19682	12.6124
2019-10-11.15:44:15	77.4209	1881.51	9.49359	13.394
2019-10-11.15:44:16	77.7416	1882.09	4.39406	13.2271
2019-10-11.15:44:17	77.9474	1883.8	-2.30919	13.4313
2019-10-11.15:44:18	77.5479	1886.54	-8.30295	15.0651
2019-10-11.15:44:19	76.8826	1889.73	-5.14845	14.7319
2019-10-11.15:44:20	76.654	1892.82	-0.176928	13.0701
2019-10-11.15:44:21	76.8455	1895.02	3.15454	12.5953
2019-10-11.15:44:22	77.1766	1896.09	6.56881	12.781
2019-10-11.15:44:23	77.5931	1896.46	9.34286	13.6322
2019-10-11.15:44:24	77.8627	1897.4	1.73085	12.9598
2019-10-11.15:44:25	77.9052	1899.51	-4.4752	14.1023
2019-10-11.15:44:26	77.3345	1902.49	-7.74247	15.2927
2019-10-11.15:44:27	76.7437	1905.72	-3.06293	14.0388
2019-10-11.15:44:28	76.7457	1908.55	1.15883	12.7397
2019-10-11.15:44:29	76.9793	1910.32	4.30752	12.5793
2019-10-11.15:44:30	77.3653	1911.04	8.17953	13.1061
2019-10-11.15:44:31	77.7363	1911.44	6.45969	13.4755
2019-10-11.15:44:32	77.991	1912.83	-0.711426	13.0762
2019-10-11.15:44:33	77.7685	1915.31	-6.69611	14.7225
2019-10-11.15:44:34	77.1123	1918.43	-6.64863	15.0747
2019-10-11.15:44:35	76.7071	1921.62	-1.2583	13.3864
2019-10-11.15:44:36	76.8561	1924.09	2.36344	12.5957
2019-10-11.15:44:37	77.1435	1925.43	5.58821	12.6137
2019-10-11.15:44:38	77.5605	1925.89	10.0182	13.4484
2019-10-11.15:44:39	77.8649	1926.55	3.5403	13.0788
2019-10-11.15:44:40	78.036	1928.36	-2.98814	13.5842
2019-10-11.15:44:41	77.5774	1931.18	-8.60138	15.1328
2019-10-11.15:44:42	76.9252	1934.37	-4.47813	14.486
2019-10-11.15:44:43	76.7774	1937.39	0.264686	12.9073
2019-10-11.15:44:44	76.9823	1939.44	3.52332	12.5553
2019-10-11.15:44:45	77.3317	1940.38	7.06957	12.84
2019-10-11.15:44:46	77.7381	1940.73	8.45699	13.5979
2019-10-11.15:44:47	78.0001	1941.81	0.888085	12.9159
2019-10-11.15:44:48	77.9642	1944.03	-5.21479	14.2918
2019-10-11.15:44:49	77.3556	1947.06	-7.48182	15.2314
2019-10-11.15:44:50	76.817	1950.28	-2.42717	13.7662
2019-10-11.15:44:51	76.8802	1952.99	1.58198	12.637
2019-10-11.15:44:52	77.1304	1954.6	4.73915	12.5436
2019-10-11.15:44:53	77.5294	1955.21	8.8158	13.1974
2019-10-11.15:44:54	77.8765	1955.67	5.40597	13.3036
2019-10-11.15:44:55	78.1153	1957.21	-1.53092	13.1772
2019-10-11.15:44:56	77.8013	1959.81	-7.5123	14.854
2019-10-11.15:44:57	77.1373	1962.95	-5.90054	14.8622
2019-10-11.15:44:58	76.8204	1966.08	-0.691204	13.158
2019-10-11.15:44:59	76.9977	1968.4	2.78432	12.5392
2019-10-11.15:45:00	77.3064	1969.59	6.10634	12.6389
2019-10-11.15:45:01	77.7254	1969.98	9.95448	13.5133
2019-10-11.15:45:02	78.0079	1970.77	2.52959	12.9382
2019-10-11.15:45:03	78.1176	1972.73	-3.81313	13.8066
2019-10-11.15:45:04	77.5947	1975.63	-8.17297	15.1897
2019-10-11.15:45:05	76.9706	1978.83	-3.69117	14.1813
2019-10-11.15:45:06	76.9115	1981.74	0.774387	12.7452
2019-10-11.15:45:07	77.132	1983.62	3.97433	12.5161
2019-10-11.15:45:08	77.5018	1984.42	7.70523	12.9356
2019-10-11.15:45:09	77.8883	1984.77	7.2953	13.4955
2019-10-11.15:45:10	78.1472	1986.02	-0.0692382	12.9308
2019-10-11.15:45:11	78.0043	1988.39	-6.08883	14.5002
2019-10-11.15:45:12	77.3638	1991.46	-7.1178	15.1015
2019-10-11.15:45:13	76.9007	1994.65	-1.72148	13.4727
2019-10-11.15:45:14	77.0213	1997.21	2.06297	12.5486
2019-10-11.15:45:15	77.2922	1998.65	5.26271	12.5251
2019-10-11.15:45:16	77.7022	1999.15	9.59843	13.3031
2019-10-11.15:45:17	78.0209	1999.71	4.19764	13.0991
2019-10-11.15:45:18	78.2237	2001.41	-2.47814	13.3609
2019-10-11.15:45:19	77.8149	2004.14	-8.43424	14.9856
2019-10-11.15:45:20	77.1542	2007.3	-4.98925	14.5705
2019-10-11.15:45:21	76.9482	2010.35	-0.0604906	12.9309
2019-10-11.15:45:22	77.143	2012.49	3.28095	12.496
2019-10-11.15:45:23	77.4758	2013.51	6.75302	12.7162
2019-10-11.15:45:24	77.8855	2013.86	9.00888	13.5433
2019-10-11.15:45:25	78.1491	2014.83	1.3746	12.8511
2019-10-11.15:45:26	78.1642	2016.96	-4.79552	14.0904
2019-10-11.15:45:27	77.5779	2019.93	-7.6008	15.1887
2019-10-11.15:45:28	77.0076	2023.14	-2.80109	13.8356
2019-10-11.15:45:29	77.0366	2025.91	1.35613	12.6115
2019-10-11.15:45:30	77.2757	2027.59	4.53144	12.4888
2019-10-11.15:45:31	77.6641	2028.24	8.51119	13.0826
2019-10-11.15:45:32	78.0182	2028.66	5.88705	13.3186
2019-10-11.15:45:33	78.2642	2030.11	-1.17102	13.0486
2019-10-11.15:45:34	77.9932	2032.63	-7.15212	14.7262
2019-10-11.15:45:35	77.3305	2035.75	-6.23269	14.8892
2019-10-11.15:45:36	76.9725	2038.89	-0.94017	13.1858
2019-10-11.15:45:37	77.1378	2041.26	2.62029	12.4954
2019-10-11.15:45:38	77.4346	2042.5	5.91576	12.5664
2019-10-11.15:45:39	77.8492	2042.9	10.0902	13.4355
2019-10-11.15:45:40	78.135	2043.62	2.87581	12.9239
2019-10-11.15:45:41	78.2685	2045.51	-3.53636	13.6601
2019-10-11.15:45:42	77.7675	2048.36	-8.3626	15.119
2019-10-11.15:45:43	77.1305	2051.54	-3.96593	14.2257
2019-10-11.15:45:44	77.0413	2054.47	0.610569	12.7388
2019-10-11.15:45:45	77.2548	2056.39	3.84468	12.4756
2019-10-11.15:45:46	77.6149	2057.22	7.52518	12.8583
2019-10-11.15:45:47	78.0032	2057.56	7.60882	13.4843
2019-10-11.15:45:48	78.2597	2058.74	0.170261	12.8691
2019-10-11.15:45:49	78.1475	2061.04	-5.87022	14.3973
2019-10-11.15:45:50	77.513	2064.08	-7.24765	15.0923
2019-10-11.15:45:51	77.028	2067.27	-1.90405	13.4973
2019-10-11.15:45:52	77.1341	2069.85	1.95182	12.5225
[State]	Cruise
2019-10-11.15:45:53	77.3977	2071.31	5.15097	12.4864
2019-10-11.15:45:54	77.8018	2071.82	9.4303	13.2444
2019-10-11.15:45:55	78.1224	2072.34	4.44169	13.1031
2019-10-11.15:45:56	78.333	2073.99	-2.29173	13.2748
2019-10-11.15:45:57	77.9428	2076.67	-8.28416	14.9228
2019-10-11.15:45:58	77.2793	2079.81	-5.17644	14.5916
2019-10-11.15:45:59	77.051	2082.85	-0.180322	12.9327
2019-10-11.15:46:00	77.2422	2085.01	3.1971	12.4658
2019-10-11.15:46:01	77.569	2086.03	6.64603	12.6661
2019-10-11.15:46:02	77.9786	2086.37	9.19144	13.5115
2019-10-11.15:46:03	78.2428	2087.29	1.54751	12.8237
2019-10-11.15:46:04	78.275	2089.36	-4.64912	14.0082
2019-10-11.15:46:05	77.698	2092.3	-7.65669	15.1604
2019-10-11.15:46:06	77.1182	2095.49	-2.94025	13.8502
2019-10-11.15:46:07	77.1353	2098.25	1.27429	12.5927
2019-10-11.15:46:08	77.3709	2099.95	4.45994	12.4604
2019-10-11.15:46:09	77.7554	2100.59	8.40727	13.0314
2019-10-11.15:46:10	78.1122	2100.97	6.06308	13.3132
2019-10-11.15:46:11	78.3605	2102.38	-1.03866	12.9942
2019-10-11.15:46:12	78.1057	2104.86	-7.02088	14.667
2019-10-11.15:46:13	77.4453	2107.94	-6.36155	14.8859
2019-10-11.15:46:14	77.0741	2111.07	-1.03515	13.1833
2019-10-11.15:46:15	77.2355	2113.44	2.55997	12.4677
2019-10-11.15:46:16	77.528	2114.67	5.84855	12.53
2019-10-11.15:46:17	77.941	2115.07	10.1096	13.3934
2019-10-11.15:46:18	78.2287	2115.75	2.99538	12.9068
2019-10-11.15:46:19	78.3706	2117.6	-3.44248	13.5954
2019-10-11.15:46:20	77.8785	2120.4	-8.42248	15.078
2019-10-11.15:46:21	77.2389	2123.56	-4.06415	14.2242
2019-10-11.15:46:22	77.1405	2126.48	0.555027	12.7204
2019-10-11.15:46:23	77.3523	2128.4	3.80561	12.4474
2019-10-11.15:46:24	77.7091	2129.22	7.4723	12.8175
2019-10-11.15:46:25	78.0981	2129.53	7.70644	13.4633
2019-10-11.15:46:26	78.3544	2130.68	0.244162	12.833
2019-10-11.15:46:27	78.2522	2132.94	-5.80347	14.3466
2019-10-11.15:46:28	77.621	2135.95	-7.28823	15.0703
2019-10-11.15:46:29	77.1307	2139.11	-1.95932	13.4841
2019-10-11.15:46:30	77.2335	2141.68	1.92379	12.4952
2019-10-11.15:46:31	77.4949	2143.14	5.12708	12.4585
2019-10-11.15:46:32	77.8971	2143.63	9.39338	13.2088
2019-10-11.15:46:33	78.2182	2144.12	4.4939	13.0826
2019-10-11.15:46:34	78.4309	2145.74	-2.25431	13.2326
2019-10-11.15:46:35	78.0459	2148.38	-8.2497	14.886
2019-10-11.15:46:36	77.4533	2151.52	-3.18365	14.4315
2019-10-11.15:46:37	77.647	2154.43	1.82439	12.9435
2019-10-11.15:46:38	78.6322	2155.92	2.23511	12.7102
2019-10-11.15:46:39	80.0037	2156.33	-8.47879	11.7683
2019-10-11.15:46:40	81.9673	2156.24	-17.2693	12.6256
2019-10-11.15:46:41	83.6786	2155.86	-25.3628	15.0642
2019-10-11.15:46:42	85.1952	2154.99	-29.1387	15.437
2019-10-11.15:46:43	86.7973	2154.13	-29.3847	12.1092
2019-10-11.15:46:44	88.6235	2153.51	-29.399	9.09796
2019-10-11.15:46:45	90.065	2153.41	-29.3788	8.71095
2019-10-11.15:46:46	90.9782	2154.64	-29.3362	10.6089
2019-10-11.15:46:47	91.6613	2157.46	-29.3071	12.1059
2019-10-11.15:46:48	92.0963	2161.03	-29.3169	13.1831
2019-10-11.15:46:49	92.4023	2165.02	-29.3437	12.8471
2019-10-11.15:46:50	92.7849	2169.06	-29.3606	11.8899
2019-10-11.15:46:51	93.2754	2173.04	-29.3603	11.1301
2019-10-11.15:46:52	93.766	2177.06	-29.3509	11.1479
2019-10-11.15:46:53	94.148	2181.34	-29.3404	11.5642
2019-10-11.15:46:54	94.4025	2185.93	-26.6278	12.0132
2019-10-11.15:46:55	94.5072	2191.27	-21.8499	11.8336
2019-10-11.15:46:56	94.4537	2197.38	-17.0148	11.7329
2019-10-11.15:46:57	94.1947	2204.18	-11.8697	11.9617
2019-10-11.15:46:58	93.8105	2211.51	-6.19028	12.3639
2019-10-11.15:46:59	93.3635	2219.15	0.0418261	12.7359
2019-10-11.15:47:00	92.901	2226.84	2.45505	12.9896
2019-10-11.15:47:01	92.5225	2234.51	0.134179	12.836
2019-10-11.15:47:02	92.2803	2241.98	-1.57335	12.751
2019-10-11.15:47:03	92.0848	2249.16	-1.21886	12.5575
2019-10-11.15:47:04	92.104	2255.92	0.757232	12.1189
2019-10-11.15:47:05	92.2552	2262.1	2.38016	11.8528
2019-10-11.15:47:06	92.4963	2267.74	2.02683	11.6684
2019-10-11.15:47:07	92.8208	2273.22	-0.0033657	11.6809
2019-10-11.15:47:08	93.1516	2278.9	-1.76066	11.8275
2019-10-11.15:47:09	93.2961	2284.93	-1.53871	12.081
2019-10-11.15:47:10	93.3611	2291.37	0.420159	12.168
2019-10-11.15:47:11	93.2749	2298.07	2.16928	12.4252
2019-10-11.15:47:12	93.0274	2304.99	1.98579	12.6566
2019-10-11.15:47:13	92.7615	2312.13	0.0424372	12.7218
2019-10-11.15:47:14	92.5461	2319.42	-1.77907	12.821
2019-10-11.15:47:15	92.2629	2326.73	-1.70201	12.8758
2019-10-11.15:47:16	92.0761	2333.94	0.1947	12.6255
2019-10-11.15:47:17	91.9775	2340.79	2.08153	12.4478
2019-10-11.15:47:18	91.9361	2347.18	2.14141	12.2799
2019-10-11.15:47:19	92.051	2353.22	0.300048	11.9953
2019-10-11.15:47:20	92.3487	2359.03	-1.69272	11.8499
2019-10-11.15:47:21	92.6153	2364.73	-1.89501	11.8614
2019-10-11.15:47:22	92.9045	2370.46	-0.0991464	11.7206
2019-10-11.15:47:23	93.1781	2376.21	1.95238	11.6539
2019-10-11.15:47:24	93.4522	2381.79	2.24523	11.2663
2019-10-11.15:47:25	93.9179	2386.94	0.452035	10.836
2019-10-11.15:47:26	94.6507	2391.72	-1.68892	10.4143
2019-10-11.15:47:27	95.4447	2396.14	-2.0529	10.149
2019-10-11.15:47:28	96.3967	2400.28	-0.287979	9.59986
2019-10-11.15:47:29	97.4943	2404.04	1.81559	9.33671
2019-10-11.15:47:30	98.5356	2407.62	2.10897	9.12596
2019-10-11.15:47:31	99.6757	2411.13	0.289118	8.70242
2019-10-11.15:47:32	100.992	2414.51	-1.73022	8.38656
2019-10-11.15:47:33	102.283	2417.8	-1.79277	8.11079
2019-10-11.15:47:34	103.713	2420.97	0.09951	7.63351
2019-10-11.15:47:35	105.175	2423.94	1.80532	7.46832
2019-10-11.15:47:36	106.563	2426.9	1.42812	7.23743
2019-10-11.15:47:37	108.073	2429.78	-0.527962	6.92751
2019-10-11.15:47:38	109.625	2432.49	-1.72519	6.77416
2019-10-11.15:47:39	111.165	2435.09	-0.800232	6.45592
2019-10-11.15:47:40	112.817	2437.46	0.994044	6.23354
2019-10-11.15:47:41	114.356	2439.8	1.41166	6.09782
2019-10-11.15:47:42	115.928	2442.18	0.0312568	5.83578
2019-10-11.15:47:43	117.561	2444.51	-1.25853	5.65199
2019-10-11.15:47:44	119.132	2446.82	-0.809521	5.40839
2019-10-11.15:47:45	120.786	2449.01	0.609173	5.18766
2019-10-11.15:47:46	122.341	2451.16	1.01102	5.05501
2019-10-11.15:47:47	123.913	2453.29	-0.039643	4.84042
2019-10-11.15:47:48	125.521	2455.37	-0.931303	4.68211
2019-10-11.15:47:49	127.085	2457.39	-0.441337	4.4666
2019-10-11.15:47:50	128.688	2459.3	0.548084	4.31679
2019-10-11.15:47:51	130.205	2461.18	0.543609	4.16724
2019-10-11.15:47:52	131.763	2463	-0.310703	3.99912
2019-10-11.15:47:53	133.3	2464.77	-0.62086	3.8648
2019-10-11.15:47:54	134.846	2466.46	-0.0089829	3.69177
2019-10-11.15:47:55	136.351	2468.07	0.439669	3.58144
2019-10-11.15:47:56	137.824	2469.65	0.0546518	3.44536
2019-10-11.15:47:57	139.313	2471.17	-0.418264	3.32207
2019-10-11.15:47:58	140.758	2472.63	-0.213552	3.18661
2019-10-11.15:47:59	142.191	2474.01	0.21095	3.0842
2019-10-11.15:48:00	143.565	2475.35	0.119196	2.97462
2019-10-11.15:48:01	144.945	2476.64	-0.240196	2.86647
2019-10-11.15:48:02	146.287	2477.87	-0.215522	2.76421
2019-10-11.15:48:03	147.614	2479.04	0.0703318	2.67385
2019-10-11.15:48:04	148.889	2480.16	0.0727903	2.58422
2019-10-11.15:48:05	150.156	2481.24	-0.154809	2.49472
2019-10-11.15:48:06	151.393	2482.27	-0.167498	2.41226
2019-10-11.15:48:07	152.608	2483.25	0.0070419	2.3368
2019-10-11.15:48:08	153.776	2484.19	0.0142422	2.26319
2019-10-11.15:48:09	154.924	2485.09	-0.122917	2.19042
2019-10-11.15:48:10	156.04	2485.95	-0.124385	2.12255
2019-10-11.15:48:11	157.126	2486.76	-0.0217638	2.06106
2019-10-11.15:48:12	158.172	2487.54	-0.0310097	2.00077
2019-10-11.15:48:13	159.197	2488.29	-0.10984	1.94172
2019-10-11.15:48:14	160.192	2489	-0.095505	1.88542
2019-10-11.15:48:15	161.156	2489.68	-0.0401848	1.83444
2019-10-11.15:48:16	162.33	2489.44	-0.124257	-0.459084
2019-10-11.15:48:17	164.517	2483.65	-0.218842	-0.0075731
[State]	Descent
2019-10-11.15:48:18	166.279	2479.09	0.023645	-0.985344
2019-10-11.15:48:19	168.526	2471.92	-0.0711178	-0.764118
2019-10-11.15:48:20	170.24	2466.39	-0.0910797	-0.466126
2019-10-11.15:48:21	172.119	2460.36	-0.126962	-1.48847
2019-10-11.15:48:22	174.027	2453.15	-0.0659545	-0.646402
2019-10-11.15:48:23	175.438	2448.1	-0.0162502	-0.743719
2019-10-11.15:48:24	177.068	2441.98	-0.172503	-1.46955
2019-10-11.15:48:25	178.724	2434.86	-0.108083	-0.834981
2019-10-11.15:48:26	179.937	2429.65	0.0204053	-0.551803
2019-10-11.15:48:27	181.222	2424.21	-0.155631	-1.28817
2019-10-11.15:48:28	182.69	2417.13	-0.168708	-1.12536
2019-10-11.15:48:29	183.852	2411.21	0.0170089	-0.535658
2019-10-11.15:48:30	184.784	2406.5	-0.097882	-1.03555
2019-10-11.15:48:31	185.97	2400.15	-0.218251	-1.53047
2019-10-11.15:48:32	187.118	2393.4	-0.028974	-0.909078
2019-10-11.15:48:33	187.89	2388.45	-0.0232934	-0.666059
2019-10-11.15:48:34	188.749	2383.19	-0.214792	-1.33044
2019-10-11.15:48:35	189.804	2376.3	-0.115384	-1.20098
2019-10-11.15:48:36	190.58	2370.55	0.0078242	-0.620598
2019-10-11.15:48:37	191.171	2365.94	-0.160827	-1.13558
2019-10-11.15:48:38	192.037	2359.56	-0.188736	-1.51562
2019-10-11.15:48:39	192.797	2353.24	-0.0044568	-0.806738
2019-10-11.15:48:40	193.245	2348.69	-0.0960219	-1.03555
2019-10-11.15:48:41	193.954	2342.69	-0.222654	-1.61752
2019-10-11.15:48:42	194.638	2336.25	-0.0328946	-0.839369
2019-10-11.15:48:43	194.986	2331.72	-0.0595894	-1.08536
2019-10-11.15:48:44	195.636	2325.58	-0.234194	-1.56417
2019-10-11.15:48:45	196.159	2319.5	-0.0392082	-0.681227
2019-10-11.15:48:46	196.461	2314.93	-0.0709295	-1.33353
2019-10-11.15:48:47	197.092	2308.28	-0.216454	-1.1366
2019-10-11.15:48:48	197.354	2303.31	-0.0196166	-0.836777
2019-10-11.15:48:49	197.827	2297.66	-0.135167	-1.68582
2019-10-11.15:48:50	198.221	2291.64	-0.129985	-0.558633
2019-10-11.15:48:51	198.504	2286.76	-0.0824064	-1.67792
2019-10-11.15:48:52	198.961	2280.35	-0.117252	-0.627978
2019-10-11.15:48:53	199.175	2275.62	-0.115638	-1.71504
2019-10-11.15:48:54	199.575	2269.3	-0.101492	-0.496757
2019-10-11.15:48:55	199.836	2264.24	-0.119894	-1.83881
2019-10-11.15:48:56	200.041	2258.65	-0.0909699	-0.839795
2019-10-11.15:48:57	200.47	2252.5	-0.131154	-0.782492
2019-10-11.15:48:58	200.604	2247.65	-0.116343	-2.17131
2019-10-11.15:48:59	200.687	2242.5	-0.0816284	-1.79332
2019-10-11.15:49:00	200.762	2237.32	-0.0594195	-0.853317
2019-10-11.15:49:01	200.695	2232.72	-0.0432789	-0.203141
2019-10-11.15:49:02	200.257	2229.08	0.0008817	-1.0577
2019-10-11.15:49:03	199.079	2226.59	0.069888	-5.74572
2019-10-11.15:49:04	196.95	2224.73	0.179181	-10.1302
2019-10-11.15:49:05	194.621	2223.18	0.229616	-11.4394
2019-10-11.15:49:06	192.37	2221.71	0.225979	-11.7087
2019-10-11.15:49:07	190.232	2220.26	0.271931	-11.6703
2019-10-11.15:49:08	188.206	2218.83	0.332735	-11.4914
2019-10-11.15:49:09	186.291	2217.4	0.368318	-11.1675
2019-10-11.15:49:10	184.484	2215.95	0.414145	-10.6025
2019-10-11.15:49:11	182.788	2214.46	0.471897	-9.65905
2019-10-11.15:49:12	181.207	2212.87	0.512294	-8.18668
2019-10-11.15:49:13	179.748	2211.13	0.534848	-6.08812
2019-10-11.15:49:14	178.412	2209.19	0.544953	-3.36726
2019-10-11.15:49:15	177.189	2207.01	0.528955	-0.115233
2019-10-11.15:49:16	176.044	2204.6	0.478068	3.58365
