DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-11.14:58:56	86.6886	1845.98	0.0501054	11.7665
2019-10-11.14:58:57	86.6806	1851.06	0.0498602	11.7646
2019-10-11.14:58:58	86.6752	1856.14	0.0496862	11.7624
2019-10-11.14:58:59	86.6722	1861.2	0.0495606	11.76
2019-10-11.14:59:00	86.6715	1866.26	0.0494379	11.7572
2019-10-11.14:59:01	86.6729	1871.3	0.0492868	11.7541
2019-10-11.14:59:02	86.6762	1876.34	0.049107	11.7507
2019-10-11.14:59:03	86.6811	1881.38	0.0489198	11.7471
2019-10-11.14:59:04	86.6873	1886.4	0.0487472	11.7434
2019-10-11.14:59:05	86.6948	1891.42	0.0485966	11.7395
2019-10-11.14:59:06	86.7033	1896.44	0.0484599	11.7356
2019-10-11.14:59:07	86.7128	1901.45	0.0483223	11.7321
2019-10-11.14:59:08	86.7229	1906.45	0.0481748	11.7294
2019-10-11.14:59:09	86.7329	1911.46	0.0480179	11.7275
2019-10-11.14:59:10	86.7424	1916.47	0.0478587	11.7266
2019-10-11.14:59:11	86.751	1921.47	0.0477036	11.7263
2019-10-11.14:59:12	86.7586	1926.48	0.0475545	11.7265
2019-10-11.14:59:13	86.765	1931.49	0.0474087	11.7267
2019-10-11.14:59:14	86.7705	1936.49	0.047262	11.7264
2019-10-11.14:59:15	86.7755	1941.5	0.0471124	11.7255
2019-10-11.14:59:16	86.7805	1946.51	0.0469607	11.7237
2019-10-11.14:59:17	86.786	1951.51	0.0468093	11.721
2019-10-11.14:59:18	86.7922	1956.51	0.0466602	11.7176
2019-10-11.14:59:19	86.7995	1961.51	0.0465141	11.7139
2019-10-11.14:59:20	86.8078	1966.5	0.0463698	11.7101
2019-10-11.14:59:21	86.8169	1971.48	0.046226	11.7067
2019-10-11.14:59:22	86.8266	1976.47	0.046082	11.7039
2019-10-11.14:59:23	86.8363	1981.45	0.0459376	11.7019
2019-10-11.14:59:24	86.8457	1986.43	0.0457933	11.7008
2019-10-11.14:59:25	86.8544	1991.41	0.0456495	11.7003
2019-10-11.14:59:26	86.862	1996.39	0.0455062	11.7002
2019-10-11.14:59:27	86.8687	2001.37	0.0453629	11.7002
2019-10-11.14:59:28	86.8745	2006.35	0.0452196	11.6999
2019-10-11.14:59:29	86.8798	2011.33	0.0450763	11.699
2019-10-11.14:59:30	86.885	2016.32	0.0449332	11.6973
2019-10-11.14:59:31	86.8905	2021.29	0.0447909	11.6949
2019-10-11.14:59:32	86.8967	2026.27	0.0446496	11.6918
2019-10-11.14:59:33	86.9038	2031.24	0.0445095	11.6883
2019-10-11.14:59:34	86.9118	2036.2	0.0443703	11.6847
2019-10-11.14:59:35	86.9206	2041.17	0.044232	11.6814
2019-10-11.14:59:36	86.9299	2046.12	0.0440943	11.6786
2019-10-11.14:59:37	86.9394	2051.08	0.043957	11.6765
2019-10-11.14:59:38	86.9487	2056.04	0.0438199	11.6751
2019-10-11.14:59:39	86.9573	2060.99	0.0436829	11.6744
2019-10-11.14:59:40	86.9651	2065.95	0.043546	11.6741
2019-10-11.14:59:41	86.972	2070.9	0.043409	11.6739
2019-10-11.14:59:42	86.9781	2075.86	0.043272	11.6735
2019-10-11.14:59:43	86.9837	2080.81	0.0431353	11.6727
2019-10-11.14:59:44	86.9891	2085.77	0.0429989	11.6712
2019-10-11.14:59:45	86.9947	2090.72	0.0428632	11.6689
2019-10-11.14:59:46	87.0008	2095.67	0.0427283	11.6661
2019-10-11.14:59:47	87.0077	2100.62	0.0425944	11.6628
2019-10-11.14:59:48	87.0154	2105.56	0.0424613	11.6594
2019-10-11.14:59:49	87.0239	2110.5	0.0423291	11.6562
2019-10-11.14:59:50	87.033	2115.43	0.0421975	11.6534
2019-10-11.14:59:51	87.0422	2120.36	0.0420664	11.6512
2019-10-11.14:59:52	87.0513	2125.29	0.0419356	11.6497
2019-10-11.14:59:53	87.0599	2130.22	0.0418048	11.6487
2019-10-11.14:59:54	87.0678	2135.15	0.0416741	11.6482
2019-10-11.14:59:55	87.0749	2140.08	0.0415434	11.6479
2019-10-11.14:59:56	87.0812	2145.01	0.0414128	11.6474
2019-10-11.14:59:57	87.0871	2149.94	0.0412823	11.6466
2019-10-11.14:59:58	87.0926	2154.87	0.0411522	11.6452
2019-10-11.14:59:59	87.0983	2159.8	0.0410227	11.6431
2019-10-11.15:00:00	87.1044	2164.72	0.0408939	11.6405
2019-10-11.15:00:01	87.1111	2169.64	0.0407659	11.6375
2019-10-11.15:00:02	87.1187	2174.56	0.0406387	11.6343
2019-10-11.15:00:03	87.1269	2179.47	0.0405123	11.6311
2019-10-11.15:00:04	87.1356	2184.38	0.0403866	11.6283
2019-10-11.15:00:05	87.1446	2189.29	0.0402614	11.626
2019-10-11.15:00:06	87.1536	2194.2	0.0401365	11.6244
2019-10-11.15:00:07	87.1621	2199.1	0.0400117	11.6232
2019-10-11.15:00:08	87.1701	2204.01	0.039887	11.6225
2019-10-11.15:00:09	87.1774	2208.91	0.0397623	11.622
2019-10-11.15:00:10	87.1839	2213.81	0.0396377	11.6215
2019-10-11.15:00:11	87.19	2218.72	0.0395132	11.6206
2019-10-11.15:00:12	87.1957	2223.62	0.039389	11.6193
2019-10-11.15:00:13	87.2015	2228.52	0.0392654	11.6174
2019-10-11.15:00:14	87.2076	2233.42	0.0391423	11.615
2019-10-11.15:00:15	87.2142	2238.32	0.0390201	11.6122
2019-10-11.15:00:16	87.2215	2243.21	0.0388985	11.6092
2019-10-11.15:00:17	87.2295	2248.1	0.0387778	11.6061
2019-10-11.15:00:18	87.238	2252.99	0.0386576	11.6034
2019-10-11.15:00:19	87.2467	2257.87	0.038538	11.601
2019-10-11.15:00:20	87.2555	2262.75	0.0384187	11.5992
2019-10-11.15:00:21	87.264	2267.63	0.0382996	11.5979
2019-10-11.15:00:22	87.272	2272.51	0.0381806	11.597
2019-10-11.15:00:23	87.2794	2277.39	0.0380617	11.5964
2019-10-11.15:00:24	87.2862	2282.27	0.0379428	11.5957
2019-10-11.15:00:25	87.2924	2287.15	0.037824	11.5949
2019-10-11.15:00:26	87.2983	2292.02	0.0377055	11.5936
2019-10-11.15:00:27	87.3042	2296.9	0.0375875	11.5919
2019-10-11.15:00:28	87.3103	2301.78	0.03747	11.5897
2019-10-11.15:00:29	87.3168	2306.65	0.0373532	11.5871
2019-10-11.15:00:30	87.324	2311.51	0.0372371	11.5842
2019-10-11.15:00:31	87.3317	2316.38	0.0371216	11.5813
2019-10-11.15:00:32	87.3399	2321.24	0.0370068	11.5786
2019-10-11.15:00:33	87.3485	2326.1	0.0368926	11.5762
2019-10-11.15:00:34	87.3571	2330.96	0.0367786	11.5743
2019-10-11.15:00:35	87.3655	2335.81	0.0366649	11.5728
2019-10-11.15:00:36	87.3736	2340.66	0.0365514	11.5718
2019-10-11.15:00:37	87.381	2345.52	0.0364379	11.571
2019-10-11.15:00:38	87.388	2350.37	0.0363244	11.5702
2019-10-11.15:00:39	87.3944	2355.23	0.0362111	11.5693
2019-10-11.15:00:40	87.4005	2360.08	0.0360981	11.5681
2019-10-11.15:00:41	87.4064	2364.93	0.0359854	11.5665
2019-10-11.15:00:42	87.4126	2369.78	0.0358732	11.5645
2019-10-11.15:00:43	87.4191	2374.63	0.0357616	11.562
2019-10-11.15:00:44	87.426	2379.47	0.0356507	11.5593
2019-10-11.15:00:45	87.4336	2384.31	0.0355404	11.5565
2019-10-11.15:00:46	87.4416	2389.15	0.0354307	11.5539
2019-10-11.15:00:47	87.4499	2393.98	0.0353215	11.5515
2019-10-11.15:00:48	87.4583	2398.81	0.0352127	11.5495
2019-10-11.15:00:49	87.4667	2403.64	0.0351041	11.5479
2019-10-11.15:00:50	87.4747	2408.47	0.0349957	11.5467
2019-10-11.15:00:51	87.4823	2413.3	0.0348874	11.5457
2019-10-11.15:00:52	87.4893	2418.13	0.0347792	11.5449
2019-10-11.15:00:53	87.4959	2422.96	0.0346711	11.544
2019-10-11.15:00:54	87.5021	2427.79	0.0345632	11.5428
2019-10-11.15:00:55	87.5082	2432.61	0.0344556	11.5413
2019-10-11.15:00:56	87.5144	2437.44	0.0343485	11.5394
2019-10-11.15:00:57	87.5208	2442.26	0.0342419	11.5371
2019-10-11.15:00:58	87.5277	2447.08	0.0341359	11.5345
2019-10-11.15:00:59	87.535	2451.89	0.0340305	11.5319
2019-10-11.15:01:00	87.5428	2456.7	0.0339257	11.5293
2019-10-11.15:01:01	87.5509	2461.51	0.0338213	11.5269
2019-10-11.15:01:02	87.5592	2466.32	0.0337174	11.5248
2019-10-11.15:01:03	87.5675	2471.13	0.0336138	11.5231
2019-10-11.15:01:04	87.5755	2475.93	0.0335103	11.5218
2019-10-11.15:01:05	87.5831	2480.74	0.0334069	11.5207
2019-10-11.15:01:06	87.5902	2485.54	0.0333037	11.5198
2019-10-11.15:01:07	87.597	2490.34	0.0332005	11.5188
2019-10-11.15:01:08	87.6034	2495.15	0.0330976	11.5177
2019-10-11.15:01:09	87.6096	2499.95	0.0329949	11.5162
2019-10-11.15:01:10	87.6158	2504.75	0.0328926	11.5144
2019-10-11.15:01:11	87.6222	2509.54	0.0327908	11.5123
2019-10-11.15:01:12	87.629	2514.34	0.0326895	11.5099
2019-10-11.15:01:13	87.6361	2519.13	0.0325888	11.5073
2019-10-11.15:01:14	87.6437	2523.92	0.0324886	11.5048
2019-10-11.15:01:15	87.6516	2528.7	0.0323889	11.5024
2019-10-11.15:01:16	87.6597	2533.49	0.0322897	11.5003
2019-10-11.15:01:17	87.6679	2538.27	0.0321907	11.4985
2019-10-11.15:01:18	87.6758	2543.05	0.0320919	11.4971
2019-10-11.15:01:19	87.6835	2547.83	0.0319932	11.4959
2019-10-11.15:01:20	87.6907	2552.61	0.0318947	11.4948
2019-10-11.15:01:21	87.6976	2557.38	0.0317963	11.4938
2019-10-11.15:01:22	87.7041	2562.16	0.031698	11.4927
[State]	Cruise
2019-10-11.15:01:23	87.7104	2566.94	0.0316	11.4913
2019-10-11.15:01:24	87.7167	2571.71	0.0315024	11.4896
2019-10-11.15:01:25	87.7242	2576.48	0.0314442	11.4652
2019-10-11.15:01:26	87.8022	2581.16	0.0322525	11.0585
2019-10-11.15:01:27	88.0443	2585.46	0.0328744	10.7587
2019-10-11.15:01:28	88.4147	2589.41	0.0332485	10.4465
2019-10-11.15:01:29	88.9036	2593.06	0.033508	10.1439
2019-10-11.15:01:30	89.4927	2596.45	0.0338907	9.85276
2019-10-11.15:01:31	90.1675	2599.65	0.0345706	9.56892
2019-10-11.15:01:32	90.9159	2602.68	0.035515	9.29175
2019-10-11.15:01:33	91.7297	2605.59	0.0365615	9.01863
2019-10-11.15:01:34	92.6027	2608.4	0.0375518	8.74869
2019-10-11.15:01:35	93.5279	2611.13	0.038431	8.48226
2019-10-11.15:01:36	94.4962	2613.79	0.0392551	8.21735
2019-10-11.15:01:37	95.5057	2616.42	0.0401206	7.95033
2019-10-11.15:01:38	96.5553	2619.01	0.0410469	7.68524
2019-10-11.15:01:39	97.6449	2621.56	0.0419993	7.42018
2019-10-11.15:01:40	98.769	2624.08	0.042917	7.15893
2019-10-11.15:01:41	99.9283	2626.53	0.0437383	6.91892
2019-10-11.15:01:42	101.114	2628.84	0.0444031	6.70365
2019-10-11.15:01:43	102.322	2631.04	0.0450394	6.49785
2019-10-11.15:01:44	103.541	2633.14	0.0457026	6.3119
2019-10-11.15:01:45	104.768	2635.18	0.0464051	6.1255
2019-10-11.15:01:46	106	2637.22	0.0471574	5.92696
2019-10-11.15:01:47	107.235	2639.26	0.047851	5.73541
2019-10-11.15:01:48	108.476	2641.29	0.0484564	5.5432
2019-10-11.15:01:49	109.724	2643.31	0.0489965	5.35429
2019-10-11.15:01:50	110.973	2645.31	0.0495164	5.1707
2019-10-11.15:01:51	112.218	2647.29	0.0500381	4.98958
2019-10-11.15:01:52	113.458	2649.24	0.0505388	4.81433
2019-10-11.15:01:53	114.689	2651.16	0.0509965	4.642
2019-10-11.15:01:54	115.914	2653.04	0.0514069	4.47439
2019-10-11.15:01:55	117.131	2654.89	0.0517874	4.31078
2019-10-11.15:01:56	118.343	2656.69	0.0521513	4.15167
2019-10-11.15:01:57	119.548	2658.45	0.0524985	3.99701
2019-10-11.15:01:58	120.747	2660.16	0.0528212	3.84684
2019-10-11.15:01:59	121.939	2661.82	0.0531161	3.70173
2019-10-11.15:02:00	123.119	2663.43	0.0533872	3.562
2019-10-11.15:02:01	124.285	2665	0.0536411	3.42685
2019-10-11.15:02:02	125.439	2666.52	0.0538774	3.29617
2019-10-11.15:02:03	126.579	2667.99	0.0540934	3.17015
2019-10-11.15:02:04	127.706	2669.41	0.0542895	3.04856
2019-10-11.15:02:05	128.819	2670.79	0.0544687	2.93134
2019-10-11.15:02:06	130.315	2671.14	0.0568418	-0.363264
2019-10-11.15:02:07	133.429	2664.93	0.0578117	-0.942055
2019-10-11.15:02:08	136.016	2658.69	0.0549727	-0.276467
2019-10-11.15:02:09	138.907	2652.16	0.0554455	-1.51328
2019-10-11.15:02:10	141.802	2644.43	0.0577237	-1.92182
2019-10-11.15:02:11	144.492	2636.53	0.0578986	-1.41756
2019-10-11.15:02:12	146.521	2630.63	0.0567117	-0.819425
2019-10-11.15:02:13	148.669	2624.77	0.0574587	-1.32097
2019-10-11.15:02:14	150.769	2618.54	0.0588884	-1.65818
2019-10-11.15:02:15	152.873	2611.67	0.058752	-1.81623
2019-10-11.15:02:16	154.895	2604.65	0.0579934	-1.79448
2019-10-11.15:02:17	156.732	2597.94	0.0581344	-1.59396
2019-10-11.15:02:18	158.312	2592.01	0.0585435	-1.2406
2019-10-11.15:02:19	159.62	2587.12	0.0586502	-1.30998
2019-10-11.15:02:20	160.998	2581.83	0.0588378	-1.62528
2019-10-11.15:02:21	162.424	2575.87	0.0587978	-1.81821
2019-10-11.15:02:22	163.841	2569.53	0.0585979	-1.90074
2019-10-11.15:02:23	165.059	2563.76	0.0585411	-1.88248
2019-10-11.15:02:24	166.414	2556.95	0.0585316	-1.74818
2019-10-11.15:02:25	167.473	2551.28	0.0584081	-1.53196
2019-10-11.15:02:26	168.331	2546.38	0.0582589	-1.24581
2019-10-11.15:02:27	169.072	2542.04	0.0584017	-1.37566
2019-10-11.15:02:28	169.815	2537.51	0.0583921	-1.4291
2019-10-11.15:02:29	170.531	2532.91	0.0581131	-1.43321
2019-10-11.15:02:30	171.132	2528.82	0.0579577	-1.39466
2019-10-11.15:02:31	171.727	2524.48	0.057899	-1.3072
2019-10-11.15:02:32	172.227	2520.48	0.0577447	-1.17922
2019-10-11.15:02:33	172.62	2516.92	0.0575417	-1.0185
2019-10-11.15:02:34	172.896	2513.89	0.0573897	-0.83218
2019-10-11.15:02:35	173.051	2511.45	0.057229	-0.628284
2019-10-11.15:02:36	173.083	2509.66	0.0570276	-0.415649
2019-10-11.15:02:37	173	2508.5	0.0568287	-0.202543
2019-10-11.15:02:38	172.81	2507.97	0.0566755	-0.075468
2019-10-11.15:02:39	172.649	2507.5	0.0566558	-0.233901
2019-10-11.15:02:40	172.571	2506.62	0.0564463	-0.373571
2019-10-11.15:02:41	172.575	2505.31	0.0561775	-0.517724
2019-10-11.15:02:42	172.657	2503.57	0.0560271	-0.65976
2019-10-11.15:02:43	172.808	2501.41	0.0558828	-0.785874
2019-10-11.15:02:44	172.926	2499.23	0.0554676	-0.51855
2019-10-11.15:02:45	172.902	2497.78	0.0552215	-0.270907
2019-10-11.15:02:46	172.746	2497.07	0.0551495	-0.0246215
2019-10-11.15:02:47	172.468	2497.07	0.0549319	0.209444
2019-10-11.15:02:48	172.093	2497.72	0.0547379	0.284584
2019-10-11.15:02:49	171.801	2498.23	0.054767	0.0539844
2019-10-11.15:02:50	171.64	2498.08	0.0545606	-0.170027
2019-10-11.15:02:51	171.614	2497.23	0.054262	-0.403795
2019-10-11.15:02:52	171.716	2495.7	0.0540869	-0.555775
2019-10-11.15:02:53	171.755	2494.2	0.0536542	-0.218227
2019-10-11.15:02:54	171.637	2493.56	0.0534236	0.0663253
2019-10-11.15:02:55	171.373	2493.76	0.0533514	0.34164
2019-10-11.15:02:56	170.991	2494.7	0.053235	0.404452
2019-10-11.15:02:57	170.716	2495.42	0.0532276	0.120376
2019-10-11.15:02:58	170.601	2495.33	0.0530168	-0.15512
2019-10-11.15:02:59	170.644	2494.4	0.052753	-0.436697
2019-10-11.15:03:00	170.763	2492.89	0.0523582	-0.237027
2019-10-11.15:03:01	170.714	2492.1	0.0520285	0.0672247
2019-10-11.15:03:02	170.504	2492.22	0.0519622	0.370776
2019-10-11.15:03:03	170.149	2493.2	0.0518786	0.524122
2019-10-11.15:03:04	169.879	2494.11	0.0519246	0.190602
2019-10-11.15:03:05	169.784	2494.12	0.0517237	-0.1104
2019-10-11.15:03:06	169.86	2493.23	0.0514529	-0.416254
2019-10-11.15:03:07	169.991	2491.83	0.0510077	-0.143379
2019-10-11.15:03:08	169.939	2491.25	0.0507213	0.172924
2019-10-11.15:03:09	169.719	2491.61	0.0506789	0.488395
2019-10-11.15:03:10	169.375	2492.78	0.0506971	0.452524
2019-10-11.15:03:11	169.178	2493.5	0.0506884	0.139768
2019-10-11.15:03:12	169.159	2493.28	0.0504284	-0.176698
2019-10-11.15:03:13	169.312	2492.14	0.0501443	-0.384701
2019-10-11.15:03:14	169.4	2490.98	0.0496674	0.0023545
2019-10-11.15:03:15	169.306	2490.79	0.0495085	0.327942
2019-10-11.15:03:16	169.042	2491.55	0.0494563	0.644244
2019-10-11.15:03:17	168.749	2492.75	0.0495687	0.343991
2019-10-11.15:03:18	168.646	2493.1	0.0494548	0.0305754
2019-10-11.15:03:19	168.721	2492.51	0.0491618	-0.291977
2019-10-11.15:03:20	168.911	2491.16	0.0487539	-0.155031
2019-10-11.15:03:21	168.932	2490.45	0.0484179	0.169199
2019-10-11.15:03:22	168.777	2490.7	0.0483729	0.49508
2019-10-11.15:03:23	168.47	2491.85	0.048387	0.568016
2019-10-11.15:03:24	168.282	2492.74	0.0484456	0.224735
2019-10-11.15:03:25	168.275	2492.68	0.0482148	-0.0980724
2019-10-11.15:03:26	168.445	2491.67	0.0479478	-0.375957
2019-10-11.15:03:27	168.589	2490.47	0.0474674	0.0065684
2019-10-11.15:03:28	168.546	2490.21	0.0472868	0.331944
2019-10-11.15:03:29	168.328	2490.89	0.0472552	0.653852
2019-10-11.15:03:30	168.049	2492.16	0.0473674	0.410632
2019-10-11.15:03:31	167.954	2492.63	0.0472959	0.097594
2019-10-11.15:03:32	168.037	2492.17	0.0470104	-0.22533
2019-10-11.15:03:33	168.257	2490.87	0.0466404	-0.174869
2019-10-11.15:03:34	168.327	2490.06	0.0462811	0.154912
2019-10-11.15:03:35	168.219	2490.21	0.0462239	0.479872
2019-10-11.15:03:36	167.946	2491.28	0.0462017	0.665242
2019-10-11.15:03:37	167.75	2492.32	0.04632	0.297864
2019-10-11.15:03:38	167.737	2492.42	0.0461351	-0.02217
2019-10-11.15:03:39	167.9	2491.59	0.0458722	-0.340512
2019-10-11.15:03:40	168.097	2490.3	0.0454261	-0.0296974
2019-10-11.15:03:41	168.106	2489.87	0.0451957	0.288631
2019-10-11.15:03:42	167.942	2490.39	0.0451784	0.609732
2019-10-11.15:03:43	167.662	2491.66	0.0452558	0.5031
2019-10-11.15:03:44	167.545	2492.36	0.0452565	0.189907
2019-10-11.15:03:45	167.604	2492.13	0.0449994	-0.129908
2019-10-11.15:03:46	167.501	2491.22	-7.67519	-1.08915
2019-10-11.15:03:47	167.468	2487.12	-16.2902	-2.52233
2019-10-11.15:03:48	167.127	2481.04	-24.7503	-1.49212
2019-10-11.15:03:49	166.787	2475.58	-30.0832	-1.81751
2019-10-11.15:03:50	166.786	2468.03	-30.0857	-2.60345
2019-10-11.15:03:51	166.904	2460.24	-30.087	-2.20124
2019-10-11.15:03:52	166.753	2453.52	-30.0869	-1.70996
2019-10-11.15:03:53	166.387	2447.94	-30.0879	-1.55293
2019-10-11.15:03:54	166.15	2442.3	-30.0862	-1.92673
2019-10-11.15:03:55	166.097	2435.74	-30.0843	-2.23007
2019-10-11.15:03:56	166.206	2428.27	-30.0823	-2.50535
2019-10-11.15:03:57	166.311	2420.45	-30.0832	-2.26503
2019-10-11.15:03:58	166.287	2413.24	-30.0839	-2.0564
2019-10-11.15:03:59	166.143	2406.65	-30.0842	-1.8272
2019-10-11.15:04:00	165.893	2400.67	-30.0846	-1.62587
2019-10-11.15:04:01	165.572	2395.2	-30.0847	-1.59999
2019-10-11.15:04:02	165.328	2389.61	-30.0835	-1.73695
2019-10-11.15:04:03	165.176	2383.6	-30.0824	-1.8882
2019-10-11.15:04:04	165.121	2377.12	-30.0815	-2.05778
2019-10-11.15:04:05	165.159	2370.18	-30.0804	-2.22269
2019-10-11.15:04:06	165.28	2362.76	-30.0793	-2.37634
2019-10-11.15:04:07	165.471	2354.93	-30.0783	-2.45512
[State]	Descent
2019-10-11.15:04:08	165.624	2347.08	-30.0786	-2.34001
2019-10-11.15:04:09	165.71	2339.55	-30.0788	-2.22387
2019-10-11.15:04:10	165.728	2332.37	-30.0788	-2.0966
2019-10-11.15:04:11	165.678	2325.55	-28.0798	-1.95542
2019-10-11.15:04:12	165.503	2320.31	-22.5057	-1.77098
2019-10-11.15:04:13	165.436	2315.22	-18.2447	-2.53687
2019-10-11.15:04:14	165.56	2309.14	-15.3261	-2.5705
2019-10-11.15:04:15	165.643	2302.9	-12.5286	-2.52697
2019-10-11.15:04:16	165.699	2297.04	-9.84487	-2.43054
2019-10-11.15:04:17	165.65	2291.87	-8.01255	-2.12907
2019-10-11.15:04:18	165.499	2287.34	-6.81754	-2.3055
2019-10-11.15:04:19	165.488	2282.19	-5.56026	-2.56887
2019-10-11.15:04:20	165.643	2276.33	-4.37411	-2.83234
2019-10-11.15:04:21	165.921	2269.82	-3.63447	-3.03075
2019-10-11.15:04:22	166.226	2262.87	-3.07493	-2.97171
2019-10-11.15:04:23	166.431	2256.22	-2.41893	-2.8119
2019-10-11.15:04:24	166.55	2250.08	-1.89564	-2.63614
2019-10-11.15:04:25	166.557	2244.48	-1.60535	-2.43512
2019-10-11.15:04:26	166.443	2239.47	-1.3307	-2.22789
2019-10-11.15:04:27	166.235	2235.04	-1.01676	-2.03578
2019-10-11.15:04:28	165.952	2231.15	-0.806462	-1.85874
2019-10-11.15:04:29	165.593	2227.74	-0.68989	-1.6959
2019-10-11.15:04:30	165.176	2224.76	-0.55108	-1.55877
2019-10-11.15:04:31	164.729	2222.1	-0.407154	-1.45564
2019-10-11.15:04:32	164.27	2219.69	-0.327133	-1.38408
2019-10-11.15:04:33	163.81	2217.42	-0.277301	-1.34273
2019-10-11.15:04:34	163.369	2215.2	-0.207077	-1.33512
2019-10-11.15:04:35	162.967	2212.95	-0.143616	-1.36076
2019-10-11.15:04:36	162.615	2210.56	-0.114255	-1.41389
2019-10-11.15:04:37	162.322	2207.99	-0.091272	-1.49021
2019-10-11.15:04:38	162.096	2205.15	-0.0559456	-1.57941
2019-10-11.15:04:39	161.85	2202.34	-0.0128066	-1.28901
2019-10-11.15:04:40	161.481	2200.22	0.0099189	-1.0458
2019-10-11.15:04:41	161.014	2198.73	0.0054447	-0.829149
2019-10-11.15:04:42	160.472	2197.78	0.0141895	-0.649509
