DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-14.10:28:39	91.6186	2018.78	2.01794	12.8931
2019-10-14.10:28:40	91.4465	2025.76	0.0572378	12.7103
2019-10-14.10:28:41	91.4418	2032.56	-1.81977	12.5962
2019-10-14.10:28:42	91.446	2039.13	-1.79555	12.5118
2019-10-14.10:28:43	91.5735	2045.51	0.119754	12.1999
2019-10-14.10:28:44	91.7742	2051.57	2.09785	12.0516
2019-10-14.10:28:45	91.9573	2057.36	2.23652	12.0178
2019-10-14.10:28:46	92.1875	2063.09	0.391081	11.9252
2019-10-14.10:28:47	92.4819	2068.94	-1.66735	12.0037
2019-10-14.10:28:48	92.6245	2075.04	-1.92013	12.2456
2019-10-14.10:28:49	92.6872	2081.48	-0.118021	12.2912
2019-10-14.10:28:50	92.6691	2088.14	1.9762	12.4392
2019-10-14.10:28:51	92.4916	2094.92	2.32029	12.6669
2019-10-14.10:28:52	92.2807	2101.86	0.581116	12.7112
2019-10-14.10:28:53	92.1427	2108.95	-1.5663	12.774
2019-10-14.10:28:54	91.9342	2116.1	-2.03115	12.8989
2019-10-14.10:28:55	91.7572	2123.24	-0.360014	12.7236
2019-10-14.10:28:56	91.6861	2130.14	1.84121	12.5352
2019-10-14.10:28:57	91.626	2136.64	2.4577	12.4539
2019-10-14.10:28:58	91.6716	2142.84	0.888526	12.2197
2019-10-14.10:28:59	91.901	2148.86	-1.38718	12.0605
2019-10-14.10:29:00	92.119	2154.78	-2.16813	12.1144
2019-10-14.10:29:01	92.318	2160.75	-0.682997	12.0098
2019-10-14.10:29:02	92.5544	2166.73	1.63636	11.9477
2019-10-14.10:29:03	92.6607	2172.71	2.53838	12.1294
2019-10-14.10:29:04	92.6961	2178.82	1.14926	12.2053
2019-10-14.10:29:05	92.7587	2185.21	-1.19044	12.321
2019-10-14.10:29:06	92.7013	2191.9	-2.19064	12.6128
2019-10-14.10:29:07	92.5285	2198.88	-0.870772	12.6831
2019-10-14.10:29:08	92.3817	2205.98	1.47822	12.6394
2019-10-14.10:29:09	92.1531	2212.97	2.57535	12.7435
2019-10-14.10:29:10	91.9441	2219.8	1.3614	12.6477
2019-10-14.10:29:11	91.8952	2226.52	-1.01671	12.4955
2019-10-14.10:29:12	91.9003	2233.09	-2.27044	12.5051
2019-10-14.10:29:13	91.9113	2239.53	-1.175	12.345
2019-10-14.10:29:14	92.0636	2245.79	1.22459	12.0685
2019-10-14.10:29:15	92.2021	2251.75	2.62126	12.0599
2019-10-14.10:29:16	92.3422	2257.52	1.66764	11.9854
2019-10-14.10:29:17	92.5726	2263.32	-0.734549	11.9247
2019-10-14.10:29:18	92.7818	2269.27	-2.25503	12.1172
2019-10-14.10:29:19	92.8414	2275.49	-1.39638	12.2435
2019-10-14.10:29:20	92.8987	2281.95	1.0001	12.2178
2019-10-14.10:29:21	92.8258	2288.49	2.59475	12.4341
2019-10-14.10:29:22	92.6558	2295.11	1.84065	12.5407
2019-10-14.10:29:23	92.5325	2301.87	-0.539332	12.5381
2019-10-14.10:29:24	92.4313	2308.75	-2.23992	12.6812
2019-10-14.10:29:25	92.2433	2315.69	-1.59791	12.7053
2019-10-14.10:29:26	92.1593	2322.58	0.764762	12.4639
2019-10-14.10:29:27	92.0943	2329.18	2.57193	12.4174
2019-10-14.10:29:28	92.0531	2335.45	2.08425	12.3019
2019-10-14.10:29:29	92.1542	2341.53	-0.250025	12.0862
2019-10-14.10:29:30	92.3693	2347.51	-2.19694	12.0826
2019-10-14.10:29:31	92.5033	2353.48	-1.85234	12.1139
2019-10-14.10:29:32	92.6924	2359.51	0.455845	11.9346
2019-10-14.10:29:33	92.8391	2365.49	2.4926	12.0118
2019-10-14.10:29:34	92.8813	2371.45	2.28223	12.131
2019-10-14.10:29:35	92.9277	2377.57	0.0237802	12.1419
2019-10-14.10:29:36	92.9921	2383.94	-2.09274	12.3306
2019-10-14.10:29:37	92.8852	2390.57	-1.98565	12.5547
2019-10-14.10:29:38	92.7721	2397.43	0.233867	12.4731
2019-10-14.10:29:39	92.6352	2404.26	2.40529	12.526
2019-10-14.10:29:40	92.4355	2410.95	2.42481	12.5748
2019-10-14.10:29:41	92.3168	2417.53	0.265435	12.4218
2019-10-14.10:29:42	92.3417	2424.05	-2.00944	12.3828
2019-10-14.10:29:43	92.314	2430.48	-2.18531	12.4208
2019-10-14.10:29:44	92.3615	2436.84	-0.0857387	12.1593
2019-10-14.10:29:45	92.4867	2442.97	2.27216	12.035
2019-10-14.10:29:46	92.5703	2448.83	2.61285	12.0473
2019-10-14.10:29:47	92.704	2454.61	0.600089	11.9218
2019-10-14.10:29:48	92.9373	2460.46	-1.83752	11.9585
2019-10-14.10:29:49	93.0356	2466.48	-2.31144	12.1857
2019-10-14.10:29:50	93.0773	2472.76	-0.357898	12.145
2019-10-14.10:29:51	93.111	2479.14	2.11761	12.1884
2019-10-14.10:29:52	93.006	2485.52	2.70296	12.3834
2019-10-14.10:29:53	92.882	2491.98	0.832513	12.3707
2019-10-14.10:29:54	92.8497	2498.58	-1.69421	12.4151
2019-10-14.10:29:55	92.7226	2505.28	-2.40908	12.6057
2019-10-14.10:29:56	92.5844	2512.05	-0.615937	12.4675
2019-10-14.10:29:57	92.5473	2518.69	1.9517	12.3079
2019-10-14.10:29:58	92.4751	2525.03	2.81348	12.3239
2019-10-14.10:29:59	92.4677	2531.13	1.13571	12.14
2019-10-14.10:30:00	92.6305	2537.15	-1.4922	12.0174
2019-10-14.10:30:01	92.7586	2543.12	-2.51942	12.1397
2019-10-14.10:30:02	92.852	2549.15	-0.937504	12.0289
2019-10-14.10:30:03	93.0231	2555.18	1.7241	11.9009
2019-10-14.10:30:04	93.0902	2561.09	2.88103	12.0551
2019-10-14.10:30:05	93.1151	2567.01	1.41446	12.0558
2019-10-14.10:30:06	93.2325	2573.1	-1.27404	11.8358
2019-10-14.10:30:07	93.4733	2578.99	-2.63707	11.4334
2019-10-14.10:30:08	93.8571	2584.35	-1.33143	10.9832
2019-10-14.10:30:09	94.539	2589.18	1.37549	10.3935
2019-10-14.10:30:10	95.2857	2593.41	2.82807	10.2523
2019-10-14.10:30:11	96.0266	2597.44	1.5989	10.0559
2019-10-14.10:30:12	96.9808	2601.44	-1.11162	9.49687
2019-10-14.10:30:13	98.0199	2605.16	-2.57421	9.37448
2019-10-14.10:30:14	99.0886	2608.77	-1.30388	8.87568
2019-10-14.10:30:15	100.368	2612.09	1.33675	8.48683
2019-10-14.10:30:16	101.567	2615.24	2.54867	8.40836
2019-10-14.10:30:17	102.776	2618.4	1.0656	8.01283
2019-10-14.10:30:18	104.188	2621.5	-1.47139	7.65602
2019-10-14.10:30:19	105.564	2624.52	-2.23233	7.50211
2019-10-14.10:30:20	107.002	2627.48	-0.44815	7.04482
2019-10-14.10:30:21	108.572	2630.06	1.73773	6.79937
2019-10-14.10:30:22	110.002	2632.56	1.78791	6.81566
2019-10-14.10:30:23	111.504	2635.13	-0.235213	6.42457
2019-10-14.10:30:24	113.08	2637.5	-1.79228	6.34961
2019-10-14.10:30:25	114.596	2639.91	-1.01688	6.01899
2019-10-14.10:30:26	116.235	2642.17	0.933068	5.78757
2019-10-14.10:30:27	117.745	2644.4	1.50189	5.68746
2019-10-14.10:30:28	119.269	2646.66	0.078672	5.42953
2019-10-14.10:30:29	120.861	2648.87	-1.29526	5.27137
2019-10-14.10:30:30	122.387	2651.05	-0.804116	5.03407
2019-10-14.10:30:31	124.001	2653.1	0.675287	4.83938
2019-10-14.10:30:32	125.504	2655.11	1.00581	4.71682
2019-10-14.10:30:33	127.034	2657.11	-0.13707	4.5166
2019-10-14.10:30:34	128.581	2659.04	-0.952458	4.38079
2019-10-14.10:30:35	130.099	2660.91	-0.319183	4.17095
[State]	Cruise
2019-10-14.10:30:36	131.643	2662.68	0.63282	4.0497
2019-10-14.10:30:37	133.107	2664.42	0.451632	3.90328
2019-10-14.10:30:38	134.623	2666.11	-0.423184	3.75202
2019-10-14.10:30:39	136.097	2667.74	-0.55421	3.62336
2019-10-14.10:30:40	137.588	2669.29	0.133401	3.47666
2019-10-14.10:30:41	139.017	2670.79	0.427497	3.37235
2019-10-14.10:30:42	140.432	2672.25	-0.0713125	3.24669
2019-10-14.10:30:43	141.84	2673.64	-0.423982	3.1403
2019-10-14.10:30:44	143.22	2674.98	-0.0891932	3.01325
2019-10-14.10:30:45	144.569	2676.25	0.251034	2.92328
2019-10-14.10:30:46	145.877	2677.49	0.028976	2.82267
2019-10-14.10:30:47	147.187	2678.67	-0.272936	2.72907
2019-10-14.10:30:48	148.46	2679.8	-0.128578	2.62915
2019-10-14.10:30:49	149.711	2680.87	0.119189	2.55098
2019-10-14.10:30:50	150.919	2681.91	0.0174213	2.46905
2019-10-14.10:30:51	152.121	2682.9	-0.182342	2.39001
2019-10-14.10:30:52	153.291	2683.85	-0.107798	2.31037
2019-10-14.10:30:53	154.43	2684.75	0.0444337	2.24394
2019-10-14.10:30:54	155.528	2685.61	-0.0190179	2.17708
2019-10-14.10:30:55	156.609	2686.44	-0.135107	2.11273
2019-10-14.10:30:56	157.659	2687.23	-0.081152	2.0484
2019-10-14.10:30:57	158.675	2687.99	0.0008873	1.99217
2019-10-14.10:30:58	159.658	2688.71	-0.0499739	1.93694
2019-10-14.10:30:59	160.621	2689.4	-0.107806	1.88455
2019-10-14.10:31:00	161.555	2690.06	-0.0637296	1.83284
2019-10-14.10:31:01	162.456	2690.69	-0.0286392	1.78544
2019-10-14.10:31:02	163.331	2691.29	-0.0689675	1.73943
2019-10-14.10:31:03	164.183	2691.86	-0.089496	1.69615
2019-10-14.10:31:04	165.008	2692.41	-0.0572947	1.65492
2019-10-14.10:31:05	165.804	2692.93	-0.0503117	1.61557
2019-10-14.10:31:06	166.577	2693.43	-0.0771055	1.57745
2019-10-14.10:31:07	167.327	2693.9	-0.0774872	1.54126
2019-10-14.10:31:08	168.052	2694.36	-0.0592361	1.50735
2019-10-14.10:31:09	168.751	2694.79	-0.0650407	1.47478
2019-10-14.10:31:10	169.43	2695.2	-0.078147	1.44354
2019-10-14.10:31:11	170.087	2695.6	-0.0716163	1.41372
2019-10-14.10:31:12	170.721	2695.97	-0.0653189	1.38548
2019-10-14.10:31:13	171.334	2696.33	-0.0731903	1.35837
2019-10-14.10:31:14	171.927	2696.67	-0.0765124	1.33257
2019-10-14.10:31:15	172.5	2697	-0.0709897	1.30801
2019-10-14.10:31:16	173.053	2697.31	-0.0715755	1.28451
2019-10-14.10:31:17	173.588	2697.61	-0.0764562	1.26206
2019-10-14.10:31:18	174.104	2697.89	-0.0754454	1.24055
2019-10-14.10:31:19	174.602	2698.16	-0.073383	1.2201
2019-10-14.10:31:20	175.083	2698.42	-0.0758662	1.20055
2019-10-14.10:31:21	175.547	2698.67	-0.0774125	1.18185
2019-10-14.10:31:22	175.994	2698.9	-0.0760426	1.16396
2019-10-14.10:31:23	176.426	2699.13	-0.0763997	1.1469
2019-10-14.10:31:24	176.842	2699.34	-0.0781284	1.1306
2019-10-14.10:31:25	177.243	2699.55	-0.0780712	1.115
2019-10-14.10:31:26	177.63	2699.75	-0.0777216	1.10009
2019-10-14.10:31:27	178.014	2699.86	-0.0863246	0.365998
2019-10-14.10:31:28	179.221	2695.82	-0.197749	-0.819887
2019-10-14.10:31:29	180.238	2691.33	-0.0107832	-0.732291
2019-10-14.10:31:30	181.679	2685.03	-0.0898121	-0.87086
2019-10-14.10:31:31	182.667	2680.11	-0.0844275	-0.963608
2019-10-14.10:31:32	184.023	2673.51	-0.125376	-0.921236
2019-10-14.10:31:33	184.91	2668.54	-0.0176815	-0.936194
2019-10-14.10:31:34	186.139	2662.06	-0.138357	-1.084
2019-10-14.10:31:35	186.95	2656.91	-0.0578901	-0.762429
2019-10-14.10:31:36	188.028	2650.81	-0.108247	-1.35008
2019-10-14.10:31:37	188.816	2645.26	-0.057511	-0.500385
2019-10-14.10:31:38	189.702	2639.71	-0.120135	-1.61783
2019-10-14.10:31:39	190.508	2633.66	-0.0711785	-0.365387
2019-10-14.10:31:40	191.195	2628.65	-0.0883247	-1.64005
2019-10-14.10:31:41	192.013	2622.22	-0.103323	-0.486856
2019-10-14.10:31:42	192.552	2617.53	-0.0739772	-1.52132
2019-10-14.10:31:43	193.346	2610.94	-0.108329	-0.612649
2019-10-14.10:31:44	193.786	2606.37	-0.0723803	-1.46365
2019-10-14.10:31:45	194.528	2599.77	-0.114406	-0.64932
2019-10-14.10:31:46	194.903	2595.22	-0.0707781	-1.50704
2019-10-14.10:31:47	195.573	2588.69	-0.109964	-0.556422
2019-10-14.10:31:48	195.928	2584.04	-0.0864207	-1.70926
2019-10-14.10:31:49	196.467	2577.81	-0.0876613	-0.341092
2019-10-14.10:31:50	196.927	2572.55	-0.116757	-1.63458
2019-10-14.10:31:51	197.203	2567.38	-0.065097	-1.1489
2019-10-14.10:31:52	197.768	2561.04	-0.107739	-0.288222
2019-10-14.10:31:53	198.133	2555.88	-0.122963	-1.60368
2019-10-14.10:31:54	198.311	2550.96	-0.0904958	-2.61086
2019-10-14.10:31:55	198.5	2545.69	-0.0587692	-2.57854
2019-10-14.10:31:56	198.587	2540.66	-0.0299566	-2.853
2019-10-14.10:31:57	198.339	2536.36	-0.0040434	-4.80878
2019-10-14.10:31:58	197.455	2532.65	0.001788	-9.17176
2019-10-14.10:31:59	195.708	2529.58	0.0626481	-11.5641
2019-10-14.10:32:00	193.626	2527.18	0.112415	-11.7468
2019-10-14.10:32:01	191.541	2525.11	0.119056	-11.5911
2019-10-14.10:32:02	189.52	2523.22	0.176171	-11.5424
2019-10-14.10:32:03	187.576	2521.46	0.253385	-11.6065
2019-10-14.10:32:04	185.717	2519.79	0.306103	-11.6542
2019-10-14.10:32:05	183.943	2518.17	0.367825	-11.4938
2019-10-14.10:32:06	182.269	2516.54	0.444825	-10.9068
2019-10-14.10:32:07	180.711	2514.82	0.504794	-9.67941
2019-10-14.10:32:08	179.274	2512.96	0.542885	-7.6409
2019-10-14.10:32:09	177.965	2510.88	0.56409	-4.76011
2019-10-14.10:32:10	176.78	2508.53	0.554857	-1.21185
2019-10-14.10:32:11	175.676	2505.91	0.504887	2.85027
2019-10-14.10:32:12	174.666	2503.15	0.41914	7.11216
2019-10-14.10:32:13	173.875	2500.49	0.31354	10.6727
2019-10-14.10:32:14	173.375	2498.29	0.204851	12.1451
2019-10-14.10:32:15	172.974	2496.8	0.117126	10.4617
2019-10-14.10:32:16	172.454	2496.19	0.080777	5.44808
2019-10-14.10:32:17	171.545	2496.36	0.117284	-1.17467
2019-10-14.10:32:18	170.231	2496.89	0.22749	-6.93464
2019-10-14.10:32:19	168.934	2497.17	0.377089	-9.66368
2019-10-14.10:32:20	167.866	2496.67	0.502913	-8.52941
2019-10-14.10:32:21	167.094	2495.21	0.54617	-3.96268
2019-10-14.10:32:22	166.534	2492.84	0.490926	2.39844
2019-10-14.10:32:23	166.116	2490.06	0.35663	8.56025
2019-10-14.10:32:24	166.078	2487.78	0.197182	11.7695
2019-10-14.10:32:25	166.185	2486.76	0.0755388	9.52847
2019-10-14.10:32:26	165.933	2487.19	0.0544485	2.24098
2019-10-14.10:32:27	164.944	2488.51	0.159826	-5.39109
2019-10-14.10:32:28	163.804	2489.53	0.341115	-8.77831
2019-10-14.10:32:29	163.008	2489.3	0.472049	-6.37391
2019-10-14.10:32:30	162.611	2487.64	0.468606	0.147602
2019-10-14.10:32:31	162.421	2485.09	0.343462	7.22093
2019-10-14.10:32:32	162.623	2482.94	0.167167	11.1328
2019-10-14.10:32:33	162.986	2482.33	0.0335837	8.47953
2019-10-14.10:32:34	162.835	2483.42	0.0277171	0.52772
2019-10-14.10:32:35	161.94	2485.21	0.163925	-6.2366
2019-10-14.10:32:36	161.126	2486.15	0.337305	-7.01389
2019-10-14.10:32:37	160.783	2485.43	0.404177	-2.04198
2019-10-14.10:32:38	160.741	2483.36	0.326759	5.0159
2019-10-14.10:32:39	161.018	2481.22	0.161612	9.99383
2019-10-14.10:32:40	161.572	2480.48	0.013371	8.76559
2019-10-14.10:32:41	161.683	2481.56	-0.0163569	1.49155
2019-10-14.10:32:42	161.006	2483.5	0.103702	-5.3095
2019-10-14.10:32:43	160.332	2484.65	0.274468	-6.21834
2019-10-14.10:32:44	160.135	2484.07	0.342983	-1.33315
2019-10-14.10:32:45	160.235	2482.15	0.267525	5.42945
2019-10-14.10:32:46	160.668	2480.3	0.107738	9.72831
2019-10-14.10:32:47	161.286	2479.94	-0.0259991	7.53577
2019-10-14.10:32:48	161.346	2481.34	-0.0322997	0.150819
2019-10-14.10:32:49	160.714	2483.31	0.10344	-5.62665
2019-10-14.10:32:50	160.212	2484.22	0.261748	-5.19253
2019-10-14.10:32:51	160.167	2483.39	0.302727	0.302937
2019-10-14.10:32:52	160.382	2481.47	0.207558	6.69649
2019-10-14.10:32:53	160.949	2479.96	0.050482	9.60446
2019-10-14.10:32:54	161.523	2480.12	-0.0565597	5.78675
2019-10-14.10:32:55	161.397	2481.82	-0.0255496	-1.62738
2019-10-14.10:32:56	160.764	2483.66	0.128797	-6.00554
2019-10-14.10:32:57	160.395	2484.18	0.267921	-4.11084
2019-10-14.10:32:58	160.431	2483.03	0.277926	1.86886
2019-10-14.10:32:59	160.71	2481.1	0.16402	7.79786
2019-10-14.10:33:00	161.331	2479.91	0.0119314	9.33259
2019-10-14.10:33:01	161.791	2480.45	-0.0690091	4.26691
2019-10-14.10:33:02	161.487	2482.31	-0.0072008	-2.96435
2019-10-14.10:33:03	160.844	2483.97	0.157634	-6.16676
2019-10-14.10:33:04	160.549	2484.16	0.278815	-3.24888
2019-10-14.10:33:05	160.608	2482.78	0.265406	3.00285
2019-10-14.10:33:06	160.917	2480.86	0.138738	8.52022
2019-10-14.10:33:07	162.341	2479.01	-0.0991748	2.75227
2019-10-14.10:33:08	160.659	2486.48	0.460326	11.3621
2019-10-14.10:33:09	154.404	2517.59	0.615668	19.978
2019-10-14.10:33:10	144.276	2567.54	0.0665635	27.8384
2019-10-14.10:33:11	131.152	2629.38	-0.0946673	34.5555
2019-10-14.10:33:12	115.884	2695.52	0.322074	39.7622
[State]	StraightAndLevel
2019-10-14.10:33:13	99.4442	2759.11	0.614964	43.193
2019-10-14.10:33:14	82.8352	2814.95	0.430119	44.4793
2019-10-14.10:33:15	67.3477	2858.89	-0.0678547	42.248
2019-10-14.10:33:16	55.5104	2888.09	-0.705632	34.8498
2019-10-14.10:33:17	50.9186	2901.2	-1.55582	20.6423
2019-10-14.10:33:18	56.0029	2898	-2.90671	1.31333
2019-10-14.10:33:19	69.292	2878.16	-4.34622	-15.0742
2019-10-14.10:33:20	86.9448	2842.3	-3.64259	-22.7822
2019-10-14.10:33:21	105.625	2794.01	-0.0795782	-24.5741
2019-10-14.10:33:22	123.076	2738.62	2.86541	-22.4843
2019-10-14.10:33:23	137.805	2683.16	1.67328	-17.8186
2019-10-14.10:33:24	149.066	2635.87	-1.00007	-11.3951
2019-10-14.10:33:25	155.934	2604.07	-0.578888	-3.80049
2019-10-14.10:33:26	158.258	2592.86	1.14662	4.31797
2019-10-14.10:33:27	155.899	2604.14	0.588136	12.618
2019-10-14.10:33:28	149.517	2636.42	-0.613633	20.5091
2019-10-14.10:33:29	139.632	2684.97	-0.0790196	27.6195
2019-10-14.10:33:30	126.987	2743.36	0.922444	33.5929
2019-10-14.10:33:31	112.468	2804.79	0.665058	38.0641
2019-10-14.10:33:32	97.1195	2863.36	-0.402272	40.7892
2019-10-14.10:33:33	81.9223	2914.39	-1.00268	41.2167
2019-10-14.10:33:34	68.2083	2954.1	-0.716479	38.0965
2019-10-14.10:33:35	58.4814	2979.92	0.0754855	29.9714
2019-10-14.10:33:36	55.7621	2990.57	0.841829	16.0941
2019-10-14.10:33:37	61.6183	2985.67	0.996797	-0.924492
2019-10-14.10:33:38	74.4529	2965.13	-0.0494428	-14.25
2019-10-14.10:33:39	90.9696	2930.24	-1.5443	-20.3561
2019-10-14.10:33:40	108.051	2884.91	-1.55691	-21.3565
2019-10-14.10:33:41	123.886	2834.61	0.208831	-19.3175
2019-10-14.10:33:42	137.2	2785.58	1.38751	-14.9194
2019-10-14.10:33:43	147.017	2745.09	0.47515	-8.84283
2019-10-14.10:33:44	152.9	2719.6	-0.518267	-1.75877
2019-10-14.10:33:45	154.498	2713.28	0.0814834	5.81833
2019-10-14.10:33:46	151.83	2727.34	0.71601	13.4843
2019-10-14.10:33:47	145.322	2759.97	0.193029	20.7705
2019-10-14.10:33:48	135.709	2806.81	-0.317042	27.2415
2019-10-14.10:33:49	123.672	2861.96	0.0515115	32.5253
2019-10-14.10:33:50	110.036	2919.27	0.605202	36.3141
2019-10-14.10:33:51	95.7262	2973.51	0.56446	38.4472
2019-10-14.10:33:52	81.7902	3020.41	0.0017407	38.1684
2019-10-14.10:33:53	69.665	3056.57	-0.664413	34.4342
2019-10-14.10:33:54	61.6525	3079.67	-1.21263	26.1867
2019-10-14.10:33:55	60.1751	3088.57	-1.6644	13.3657
2019-10-14.10:33:56	66.1681	3082.93	-1.99351	-1.20288
2019-10-14.10:33:57	78.0753	3062.97	-1.72542	-12.2922
2019-10-14.10:33:58	93.1828	3030.32	-0.357254	-17.7623
2019-10-14.10:33:59	108.904	2988.57	1.29723	-18.8151
2019-10-14.10:34:00	123.373	2942.73	1.50778	-16.8438
2019-10-14.10:34:01	135.556	2898.83	0.186578	-12.7903
2019-10-14.10:34:02	144.605	2863.32	-0.515967	-7.17187
2019-10-14.10:34:03	149.88	2841.76	0.267692	-0.61137
2019-10-14.10:34:04	151.091	2837.76	0.763475	6.49481
2019-10-14.10:34:05	148.393	2852.38	0.143504	13.6257
2019-10-14.10:34:06	142.254	2883.81	-0.257442	20.3371
2019-10-14.10:34:07	133.169	2927.98	0.193923	26.2687
2019-10-14.10:34:08	121.796	2979.57	0.587292	31.085
