DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
[State]	Standing
2019-10-14.13:02:44	97.6484	2427.42	-5.91028	6.52942
2019-10-14.13:02:45	98.2984	2428.59	-4.47175	6.03681
2019-10-14.13:02:46	99.4025	2429.21	1.54782	4.80455
2019-10-14.13:02:47	100.65	2428.92	6.02944	5.45739
2019-10-14.13:02:48	101.28	2429.2	4.34437	6.28602
2019-10-14.13:02:49	101.655	2431.3	-1.44207	6.06485
2019-10-14.13:02:50	102.146	2433.63	-5.32052	6.04665
2019-10-14.13:02:51	102.56	2435.54	-3.26616	5.6877
2019-10-14.13:02:52	103.356	2437.21	2.2978	4.89351
2019-10-14.13:02:53	104.209	2438.11	5.29989	5.00715
2019-10-14.13:02:54	104.947	2438.79	2.6623	4.89829
2019-10-14.13:02:55	105.748	2440.03	-2.463	5.07027
2019-10-14.13:02:56	106.145	2442	-4.27927	5.55154
2019-10-14.13:02:57	106.601	2444.18	-1.09656	4.70489
2019-10-14.13:02:58	107.497	2445.62	3.29153	4.13237
2019-10-14.13:02:59	108.373	2446.16	3.89616	4.05614
2019-10-14.13:03:00	109.307	2446.6	0.296512	3.86059
2019-10-14.13:03:01	110.202	2447.39	-3.10532	4.22721
2019-10-14.13:03:02	110.683	2448.89	-2.36463	4.60104
2019-10-14.13:03:03	111.286	2450.9	1.26932	3.87844
2019-10-14.13:03:04	112.026	2452.16	3.30601	3.71663
2019-10-14.13:03:05	112.758	2453.05	1.486	3.57697
2019-10-14.13:03:06	113.585	2454.08	-1.70646	3.63679
2019-10-14.13:03:07	114.125	2455.51	-2.30225	3.98031
2019-10-14.13:03:08	114.674	2457.32	0.136661	3.43274
2019-10-14.13:03:09	115.442	2458.53	2.3479	3.14353
2019-10-14.13:03:10	116.18	2459.28	1.65452	3.04612
2019-10-14.13:03:11	116.999	2460.07	-0.798664	3.0378
2019-10-14.13:03:12	117.627	2461.16	-1.76994	3.31102
2019-10-14.13:03:13	118.146	2462.72	-0.210764	3.05941
2019-10-14.13:03:14	118.857	2463.95	1.60613	2.76428
2019-10-14.13:03:15	119.536	2464.78	1.35222	2.69133
2019-10-14.13:03:16	120.266	2465.63	-0.409501	2.69197
2019-10-14.13:03:17	120.857	2466.72	-1.22845	2.88092
2019-10-14.13:03:18	121.399	2468.09	-0.172314	2.57461
2019-10-14.13:03:19	122.101	2469.07	1.13401	2.34447
2019-10-14.13:03:20	122.773	2469.74	0.951151	2.28892
2019-10-14.13:03:21	123.468	2470.46	-0.28642	2.3138
2019-10-14.13:03:22	124.033	2471.43	-0.789136	2.45809
2019-10-14.13:03:23	124.572	2472.58	0.0020799	2.07467
2019-10-14.13:03:24	126.056	2471.27	0.706956	-2.0356
2019-10-14.13:03:25	128.806	2463.87	0.334923	-1.41289
2019-10-14.13:03:26	130.862	2457.68	-0.119727	-1.12412
2019-10-14.13:03:27	133.021	2451.57	-0.177178	-2.10801
2019-10-14.13:03:28	135.413	2443.97	0.150605	-2.6346
2019-10-14.13:03:29	137.773	2435.69	0.341022	-2.40092
2019-10-14.13:03:30	139.754	2428.26	0.167814	-1.89282
2019-10-14.13:03:31	141.286	2422.33	-0.0327613	-1.52641
2019-10-14.13:03:32	142.786	2416.72	-0.0206722	-2.11123
2019-10-14.13:03:33	144.402	2410.21	0.119041	-2.40552
2019-10-14.13:03:34	146.026	2403.18	0.147167	-2.54235
2019-10-14.13:03:35	147.568	2396.02	0.0506544	-2.5194
2019-10-14.13:03:36	148.941	2389.13	0.0242323	-2.3485
2019-10-14.13:03:37	150.099	2382.87	0.101662	-2.06065
2019-10-14.13:03:38	151.002	2377.5	0.130686	-1.78039
2019-10-14.13:03:39	151.87	2372.42	0.0360586	-2.15951
2019-10-14.13:03:40	152.807	2366.7	-0.0087035	-2.36009
2019-10-14.13:03:41	153.767	2360.56	0.0704508	-2.48616
2019-10-14.13:03:42	154.717	2354.2	0.110496	-2.53332
2019-10-14.13:03:43	155.6	2347.85	0.0551511	-2.49409
2019-10-14.13:03:44	156.369	2341.72	0.0301282	-2.37698
2019-10-14.13:03:45	157.007	2336	0.0752355	-2.20074
2019-10-14.13:03:46	157.498	2330.85	0.0936117	-1.97629
2019-10-14.13:03:47	157.905	2326.11	0.045168	-2.16104
2019-10-14.13:03:48	158.378	2320.96	0.0136125	-2.31912
2019-10-14.13:03:49	158.895	2315.42	0.0560278	-2.44442
2019-10-14.13:03:50	159.438	2309.6	0.0788245	-2.5295
2019-10-14.13:03:51	159.974	2303.62	0.0480995	-2.56713
2019-10-14.13:03:52	160.475	2297.6	0.0366547	-2.55945
2019-10-14.13:03:53	160.928	2291.66	0.0623428	-2.51425
2019-10-14.13:03:54	161.318	2285.91	0.0692476	-2.43479
2019-10-14.13:03:55	161.629	2280.43	0.0507583	-2.32339
2019-10-14.13:03:56	161.848	2275.31	0.0488939	-2.18787
2019-10-14.13:03:57	161.978	2270.59	0.0627102	-2.09122
[State]	Descent
2019-10-14.13:03:58	162.121	2265.92	0.0472513	-2.25072
2019-10-14.13:03:59	162.319	2260.9	0.0329117	-2.36382
2019-10-14.13:04:00	162.559	2255.6	0.0481759	-2.46099
2019-10-14.13:04:01	162.831	2250.04	0.0578046	-2.53917
2019-10-14.13:04:02	163.12	2244.31	0.046608	-2.59384
2019-10-14.13:04:03	163.408	2238.45	0.0425962	-2.62443
2019-10-14.13:04:04	163.688	2232.55	0.0524696	-2.63243
2019-10-14.13:04:05	163.877	2226.89	0.0666068	-2.2736
2019-10-14.13:04:06	163.852	2222.24	0.0724856	-1.90343
2019-10-14.13:04:07	163.63	2218.65	0.0589801	-1.53507
2019-10-14.13:04:08	163.231	2216.07	0.0552224	-1.18625
2019-10-14.13:04:09	162.683	2214.42	0.0633895	-0.910284
2019-10-14.13:04:10	162.143	2213.13	0.0438114	-1.07472
2019-10-14.13:04:11	161.719	2211.42	0.0273458	-1.23111
2019-10-14.13:04:12	161.417	2209.21	0.0449225	-1.41892
2019-10-14.13:04:13	161.246	2206.44	0.0549811	-1.62335
2019-10-14.13:04:14	161.075	2203.48	0.0626998	-1.25415
2019-10-14.13:04:15	160.726	2201.43	0.0780781	-0.923713
2019-10-14.13:04:16	160.231	2200.26	0.0665575	-0.619315
2019-10-14.13:04:17	159.618	2199.85	0.0541436	-0.354953
2019-10-14.13:04:18	158.94	2200.03	0.0572958	-0.349137
2019-10-14.13:04:19	158.376	2199.98	0.0440754	-0.527251
2019-10-14.13:04:20	157.955	2199.36	0.0400227	-0.742025
2019-10-14.13:04:21	157.688	2198.09	0.0501845	-0.987764
2019-10-14.13:04:22	157.575	2196.12	0.0540073	-1.11548
2019-10-14.13:04:23	157.391	2194.24	0.0791791	-0.741751
2019-10-14.13:04:24	157.056	2193.19	0.0869036	-0.447944
2019-10-14.13:04:25	156.594	2192.89	0.0641298	-0.181965
2019-10-14.13:04:26	156.031	2193.24	0.0571054	0.0447259
2019-10-14.13:04:27	155.432	2194.01	0.065592	-0.0248875
2019-10-14.13:04:28	154.962	2194.43	0.0501171	-0.212623
2019-10-14.13:04:29	154.633	2194.27	0.043316	-0.436919
2019-10-14.13:04:30	154.454	2193.45	0.0553317	-0.686532
2019-10-14.13:04:31	154.428	2191.94	0.0610784	-0.903481
2019-10-14.13:04:32	154.383	2190.28	0.0790684	-0.561607
2019-10-14.13:04:33	154.187	2189.36	0.0923017	-0.290824
2019-10-14.13:04:34	153.864	2189.13	0.0745673	-0.0359311
2019-10-14.13:04:35	153.433	2189.53	0.0623933	0.190438
2019-10-14.13:04:36	152.924	2190.45	0.0728028	0.294128
2019-10-14.13:04:37	152.487	2191.32	0.0616083	0.0866092
2019-10-14.13:04:38	152.184	2191.66	0.0456271	-0.121517
2019-10-14.13:04:39	152.02	2191.4	0.0547296	-0.354009
2019-10-14.13:04:40	151.997	2190.49	0.0678679	-0.59935
2019-10-14.13:04:41	152.098	2188.96	0.0648317	-0.645275
2019-10-14.13:04:42	152.106	2187.62	0.0857717	-0.356857
2019-10-14.13:04:43	151.979	2186.96	0.0948387	-0.104851
2019-10-14.13:04:44	151.728	2186.94	0.076562	0.135209
2019-10-14.13:04:45	151.37	2187.51	0.0670374	0.35256
2019-10-14.13:04:46	150.934	2188.58	0.0774404	0.42768
2019-10-14.13:04:47	150.579	2189.55	0.0634885	0.216045
2019-10-14.13:04:48	150.354	2189.98	0.0482218	0.0059318
2019-10-14.13:04:49	150.261	2189.82	0.0592474	-0.22258
2019-10-14.13:04:50	150.302	2189.05	0.0725642	-0.458172
2019-10-14.13:04:51	150.464	2187.68	0.0666934	-0.597053
2019-10-14.13:04:52	150.564	2186.31	0.0826687	-0.306267
2019-10-14.13:04:53	150.525	2185.59	0.0992717	-0.0633565
2019-10-14.13:04:54	150.36	2185.49	0.0848963	0.175627
2019-10-14.13:04:55	150.08	2185.99	0.0694945	0.399497
2019-10-14.13:04:56	149.706	2187.02	0.0776442	0.573574
2019-10-14.13:04:57	149.366	2188.18	0.0718035	0.352287
2019-10-14.13:04:58	149.161	2188.8	0.051448	0.143729
2019-10-14.13:04:59	149.085	2188.85	0.0565077	-0.0827714
2019-10-14.13:05:00	149.139	2188.3	0.0737412	-0.315404
2019-10-14.13:05:01	149.315	2187.15	0.0724889	-0.539715
2019-10-14.13:05:02	149.505	2185.71	0.0756388	-0.317709
2019-10-14.13:05:03	149.566	2184.81	1.39925	-0.0811056
2019-10-14.13:05:04	150.124	2183.34	9.57412	-1.77622
2019-10-14.13:05:05	151.987	2176.68	17.4534	-0.595163
2019-10-14.13:05:06	153.641	2170.77	25.3465	0.140946
2019-10-14.13:05:07	156.041	2163.54	30.7499	-0.878254
2019-10-14.13:05:08	158.683	2154.58	30.7456	-0.197245
2019-10-14.13:05:09	160.785	2147.8	30.7426	-0.0553268
2019-10-14.13:05:10	162.921	2140.85	30.7367	-0.412899
2019-10-14.13:05:11	165.095	2132.98	30.7343	-0.67336
2019-10-14.13:05:12	167.234	2124.77	30.7324	-0.758237
2019-10-14.13:05:13	169.226	2116.7	30.7301	-0.582038
2019-10-14.13:05:14	170.969	2109.32	30.7289	-0.252428
2019-10-14.13:05:15	172.414	2103.07	30.7279	-0.0546124
2019-10-14.13:05:16	173.841	2096.96	30.7244	-0.41656
2019-10-14.13:05:17	175.313	2090.18	30.7212	-0.565742
2019-10-14.13:05:18	176.753	2083.11	30.7185	-0.600336
2019-10-14.13:05:19	178.109	2076.07	30.7165	-0.543668
2019-10-14.13:05:20	179.332	2069.41	30.7148	-0.378975
2019-10-14.13:05:21	180.372	2063.41	30.7133	-0.137418
2019-10-14.13:05:22	181.342	2057.76	30.7102	-0.389293
2019-10-14.13:05:23	182.364	2051.62	30.7074	-0.526241
2019-10-14.13:05:24	183.382	2045.18	30.7046	-0.574191
2019-10-14.13:05:25	184.356	2038.68	30.7023	-0.560586
2019-10-14.13:05:26	185.256	2032.35	30.7003	-0.481896
2019-10-14.13:05:27	186.049	2026.39	30.6984	-0.335241
2019-10-14.13:05:28	186.726	2020.93	30.6287	-0.343927
2019-10-14.13:05:29	187.413	2015.6	25.046	-0.515096
2019-10-14.13:05:30	188.196	2010.45	20.7452	-0.739671
2019-10-14.13:05:31	188.882	2005.5	17.6458	-0.643903
2019-10-14.13:05:32	189.542	2000.49	14.7445	-0.767743
2019-10-14.13:05:33	190.219	1995.52	12.2007	-0.72341
2019-10-14.13:05:34	190.828	1990.82	10.4141	-0.805509
2019-10-14.13:05:35	191.436	1985.86	8.77678	-0.861451
2019-10-14.13:05:36	192.046	1980.85	7.2882	-0.859737
2019-10-14.13:05:37	192.604	1976.01	6.18746	-0.775447
2019-10-14.13:05:38	193.087	1971.41	5.23838	-0.841625
2019-10-14.13:05:39	193.608	1966.56	4.3569	-0.938482
2019-10-14.13:05:40	194.148	1961.46	3.69748	-0.994354
2019-10-14.13:05:41	194.671	1956.24	3.13571	-1.01168
2019-10-14.13:05:42	195.172	1951.01	2.60608	-0.999719
2019-10-14.13:05:43	195.634	1945.88	2.19683	-0.9578
2019-10-14.13:05:44	196.038	1940.95	1.85817	-0.888177
2019-10-14.13:05:45	196.378	1936.3	1.54109	-0.80963
2019-10-14.13:05:46	196.701	1931.7	1.28587	-0.930939
2019-10-14.13:05:47	197.06	1926.78	1.08378	-1.01616
2019-10-14.13:05:48	197.44	1921.61	0.901336	-1.08121
2019-10-14.13:05:49	197.826	1916.25	0.744477	-1.12438
2019-10-14.13:05:50	198.209	1910.78	0.619704	-1.14668
2019-10-14.13:05:51	198.577	1905.27	0.50894	-1.14846
2019-10-14.13:05:52	198.919	1899.8	0.413174	-1.13019
2019-10-14.13:05:53	199.228	1894.42	0.336274	-1.09396
2019-10-14.13:05:54	199.495	1889.19	0.26885	-1.04164
2019-10-14.13:05:55	199.715	1884.18	0.210458	-0.975216
2019-10-14.13:05:56	199.884	1879.41	0.163124	-0.89752
2019-10-14.13:05:57	200.011	1874.89	0.119399	-0.931997
2019-10-14.13:05:58	200.17	1870.14	0.0777991	-1.02112
2019-10-14.13:05:59	200.367	1865.1	0.054239	-1.10216
2019-10-14.13:06:00	200.595	1859.8	0.0290037	-1.17203
2019-10-14.13:06:01	200.842	1854.27	0.0041843	-1.22852
2019-10-14.13:06:02	201.103	1848.57	-0.0109598	-1.27142
2019-10-14.13:06:03	201.369	1842.75	-0.0262139	-1.30016
2019-10-14.13:06:04	201.631	1836.85	-0.0409867	-1.31421
2019-10-14.13:06:05	201.882	1830.93	-0.0505583	-1.31427
2019-10-14.13:06:06	202.116	1825.03	-0.0598179	-1.30098
2019-10-14.13:06:07	202.326	1819.2	-0.0686105	-1.27515
2019-10-14.13:06:08	202.507	1813.49	-0.0746028	-1.23827
2019-10-14.13:06:09	202.655	1807.92	-0.0802468	-1.19175
2019-10-14.13:06:10	202.77	1802.53	-0.085476	-1.13681
2019-10-14.13:06:11	202.848	1797.35	-0.0892087	-1.07541
2019-10-14.13:06:12	202.888	1792.4	-0.0926954	-1.00954
2019-10-14.13:06:13	202.889	1787.68	-0.0958894	-0.941212
2019-10-14.13:06:14	202.854	1783.21	-0.0982795	-0.87253
2019-10-14.13:06:15	202.784	1778.97	-0.100499	-0.805472
2019-10-14.13:06:16	202.681	1774.97	-0.102523	-0.741875
2019-10-14.13:06:17	202.55	1771.18	-0.104111	-0.683447
2019-10-14.13:06:18	202.396	1767.59	-0.10556	-0.631351
2019-10-14.13:06:19	202.224	1764.17	-0.106856	-0.586463
2019-10-14.13:06:20	202.04	1760.89	-0.107917	-0.549585
2019-10-14.13:06:21	201.849	1757.72	-0.108882	-0.518329
[State]	Landing
2019-10-14.13:06:22	201.622	1754.82	-0.103915	-0.341326
2019-10-14.13:06:23	201.319	1752.48	-0.104229	-0.184842
2019-10-14.13:06:24	200.952	1750.66	-0.108637	-0.0436663
2019-10-14.13:06:25	200.535	1749.29	-0.106334	0.0783516
2019-10-14.13:06:26	200.082	1748.3	-0.106725	0.178819
2019-10-14.13:06:27	199.606	1747.61	-0.109303	0.256435
2019-10-14.13:06:28	199.122	1747.13	-0.108518	0.309765
2019-10-14.13:06:29	198.643	1746.78	-0.108913	0.338474
2019-10-14.13:06:30	198.182	1746.48	-0.110529	0.34315
2019-10-14.13:06:31	197.751	1746.13	-0.110431	0.324623
2019-10-14.13:06:32	197.359	1745.68	-0.110758	0.284499
2019-10-14.13:06:33	197.016	1745.04	-0.111767	0.225066
2019-10-14.13:06:34	196.729	1744.16	-0.111882	0.148866
2019-10-14.13:06:35	196.503	1742.99	-0.11207	0.05887
2019-10-14.13:06:36	196.316	1741.6	-0.106502	0.168537
2019-10-14.13:06:37	196.056	1740.69	-0.0978237	0.335078
2019-10-14.13:06:38	195.724	1740.32	-0.106452	0.489524
2019-10-14.13:06:39	195.33	1740.44	-0.105655	0.625693
2019-10-14.13:06:40	194.892	1740.97	-0.10078	0.739439
2019-10-14.13:06:41	194.423	1741.83	-0.105109	0.829509
2019-10-14.13:06:42	193.938	1742.93	-0.105813	0.894046
2019-10-14.13:06:43	193.481	1744.05	-0.1086	0.784626
2019-10-14.13:06:44	193.114	1744.76	-0.11279	0.652185
2019-10-14.13:06:45	192.844	1744.98	-0.109176	0.500741
2019-10-14.13:06:46	192.675	1744.66	-0.10992	0.336101
2019-10-14.13:06:47	192.606	1743.76	-0.112525	0.164258
2019-10-14.13:06:48	192.627	1742.32	-0.108042	0.165054
2019-10-14.13:06:49	192.57	1741.23	-0.0881838	0.418081
2019-10-14.13:06:50	192.387	1740.95	-0.0974465	0.656206
2019-10-14.13:06:51	192.086	1741.45	-0.103215	0.883543
2019-10-14.13:06:52	191.701	1742.6	-0.0977339	0.849499
2019-10-14.13:06:53	191.43	1743.27	-0.1206	0.591281
2019-10-14.13:06:54	191.314	1743.06	-0.114959	0.322404
2019-10-14.13:06:55	191.355	1741.93	-0.104631	0.110128
2019-10-14.13:06:56	191.368	1740.79	-0.0885438	0.488744
2019-10-14.13:06:57	191.203	1740.73	-0.0888472	0.811056
2019-10-14.13:06:58	190.875	1741.71	-0.0999673	0.977858
2019-10-14.13:06:59	190.622	1742.53	-0.123302	0.590783
2019-10-14.13:07:00	190.57	1742.18	-0.116049	0.238232
2019-10-14.13:07:01	190.669	1740.86	-0.0939678	0.377269
2019-10-14.13:07:02	190.594	1740.42	-0.0762247	0.766738
2019-10-14.13:07:03	190.311	1741.27	-0.0972912	1.0418
2019-10-14.13:07:04	190.079	1742.12	-0.131338	0.564176
2019-10-14.13:07:05	190.085	1741.58	-0.116849	0.145432
2019-10-14.13:07:06	190.179	1740.37	-0.0754156	0.549905
2019-10-14.13:07:07	190.026	1740.51	-0.0765151	0.999843
2019-10-14.13:07:08	189.735	1741.68	-0.124659	0.718516
2019-10-14.13:07:09	189.682	1741.61	-0.135388	0.25416
2019-10-14.13:07:10	189.813	1740.35	-0.0797362	0.49521
2019-10-14.13:07:11	189.702	1740.32	-0.0616586	0.990706
2019-10-14.13:07:12	189.422	1741.49	-0.127337	0.71877
2019-10-14.13:07:13	189.394	1741.36	-0.145789	0.207695
2019-10-14.13:07:14	189.525	1740.14	-0.0658495	0.58883
2019-10-14.13:07:15	189.368	1740.43	-0.0572035	1.12769
2019-10-14.13:07:16	189.137	1741.48	-0.152941	0.571875
2019-10-14.13:07:17	189.215	1740.8	-0.14027	0.13918
2019-10-14.13:07:18	189.263	1739.97	-0.0322195	0.824555
2019-10-14.13:07:19	189.004	1740.97	-0.0842006	0.905461
2019-10-14.13:07:20	188.934	1741.25	-0.184539	0.27698
2019-10-14.13:07:21	189.086	1740.04	-0.0792254	0.592722
2019-10-14.13:07:22	188.936	1740.35	-0.0212907	1.17964
2019-10-14.13:07:23	188.746	1741.29	-0.171502	0.482003
2019-10-14.13:07:24	188.884	1740.31	-0.152487	0.363511
2019-10-14.13:07:25	188.845	1740.01	0.0016917	1.04476
2019-10-14.13:07:26	188.6	1741.17	-0.118353	0.62831
2019-10-14.13:07:27	188.689	1740.58	-0.205166	0.151463
2019-10-14.13:07:28	188.732	1739.87	-0.0129493	0.933072
2019-10-14.13:07:29	188.475	1741.01	-0.0592488	0.74245
2019-10-14.13:07:30	188.52	1740.75	-0.226576	0.0995892
