DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
[State]	Standing
2019-10-11.17:01:37	96.0255	2617.72	0.0405769	7.81788
2019-10-11.17:01:38	97.0952	2620.29	0.0415239	7.55251
2019-10-11.17:01:39	98.2029	2622.83	0.0424638	7.28929
2019-10-11.17:01:40	99.3441	2625.32	0.0433638	7.03043
2019-10-11.17:01:41	100.518	2627.7	0.0440728	6.81503
2019-10-11.17:01:42	101.716	2629.96	0.0447268	6.59426
2019-10-11.17:01:43	102.931	2632.1	0.0453594	6.40702
2019-10-11.17:01:44	104.154	2634.17	0.0460464	6.21814
2019-10-11.17:01:45	105.384	2636.2	0.0467822	6.02629
2019-10-11.17:01:46	106.617	2638.24	0.0475148	5.83113
2019-10-11.17:01:47	107.855	2640.28	0.0481648	5.63885
2019-10-11.17:01:48	109.099	2642.3	0.0487309	5.44861
2019-10-11.17:01:49	110.349	2644.31	0.0492574	5.26141
2019-10-11.17:01:50	111.596	2646.3	0.0497773	5.07999
2019-10-11.17:01:51	112.839	2648.27	0.0502932	4.90114
2019-10-11.17:01:52	114.074	2650.2	0.0507739	4.72771
2019-10-11.17:01:53	115.302	2652.11	0.0512067	4.55771
2019-10-11.17:01:54	116.523	2653.97	0.0515998	4.39198
2019-10-11.17:01:55	117.738	2655.8	0.051971	4.2307
2019-10-11.17:01:56	118.946	2657.57	0.0523275	4.07377
2019-10-11.17:01:57	120.149	2659.31	0.0526633	3.92136
2019-10-11.17:01:58	121.345	2660.99	0.0529722	3.77346
2019-10-11.17:01:59	122.531	2662.63	0.0532539	3.63152
2019-10-11.17:02:00	123.704	2664.22	0.0535163	3.49374
2019-10-11.17:02:01	124.864	2665.77	0.0537616	3.36094
2019-10-11.17:02:02	126.011	2667.26	0.053988	3.23262
2019-10-11.17:02:03	127.144	2668.71	0.0541938	3.10878
2019-10-11.17:02:04	128.264	2670.11	0.054381	2.98941
2019-10-11.17:02:05	129.384	2671.42	0.0551527	2.10095
2019-10-11.17:02:06	131.79	2668.76	0.0580407	-1.8614
2019-10-11.17:02:07	134.812	2661.44	0.0563074	-0.248043
2019-10-11.17:02:08	137.266	2656.03	0.0548297	-1.04795
2019-10-11.17:02:09	140.047	2649.22	0.056362	-1.76671
2019-10-11.17:02:10	142.93	2641.15	0.0581263	-1.70938
2019-10-11.17:02:11	145.445	2633.74	0.0573717	-1.17813
2019-10-11.17:02:12	147.475	2627.98	0.0566749	-0.875119
2019-10-11.17:02:13	149.502	2622.39	0.0581214	-1.472
2019-10-11.17:02:14	151.615	2615.84	0.0590394	-1.74353
2019-10-11.17:02:15	153.698	2608.86	0.0583989	-1.82925
2019-10-11.17:02:16	155.656	2601.9	0.0579328	-1.73437
2019-10-11.17:02:17	157.399	2595.45	0.0583439	-1.46962
