DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-14.14:26:32	77.9033	2086.31	10.1033	13.4082
2019-10-14.14:26:33	78.1905	2087	2.96002	12.9151
2019-10-14.14:26:34	78.3302	2088.86	-3.47151	13.6166
2019-10-14.14:26:35	77.8358	2091.69	-8.39019	15.0934
2019-10-14.14:26:36	77.1967	2094.86	-4.03591	14.2275
2019-10-14.14:26:37	77.1008	2097.78	0.570369	12.7294
2019-10-14.14:26:38	77.3132	2099.7	3.81634	12.4583
2019-10-14.14:26:39	77.6712	2100.52	7.48634	12.8321
2019-10-14.14:26:40	78.0601	2100.85	7.68951	13.4733
2019-10-14.14:26:41	78.3165	2102.01	0.233032	12.8463
2019-10-14.14:26:42	78.2119	2104.28	-5.81293	14.3626
2019-10-14.14:26:43	77.5799	2107.31	-7.28176	15.0812
2019-10-14.14:26:44	77.0903	2110.48	-1.95031	13.4938
2019-10-14.14:26:45	77.1934	2113.05	1.9257	12.5069
2019-10-14.14:26:46	77.4552	2114.51	5.12641	12.4692
2019-10-14.14:26:47	77.8579	2115.02	9.39334	13.2203
2019-10-14.14:26:48	78.1794	2115.51	4.4954	13.0937
2019-10-14.14:26:49	78.392	2117.14	-2.25145	13.2451
2019-10-14.14:26:50	78.0065	2119.8	-8.24746	14.8976
2019-10-14.14:26:51	77.3433	2122.92	-5.22177	14.585
2019-10-14.14:26:52	77.1107	2125.96	-0.207646	12.9212
2019-10-14.14:26:53	77.3014	2128.1	3.18034	12.4486
2019-10-14.14:26:54	77.6264	2129.12	6.6264	12.6454
2019-10-14.14:26:55	78.0358	2129.45	9.22689	13.4938
2019-10-14.14:26:56	78.3001	2130.35	1.5815	12.8067
2019-10-14.14:26:57	78.3357	2132.41	-4.62037	13.9801
2019-10-14.14:26:58	77.761	2135.33	-7.67408	15.143
2019-10-14.14:26:59	77.1799	2138.5	-2.96789	13.8402
2019-10-14.14:27:00	77.195	2141.25	1.26065	12.5765
2019-10-14.14:27:01	77.4299	2142.94	4.45081	12.4444
2019-10-14.14:27:02	77.8131	2143.58	8.39466	13.0112
2019-10-14.14:27:03	78.1699	2143.94	6.07665	13.2985
2019-10-14.14:27:04	78.4185	2145.33	-1.03115	12.9736
2019-10-14.14:27:05	78.1657	2147.79	-7.01352	14.6468
2019-10-14.14:27:06	77.5441	2150.87	-4.5006	14.7958
2019-10-14.14:27:07	77.5135	2153.94	1.0051	13.1115
2019-10-14.14:27:08	78.3997	2155.76	3.88943	12.7376
2019-10-14.14:27:09	79.6824	2156.28	-6.46576	11.9713
2019-10-14.14:27:10	81.5687	2156.29	-15.6424	12.2103
2019-10-14.14:27:11	83.3681	2155.95	-23.6773	14.6538
2019-10-14.14:27:12	84.8976	2155.21	-29.5867	15.6894
2019-10-14.14:27:13	86.4503	2154.28	-29.3915	12.8561
2019-10-14.14:27:14	88.2737	2153.61	-29.4002	9.54094
2019-10-14.14:27:15	89.8187	2153.35	-29.3845	8.54638
2019-10-14.14:27:16	90.8311	2154.24	-29.3467	10.2365
2019-10-14.14:27:17	91.5376	2156.82	-29.3089	11.7981
2019-10-14.14:27:18	92.0294	2160.27	-29.3128	13.0877
2019-10-14.14:27:19	92.3383	2164.21	-29.3384	12.9916
2019-10-14.14:27:20	92.6989	2168.25	-29.3588	12.0928
2019-10-14.14:27:21	93.1716	2172.25	-29.3614	11.229
2019-10-14.14:27:22	93.6747	2176.24	-29.3532	11.0818
2019-10-14.14:27:23	94.0821	2180.46	-29.3418	11.4755
2019-10-14.14:27:24	94.364	2184.97	-27.5808	11.9406
2019-10-14.14:27:25	94.4929	2190.13	-22.8058	11.9109
2019-10-14.14:27:26	94.4825	2196.1	-17.9964	11.7144
2019-10-14.14:27:27	94.259	2202.77	-12.9372	11.8983
2019-10-14.14:27:28	93.8941	2210.01	-7.37268	12.2805
2019-10-14.14:27:29	93.4552	2217.61	-1.2439	12.6663
2019-10-14.14:27:30	92.9933	2225.31	2.50172	12.9877
2019-10-14.14:27:31	92.5828	2232.98	0.608623	12.865
2019-10-14.14:27:32	92.3287	2240.51	-1.37156	12.7603
2019-10-14.14:27:33	92.1123	2247.75	-1.46435	12.6236
2019-10-14.14:27:34	92.0827	2254.61	0.318059	12.2065
2019-10-14.14:27:35	92.2189	2260.91	2.18369	11.8923
2019-10-14.14:27:36	92.4395	2266.64	2.27417	11.6845
2019-10-14.14:27:37	92.7507	2272.11	0.453351	11.6814
2019-10-14.14:27:38	93.0999	2277.75	-1.53425	11.7716
2019-10-14.14:27:39	93.2787	2283.69	-1.76267	12.0472
2019-10-14.14:27:40	93.3523	2290.05	-0.0287613	12.1506
2019-10-14.14:27:41	93.3085	2296.72	1.94022	12.3606
2019-10-14.14:27:42	93.0834	2303.59	2.2008	12.6281
2019-10-14.14:27:43	92.8092	2310.69	0.49438	12.7115
2019-10-14.14:27:44	92.5958	2317.96	-1.52933	12.7907
2019-10-14.14:27:45	92.3191	2325.27	-1.89785	12.892
2019-10-14.14:27:46	92.0977	2332.52	-0.256336	12.6876
2019-10-14.14:27:47	91.9951	2339.46	1.81001	12.4687
2019-10-14.14:27:48	91.9352	2345.93	2.31085	12.3277
2019-10-14.14:27:49	92.0112	2352.03	0.753236	12.0491
2019-10-14.14:27:50	92.2875	2357.88	-1.3907	11.8567
2019-10-14.14:27:51	92.565	2363.59	-2.04142	11.8702
2019-10-14.14:27:52	92.8377	2369.31	-0.55289	11.7526
2019-10-14.14:27:53	93.1308	2375.06	1.63204	11.7198
2019-10-14.14:27:54	93.2787	2380.86	2.38163	11.9227
2019-10-14.14:27:55	93.3377	2386.87	0.967977	12.0439
2019-10-14.14:27:56	93.3941	2393.24	-1.23014	12.2184
2019-10-14.14:27:57	93.3001	2399.98	-2.04618	12.5411
2019-10-14.14:27:58	93.0868	2407.06	-0.680094	12.6341
2019-10-14.14:27:59	92.8772	2414.29	1.52094	12.6343
2019-10-14.14:28:00	92.5838	2421.41	2.40916	12.7332
2019-10-14.14:28:01	92.3258	2428.37	1.12431	12.6215
[State]	Cruise
2019-10-14.14:28:02	92.2424	2435.18	-1.11199	12.4545
2019-10-14.14:28:03	92.2223	2441.78	-2.1409	12.4136
2019-10-14.14:28:04	92.2501	2448.17	-0.954847	12.1877
2019-10-14.14:28:05	92.4348	2454.29	1.31174	11.8923
2019-10-14.14:28:06	92.6179	2460.06	2.47467	11.8479
2019-10-14.14:28:07	92.8203	2465.64	1.40837	11.7506
2019-10-14.14:28:08	93.1138	2471.24	-0.869851	11.7085
2019-10-14.14:28:09	93.3577	2477.02	-2.13548	11.9137
2019-10-14.14:28:10	93.4541	2483.1	-1.13682	12.043
2019-10-14.14:28:11	93.5232	2489.48	1.13992	12.0802
2019-10-14.14:28:12	93.4296	2496	2.45719	12.3398
2019-10-14.14:28:13	93.23	2502.68	1.53276	12.4718
2019-10-14.14:28:14	93.0667	2509.57	-0.736194	12.5168
2019-10-14.14:28:15	92.8958	2516.58	-2.13649	12.6734
2019-10-14.14:28:16	92.6599	2523.66	-1.29589	12.6574
2019-10-14.14:28:17	92.5398	2530.63	0.966509	12.4182
2019-10-14.14:28:18	92.4405	2537.25	2.4634	12.3507
2019-10-14.14:28:19	92.3988	2543.51	1.75062	12.1785
2019-10-14.14:28:20	92.5269	2549.54	-0.506059	11.945
2019-10-14.14:28:21	92.7623	2555.4	-2.13624	11.9168
2019-10-14.14:28:22	92.9449	2561.21	-1.5398	11.8827
2019-10-14.14:28:23	93.1965	2567.05	0.709309	11.7076
2019-10-14.14:28:24	93.3798	2572.82	2.42313	11.813
2019-10-14.14:28:25	93.461	2578.63	1.93394	11.9292
2019-10-14.14:28:26	93.539	2584.67	-0.284188	11.9913
2019-10-14.14:28:27	93.5901	2591.02	-2.06054	12.2317
2019-10-14.14:28:28	93.4631	2597.68	-1.63983	12.4437
2019-10-14.14:28:29	93.3301	2604.59	0.554546	12.3991
2019-10-14.14:28:30	93.1332	2611.5	2.37238	12.5049
2019-10-14.14:28:31	92.8856	2618.29	2.04686	12.5309
2019-10-14.14:28:32	92.7362	2625	-0.115148	12.3885
2019-10-14.14:28:33	92.7159	2631.61	-2.03332	12.3528
2019-10-14.14:28:34	92.6668	2638.08	-1.83445	12.3093
2019-10-14.14:28:35	92.738	2644.4	0.293902	12.0079
2019-10-14.14:28:36	92.8681	2650.41	2.30015	11.8951
2019-10-14.14:28:37	92.9865	2656.13	2.24443	11.8484
2019-10-14.14:28:38	93.179	2661.77	0.170801	11.7203
2019-10-14.14:28:39	93.4495	2667.48	-1.91791	11.7855
2019-10-14.14:28:40	93.5779	2673.36	-1.96377	11.9741
2019-10-14.14:28:41	93.6721	2679.51	0.0760596	11.9402
2019-10-14.14:28:42	93.6995	2685.79	2.19929	12.0684
2019-10-14.14:28:43	93.5842	2692.14	2.32876	12.2631
2019-10-14.14:28:44	93.4522	2698.66	0.340991	12.2894
2019-10-14.14:28:45	93.3784	2705.35	-1.83193	12.395
2019-10-14.14:28:46	93.3821	2712.04	-2.18198	9.55454
2019-10-14.14:28:47	96.5653	2712.04	-1.30665	-0.3745
2019-10-14.14:28:48	102.431	2701.66	0.570657	1.36583
2019-10-14.14:28:49	107.267	2692.37	1.89725	0.988027
2019-10-14.14:28:50	112.179	2683.12	0.931118	0.249047
2019-10-14.14:28:51	116.994	2673.6	-1.04602	0.533686
2019-10-14.14:28:52	121.238	2665.31	-1.4558	0.53881
2019-10-14.14:28:53	125.361	2657.45	-0.0130193	0.39796
2019-10-14.14:28:54	129.183	2650.01	1.11077	0.346689
2019-10-14.14:28:55	132.76	2642.95	0.348825	0.292197
2019-10-14.14:28:56	136.24	2636.18	-0.895583	0.224077
2019-10-14.14:28:57	139.483	2629.67	-0.651041	0.119439
2019-10-14.14:28:58	142.622	2623.32	0.428354	0.0696639
2019-10-14.14:28:59	145.525	2617.18	0.44522	0.0230369
2019-10-14.14:29:00	148.341	2611.22	-0.414981	-0.0376026
2019-10-14.14:29:01	150.986	2605.4	-0.50597	-0.0897504
2019-10-14.14:29:02	153.546	2599.69	0.157875	-0.137351
2019-10-14.14:29:03	155.936	2594.1	0.228927	-0.173448
2019-10-14.14:29:04	158.241	2588.63	-0.280645	-0.214388
2019-10-14.14:29:05	160.41	2583.25	-0.291937	-0.254699
2019-10-14.14:29:06	162.496	2577.94	0.0885246	-0.284811
2019-10-14.14:29:07	164.455	2572.72	0.0369953	-0.315781
2019-10-14.14:29:08	166.339	2567.57	-0.233873	-0.342674
2019-10-14.14:29:09	168.12	2562.49	-0.13766	-0.374841
2019-10-14.14:29:10	169.823	2557.46	0.0325518	-0.397003
2019-10-14.14:29:11	171.439	2552.48	-0.0855773	-0.422127
2019-10-14.14:29:12	172.977	2547.56	-0.172293	-0.433742
2019-10-14.14:29:13	174.423	2542.78	-0.057878	-0.357064
2019-10-14.14:29:14	175.722	2538.4	-0.0324238	-0.226695
2019-10-14.14:29:15	176.9	2534.44	-0.125045	-0.125862
2019-10-14.14:29:16	177.942	2530.94	-0.106469	-0.0315021
2019-10-14.14:29:17	178.887	2527.78	-0.0536957	0.0749111
2019-10-14.14:29:18	179.719	2525.02	-0.089507	0.140324
2019-10-14.14:29:19	180.47	2522.53	-0.114184	0.226211
2019-10-14.14:29:20	181.13	2520.37	-0.0777855	0.282648
2019-10-14.14:29:21	181.729	2518.41	-0.0818213	0.339285
2019-10-14.14:29:22	182.255	2516.7	-0.10395	0.407463
2019-10-14.14:29:23	182.728	2515.18	-0.0941196	0.424876
2019-10-14.14:29:24	183.158	2513.8	-0.0845944	0.477632
2019-10-14.14:29:25	183.53	2512.63	-0.0956006	0.512476
2019-10-14.14:29:26	183.87	2511.57	-0.100218	0.526224
2019-10-14.14:29:27	184.179	2510.59	-0.090457	0.56102
2019-10-14.14:29:28	184.448	2509.76	-0.0915837	0.610096
2019-10-14.14:29:29	184.687	2509.05	-0.100151	0.600813
2019-10-14.14:29:30	184.911	2508.37	-0.0966194	0.612247
2019-10-14.14:29:31	185.114	2507.75	-0.092043	0.63646
2019-10-14.14:29:32	185.29	2507.23	-0.0963757	0.673126
2019-10-14.14:29:33	185.44	2506.82	-0.0983916	0.668259
2019-10-14.14:29:34	185.586	2506.4	-0.096824	0.664034
2019-10-14.14:29:35	185.724	2505.99	-0.0960359	0.668049
2019-10-14.14:29:36	185.851	2505.61	-0.0972323	0.680454
2019-10-14.14:29:37	185.961	2505.28	-0.0968138	0.700331
2019-10-14.14:29:38	186.054	2505.03	-0.0959424	0.726569
2019-10-14.14:29:39	186.128	2504.87	-0.0971407	0.727249
2019-10-14.14:29:40	186.203	2504.7	-0.0995116	0.713481
2019-10-14.14:29:41	186.28	2504.49	-0.0976302	0.704087
2019-10-14.14:29:42	186.358	2504.26	-0.0969273	0.699237
2019-10-14.14:29:43	186.432	2504.02	-0.0984104	0.699195
2019-10-14.14:29:44	186.501	2503.79	-0.0978731	0.703575
2019-10-14.14:29:45	186.563	2503.59	-0.0969704	0.711915
2019-10-14.14:29:46	186.616	2503.42	-0.0976347	0.723944
