DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-11.16:01:21	87.6363	1759.04	0.0557998	11.6931
[State]	Climb
2019-10-11.16:01:22	87.5056	1764.66	0.0556243	11.7037
2019-10-11.16:01:23	87.3915	1770.22	0.0543687	11.7134
2019-10-11.16:01:24	87.2894	1775.72	0.0529708	11.7235
2019-10-11.16:01:25	87.1964	1781.18	0.0522003	11.7333
2019-10-11.16:01:26	87.1117	1786.58	0.0521764	11.7429
2019-10-11.16:01:27	87.0367	1791.94	0.0524857	11.7509
2019-10-11.16:01:28	86.9722	1797.26	0.0526225	11.7568
2019-10-11.16:01:29	86.9175	1802.55	0.0523604	11.7608
2019-10-11.16:01:30	86.8711	1807.81	0.0518204	11.7636
2019-10-11.16:01:31	86.831	1813.04	0.0512838	11.7658
2019-10-11.16:01:32	86.796	1818.24	0.0509528	11.7677
2019-10-11.16:01:33	86.7659	1823.42	0.0508366	11.7691
2019-10-11.16:01:34	86.7407	1828.57	0.0508027	11.7697
2019-10-11.16:01:35	86.7204	1833.71	0.050708	11.7695
2019-10-11.16:01:36	86.7046	1838.83	0.0504985	11.7686
2019-10-11.16:01:37	86.6925	1843.94	0.0502183	11.7671
2019-10-11.16:01:38	86.6835	1849.03	0.0499502	11.7654
2019-10-11.16:01:39	86.6771	1854.11	0.0497478	11.7633
2019-10-11.16:01:40	86.6731	1859.18	0.0496079	11.761
2019-10-11.16:01:41	86.6715	1864.24	0.0494893	11.7584
2019-10-11.16:01:42	86.6721	1869.29	0.0493513	11.7554
2019-10-11.16:01:43	86.6747	1874.33	0.0491812	11.7521
2019-10-11.16:01:44	86.6789	1879.36	0.0489939	11.7486
2019-10-11.16:01:45	86.6847	1884.39	0.0488136	11.7449
2019-10-11.16:01:46	86.6917	1889.41	0.0486544	11.7411
2019-10-11.16:01:47	86.6998	1894.43	0.0485138	11.7371
2019-10-11.16:01:48	86.7089	1899.44	0.0483783	11.7334
2019-10-11.16:01:49	86.7188	1904.45	0.0482352	11.7303
2019-10-11.16:01:50	86.7289	1909.46	0.0480814	11.7281
2019-10-11.16:01:51	86.7387	1914.46	0.0479222	11.7269
2019-10-11.16:01:52	86.7477	1919.47	0.0477649	11.7264
2019-10-11.16:01:53	86.7557	1924.47	0.0476136	11.7264
2019-10-11.16:01:54	86.7625	1929.48	0.0474669	11.7266
2019-10-11.16:01:55	86.7684	1934.49	0.047321	11.7266
2019-10-11.16:01:56	86.7735	1939.5	0.0471726	11.726
2019-10-11.16:01:57	86.7785	1944.51	0.0470215	11.7245
2019-10-11.16:01:58	86.7837	1949.51	0.0468696	11.7222
2019-10-11.16:01:59	86.7896	1954.51	0.0467195	11.719
2019-10-11.16:02:00	86.7964	1959.51	0.0465722	11.7154
2019-10-11.16:02:01	86.8043	1964.5	0.0464273	11.7116
2019-10-11.16:02:02	86.8132	1969.49	0.0462835	11.708
2019-10-11.16:02:03	86.8227	1974.47	0.0461396	11.7049
2019-10-11.16:02:04	86.8325	1979.46	0.0459954	11.7026
2019-10-11.16:02:05	86.842	1984.44	0.045851	11.7011
2019-10-11.16:02:06	86.851	1989.42	0.045707	11.7004
2019-10-11.16:02:07	86.8591	1994.4	0.0455635	11.7002
2019-10-11.16:02:08	86.8661	1999.38	0.0454202	11.7002
2019-10-11.16:02:09	86.8723	2004.36	0.0452769	11.7001
2019-10-11.16:02:10	86.8778	2009.34	0.0451336	11.6994
2019-10-11.16:02:11	86.8829	2014.32	0.0449904	11.6981
2019-10-11.16:02:12	86.8883	2019.3	0.0448477	11.696
2019-10-11.16:02:13	86.8941	2024.28	0.044706	11.6931
2019-10-11.16:02:14	86.9008	2029.25	0.0445654	11.6897
2019-10-11.16:02:15	86.9085	2034.22	0.0444259	11.6861
2019-10-11.16:02:16	86.917	2039.18	0.0442873	11.6827
2019-10-11.16:02:17	86.9262	2044.14	0.0441493	11.6796
2019-10-11.16:02:18	86.9357	2049.1	0.0440119	11.6772
2019-10-11.16:02:19	86.945	2054.05	0.0438747	11.6756
2019-10-11.16:02:20	86.954	2059.01	0.0437377	11.6746
2019-10-11.16:02:21	86.9621	2063.96	0.0436008	11.6742
2019-10-11.16:02:22	86.9694	2068.92	0.0434638	11.674
2019-10-11.16:02:23	86.9758	2073.88	0.0433268	11.6737
2019-10-11.16:02:24	86.9815	2078.83	0.0431899	11.6731
2019-10-11.16:02:25	86.9869	2083.79	0.0430534	11.6719
2019-10-11.16:02:26	86.9924	2088.74	0.0429174	11.6699
2019-10-11.16:02:27	86.9982	2093.69	0.0427822	11.6673
2019-10-11.16:02:28	87.0048	2098.64	0.0426479	11.6642
2019-10-11.16:02:29	87.0122	2103.58	0.0425144	11.6608
2019-10-11.16:02:30	87.0204	2108.52	0.0423819	11.6575
2019-10-11.16:02:31	87.0293	2113.46	0.0422501	11.6544
2019-10-11.16:02:32	87.0385	2118.39	0.0421188	11.652
2019-10-11.16:02:33	87.0477	2123.32	0.0419879	11.6502
2019-10-11.16:02:34	87.0565	2128.25	0.0418571	11.649
2019-10-11.16:02:35	87.0647	2133.18	0.0417264	11.6484
2019-10-11.16:02:36	87.0722	2138.11	0.0415957	11.648
2019-10-11.16:02:37	87.0788	2143.04	0.041465	11.6476
2019-10-11.16:02:38	87.0848	2147.97	0.0413345	11.647
2019-10-11.16:02:39	87.0904	2152.9	0.0412042	11.6458
2019-10-11.16:02:40	87.096	2157.83	0.0410744	11.644
2019-10-11.16:02:41	87.1019	2162.75	0.0409453	11.6416
2019-10-11.16:02:42	87.1084	2167.68	0.040817	11.6387
2019-10-11.16:02:43	87.1156	2172.59	0.0406895	11.6355
2019-10-11.16:02:44	87.1235	2177.51	0.0405628	11.6323
2019-10-11.16:02:45	87.1321	2182.42	0.0404368	11.6294
2019-10-11.16:02:46	87.141	2187.33	0.0403114	11.6269
2019-10-11.16:02:47	87.15	2192.23	0.0401864	11.625
2019-10-11.16:02:48	87.1588	2197.14	0.0400616	11.6236
2019-10-11.16:02:49	87.167	2202.04	0.0399369	11.6228
2019-10-11.16:02:50	87.1746	2206.95	0.0398122	11.6222
2019-10-11.16:02:51	87.1814	2211.85	0.0396875	11.6217
2019-10-11.16:02:52	87.1876	2216.76	0.0395629	11.621
2019-10-11.16:02:53	87.1934	2221.66	0.0394386	11.6199
2019-10-11.16:02:54	87.1991	2226.56	0.0393148	11.6183
2019-10-11.16:02:55	87.2051	2231.46	0.0391915	11.6161
2019-10-11.16:02:56	87.2115	2236.36	0.0390689	11.6134
2019-10-11.16:02:57	87.2185	2241.26	0.0389471	11.6104
2019-10-11.16:02:58	87.2262	2246.15	0.038826	11.6073
2019-10-11.16:02:59	87.2345	2251.03	0.0387056	11.6044
2019-10-11.16:03:00	87.2432	2255.92	0.0385858	11.6019
2019-10-11.16:03:01	87.252	2260.8	0.0384664	11.5999
2019-10-11.16:03:02	87.2607	2265.68	0.0383472	11.5984
2019-10-11.16:03:03	87.2689	2270.56	0.0382282	11.5974
2019-10-11.16:03:04	87.2765	2275.44	0.0381092	11.5966
2019-10-11.16:03:05	87.2835	2280.32	0.0379903	11.596
2019-10-11.16:03:06	87.29	2285.2	0.0378715	11.5953
2019-10-11.16:03:07	87.296	2290.07	0.0377529	11.5942
2019-10-11.16:03:08	87.3018	2294.95	0.0376346	11.5927
2019-10-11.16:03:09	87.3078	2299.83	0.0375169	11.5906
2019-10-11.16:03:10	87.3142	2304.7	0.0373998	11.5881
2019-10-11.16:03:11	87.321	2309.57	0.0372834	11.5853
2019-10-11.16:03:12	87.3285	2314.43	0.0371677	11.5824
2019-10-11.16:03:13	87.3366	2319.3	0.0370527	11.5796
2019-10-11.16:03:14	87.345	2324.16	0.0369382	11.5771
2019-10-11.16:03:15	87.3537	2329.01	0.0368242	11.575
2019-10-11.16:03:16	87.3622	2333.87	0.0367104	11.5733
2019-10-11.16:03:17	87.3704	2338.72	0.0365968	11.5721
2019-10-11.16:03:18	87.3781	2343.58	0.0364833	11.5713
2019-10-11.16:03:19	87.3853	2348.43	0.0363698	11.5705
2019-10-11.16:03:20	87.3919	2353.28	0.0362564	11.5697
2019-10-11.16:03:21	87.3981	2358.14	0.0361433	11.5687
2019-10-11.16:03:22	87.4041	2362.99	0.0360304	11.5672
2019-10-11.16:03:23	87.4101	2367.84	0.035918	11.5653
2019-10-11.16:03:24	87.4164	2372.69	0.0358062	11.563
2019-10-11.16:03:25	87.4232	2377.53	0.035695	11.5604
2019-10-11.16:03:26	87.4305	2382.37	0.0355844	11.5576
2019-10-11.16:03:27	87.4383	2387.21	0.0354745	11.5549
2019-10-11.16:03:28	87.4465	2392.05	0.0353651	11.5524
2019-10-11.16:03:29	87.4549	2396.88	0.0352561	11.5502
2019-10-11.16:03:30	87.4634	2401.71	0.0351475	11.5485
2019-10-11.16:03:31	87.4715	2406.54	0.035039	11.5471
2019-10-11.16:03:32	87.4793	2411.37	0.0349307	11.5461
2019-10-11.16:03:33	87.4866	2416.2	0.0348225	11.5452
2019-10-11.16:03:34	87.4933	2421.03	0.0347143	11.5444
2019-10-11.16:03:35	87.4997	2425.85	0.0346063	11.5433
2019-10-11.16:03:36	87.5058	2430.68	0.0344986	11.5419
2019-10-11.16:03:37	87.5119	2435.51	0.0343913	11.5402
2019-10-11.16:03:38	87.5182	2440.33	0.0342845	11.538
2019-10-11.16:03:39	87.5249	2445.15	0.0341782	11.5356
2019-10-11.16:03:40	87.532	2449.97	0.0340726	11.5329
2019-10-11.16:03:41	87.5397	2454.78	0.0339675	11.5303
2019-10-11.16:03:42	87.5477	2459.59	0.033863	11.5278
2019-10-11.16:03:43	87.5559	2464.4	0.0337589	11.5256
2019-10-11.16:03:44	87.5642	2469.21	0.0336552	11.5237
2019-10-11.16:03:45	87.5723	2474.01	0.0335516	11.5223
2019-10-11.16:03:46	87.5801	2478.82	0.0334483	11.5211
2019-10-11.16:03:47	87.5874	2483.62	0.033345	11.5201
[State]	Cruise
2019-10-11.16:03:48	87.5943	2488.42	0.0332418	11.5192
2019-10-11.16:03:49	87.6008	2493.23	0.0331387	11.5181
2019-10-11.16:03:50	87.6071	2498.03	0.0330359	11.5168
2019-10-11.16:03:51	87.6133	2502.83	0.0329335	11.5152
2019-10-11.16:03:52	87.6196	2507.62	0.0328315	11.5132
2019-10-11.16:03:53	87.6262	2512.42	0.03273	11.5109
2019-10-11.16:03:54	87.6332	2517.21	0.032629	11.5084
2019-10-11.16:03:55	87.6406	2522	0.0325286	11.5058
2019-10-11.16:03:56	87.6484	2526.79	0.0324288	11.5034
2019-10-11.16:03:57	87.6565	2531.57	0.0323293	11.5011
2019-10-11.16:03:58	87.6646	2536.36	0.0322302	11.4992
2019-10-11.16:03:59	87.6727	2541.14	0.0321314	11.4976
2019-10-11.16:04:00	87.6805	2545.92	0.0320327	11.4963
2019-10-11.16:04:01	87.6879	2550.7	0.0319341	11.4952
2019-10-11.16:04:02	87.6949	2555.47	0.0318356	11.4942
2019-10-11.16:04:03	87.7016	2560.25	0.0317373	11.4932
2019-10-11.16:04:04	87.7079	2565.03	0.0316392	11.4919
2019-10-11.16:04:05	87.7142	2569.8	0.0315414	11.4903
2019-10-11.16:04:06	87.7205	2574.58	0.031444	11.4884
2019-10-11.16:04:07	87.7518	2579.32	0.0318643	11.2429
2019-10-11.16:04:08	87.9304	2583.79	0.0326812	10.8641
2019-10-11.16:04:09	88.252	2587.86	0.0331145	10.5765
2019-10-11.16:04:10	88.6949	2591.63	0.0334078	10.2615
2019-10-11.16:04:11	89.2461	2595.12	0.0337059	9.96904
2019-10-11.16:04:12	89.8881	2598.39	0.0342615	9.68119
2019-10-11.16:04:13	90.6083	2601.48	0.0351142	9.40219
2019-10-11.16:04:14	91.3968	2604.44	0.0361427	9.12737
2019-10-11.16:04:15	92.2468	2607.29	0.0371684	8.8564
2019-10-11.16:04:16	93.1523	2610.05	0.0380922	8.58804
2019-10-11.16:04:17	94.104	2612.73	0.0389236	8.32405
2019-10-11.16:04:18	95.097	2615.37	0.0397672	8.0567
2019-10-11.16:04:19	96.1307	2617.98	0.04067	7.79138
2019-10-11.16:04:20	97.2044	2620.54	0.0416194	7.52599
2019-10-11.16:04:21	98.3155	2623.08	0.042555	7.26323
2019-10-11.16:04:22	99.4604	2625.57	0.0434446	7.00651
2019-10-11.16:04:23	100.637	2627.93	0.0441389	6.79333
2019-10-11.16:04:24	101.837	2630.17	0.0447902	6.57381
2019-10-11.16:04:25	103.053	2632.31	0.0454264	6.38832
2019-10-11.16:04:26	104.277	2634.37	0.0461168	6.19991
2019-10-11.16:04:27	105.507	2636.41	0.0468581	6.00616
2019-10-11.16:04:28	106.741	2638.44	0.0475837	5.81208
2019-10-11.16:04:29	107.979	2640.48	0.0482248	5.6196
2019-10-11.16:04:30	109.224	2642.5	0.0487845	5.42973
2019-10-11.16:04:31	110.474	2644.51	0.0493091	5.24317
2019-10-11.16:04:32	111.72	2646.5	0.0498296	5.06183
2019-10-11.16:04:33	112.963	2648.46	0.0503431	4.88372
2019-10-11.16:04:34	114.197	2650.4	0.0508194	4.71046
2019-10-11.16:04:35	115.425	2652.29	0.0512474	4.54099
2019-10-11.16:04:36	116.645	2654.16	0.0516377	4.37564
2019-10-11.16:04:37	117.859	2655.98	0.0520074	4.21481
2019-10-11.16:04:38	119.067	2657.75	0.0523622	4.05833
2019-10-11.16:04:39	120.269	2659.48	0.0526955	3.90637
2019-10-11.16:04:40	121.464	2661.16	0.0530016	3.75895
2019-10-11.16:04:41	122.648	2662.79	0.0532809	3.61756
2019-10-11.16:04:42	123.82	2664.38	0.0535416	3.48027
2019-10-11.16:04:43	124.979	2665.92	0.0537852	3.34788
2019-10-11.16:04:44	126.124	2667.41	0.0540095	3.22005
2019-10-11.16:04:45	127.257	2668.85	0.0542133	3.09665
2019-10-11.16:04:46	128.376	2670.25	0.0543989	2.97771
2019-10-11.16:04:47	129.445	2671.54	-3.78447	1.49875
2019-10-11.16:04:48	131.553	2668.26	-12.3118	-2.10403
2019-10-11.16:04:49	133.524	2660.82	-20.477	-0.0852086
2019-10-11.16:04:50	135.095	2654.58	-28.8012	-0.92243
2019-10-11.16:04:51	137.285	2646.08	-30.0769	-2.41095
2019-10-11.16:04:52	139.403	2636.58	-30.0892	-1.80494
2019-10-11.16:04:53	140.915	2629.05	-30.0883	-1.09106
2019-10-11.16:04:54	142.332	2622.14	-30.0799	-1.32922
2019-10-11.16:04:55	143.757	2614.61	-30.0795	-1.5563
2019-10-11.16:04:56	145.174	2606.85	-30.0813	-1.78371
2019-10-11.16:04:57	146.495	2599.16	-30.081	-1.66754
2019-10-11.16:04:58	147.591	2591.95	-30.0802	-1.29014
2019-10-11.16:04:59	148.448	2585.54	-30.0797	-1.28796
2019-10-11.16:05:00	149.345	2579.03	-30.0788	-1.50157
2019-10-11.16:05:01	150.241	2572.24	-30.078	-1.57213
2019-10-11.16:05:02	151.075	2565.41	-30.0774	-1.51775
2019-10-11.16:05:03	151.8	2558.81	-30.0775	-1.39281
2019-10-11.16:05:04	152.398	2552.62	-30.0776	-1.34099
2019-10-11.16:05:05	152.993	2546.48	-30.0763	-1.44201
2019-10-11.16:05:06	153.571	2540.2	-30.0757	-1.45595
2019-10-11.16:05:07	154.106	2533.96	-30.0755	-1.42512
2019-10-11.16:05:08	154.572	2527.9	-30.0755	-1.34039
2019-10-11.16:05:09	154.947	2522.15	-29.9079	-1.20071
2019-10-11.16:05:10	155.147	2517.23	-23.0613	-0.854456
2019-10-11.16:05:11	155.02	2514.63	-17.8759	-0.984159
2019-10-11.16:05:12	155.101	2511.98	-14.9002	-1.13714
2019-10-11.16:05:13	155.202	2508.86	-12.3979	-1.08186
2019-10-11.16:05:14	155.281	2505.89	-9.60172	-1.07797
2019-10-11.16:05:15	155.315	2503.34	-7.40424	-0.914486
2019-10-11.16:05:16	155.21	2501.48	-6.21098	-0.571426
2019-10-11.16:05:17	154.912	2500.47	-5.19357	-0.204247
2019-10-11.16:05:18	154.482	2500.32	-3.96399	-0.184426
2019-10-11.16:05:19	154.19	2499.99	-3.06501	-0.422512
2019-10-11.16:05:20	154.031	2499.07	-2.63386	-0.622936
2019-10-11.16:05:21	153.972	2497.58	-2.22136	-0.819911
2019-10-11.16:05:22	154.033	2495.56	-1.65866	-0.990385
2019-10-11.16:05:23	154.074	2493.48	-1.2137	-0.66546
2019-10-11.16:05:24	153.956	2492.14	-1.03503	-0.381973
2019-10-11.16:05:25	153.686	2491.54	-0.892381	-0.101225
2019-10-11.16:05:26	153.294	2491.64	-0.642386	0.147052
2019-10-11.16:05:27	152.821	2492.33	-0.44168	0.257164
2019-10-11.16:05:28	152.415	2492.99	-0.405212	0.0569236
2019-10-11.16:05:29	152.125	2493.14	-0.368918	-0.135398
2019-10-11.16:05:30	151.966	2492.73	-0.237996	-0.355623
2019-10-11.16:05:31	151.951	2491.72	-0.133544	-0.591695
2019-10-11.16:05:32	152.056	2490.1	-0.12482	-0.67266
2019-10-11.16:05:33	152.072	2488.6	-0.0911901	-0.371456
2019-10-11.16:05:34	151.951	2487.79	-0.0208209	-0.11873
2019-10-11.16:05:35	151.709	2487.62	0.0081761	0.120195
2019-10-11.16:05:36	151.36	2488.04	-0.0028756	0.338972
2019-10-11.16:05:37	150.923	2488.98	0.0070811	0.481614
2019-10-11.16:05:38	150.539	2489.96	0.024947	0.268501
2019-10-11.16:05:39	150.289	2490.42	0.0301703	0.0640203
2019-10-11.16:05:40	150.171	2490.3	0.0358107	-0.160908
2019-10-11.16:05:41	150.184	2489.58	0.0473116	-0.394094
2019-10-11.16:05:42	150.321	2488.25	0.0565092	-0.596278
2019-10-11.16:05:43	150.436	2486.76	0.080021	-0.31037
2019-10-11.16:05:44	150.408	2485.9	0.0987447	-0.0687211
2019-10-11.16:05:45	150.251	2485.67	0.0843671	0.171891
2019-10-11.16:05:46	149.978	2486.04	0.0717966	0.397949
2019-10-11.16:05:47	149.609	2486.94	0.0837665	0.596368
2019-10-11.16:05:48	149.234	2488.12	0.0845558	0.43571
2019-10-11.16:05:49	148.987	2488.85	0.0594435	0.239671
2019-10-11.16:05:50	148.867	2489.02	0.0601347	0.0210945
2019-10-11.16:05:51	148.877	2488.61	0.0822455	-0.207891
2019-10-11.16:05:52	149.011	2487.61	0.0862661	-0.434187
2019-10-11.16:05:53	149.216	2486.13	0.0786542	-0.347728
2019-10-11.16:05:54	149.294	2485.02	0.102964	-0.112843
2019-10-11.16:05:55	149.245	2484.53	0.11161	0.121937
2019-10-11.16:05:56	149.075	2484.64	0.0921116	0.351361
2019-10-11.16:05:57	148.795	2485.31	0.0821604	0.564344
2019-10-11.16:05:58	148.432	2486.47	0.0938427	0.653429
2019-10-11.16:05:59	148.143	2487.56	0.0811045	0.431974
2019-10-11.16:06:00	147.981	2488.12	0.0633604	0.223534
2019-10-11.16:06:01	147.945	2488.12	0.0731842	0.0015575
2019-10-11.16:06:02	148.033	2487.54	0.089476	-0.223148
2019-10-11.16:06:03	148.234	2486.4	0.08512	-0.436088
2019-10-11.16:06:04	148.448	2484.97	0.0876459	-0.226582
2019-10-11.16:06:05	148.525	2484.06	0.111785	-0.0061087
2019-10-11.16:06:06	148.478	2483.74	0.109259	0.222782
2019-10-11.16:06:07	148.31	2484	0.0885426	0.446958
2019-10-11.16:06:08	148.037	2484.81	0.0866074	0.65404
2019-10-11.16:06:09	147.695	2486.07	0.097681	0.652375
2019-10-11.16:06:10	147.454	2487.1	0.0770092	0.445057
2019-10-11.16:06:11	147.336	2487.6	0.0629032	0.233924
2019-10-11.16:06:12	147.342	2487.54	0.0787388	0.013004
2019-10-11.16:06:13	147.468	2486.91	0.0930357	-0.206773
2019-10-11.16:06:14	147.7	2485.75	0.0838935	-0.405154
2019-10-11.16:06:15	147.926	2484.37	0.0888175	-0.179643
2019-10-11.16:06:16	148.018	2483.51	0.114066	0.0354375
2019-10-11.16:06:17	147.987	2483.23	0.109897	0.259976
2019-10-11.16:06:18	147.837	2483.52	0.0881313	0.481497
2019-10-11.16:06:19	147.58	2484.35	0.0872642	0.687311
2019-10-11.16:06:20	147.254	2485.63	0.0994849	0.689708
2019-10-11.16:06:21	147.027	2486.7	0.0781066	0.480917
[State]	Descent
2019-10-11.16:06:22	146.92	2487.23	0.0626711	0.270867
2019-10-11.16:06:23	146.936	2487.21	0.0789077	0.052005
2019-10-11.16:06:24	147.071	2486.63	0.0944683	-0.164931
2019-10-11.16:06:25	147.309	2485.52	0.0852694	-0.366098
2019-10-11.16:06:26	147.56	2484.14	0.0860477	-0.17923
2019-10-11.16:06:27	147.749	2483.2	3.85054	0.016334
2019-10-11.16:06:28	148.753	2480.56	11.9196	-2.01781
2019-10-11.16:06:29	150.744	2473.36	19.7184	-0.165247
2019-10-11.16:06:30	152.6	2467.27	27.6416	0.347972
2019-10-11.16:06:31	155.021	2460.15	30.0625	-0.480938
2019-10-11.16:06:32	157.8	2451.25	30.0664	-0.798093
2019-10-11.16:06:33	160.229	2442.99	30.0654	-0.0308658
2019-10-11.16:06:34	162.139	2436.51	30.0639	0.133592
2019-10-11.16:06:35	164.129	2429.77	30.0649	-0.429515
2019-10-11.16:06:36	166.217	2422.17	30.0643	-0.707881
2019-10-11.16:06:37	168.247	2414.17	30.0624	-0.654363
2019-10-11.16:06:38	170.114	2406.32	30.0629	-0.509621
2019-10-11.16:06:39	171.774	2399.12	30.0648	-0.273843
2019-10-11.16:06:40	173.161	2392.97	30.0654	0.0017025
2019-10-11.16:06:41	174.492	2387.07	30.0639	-0.3301
2019-10-11.16:06:42	175.873	2380.55	30.0633	-0.502058
2019-10-11.16:06:43	177.238	2373.72	30.0628	-0.547095
2019-10-11.16:06:44	178.524	2366.91	30.0627	-0.486509
2019-10-11.16:06:45	179.686	2360.42	30.0632	-0.342587
2019-10-11.16:06:46	180.685	2354.54	30.0638	-0.118053
2019-10-11.16:06:47	181.604	2349.04	30.0629	-0.33583
2019-10-11.16:06:48	182.573	2343.09	30.0623	-0.465498
2019-10-11.16:06:49	183.539	2336.85	30.0617	-0.515056
2019-10-11.16:06:50	184.467	2330.56	30.0616	-0.502123
2019-10-11.16:06:51	185.324	2324.41	30.0616	-0.428161
2019-10-11.16:06:52	186.081	2318.62	30.0618	-0.29171
2019-10-11.16:06:53	186.735	2313.39	25.812	-0.476598
2019-10-11.16:06:54	187.512	2308.24	21.15	-0.611646
2019-10-11.16:06:55	188.227	2303.38	17.9688	-0.650209
2019-10-11.16:06:56	188.881	2298.44	15.1037	-0.570514
2019-10-11.16:06:57	189.516	2293.77	12.4833	-0.770373
2019-10-11.16:06:58	190.204	2288.8	10.5752	-0.810541
2019-10-11.16:06:59	190.828	2283.82	8.98493	-0.742008
2019-10-11.16:07:00	191.378	2279.16	7.44039	-0.684501
2019-10-11.16:07:01	191.941	2274.51	6.27607	-0.850067
2019-10-11.16:07:02	192.524	2269.5	5.36316	-0.924261
2019-10-11.16:07:03	193.104	2264.3	4.4787	-0.959946
2019-10-11.16:07:04	193.673	2259.07	3.75239	-0.955014
2019-10-11.16:07:05	194.193	2253.94	3.19723	-0.907529
2019-10-11.16:07:06	194.649	2249.02	2.67474	-0.828642
2019-10-11.16:07:07	195.037	2244.42	2.22977	-0.724601
2019-10-11.16:07:08	195.341	2240.22	1.89026	-0.597096
2019-10-11.16:07:09	195.554	2236.49	1.58059	-0.454344
2019-10-11.16:07:10	195.697	2233.16	1.30926	-0.397239
2019-10-11.16:07:11	195.798	2230.07	1.10225	-0.326554
2019-10-11.16:07:12	195.855	2227.24	0.921486	-0.251024
2019-10-11.16:07:13	195.866	2224.67	0.757442	-0.171855
2019-10-11.16:07:14	195.833	2222.37	0.629788	-0.092125
2019-10-11.16:07:15	195.761	2220.34	0.521093	-0.0149136
2019-10-11.16:07:16	195.651	2218.56	0.422236	0.0585967
2019-10-11.16:07:17	195.508	2217.03	0.343658	0.12608
2019-10-11.16:07:18	195.34	2215.7	0.278004	0.185426
2019-10-11.16:07:19	195.151	2214.56	0.218459	0.235786
2019-10-11.16:07:20	194.948	2213.57	0.169999	0.26876
2019-10-11.16:07:21	194.743	2212.66	0.129805	0.287245
2019-10-11.16:07:22	194.543	2211.78	0.0942707	0.294867
2019-10-11.16:07:23	194.352	2210.91	0.0646642	0.291992
2019-10-11.16:07:24	194.175	2210.01	0.0402124	0.279101
2019-10-11.16:07:25	194.018	2209.04	0.0187522	0.257142
