DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
[State]	Standing
2019-10-11.17:27:50	108.103	2640.68	0.048284	5.60041
2019-10-11.17:27:51	109.349	2642.71	0.0488378	5.41086
2019-10-11.17:27:52	110.599	2644.71	0.0493609	5.225
2019-10-11.17:27:53	111.845	2646.7	0.0498819	5.0437
2019-10-11.17:27:54	113.087	2648.66	0.0503926	4.86634
2019-10-11.17:27:55	114.321	2650.59	0.0508645	4.69326
2019-10-11.17:27:56	115.547	2652.48	0.0512878	4.52429
2019-10-11.17:27:57	116.767	2654.34	0.0516754	4.35935
2019-10-11.17:27:58	117.98	2656.15	0.0520436	4.19896
2019-10-11.17:27:59	119.187	2657.92	0.0523966	4.04293
2019-10-11.17:28:00	120.388	2659.65	0.0527273	3.89142
2019-10-11.17:28:01	121.583	2661.33	0.0530306	3.74452
2019-10-11.17:28:02	122.766	2662.95	0.0533077	3.60362
2019-10-11.17:28:03	123.937	2664.54	0.0535667	3.46685
2019-10-11.17:28:04	125.094	2666.07	0.0538085	3.33488
2019-10-11.17:28:05	126.238	2667.56	0.0540308	3.20751
2019-10-11.17:28:06	127.369	2668.99	0.0542326	3.08456
2019-10-11.17:28:07	128.487	2670.38	0.0544165	2.96605
2019-10-11.17:28:08	129.577	2671.59	-4.65651	0.918949
2019-10-11.17:28:09	131.817	2667.49	-13.1341	-1.87727
2019-10-11.17:28:10	133.673	2660.19	-21.2993	-0.0254482
2019-10-11.17:28:11	135.283	2653.87	-29.6408	-1.08594
2019-10-11.17:28:12	137.526	2645.09	-30.0796	-2.38657
2019-10-11.17:28:13	139.582	2635.73	-30.0896	-1.72649
2019-10-11.17:28:14	141.049	2628.39	-30.0871	-1.14348
2019-10-11.17:28:15	142.475	2621.41	-30.0796	-1.33926
2019-10-11.17:28:16	143.9	2613.84	-30.0797	-1.58666
2019-10-11.17:28:17	145.312	2606.07	-30.0814	-1.78992
2019-10-11.17:28:18	146.616	2598.41	-30.0809	-1.6369
2019-10-11.17:28:19	147.685	2591.27	-30.0802	-1.24887
2019-10-11.17:28:20	148.535	2584.91	-30.0795	-1.32381
2019-10-11.17:28:21	149.435	2578.36	-30.0787	-1.51518
2019-10-11.17:28:22	150.328	2571.55	-30.0779	-1.57139
2019-10-11.17:28:23	151.153	2564.74	-30.0774	-1.50776
2019-10-11.17:28:24	151.866	2558.17	-30.0775	-1.37738
2019-10-11.17:28:25	152.456	2552.01	-30.0774	-1.36295
2019-10-11.17:28:26	153.052	2545.86	-30.0762	-1.44546
2019-10-11.17:28:27	153.627	2539.58	-30.0756	-1.45492
2019-10-11.17:28:28	154.156	2533.35	-30.0755	-1.41925
2019-10-11.17:28:29	154.614	2527.31	-30.0756	-1.32876
2019-10-11.17:28:30	154.979	2521.59	-29.1523	-1.17688
2019-10-11.17:28:31	155.149	2516.86	-22.4245	-0.789708
2019-10-11.17:28:32	155.016	2514.41	-17.5142	-1.05217
2019-10-11.17:28:33	155.114	2511.67	-14.6569	-1.13191
2019-10-11.17:28:34	155.21	2508.55	-12.1251	-1.08078
2019-10-11.17:28:35	155.289	2505.61	-9.33664	-1.07302
2019-10-11.17:28:36	155.31	2503.12	-7.24719	-0.884498
2019-10-11.17:28:37	155.19	2501.33	-6.11748	-0.533931
2019-10-11.17:28:38	154.872	2500.42	-5.07456	-0.17083
2019-10-11.17:28:39	154.446	2500.31	-3.85137	-0.219434
2019-10-11.17:28:40	154.168	2499.93	-3.00578	-0.442797
2019-10-11.17:28:41	154.021	2498.95	-2.59962	-0.642194
2019-10-11.17:28:42	153.972	2497.41	-2.16884	-0.840694
2019-10-11.17:28:43	154.045	2495.33	-1.60386	-0.964973
2019-10-11.17:28:44	154.069	2493.31	-1.18548	-0.638053
2019-10-11.17:28:45	153.936	2492.05	-1.0241	-0.353366
2019-10-11.17:28:46	153.652	2491.52	-0.871322	-0.0745488
2019-10-11.17:28:47	153.249	2491.69	-0.616537	0.169516
2019-10-11.17:28:48	152.774	2492.41	-0.431488	0.230745
2019-10-11.17:28:49	152.381	2493.03	-0.405096	0.0391872
2019-10-11.17:28:50	152.103	2493.13	-0.359247	-0.156208
2019-10-11.17:28:51	151.959	2492.66	-0.223758	-0.378868
2019-10-11.17:28:52	151.957	2491.58	-0.129091	-0.615311
2019-10-11.17:28:53	152.066	2489.92	-0.124707	-0.631779
2019-10-11.17:28:54	152.066	2488.48	-0.0845019	-0.346103
2019-10-11.17:28:55	151.932	2487.74	-0.015142	-0.0941318
2019-10-11.17:28:56	151.679	2487.64	0.0078982	0.143124
2019-10-11.17:28:57	151.32	2488.11	-0.003582	0.359338
2019-10-11.17:28:58	150.878	2489.09	0.0096679	0.461805
2019-10-11.17:28:59	150.508	2490.03	0.0258568	0.249781
2019-10-11.17:29:00	150.271	2490.43	0.030494	0.0422161
2019-10-11.17:29:01	150.166	2490.25	0.0367646	-0.184043
2019-10-11.17:29:02	150.192	2489.47	0.0484983	-0.417422
2019-10-11.17:29:03	150.34	2488.09	0.0572803	-0.581362
2019-10-11.17:29:04	150.439	2486.65	0.083191	-0.287131
2019-10-11.17:29:05	150.398	2485.85	0.0985613	-0.0443322
2019-10-11.17:29:06	150.229	2485.68	0.082263	0.19537
2019-10-11.17:29:07	149.945	2486.11	0.072014	0.419239
2019-10-11.17:29:08	149.568	2487.06	0.0855286	0.609426
2019-10-11.17:29:09	149.203	2488.22	0.0822248	0.417198
2019-10-11.17:29:10	148.969	2488.89	0.0578316	0.218524
2019-10-11.17:29:11	148.862	2489.01	0.062042	-0.0015172
2019-10-11.17:29:12	148.885	2488.54	0.0839295	-0.230883
2019-10-11.17:29:13	149.03	2487.47	0.0851884	-0.456123
2019-10-11.17:29:14	149.23	2485.99	0.080113	-0.319686
2019-10-11.17:29:15	149.295	2484.95	0.105312	-0.0893538
2019-10-11.17:29:16	149.233	2484.51	0.11049	0.14526
2019-10-11.17:29:17	149.051	2484.68	0.090045	0.373616
2019-10-11.17:29:18	148.761	2485.4	0.0826819	0.584238
2019-10-11.17:29:19	148.396	2486.6	0.0944018	0.625517
2019-10-11.17:29:20	148.121	2487.64	0.0786613	0.412317
2019-10-11.17:29:21	147.972	2488.15	0.0630536	0.201788
2019-10-11.17:29:22	147.948	2488.09	0.0751839	-0.0210004
2019-10-11.17:29:23	148.048	2487.45	0.0900786	-0.245255
2019-10-11.17:29:24	148.26	2486.25	0.0837999	-0.446953
2019-10-11.17:29:25	148.461	2484.85	0.0900937	-0.205196
2019-10-11.17:29:26	148.526	2484	0.113144	0.0167539
2019-10-11.17:29:27	148.466	2483.74	0.107338	0.24559
2019-10-11.17:29:28	148.287	2484.06	0.087117	0.468656
2019-10-11.17:29:29	148.005	2484.92	0.0877661	0.673323
2019-10-11.17:29:30	147.665	2486.19	0.0970413	0.62559
2019-10-11.17:29:31	147.437	2487.18	0.0744332	0.424717
2019-10-11.17:29:32	147.331	2487.62	0.0633482	0.212137
2019-10-11.17:29:33	147.349	2487.5	0.0809382	-0.0092468
2019-10-11.17:29:34	147.486	2486.82	0.0930944	-0.228159
2019-10-11.17:29:35	147.728	2485.6	0.0824056	-0.405841
2019-10-11.17:29:36	147.941	2484.26	0.0915173	-0.15922
2019-10-11.17:29:37	148.021	2483.46	0.115349	0.0577743
2019-10-11.17:29:38	147.978	2483.23	0.107784	0.282448
2019-10-11.17:29:39	147.816	2483.58	0.0867339	0.50301
2019-10-11.17:29:40	147.55	2484.46	0.0885727	0.706536
2019-10-11.17:29:41	147.225	2485.76	0.0988881	0.662475
2019-10-11.17:29:42	147.011	2486.77	0.0753725	0.46065
2019-10-11.17:29:43	146.916	2487.25	0.0630634	0.249247
2019-10-11.17:29:44	146.945	2487.17	0.0812362	0.0300045
2019-10-11.17:29:45	147.09	2486.54	0.0946021	-0.185991
2019-10-11.17:29:46	147.338	2485.38	0.0836357	-0.378495
2019-10-11.17:29:47	147.577	2484.02	0.088594	-0.158948
2019-10-11.17:29:48	147.476	2483.82	4.65929	2.84916
2019-10-11.17:29:49	145.671	2491.32	12.6869	6.99181
2019-10-11.17:29:50	142.721	2506.09	21.0181	10.2703
2019-10-11.17:29:51	139.474	2524.48	30.0823	11.44
2019-10-11.17:29:52	136.805	2542.28	30.1281	10.6744
2019-10-11.17:29:53	134.797	2557.93	30.108	9.41971
2019-10-11.17:29:54	133.485	2570.74	30.094	8.39223
2019-10-11.17:29:55	132.873	2580.41	30.0861	7.28421
2019-10-11.17:29:56	133.01	2586.83	30.0829	5.83871
2019-10-11.17:29:57	133.921	2590.08	30.078	4.28681
2019-10-11.17:29:58	135.532	2590.29	30.0708	2.97952
2019-10-11.17:29:59	137.687	2587.84	30.0644	2.00038
2019-10-11.17:30:00	140.206	2583.28	30.0608	1.25741
2019-10-11.17:30:01	142.921	2577.3	30.0595	0.746634
2019-10-11.17:30:02	145.662	2570.61	30.059	0.568798
2019-10-11.17:30:03	148.25	2563.99	30.0593	0.752063
2019-10-11.17:30:04	150.522	2558.21	30.0613	1.21724
2019-10-11.17:30:05	152.361	2553.98	30.0648	1.89326
2019-10-11.17:30:06	153.683	2551.88	30.0689	2.75531
2019-10-11.17:30:07	154.429	2552.36	30.0734	3.76088
2019-10-11.17:30:08	154.578	2555.65	30.0783	4.83207
2019-10-11.17:30:09	154.147	2561.82	30.0832	5.89918
2019-10-11.17:30:10	153.166	2570.85	25.1452	6.99887
2019-10-11.17:30:11	151.514	2583.91	18.9284	8.61844
2019-10-11.17:30:12	148.888	2601.99	14.8442	10.8971
2019-10-11.17:30:13	145.199	2625.06	12.0637	13.2037
[State]	StraightAndLevel
2019-10-11.17:30:14	140.574	2652.3	9.29825	15.1241
2019-10-11.17:30:15	135.31	2682.48	6.77998	16.5924
2019-10-11.17:30:16	129.653	2713.99	5.23061	17.5715
2019-10-11.17:30:17	123.935	2745.17	4.44381	17.8972
2019-10-11.17:30:18	118.514	2774.43	3.66529	17.4733
2019-10-11.17:30:19	113.816	2800.45	2.6306	16.2574
2019-10-11.17:30:20	110.227	2822.17	1.69981	14.312
2019-10-11.17:30:21	108.02	2838.82	1.2569	11.7769
2019-10-11.17:30:22	107.431	2849.95	1.24178	8.81432
2019-10-11.17:30:23	108.509	2855.38	1.23692	5.73052
2019-10-11.17:30:24	111.144	2855.31	0.930611	2.83966
2019-10-11.17:30:25	115.099	2850.28	0.454234	0.406803
2019-10-11.17:30:26	119.978	2841.15	0.218521	-1.35913
2019-10-11.17:30:27	125.353	2829.08	0.367097	-2.37883
2019-10-11.17:30:28	130.776	2815.48	0.54061	-2.61708
2019-10-11.17:30:29	135.841	2801.99	0.391855	-2.12464
2019-10-11.17:30:30	140.236	2790.27	0.117174	-1.01886
2019-10-11.17:30:31	143.679	2781.8	0.0992894	0.569756
2019-10-11.17:30:32	145.96	2777.83	0.251342	2.52806
2019-10-11.17:30:33	146.978	2779.22	0.23011	4.72359
2019-10-11.17:30:34	146.741	2786.41	0.0646988	7.00558
2019-10-11.17:30:35	145.31	2799.28	0.0303032	9.23811
2019-10-11.17:30:36	142.786	2817.27	0.124579	11.3065
2019-10-11.17:30:37	139.347	2839.45	0.133438	13.0992
2019-10-11.17:30:38	135.228	2864.61	0.0296351	14.4979
2019-10-11.17:30:39	130.703	2891.36	-0.0312236	15.4024
2019-10-11.17:30:40	126.069	2918.28	0.009619	15.7435
2019-10-11.17:30:41	121.643	2944.01	0.0517107	15.4783
2019-10-11.17:30:42	117.75	2967.38	0.0092757	14.5948
2019-10-11.17:30:43	114.697	2987.43	-0.0797753	13.1258
