DateTime	AltitudeTape:altitude	AirspeedTape:airspeed	HeadingIndicator:heading	AttitudeIndicator:roll
2019-10-11.17:36:41	88.1705	1739.58	0.0534647	11.6294
2019-10-11.17:36:42	88.007	1745.37	0.052701	11.6492
2019-10-11.17:36:43	87.8454	1751.1	0.0539513	11.6696
[State]	Climb
2019-10-11.17:36:44	87.6934	1756.78	0.0554687	11.6872
2019-10-11.17:36:45	87.5557	1762.42	0.0558615	11.7002
2019-10-11.17:36:46	87.4354	1768	0.0549459	11.7092
2019-10-11.17:36:47	87.3291	1773.53	0.0534852	11.7196
2019-10-11.17:36:48	87.2326	1779	0.0524101	11.7294
2019-10-11.17:36:49	87.1445	1784.42	0.0521154	11.7392
2019-10-11.17:36:50	87.0655	1789.8	0.0523578	11.7479
2019-10-11.17:36:51	86.9967	1795.14	0.0526116	11.7547
2019-10-11.17:36:52	86.9383	1800.44	0.0525117	11.7594
2019-10-11.17:36:53	86.8888	1805.71	0.0520522	11.7626
2019-10-11.17:36:54	86.8463	1810.95	0.0514812	11.765
2019-10-11.17:36:55	86.8094	1816.16	0.0510556	11.767
2019-10-11.17:36:56	86.7774	1821.35	0.0508641	11.7686
2019-10-11.17:36:57	86.7502	1826.51	0.0508168	11.7696
2019-10-11.17:36:58	86.728	1831.66	0.0507591	11.7697
2019-10-11.17:36:59	86.7104	1836.79	0.0505949	11.769
2019-10-11.17:37:00	86.6969	1841.9	0.0503335	11.7678
2019-10-11.17:37:01	86.6868	1846.99	0.0500513	11.7661
2019-10-11.17:37:02	86.6794	1852.08	0.0498198	11.7642
2019-10-11.17:37:03	86.6744	1857.15	0.0496586	11.762
2019-10-11.17:37:04	86.6719	1862.21	0.0495372	11.7595
2019-10-11.17:37:05	86.6716	1867.27	0.0494104	11.7566
2019-10-11.17:37:06	86.6734	1872.31	0.0492526	11.7535
2019-10-11.17:37:07	86.677	1877.35	0.0490693	11.75
2019-10-11.17:37:08	86.6822	1882.38	0.0488836	11.7464
2019-10-11.17:37:09	86.6887	1887.41	0.0487154	11.7426
2019-10-11.17:37:10	86.6964	1892.43	0.0485686	11.7387
2019-10-11.17:37:11	86.7052	1897.44	0.0484328	11.7348
2019-10-11.17:37:12	86.7148	1902.45	0.0482938	11.7315
2019-10-11.17:37:13	86.7249	1907.46	0.048144	11.7289
2019-10-11.17:37:14	86.7349	1912.46	0.047986	11.7273
2019-10-11.17:37:15	86.7442	1917.47	0.0478272	11.7265
2019-10-11.17:37:16	86.7526	1922.47	0.0476734	11.7264
2019-10-11.17:37:17	86.7599	1927.48	0.0475253	11.7266
2019-10-11.17:37:18	86.7661	1932.49	0.0473795	11.7267
2019-10-11.17:37:19	86.7715	1937.5	0.0472323	11.7263
2019-10-11.17:37:20	86.7765	1942.5	0.0470822	11.7252
2019-10-11.17:37:21	86.7816	1947.51	0.0469303	11.7232
2019-10-11.17:37:22	86.7871	1952.51	0.0467792	11.7204
2019-10-11.17:37:23	86.7936	1957.51	0.0466308	11.7169
2019-10-11.17:37:24	86.801	1962.51	0.0464851	11.7131
2019-10-11.17:37:25	86.8095	1967.5	0.046341	11.7094
2019-10-11.17:37:26	86.8188	1972.48	0.0461972	11.7061
2019-10-11.17:37:27	86.8285	1977.46	0.0460531	11.7034
2019-10-11.17:37:28	86.8383	1982.44	0.0459087	11.7016
2019-10-11.17:37:29	86.8475	1987.42	0.0457645	11.7006
2019-10-11.17:37:30	86.856	1992.4	0.0456208	11.7002
2019-10-11.17:37:31	86.8634	1997.38	0.0454775	11.7002
2019-10-11.17:37:32	86.8699	2002.37	0.0453343	11.7002
2019-10-11.17:37:33	86.8756	2007.35	0.0451909	11.6998
2019-10-11.17:37:34	86.8809	2012.33	0.0450476	11.6987
2019-10-11.17:37:35	86.8861	2017.31	0.0449047	11.6969
2019-10-11.17:37:36	86.8917	2022.29	0.0447625	11.6943
2019-10-11.17:37:37	86.898	2027.26	0.0446215	11.6911
2019-10-11.17:37:38	86.9053	2032.23	0.0444816	11.6876
2019-10-11.17:37:39	86.9135	2037.2	0.0443426	11.684
2019-10-11.17:37:40	86.9224	2042.16	0.0442044	11.6808
2019-10-11.17:37:41	86.9318	2047.12	0.0440668	11.6781
2019-10-11.17:37:42	86.9413	2052.07	0.0439296	11.6761
2019-10-11.17:37:43	86.9505	2057.03	0.0437925	11.6749
2019-10-11.17:37:44	86.9589	2061.98	0.0436555	11.6743
2019-10-11.17:37:45	86.9666	2066.94	0.0435186	11.6741
2019-10-11.17:37:46	86.9733	2071.89	0.0433816	11.6739
2019-10-11.17:37:47	86.9793	2076.85	0.0432446	11.6734
2019-10-11.17:37:48	86.9848	2081.81	0.043108	11.6724
2019-10-11.17:37:49	86.9902	2086.76	0.0429717	11.6708
2019-10-11.17:37:50	86.9958	2091.71	0.0428362	11.6684
2019-10-11.17:37:51	87.0021	2096.66	0.0427015	11.6655
2019-10-11.17:37:52	87.0091	2101.61	0.0425677	11.6622
2019-10-11.17:37:53	87.0171	2106.55	0.0424348	11.6588
2019-10-11.17:37:54	87.0257	2111.48	0.0423027	11.6556
2019-10-11.17:37:55	87.0348	2116.42	0.0421712	11.6529
2019-10-11.17:37:56	87.0441	2121.35	0.0420402	11.6508
2019-10-11.17:37:57	87.0531	2126.28	0.0419094	11.6494
2019-10-11.17:37:58	87.0616	2131.21	0.0417787	11.6486
2019-10-11.17:37:59	87.0693	2136.14	0.041648	11.6481
2019-10-11.17:38:00	87.0762	2141.07	0.0415173	11.6478
2019-10-11.17:38:01	87.0824	2146	0.0413867	11.6473
2019-10-11.17:38:02	87.0882	2150.93	0.0412563	11.6463
2019-10-11.17:38:03	87.0937	2155.86	0.0411263	11.6448
2019-10-11.17:38:04	87.0995	2160.78	0.0409969	11.6426
2019-10-11.17:38:05	87.1057	2165.71	0.0408682	11.6399
2019-10-11.17:38:06	87.1126	2170.63	0.0407404	11.6368
2019-10-11.17:38:07	87.1202	2175.54	0.0406134	11.6336
2019-10-11.17:38:08	87.1286	2180.46	0.0404871	11.6305
2019-10-11.17:38:09	87.1374	2185.37	0.0403615	11.6278
2019-10-11.17:38:10	87.1464	2190.27	0.0402364	11.6257
2019-10-11.17:38:11	87.1553	2195.18	0.0401115	11.6241
2019-10-11.17:38:12	87.1638	2200.08	0.0399867	11.6231
2019-10-11.17:38:13	87.1716	2204.99	0.039862	11.6224
2019-10-11.17:38:14	87.1787	2209.89	0.0397374	11.6219
2019-10-11.17:38:15	87.1852	2214.8	0.0396127	11.6213
2019-10-11.17:38:16	87.1911	2219.7	0.0394883	11.6204
2019-10-11.17:38:17	87.1968	2224.6	0.0393643	11.619
2019-10-11.17:38:18	87.2027	2229.5	0.0392407	11.617
2019-10-11.17:38:19	87.2088	2234.4	0.0391178	11.6145
2019-10-11.17:38:20	87.2156	2239.3	0.0389957	11.6116
2019-10-11.17:38:21	87.2231	2244.19	0.0388743	11.6086
2019-10-11.17:38:22	87.2311	2249.08	0.0387537	11.6056
2019-10-11.17:38:23	87.2397	2253.96	0.0386337	11.6029
2019-10-11.17:38:24	87.2485	2258.85	0.0385141	11.6006
2019-10-11.17:38:25	87.2572	2263.73	0.0383949	11.5989
2019-10-11.17:38:26	87.2657	2268.61	0.0382758	11.5977
2019-10-11.17:38:27	87.2736	2273.49	0.0381568	11.5969
2019-10-11.17:38:28	87.2808	2278.36	0.0380379	11.5963
2019-10-11.17:38:29	87.2874	2283.24	0.037919	11.5956
2019-10-11.17:38:30	87.2936	2288.12	0.0378003	11.5947
2019-10-11.17:38:31	87.2995	2293	0.0376819	11.5933
2019-10-11.17:38:32	87.3054	2297.88	0.0375639	11.5915
2019-10-11.17:38:33	87.3116	2302.75	0.0374466	11.5892
2019-10-11.17:38:34	87.3182	2307.62	0.0373299	11.5865
2019-10-11.17:38:35	87.3255	2312.49	0.0372139	11.5836
2019-10-11.17:38:36	87.3333	2317.35	0.0370986	11.5807
2019-10-11.17:38:37	87.3416	2322.21	0.036984	11.578
2019-10-11.17:38:38	87.3502	2327.07	0.0368697	11.5758
2019-10-11.17:38:39	87.3588	2331.93	0.0367559	11.5739
2019-10-11.17:38:40	87.3672	2336.78	0.0366422	11.5726
2019-10-11.17:38:41	87.3751	2341.64	0.0365287	11.5716
2019-10-11.17:38:42	87.3825	2346.49	0.0364152	11.5708
2019-10-11.17:38:43	87.3893	2351.34	0.0363018	11.5701
2019-10-11.17:38:44	87.3956	2356.2	0.0361885	11.5691
2019-10-11.17:38:45	87.4017	2361.05	0.0360755	11.5679
2019-10-11.17:38:46	87.4077	2365.9	0.0359629	11.5661
2019-10-11.17:38:47	87.4138	2370.75	0.0358508	11.564
2019-10-11.17:38:48	87.4204	2375.59	0.0357394	11.5615
2019-10-11.17:38:49	87.4275	2380.44	0.0356285	11.5588
2019-10-11.17:38:50	87.4351	2385.28	0.0355184	11.556
2019-10-11.17:38:51	87.4432	2390.11	0.0354088	11.5533
2019-10-11.17:38:52	87.4516	2394.95	0.0352997	11.551
2019-10-11.17:38:53	87.46	2399.78	0.0351909	11.5491
2019-10-11.17:38:54	87.4683	2404.61	0.0350824	11.5476
2019-10-11.17:38:55	87.4762	2409.44	0.034974	11.5465
2019-10-11.17:38:56	87.4837	2414.27	0.0348657	11.5456
2019-10-11.17:38:57	87.4907	2419.1	0.0347575	11.5447
2019-10-11.17:38:58	87.4972	2423.92	0.0346495	11.5438
2019-10-11.17:38:59	87.5034	2428.75	0.0345417	11.5425
2019-10-11.17:39:00	87.5095	2433.58	0.0344342	11.5409
2019-10-11.17:39:01	87.5157	2438.4	0.0343271	11.5389
2019-10-11.17:39:02	87.5222	2443.22	0.0342207	11.5366
2019-10-11.17:39:03	87.5291	2448.04	0.0341148	11.534
2019-10-11.17:39:04	87.5366	2452.85	0.0340095	11.5313
2019-10-11.17:39:05	87.5444	2457.67	0.0339048	11.5288
2019-10-11.17:39:06	87.5526	2462.48	0.0338005	11.5264
2019-10-11.17:39:07	87.5609	2467.28	0.0336967	11.5244
2019-10-11.17:39:08	87.5691	2472.09	0.033593	11.5228
2019-10-11.17:39:09	87.577	2476.89	0.0334896	11.5216
2019-10-11.17:39:10	87.5845	2481.7	0.0333863	11.5205
2019-10-11.17:39:11	87.5916	2486.5	0.033283	11.5196
2019-10-11.17:39:12	87.5983	2491.3	0.0331799	11.5186
2019-10-11.17:39:13	87.6046	2496.11	0.033077	11.5174
2019-10-11.17:39:14	87.6108	2500.91	0.0329744	11.5159
2019-10-11.17:39:15	87.6171	2505.71	0.0328722	11.514
2019-10-11.17:39:16	87.6235	2510.5	0.0327705	11.5118
2019-10-11.17:39:17	87.6304	2515.3	0.0326693	11.5094
2019-10-11.17:39:18	87.6376	2520.09	0.0325687	11.5068
2019-10-11.17:39:19	87.6453	2524.88	0.0324687	11.5043
2019-10-11.17:39:20	87.6532	2529.66	0.0323691	11.502
2019-10-11.17:39:21	87.6614	2534.44	0.0322698	11.4999
2019-10-11.17:39:22	87.6695	2539.22	0.0321709	11.4982
2019-10-11.17:39:23	87.6774	2544	0.0320721	11.4968
2019-10-11.17:39:24	87.685	2548.78	0.0319735	11.4957
2019-10-11.17:39:25	87.6922	2553.56	0.031875	11.4946
2019-10-11.17:39:26	87.6989	2558.34	0.0317766	11.4936
2019-10-11.17:39:27	87.7054	2563.12	0.0316784	11.4924
2019-10-11.17:39:28	87.7117	2567.89	0.0315805	11.491
2019-10-11.17:39:29	87.718	2572.67	0.0314829	11.4892
2019-10-11.17:39:30	87.7288	2577.44	0.0315324	11.4144
2019-10-11.17:39:31	87.8384	2582.06	0.0324204	10.9828
2019-10-11.17:39:32	88.1087	2586.27	0.0329593	10.7017
[State]	Cruise
2019-10-11.17:39:33	88.5034	2590.16	0.0333063	10.3833
2019-10-11.17:39:34	89.014	2593.75	0.0335653	10.0857
2019-10-11.17:39:35	89.6212	2597.11	0.0340017	9.7951
2019-10-11.17:39:36	90.3116	2600.27	0.0347422	9.51318
2019-10-11.17:39:37	91.0737	2603.27	0.0357223	9.23677
2019-10-11.17:39:38	91.8998	2606.16	0.0367674	8.96445
2019-10-11.17:39:39	92.784	2608.95	0.0377365	8.69496
2019-10-11.17:39:40	93.7183	2611.66	0.0385957	8.42964
2019-10-11.17:39:41	94.6948	2614.32	0.0394235	8.16374
2019-10-11.17:39:42	95.7124	2616.94	0.0403013	7.89733
2019-10-11.17:39:43	96.7701	2619.52	0.0412373	7.63214
2019-10-11.17:39:44	97.8671	2622.07	0.0421868	7.36764
2019-10-11.17:39:45	98.9978	2624.58	0.0431074	7.10656
2019-10-11.17:39:46	100.164	2627	0.0438739	6.87782
2019-10-11.17:39:47	101.354	2629.29	0.0445339	6.65885
2019-10-11.17:39:48	102.566	2631.47	0.0451649	6.46178
2019-10-11.17:39:49	103.786	2633.55	0.0458426	6.27374
2019-10-11.17:39:50	105.014	2635.59	0.0465545	6.08645
2019-10-11.17:39:51	106.246	2637.63	0.0473028	5.88835
2019-10-11.17:39:52	107.483	2639.67	0.0479793	5.69679
2019-10-11.17:39:53	108.725	2641.7	0.0485678	5.50529
2019-10-11.17:39:54	109.974	2643.71	0.0491013	5.3168
2019-10-11.17:39:55	111.222	2645.71	0.0496205	5.13446
2019-10-11.17:39:56	112.467	2647.68	0.0501412	4.9539
2019-10-11.17:39:57	113.705	2649.63	0.0506342	4.77966
2019-10-11.17:39:58	114.935	2651.54	0.051082	4.60813
2019-10-11.17:39:59	116.158	2653.42	0.0514848	4.4413
2019-10-11.17:40:00	117.374	2655.25	0.0518612	4.27862
2019-10-11.17:40:01	118.585	2657.05	0.0522224	4.12037
2019-10-11.17:40:02	119.789	2658.79	0.0525653	3.96662
2019-10-11.17:40:03	120.987	2660.49	0.0528824	3.81735
2019-10-11.17:40:04	122.176	2662.15	0.0531718	3.67354
2019-10-11.17:40:05	123.353	2663.75	0.0534394	3.53451
2019-10-11.17:40:06	124.517	2665.31	0.0536898	3.40037
2019-10-11.17:40:07	125.668	2666.82	0.0539223	3.27061
2019-10-11.17:40:08	126.805	2668.28	0.0541342	3.14546
2019-10-11.17:40:09	127.93	2669.69	0.0543266	3.02478
2019-10-11.17:40:10	129.039	2671.06	0.0545068	2.88333
2019-10-11.17:40:11	130.845	2670.45	0.057352	-1.17815
2019-10-11.17:40:12	134.009	2663.44	0.0572771	-0.59269
2019-10-11.17:40:13	136.499	2657.67	0.0548763	-0.622756
2019-10-11.17:40:14	139.189	2651.45	0.0556526	-1.57899
2019-10-11.17:40:15	142.091	2643.6	0.0578696	-1.87392
2019-10-11.17:40:16	144.737	2635.81	0.0577829	-1.36209
2019-10-11.17:40:17	146.911	2629.52	0.0565534	-0.716479
2019-10-11.17:40:18	148.875	2624.19	0.0576201	-1.36166
2019-10-11.17:40:19	150.981	2617.88	0.0589562	-1.68246
2019-10-11.17:40:20	153.081	2610.97	0.0586673	-1.82213
2019-10-11.17:40:21	155.088	2603.95	0.0579606	-1.78211
2019-10-11.17:40:22	156.902	2597.3	0.0581866	-1.56508
2019-10-11.17:40:23	158.453	2591.48	0.0585522	-1.1977
2019-10-11.17:40:24	159.753	2586.63	0.0586718	-1.35865
2019-10-11.17:40:25	161.139	2581.26	0.0588492	-1.64967
2019-10-11.17:40:26	162.567	2575.25	0.0587784	-1.83139
2019-10-11.17:40:27	163.979	2568.88	0.058584	-1.903
2019-10-11.17:40:28	165.318	2562.49	0.0585431	-1.8669
2019-10-11.17:40:29	166.528	2556.35	0.0585245	-1.73034
2019-10-11.17:40:30	167.568	2550.76	0.058392	-1.50598
2019-10-11.17:40:31	168.405	2545.94	0.0582542	-1.23389
2019-10-11.17:40:32	169.147	2541.6	0.0584152	-1.38257
2019-10-11.17:40:33	169.889	2537.05	0.0583706	-1.43177
2019-10-11.17:40:34	170.601	2532.45	0.058087	-1.43089
2019-10-11.17:40:35	171.258	2527.93	0.0579443	-1.38078
2019-10-11.17:40:36	171.835	2523.65	0.0578789	-1.28459
2019-10-11.17:40:37	172.315	2519.73	0.0577026	-1.14946
2019-10-11.17:40:38	172.685	2516.26	0.0575074	-0.983051
2019-10-11.17:40:39	172.937	2513.35	0.0573611	-0.792525
2019-10-11.17:40:40	173.067	2511.04	0.0571909	-0.586179
2019-10-11.17:40:41	173.076	2509.37	0.0569865	-0.372815
2019-10-11.17:40:42	172.97	2508.35	0.0567904	-0.160545
2019-10-11.17:40:43	172.77	2507.91	0.0566847	-0.120761
2019-10-11.17:40:44	172.627	2507.36	0.0566317	-0.261161
2019-10-11.17:40:45	172.565	2506.4	0.0563874	-0.402222
2019-10-11.17:40:46	172.586	2505	0.0561385	-0.54652
2019-10-11.17:40:47	172.682	2503.17	0.056003	-0.687369
2019-10-11.17:40:48	172.844	2500.94	0.0558163	-0.751372
2019-10-11.17:40:49	172.932	2498.88	0.0553937	-0.470072
2019-10-11.17:40:50	172.881	2497.58	0.0552059	-0.221197
2019-10-11.17:40:51	172.699	2497.01	0.0551212	0.0235165
2019-10-11.17:40:52	172.399	2497.16	0.0548737	0.253904
2019-10-11.17:40:53	172.023	2497.88	0.054754	0.223839
2019-10-11.17:40:54	171.758	2498.26	0.0547501	0.0103304
2019-10-11.17:40:55	171.624	2497.97	0.0544951	-0.216287
2019-10-11.17:40:56	171.625	2496.98	0.0542216	-0.450817
2019-10-11.17:40:57	171.74	2495.33	0.0539949	-0.470453
2019-10-11.17:40:58	171.743	2494	0.0535817	-0.161344
2019-10-11.17:40:59	171.595	2493.54	0.0534102	0.12243
2019-10-11.17:41:00	171.304	2493.89	0.0533205	0.394654
2019-10-11.17:41:01	170.922	2494.91	0.053249	0.331082
2019-10-11.17:41:02	170.68	2495.47	0.0532042	0.066216
2019-10-11.17:41:03	170.597	2495.21	0.0529576	-0.211289
2019-10-11.17:41:04	170.671	2494.12	0.0527174	-0.490332
2019-10-11.17:41:05	170.766	2492.66	0.0522732	-0.176825
2019-10-11.17:41:06	170.685	2492.06	0.0520021	0.128701
2019-10-11.17:41:07	170.444	2492.36	0.0519477	0.429945
2019-10-11.17:41:08	170.078	2493.45	0.0519136	0.435006
2019-10-11.17:41:09	169.846	2494.18	0.0519057	0.13152
2019-10-11.17:41:10	169.786	2494.01	0.0516633	-0.171557
2019-10-11.17:41:11	169.896	2492.95	0.051409	-0.451595
2019-10-11.17:41:12	169.994	2491.63	0.0509257	-0.0821923
2019-10-11.17:41:13	169.908	2491.25	0.0507055	0.236787
2019-10-11.17:41:14	169.656	2491.79	0.0506608	0.549841
2019-10-11.17:41:15	169.321	2493	0.0507159	0.380649
2019-10-11.17:41:16	169.16	2493.53	0.050653	0.0769217
2019-10-11.17:41:17	169.176	2493.13	0.0503687	-0.240347
2019-10-11.17:41:18	169.348	2491.84	0.0500252	-0.284562
2019-10-11.17:41:19	169.395	2490.87	0.0496063	0.0671001
2019-10-11.17:41:20	169.266	2490.87	0.0495061	0.392504
2019-10-11.17:41:21	168.97	2491.81	0.049449	0.65115
2019-10-11.17:41:22	168.714	2492.89	0.0495695	0.284266
2019-10-11.17:41:23	168.647	2493.06	0.0493986	-0.0338535
2019-10-11.17:41:24	168.757	2492.28	0.0491153	-0.356049
2019-10-11.17:41:25	168.929	2490.93	0.048665	-0.0873278
2019-10-11.17:41:26	168.915	2490.42	0.048393	0.234869
2019-10-11.17:41:27	168.726	2490.86	0.0483652	0.559161
2019-10-11.17:41:28	168.416	2492.1	0.0484278	0.47788
2019-10-11.17:41:29	168.266	2492.8	0.048421	0.160645
2019-10-11.17:41:30	168.295	2492.55	0.0481534	-0.162889
2019-10-11.17:41:31	168.492	2491.38	0.0478441	-0.301928
2019-10-11.17:41:32	168.595	2490.34	0.0474019	0.0703046
2019-10-11.17:41:33	168.516	2490.27	0.0472846	0.39707
2019-10-11.17:41:34	168.264	2491.14	0.0472327	0.700001
2019-10-11.17:41:35	168.016	2492.33	0.0473757	0.350631
2019-10-11.17:41:36	167.956	2492.62	0.0472455	0.0330261
2019-10-11.17:41:37	168.075	2491.96	0.0469609	-0.289437
2019-10-11.17:41:38	168.286	2490.63	0.0465464	-0.0984881
2019-10-11.17:41:39	168.319	2490.02	0.0462493	0.220182
2019-10-11.17:41:40	168.177	2490.35	0.0462212	0.544149
2019-10-11.17:41:41	167.889	2491.56	0.0462574	0.567612
2019-10-11.17:41:42	167.733	2492.42	0.0463076	0.234751
2019-10-11.17:41:43	167.756	2492.33	0.046075	-0.0865369
2019-10-11.17:41:44	167.952	2491.32	0.0458169	-0.348211
2019-10-11.17:41:45	168.113	2490.14	0.0453536	0.0314074
2019-10-11.17:41:46	168.087	2489.9	0.0451888	0.353295
2019-10-11.17:41:47	167.889	2490.6	0.0451612	0.672731
2019-10-11.17:41:48	167.625	2491.88	0.0452765	0.436501
2019-10-11.17:41:49	167.543	2492.39	0.0452199	0.125993
2019-10-11.17:41:50	167.658	2491.98	-0.560529	0.189579
2019-10-11.17:41:51	166.355	2497.34	-4.19712	6.82705
2019-10-11.17:41:52	162.921	2516.8	-2.25556	11.7241
2019-10-11.17:41:53	157.522	2547.46	-1.55816	15.8426
2019-10-11.17:41:54	150.42	2586.82	-1.62307	19.4603
2019-10-11.17:41:55	142.032	2631.89	-1.34379	22.3709
2019-10-11.17:41:56	132.779	2679.47	-0.681992	24.4161
2019-10-11.17:41:57	123.142	2726.5	-0.369226	25.4633
2019-10-11.17:41:58	113.763	2770.3	-0.561422	25.3227
2019-10-11.17:41:59	105.303	2808.66	-0.798342	23.8408
2019-10-11.17:42:00	98.4246	2839.89	-0.715129	20.9441
2019-10-11.17:42:01	93.8441	2862.87	-0.372189	16.6548
2019-10-11.17:42:02	92.0975	2877	-0.0777961	11.3874
2019-10-11.17:42:03	93.4088	2882.17	-0.0759521	5.71647
2019-10-11.17:42:04	97.6781	2878.43	-0.345733	0.217928
2019-10-11.17:42:05	104.419	2866.17	-0.572439	-4.40824
2019-10-11.17:42:06	112.864	2846.45	-0.407282	-7.65641
2019-10-11.17:42:07	122.197	2820.94	0.0563526	-9.43196
2019-10-11.17:42:08	131.57	2791.9	0.284185	-9.7525
2019-10-11.17:42:09	140.305	2762.1	0.0548271	-8.82961
[State]	StraightAndLevel
2019-10-11.17:42:10	147.853	2734.53	-0.148718	-6.92483
2019-10-11.17:42:11	153.774	2712	0.0265279	-4.25144
2019-10-11.17:42:12	157.753	2696.97	0.196696	-1.00562
2019-10-11.17:42:13	159.664	2691.26	0.0667581	2.58757
2019-10-11.17:42:14	159.518	2695.79	-0.036362	6.30923
2019-10-11.17:42:15	157.382	2710.48	0.0732785	9.97843
2019-10-11.17:42:16	153.434	2734.36	0.13032	13.4277
2019-10-11.17:42:17	147.971	2765.75	0.0313992	16.4807
2019-10-11.17:42:18	141.346	2802.45	-0.0254715	18.9774
2019-10-11.17:42:19	133.926	2842	0.0339111	20.7731
2019-10-11.17:42:20	126.138	2881.94	0.0721371	21.7253
2019-10-11.17:42:21	118.491	2919.97	0.0049663	21.7115
2019-10-11.17:42:22	111.525	2954.13	-0.100351	20.636
2019-10-11.17:42:23	105.779	2982.89	-0.150513	18.4694
2019-10-11.17:42:24	101.771	3005.11	-0.134232	15.2784
2019-10-11.17:42:25	99.923	3020.08	-0.109204	11.2816
2019-10-11.17:42:26	100.462	3027.49	-0.125731	6.866
2019-10-11.17:42:27	103.346	3027.37	-0.169267	2.53253
2019-10-11.17:42:28	108.255	3020.16	-0.169334	-1.22661
2019-10-11.17:42:29	114.672	3006.75	-0.08064	-4.06363
2019-10-11.17:42:30	121.967	2988.47	0.0399636	-5.79525
2019-10-11.17:42:31	129.495	2967.11	0.0840146	-6.40016
2019-10-11.17:42:32	136.688	2944.82	0.0407236	-5.97674
2019-10-11.17:42:33	143.052	2923.93	0.0184057	-4.68216
2019-10-11.17:42:34	148.188	2906.67	0.0646422	-2.6924
2019-10-11.17:42:35	151.828	2895.01	0.0958418	-0.177769
2019-10-11.17:42:36	153.817	2890.45	0.0653091	2.68106
2019-10-11.17:42:37	154.111	2893.86	0.0414072	5.70579
2019-10-11.17:42:38	152.754	2905.34	0.0608617	8.73108
2019-10-11.17:42:39	149.878	2924.35	0.0707514	11.601
2019-10-11.17:42:40	145.7	2949.7	0.0451298	14.1665
2019-10-11.17:42:41	140.494	2979.79	0.0228458	16.2914
2019-10-11.17:42:42	134.574	3012.74	0.0245885	17.8456
2019-10-11.17:42:43	128.298	3046.57	0.0221344	18.7101
2019-10-11.17:42:44	122.083	3079.41	-0.006126	18.7935
2019-10-11.17:42:45	116.364	3109.57	-0.0470713	18.0334
2019-10-11.17:42:46	111.573	3135.66	-0.0783414	16.421
2019-10-11.17:42:47	108.105	3156.64	-0.0947773	14.0248
